,WasherDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 19:30:00,0.001,0.0,0.7870570757060069,0.0,0.0,3.0
2024-01-01 19:45:00,0.001,0.0,0.40765707570600684,0.0,0.0,1.0
2024-01-01 20:00:00,0.001,0.0,0.3453104090393401,0.0,0.6666666666666666,0.0
2024-01-01 20:15:00,0.001,0.0,0.3108904090393402,0.0,1.0666666666666667,0.0
2024-01-01 20:30:00,0.001,0.0,0.4608824949151157,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.4298,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.5239549161581782,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.6556391265687268,0.0,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.6930759397255878,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.7540759397255877,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.7052359397255877,0.0,0.0,1.8
2024-01-01 22:15:00,0.001,0.0,0.6653159397255878,0.0,0.0,1.0
2024-01-01 22:30:00,0.001,0.0,0.5990759397255878,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,1.1716521973529141,0.0,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.729009273058921,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.5597426063922544,0.0,0.0,2.4
2024-01-01 23:30:00,0.001,0.0,0.38194260639225447,0.0,0.0,1.8
2024-01-01 23:45:00,0.001,0.0,0.4942411414903116,0.0,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.6120759397255878,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.781738528652294,0.0,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.7863855306862477,0.0,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.473518864019581,0.0,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.28253681315686097,0.0,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.19169999999999998,0.0,0.6666666666666666,0.0
2024-01-02 01:30:00,0.001,0.0,0.3053666666666667,0.0,0.0,1.2
2024-01-02 01:45:00,0.001,0.0,0.35236666666666666,0.0,0.0,2.4
2024-01-02 02:00:00,0.001,0.0,0.2870333333333333,0.0,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.2106313184117486,0.0,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.6230521973529143,0.0,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.31625219735291427,0.0,0.0,1.2
2024-01-02 03:00:00,0.001,0.0,0.36791886401958096,0.0,0.0,0.8
2024-01-02 03:15:00,0.001,0.0,0.2525855306862476,0.0,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.3027805859607771,0.0,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.19169999999999998,0.0,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.20975333333333332,0.0,0.4,2.2
2024-01-02 04:15:00,0.001,0.0,0.211,0.0,1.6,1.6
2024-01-02 04:30:00,0.001,0.0,0.06633333333333333,0.0,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.078,0.0,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.166,0.0,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.10766666666666666,0.0,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.211,0.0,0.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.6200666666666667,0.0,0.0,0.0
2024-01-02 06:00:00,0.001,0.0,0.056,0.0,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.197,0.0,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.21833333333333332,0.0,0.0,0.0
2024-01-02 07:00:00,0.001,0.0,0.10766666666666666,0.0,0.0,2.4
2024-01-02 07:15:00,0.001,0.0,0.056,0.0,0.0,0.6
2024-01-02 07:30:00,0.001,0.0,0.056,0.0,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.07366666666666667,0.0,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.321,0.0,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.143,0.0,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.056,0.0,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.056,0.0,0.0,0.0
2024-01-02 09:00:00,0.001,0.0,0.056,0.0,0.0,0.0
2024-01-02 09:15:00,0.001,0.0,0.2479333333333333,0.0,0.6666666666666666,0.0
2024-01-02 09:30:00,0.001,0.0,0.393,0.0,1.0666666666666667,2.8
2024-01-02 09:45:00,0.001,0.0,0.22813333333333335,0.0,0.0,3.0
2024-01-02 10:00:00,0.001,0.0,0.7596,0.0,0.0,3.0
2024-01-02 10:15:00,0.001,0.0,0.42693333333333333,0.0,0.0,3.0
2024-01-02 10:30:00,0.26467826201922107,0.0,2.4067333333333334,0.0,0.0,3.0
2024-01-02 10:45:00,0.7920347860576631,0.0,0.8658666666666667,0.0,0.0,3.0
2024-01-02 11:00:00,0.7920347860576631,0.0,2.4227014649019427,0.0,0.0,0.4
2024-01-02 11:15:00,0.7920347860576631,0.0,0.4402855306862476,0.0,0.0,0.0
2024-01-02 11:30:00,0.7920347860576631,0.0,0.08755219735291431,0.0,0.0,0.0
2024-01-02 11:45:00,0.7920347860576631,0.0,2.5898855306862476,0.0,0.0,0.0
2024-01-02 12:00:00,0.7920347860576631,0.0,0.381818864019581,0.0,0.0,0.0
2024-01-02 12:15:00,0.7920347860576631,0.0,0.06651739911763811,0.0,0.0,2.0
2024-01-02 12:30:00,0.7920347860576631,0.0,0.15133333333333335,0.0,0.0,0.0
2024-01-02 12:45:00,0.7920347860576631,0.0,0.09266666666666667,0.0,0.0,0.0
2024-01-02 13:00:00,0.7920347860576631,0.0,0.13866666666666666,0.0,0.0,0.8
2024-01-02 13:15:00,0.7920347860576631,0.0,0.211,0.0,0.0,1.8
2024-01-02 13:30:00,0.7920347860576631,0.0,0.056,0.0,0.0,0.0
2024-01-02 13:45:00,0.7920347860576631,0.0,0.056,0.0,0.0,0.0
2024-01-02 14:00:00,0.7920347860576631,0.0,0.14400000000000002,0.0,0.0,0.4
2024-01-02 14:15:00,0.001,0.0,0.162,0.0,0.0,3.0
2024-01-02 14:30:00,0.001,0.0,0.211,0.0,0.0,3.0
2024-01-02 14:45:00,0.001,0.0,0.07666666666666666,0.0,0.0,1.6
2024-01-02 15:00:00,0.001,0.0,0.056,0.0,1.4666666666666666,0.0
2024-01-02 15:15:00,0.001,0.0,0.056,0.0,0.26666666666666666,0.0
2024-01-02 15:30:00,0.001,0.0,0.178,0.0,0.0,0.0
2024-01-02 15:45:00,0.001,0.0,0.26233333333333336,0.0,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.09733333333333333,0.0,0.0,3.0
2024-01-02 16:15:00,0.001,0.0,0.056,0.0,0.0,3.0
2024-01-02 16:30:00,0.001,0.0,0.056,0.0,0.0,3.0
2024-01-02 16:45:00,0.001,0.0,0.07666666666666666,0.0,0.0,3.0
2024-01-02 17:00:00,0.001,0.0,0.2843333333333333,0.0,0.0,1.8
2024-01-02 17:15:00,0.001,0.0,0.17666666666666667,0.0,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.0583647484745347,0.0,0.0,0.2
2024-01-02 17:45:00,0.001,0.0,0.06782374237267351,0.0,0.0,3.0
2024-01-02 18:00:00,0.001,0.0,0.06782374237267351,0.0,0.0,2.2
2024-01-02 18:15:00,0.001,0.0,0.7688904090393401,0.0,0.0,0.0
2024-01-02 18:30:00,0.001,0.0,0.7625570757060068,0.0,0.0,2.6
2024-01-02 18:45:00,0.001,0.0,0.648337411073294,0.0,0.0,0.6
2024-01-02 19:00:00,0.001,0.0,0.18913333333333335,0.0,0.0,3.0
2024-01-02 19:15:00,0.001,0.0007333333333333333,0.1888237423726735,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,1.2004666666666668,0.42255707570600687,0.0,0.0,1.6
2024-01-02 19:45:00,0.001,0.001,0.4261570757060068,0.0,0.0,1.6
2024-01-02 20:00:00,0.001,0.001,0.3653570757060069,0.0,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.27515707570600684,0.0,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.20095707570600682,0.0,1.2,0.6
2024-01-02 20:45:00,0.001,0.001,0.28085491615817826,0.0,0.5333333333333333,1.6
2024-01-02 21:00:00,0.001,0.001,0.2929333333333333,0.0,0.0,0.0
2024-01-02 21:15:00,0.001,0.1509333333333333,0.177,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,2.25,0.2934,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.38439616361573603,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.40451824762756117,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.0002666666666666667,0.5031759397255878,0.0,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.4471092730589211,0.0,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.34137593972558783,0.0,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.38537593972558776,0.0,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.5819626063922544,0.0,0.0,2.6
2024-01-02 23:30:00,0.001,0.0,0.7064426063922545,0.0,0.0,3.0
2024-01-02 23:45:00,0.001,0.0,0.4948778579177198,0.0,0.0,0.2
2024-01-03 00:00:00,0.001,0.0,0.20644871752938668,0.0,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.7741521973529142,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.4188855306862476,0.0,0.0,2.8
2024-01-03 00:45:00,0.001,0.0,0.5808855306862476,0.0,0.0,1.4
2024-01-03 01:00:00,0.001,0.0,0.3615521973529143,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.3305521973529143,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.21692435876469332,0.0,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.09513333333333333,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.24033333333333334,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.3436,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.45580000000000004,0.0,0.0,2.4
2024-01-03 02:45:00,0.001,0.0,0.056,0.0,0.0,0.4
2024-01-03 03:00:00,0.001,0.0,0.06633333333333333,0.0,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.211,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.6834,0.0,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.166,0.0,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.056,0.0,0.0,3.0
2024-01-03 04:15:00,0.001,0.0,0.056,0.0,2.0,2.4
2024-01-03 04:30:00,0.001,0.0,0.20066666666666666,0.0,0.4,0.0
2024-01-03 04:45:00,0.001,0.0,0.1679313184117486,0.0,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.23548553068624764,0.0,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.5973521973529142,0.0,0.0,0.0
2024-01-03 05:30:00,0.001,0.0,0.09488553068624765,0.0,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.2115521973529143,0.0,0.0,0.0
2024-01-03 06:00:00,0.001,0.0,0.17944377280391619,0.0,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.0934,0.0,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.19833333333333333,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.301,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.309,0.0,0.0,1.6
2024-01-03 07:15:00,0.001,0.0,0.6682,0.0,0.0,3.0
2024-01-03 07:30:00,0.001,0.0,0.0664,0.0,0.0,1.2
2024-01-03 07:45:00,0.001,0.0,0.056,0.0,0.0,2.6
2024-01-03 08:00:00,0.001,0.0,0.06703549288116194,0.0,0.0,0.0
2024-01-03 08:15:00,0.7392991336538189,0.0,0.2648237423726735,0.0,0.0,0.0
2024-01-03 08:30:00,0.7920347860576631,0.0,0.7908904090393402,0.0,0.0,0.0
2024-01-03 08:45:00,0.7920347860576631,0.0,0.08082374237267351,0.0,0.26666666666666666,1.0
2024-01-03 09:00:00,0.7920347860576631,0.0,0.14257391005631703,0.0,1.4666666666666666,3.0
2024-01-03 09:15:00,0.7920347860576631,0.0,0.2047,0.0,0.0,3.0
2024-01-03 09:30:00,0.7920347860576631,0.0,0.2667,0.0,0.0,0.2
2024-01-03 09:45:00,0.7920347860576631,0.0,0.8867666666666667,8.0,0.0,0.0
2024-01-03 10:00:00,0.7920347860576631,0.0,2.4665666666666666,15.0,0.0,0.0
2024-01-03 10:15:00,0.7920347860576631,0.0,2.5230200000000003,5.0,0.0,0.0
2024-01-03 10:30:00,0.7920347860576631,0.0,1.3207666666666666,0.0,0.0,1.2
2024-01-03 10:45:00,0.7920347860576631,0.0,1.0211,0.0,0.0,3.0
2024-01-03 11:00:00,0.7920347860576631,0.0,0.5533,0.0,0.0,3.0
2024-01-03 11:15:00,0.5810921764422863,0.0,0.46236666666666665,0.0,0.0,0.6
2024-01-03 11:30:00,0.001,0.0,0.3623666666666666,0.0,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.2407,0.0,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.21236666666666665,0.0,0.0,0.0
2024-01-03 12:15:00,0.001,0.0,0.3467,0.0,0.0,0.8
2024-01-03 12:30:00,0.001,0.0,0.2537,0.0,0.0,3.0
2024-01-03 12:45:00,0.001,0.0,0.27969999999999995,0.0,0.0,0.2
2024-01-03 13:00:00,0.001,0.0,0.2357,0.0,0.0,0.6
2024-01-03 13:15:00,0.001,0.0,0.26489999999999997,0.0,0.0,3.0
2024-01-03 13:30:00,0.001,0.0,0.573333910056317,0.0,0.0,0.2
2024-01-03 13:45:00,0.001,0.0,2.660257075706007,0.0,0.9333333333333333,0.0
2024-01-03 14:00:00,0.001,0.0,0.3718037423726735,0.0,0.9333333333333333,0.0
2024-01-03 14:15:00,0.001,0.0,0.8460057932353936,0.0,0.0,0.0
2024-01-03 14:30:00,0.001,0.0,0.2839759397255878,0.0,0.0,1.4
2024-01-03 14:45:00,0.001,0.0,0.7555092730589212,0.0,0.0,0.8
2024-01-03 15:00:00,0.001,0.0,0.2315521973529143,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.20188754560783237,0.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.6464988640195809,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.9848655306862476,0.0,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.8318921973529143,0.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,1.1240521973529143,0.0,0.0,0.0
2024-01-03 16:30:00,0.001,0.0,0.6002521973529144,0.0,0.0,2.8
2024-01-03 16:45:00,0.001,0.0,0.5634313184117485,0.0,0.0,1.0
2024-01-03 17:00:00,0.001,0.0,0.3963824949151157,0.0,0.0,0.0
2024-01-03 17:15:00,0.001,0.0,1.5066043283334507,0.0,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,1.9980759397255878,0.0,0.0,0.0
2024-01-03 17:45:00,0.001,0.0,0.5665426063922544,0.0,0.0,2.0
2024-01-03 18:00:00,0.001,0.0,0.8820092730589212,0.0,0.0,0.0
2024-01-03 18:15:00,0.001,0.0,2.720287690234076,0.0,0.0,2.0
2024-01-03 18:30:00,0.001,0.0,2.2170252072746166,0.0,0.8,3.0
2024-01-03 18:45:00,0.001,0.0,0.7650570757060068,0.0,0.9333333333333333,0.2
2024-01-03 19:00:00,0.001,0.0,0.44072374237267353,0.0,0.0,1.4
2024-01-03 19:15:00,0.001,0.0,0.2320333333333333,0.0,0.0,2.2
2024-01-03 19:30:00,0.001,0.0,0.19169999999999998,0.0,0.0,1.8
2024-01-03 19:45:00,0.001,0.0,0.24336666666666668,0.0,0.0,2.2
2024-01-03 20:00:00,0.001,0.0,0.4361666666666667,0.0,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.39603333333333335,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.0,0.39436666666666664,0.0,0.0,0.0
2024-01-03 20:45:00,0.001,0.0,0.3137,0.0,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.34469999999999995,0.0,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.35483333333333333,0.0,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.17535135156085366,0.0,0.0,0.4
2024-01-03 21:45:00,0.001,0.0,0.14337593972558782,0.0,0.0,1.8
2024-01-03 22:00:00,0.001,0.0,0.3003092730589211,0.0,0.0,0.0
2024-01-03 22:15:00,0.001,0.0,0.32117593972558783,0.0,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,0.6322876902340762,0.0,0.0,0.0
2024-01-03 22:45:00,0.001,0.0,0.5217576920980267,0.0,0.0,2.4
2024-01-03 23:00:00,0.001,0.0,0.34596666666666664,0.0,0.0,0.2
2024-01-03 23:15:00,0.001,0.0,0.35036666666666666,0.0,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.3846333333333333,0.0,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,0.3525,0.0,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.4267347982352762,0.0,0.0,0.0
2024-01-04 00:15:00,0.001,0.0,0.34425219735291435,0.0,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.34425219735291435,0.0,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.5068521973529143,0.0,0.0,2.4
2024-01-04 01:00:00,0.001,0.0,1.1277855306862474,0.0,0.0,3.0
2024-01-04 01:15:00,0.001,0.0,0.31836666666666663,0.0,0.0,0.4
2024-01-04 01:30:00,0.001,0.0,0.2047,0.0,0.8,0.0
2024-01-04 01:45:00,0.001,0.0,0.2047,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.20383333333333334,0.0,0.0,2.0
2024-01-04 02:15:00,0.001,0.0,0.31703333333333333,0.0,0.0,0.4
2024-01-04 02:30:00,0.001,0.0,0.9690999999999999,0.0,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.19169999999999998,0.0,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.5914999999999999,0.0,0.0,0.0
2024-01-04 03:15:00,0.001,0.0,0.06504666666666667,0.0,0.0,1.2
2024-01-04 03:30:00,0.001,0.0,0.13866666666666666,0.0,0.0,2.8
2024-01-04 03:45:00,0.001,0.0,0.22566666666666665,0.0,0.8,1.2
2024-01-04 04:00:00,0.001,0.0,0.166,0.0,0.4,2.6
2024-01-04 04:15:00,0.001,0.0,0.06333333333333334,0.0,0.0,0.0
2024-01-04 04:30:00,0.001,0.0,0.056,0.0,0.0,0.0
2024-01-04 04:45:00,0.001,0.0,0.11800000000000001,0.0,1.4666666666666666,0.0
2024-01-04 05:00:00,0.001,0.0,0.211,0.0,0.26666666666666666,0.0
2024-01-04 05:15:00,0.001,0.0,0.084,0.0,0.0,1.8
2024-01-04 05:30:00,0.001,0.0,0.166,0.0,0.0,3.0
2024-01-04 05:45:00,0.001,0.0,0.07066666666666667,0.0,0.0,2.8
2024-01-04 06:00:00,0.001,0.0,0.09733333333333333,0.0,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.211,0.0,0.0,2.6
2024-01-04 06:30:00,0.001,0.0,0.09733333333333333,0.0,0.0,0.4
2024-01-04 06:45:00,0.001,0.0,0.056,0.0,0.0,0.2
2024-01-04 07:00:00,0.001,0.0,0.166,0.0,0.0,3.0
2024-01-04 07:15:00,0.001,0.0,0.09866666666666667,0.0,0.0,2.0
2024-01-04 07:30:00,0.001,0.0,0.21273333333333333,0.0,0.0,1.8
2024-01-04 07:45:00,0.001,0.0,0.131,0.0,0.0,0.0
2024-01-04 08:00:00,0.001,0.0,0.069,0.0,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.069,0.0,0.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.1673333333333333,0.0,1.7333333333333334,0.0
2024-01-04 08:45:00,0.001,0.0,0.6503805767229838,0.0,0.0,2.6
2024-01-04 09:00:00,0.001,0.0,0.17257040903934015,0.0,0.0,0.0
2024-01-04 09:15:00,0.001,0.0,0.13406374237267352,0.0,0.0,0.0
2024-01-04 09:30:00,0.001,0.0,0.7336237423726735,0.0,0.0,0.0
2024-01-04 09:45:00,0.001,0.0,1.5870472433896505,0.0,0.0,0.6
2024-01-04 10:00:00,0.001,0.0,1.3407333333333333,0.0,0.0,1.6
2024-01-04 10:15:00,0.001,0.0,0.33,0.0,0.0,0.0
