,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-01 08:45:00,0.001,0.001,0.001,0.16633333333333333,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.001,0.20433333333333334,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.001,0.46480000000000005,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.001,0.19393333333333335,0.0,0.8
2024-01-01 09:45:00,0.001,0.001,0.001,0.45180000000000003,0.0,1.5
2024-01-01 10:00:00,0.001,0.001,0.001,0.07466666666666666,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.001,0.28326393862360927,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.001,0.2576826063922545,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.001,0.2440759397255878,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.001,0.6438759397255878,0.0,1.2
2024-01-01 11:15:00,0.001,0.001,0.001,0.2440759397255878,0.0,1.1
2024-01-01 11:30:00,0.001,0.001,0.001,0.2586808365542672,0.0,1.4
2024-01-01 11:45:00,0.001,0.001,0.001,0.38029999999999997,0.0,1.5
2024-01-01 12:00:00,0.001,0.001,0.001,0.6001666666666665,2.8,1.5
2024-01-01 12:15:00,0.001,0.001,0.001,0.5874999999999999,7.0,1.5
2024-01-01 12:30:00,0.001,0.001,0.001,0.18769999999999998,7.0,1.5
2024-01-01 12:45:00,0.001,0.001,0.001,0.18769999999999998,7.0,1.5
2024-01-01 13:00:00,0.001,0.001,0.001,0.2890333333333333,7.0,1.5
2024-01-01 13:15:00,0.001,0.001,0.001,0.37543333333333334,7.0,1.5
2024-01-01 13:30:00,0.001,0.001,0.001,0.3087,7.0,0.9
2024-01-01 13:45:00,0.001,0.001,0.001,0.3087,3.7333333333333334,1.0
2024-01-01 14:00:00,0.001,0.001,0.001,0.3087,0.0,1.5
2024-01-01 14:15:00,0.001,0.001,0.001,0.3087,0.0,1.5
2024-01-01 14:30:00,0.001,0.001,0.001,0.4733666666666666,0.0,1.5
2024-01-01 14:45:00,0.001,0.001,0.001,0.2637,0.0,0.9
2024-01-01 15:00:00,0.001,0.001,0.001,0.24416666666666664,0.0,0.4
2024-01-01 15:15:00,0.001,0.001,0.001,0.3087,0.0,1.5
2024-01-01 15:30:00,0.001,0.001,0.001,0.20918666666666666,0.0,0.2
2024-01-01 15:45:00,0.001,0.001,0.001,0.211,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.001,0.36300000000000004,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.001,0.1292,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.001,0.15333333333333332,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.001,0.19133333333333333,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.001,0.7786666666666666,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.001,0.294,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.001,0.294,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.001,0.45866666666666667,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.001,0.3135333333333333,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.001,0.060066666666666664,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.001,0.07618335266283215,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.001,0.09537593972558782,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.001,0.18177593972558778,0.0,0.6
2024-01-01 20:15:00,0.001,0.001,0.001,0.4063759397255878,0.0,1.5
2024-01-01 20:30:00,0.001,0.001,0.001,0.22904260639225446,0.0,0.5
2024-01-01 20:45:00,0.001,0.001,0.001,0.2133166859961655,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.001,0.3058237423726735,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.001,0.2896904090393402,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.001,0.3426237423726735,0.0,1.2
2024-01-01 21:45:00,0.001,0.001,0.001,0.4598814344707002,0.0,1.5
2024-01-01 22:00:00,0.001,0.001,0.001,0.32712869633593744,0.0,0.6
2024-01-01 22:15:00,0.001,0.001,0.001,0.8601953630026041,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.001,0.33737593972558777,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.001,0.33737593972558777,0.0,0.9
2024-01-01 23:00:00,0.001,0.001,0.001,0.49397593972558773,0.0,1.5
2024-01-01 23:15:00,0.001,0.001,0.001,0.3085092730589211,0.0,1.5
2024-01-01 23:30:00,0.001,0.001,0.001,0.47064260639225447,0.0,1.5
2024-01-01 23:45:00,0.001,0.001,0.001,0.5700661074092312,0.0,0.5
2024-01-02 00:00:00,0.001,0.001,0.001,1.1495521973529144,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.001,0.2555521973529143,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.001,0.45595219735291426,0.0,1.0
2024-01-02 00:45:00,0.001,0.001,0.001,0.33298205086272,0.0,1.5
2024-01-02 01:00:00,0.001,0.001,0.001,0.17386666666666664,0.0,0.8
2024-01-02 01:15:00,0.001,0.001,0.001,0.173,0.0,0.9
2024-01-02 01:30:00,0.001,0.001,0.001,0.173,0.0,1.3
2024-01-02 01:45:00,0.001,0.001,0.001,0.17753333333333332,0.0,1.5
2024-01-02 02:00:00,0.001,0.001,0.001,0.19133333333333333,0.0,1.5
2024-01-02 02:15:00,0.001,0.001,0.001,0.052,0.0,1.3
2024-01-02 02:30:00,0.001,0.001,0.001,0.12459999999999999,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.001,0.173,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.001,0.173,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.001,0.3376666666666666,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.001,0.249,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.001,0.1488,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.001,0.052,0.0,1.1
2024-01-02 04:15:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-02 04:30:00,0.001,0.001,0.001,0.09,0.0,1.5
2024-01-02 04:45:00,0.001,0.001,0.001,0.242,0.0,1.5
2024-01-02 05:00:00,0.001,0.001,0.001,0.06466666666666666,0.0,1.5
2024-01-02 05:15:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.001,0.15333333333333332,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.001,0.19133333333333333,0.0,1.0
2024-01-02 06:30:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-02 06:45:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-02 07:00:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-02 07:15:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-02 07:30:00,0.001,0.001,0.001,0.21666666666666667,0.0,1.5
2024-01-02 07:45:00,0.001,0.001,0.001,0.1358,0.0,1.5
2024-01-02 08:00:00,0.001,0.001,0.001,0.065,0.0,1.5
2024-01-02 08:15:00,0.001,0.001,0.001,0.065,0.0,1.5
2024-01-02 08:30:00,0.001,0.001,0.001,0.065,0.0,1.5
2024-01-02 08:45:00,0.001,0.001,0.001,0.09693333333333333,3.2666666666666666,1.5
2024-01-02 09:00:00,0.001,0.001,0.001,0.25006666666666666,7.0,1.5
2024-01-02 09:15:00,0.001,0.001,0.001,0.18566666666666665,7.0,1.5
2024-01-02 09:30:00,0.001,0.001,0.001,0.173,6.066666666666666,1.5
2024-01-02 09:45:00,0.001,0.001,0.001,0.173,0.0,1.5
2024-01-02 10:00:00,0.001,0.001,0.001,0.173,0.0,1.5
2024-01-02 10:15:00,0.001,0.001,0.001,0.2743333333333334,0.0,1.5
2024-01-02 10:30:00,0.001,0.001,0.001,0.9730666666666666,0.0,1.5
2024-01-02 10:45:00,0.001,0.001,0.001,1.052,0.0,1.0
2024-01-02 11:00:00,0.001,0.001,0.001,0.5186666666666667,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.001,0.21666666666666667,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.001,0.128,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.001,0.09,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.001,0.242,0.0,1.3
2024-01-02 13:30:00,0.001,0.001,0.001,0.06466666666666666,0.0,1.5
2024-01-02 13:45:00,0.001,0.001,0.001,0.052,1.8666666666666667,1.5
2024-01-02 14:00:00,0.001,0.001,0.001,0.3185333333333334,7.0,1.5
2024-01-02 14:15:00,0.001,0.001,0.001,0.3185333333333334,4.666666666666667,1.5
2024-01-02 14:30:00,0.001,0.001,0.001,0.15333333333333332,0.0,1.5
2024-01-02 14:45:00,0.001,0.001,0.001,0.19133333333333333,0.0,1.5
2024-01-02 15:00:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-02 15:15:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-02 15:30:00,0.001,0.001,0.001,0.052,0.0,0.3
2024-01-02 15:45:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.001,0.21666666666666667,0.0,0.5
2024-01-02 16:15:00,0.001,0.001,0.001,0.20866666666666667,0.0,1.5
2024-01-02 16:30:00,0.001,0.001,0.001,0.173,0.0,0.3
2024-01-02 16:45:00,0.001,0.001,0.001,0.173,0.0,0.2
2024-01-02 17:00:00,0.001,0.001,0.001,0.48161333333333334,0.0,1.5
2024-01-02 17:15:00,0.001,0.001,0.001,2.4677000000000002,0.0,1.5
2024-01-02 17:30:00,0.001,0.001,0.001,1.2365576920980268,0.0,1.5
2024-01-02 17:45:00,0.001,0.001,0.001,0.352918864019581,0.0,0.2
2024-01-02 18:00:00,0.001,0.001,0.001,0.34655819328500687,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.001,0.3588759397255878,0.0,0.5
2024-01-02 18:30:00,0.001,0.001,0.001,0.38397245990206025,0.0,1.5
2024-01-02 18:45:00,0.001,0.001,0.001,0.5665655002550049,0.0,0.8
2024-01-02 19:00:00,0.001,0.001,0.001,0.6124092730589211,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.1907336200641085,0.4730759397255878,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.5904714082723814,0.35147186198562724,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.4854863435082232,0.45457785791771976,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.16616168836457856,0.4415237423726735,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.5149083967827618,0.6061904090393402,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,1.2575608255053539,0.5175237423726735,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.12384923520517449,0.36813549288116193,0.0,1.4
2024-01-02 21:00:00,0.001,0.001,0.1218282831049564,0.27388441310724765,0.0,1.5
2024-01-02 21:15:00,0.001,0.001,0.3680441955704638,0.4415237423726735,0.0,0.2
2024-01-02 21:30:00,0.001,0.001,0.7990600207583909,0.49450084850992304,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.001,0.6760759397255878,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.001,0.4987426063922545,0.0,0.1
2024-01-02 22:15:00,0.001,0.001,0.001,0.4834759397255878,0.0,1.5
2024-01-02 22:30:00,0.001,0.001,0.001,0.3658445245843865,0.0,1.5
2024-01-02 22:45:00,0.001,0.001,0.001,0.3415585406079497,0.0,0.3
2024-01-02 23:00:00,0.001,0.001,0.001,0.515491873941283,0.0,0.1
2024-01-02 23:15:00,0.001,0.001,0.001,0.6124092730589211,0.0,1.5
2024-01-02 23:30:00,0.001,0.001,0.001,0.46913469226803,0.0,1.5
2024-01-02 23:45:00,0.001,0.001,0.001,0.8610521973529143,0.0,0.2
2024-01-03 00:00:00,0.001,0.001,0.001,0.43705219735291434,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.001,0.2192521973529143,0.0,0.4
2024-01-03 00:30:00,0.001,0.001,0.001,0.383918864019581,0.0,1.5
2024-01-03 00:45:00,0.001,0.001,0.001,0.2952521973529143,0.0,1.5
2024-01-03 01:00:00,0.001,0.001,0.001,0.2192521973529143,0.0,0.7
2024-01-03 01:15:00,0.001,0.001,0.001,0.2192521973529143,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.001,0.19821739911763808,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.001,0.22569999999999996,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.001,0.3777,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.20036666666666664,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.001,0.2890333333333333,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.001,0.7268333333333333,0.0,1.0
2024-01-03 03:45:00,0.001,0.001,0.001,0.18769999999999998,0.0,1.1
2024-01-03 04:00:00,0.001,0.001,0.001,0.07009333333333333,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.001,0.5850666666666667,0.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.001,0.21666666666666667,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.001,0.128,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.001,0.45180000000000003,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.001,0.09,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.001,0.242,0.0,1.0
2024-01-03 06:30:00,0.001,0.001,0.001,0.06466666666666666,0.0,1.5
2024-01-03 06:45:00,0.001,0.001,0.001,0.052,3.7333333333333334,1.0
2024-01-03 07:00:00,0.001,0.001,0.001,0.052,7.0,1.1
2024-01-03 07:15:00,0.001,0.001,0.001,0.052,7.0,1.5
2024-01-03 07:30:00,0.001,0.001,0.001,0.15333333333333332,7.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.001,0.19133333333333333,7.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.001,0.052,7.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.001,0.052,2.3333333333333335,0.3
2024-01-03 08:30:00,0.001,0.001,0.001,0.0598,0.0,1.5
2024-01-03 08:45:00,0.001,0.001,0.001,0.065,0.0,1.5
2024-01-03 09:00:00,0.001,0.001,0.001,0.22966666666666669,0.0,0.6
2024-01-03 09:15:00,0.001,0.001,0.001,0.14100000000000001,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.001,0.06326666666666667,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.001,0.05278824949151157,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.001,0.20133707570600684,0.0,0.5
2024-01-03 10:30:00,0.001,0.001,0.001,0.3895237423726735,0.0,1.5
2024-01-03 10:45:00,0.001,0.001,0.001,0.2121904090393402,0.0,0.3
2024-01-03 11:00:00,0.001,0.001,0.001,0.1995237423726735,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.001,0.20320816471771458,0.0,0.8
2024-01-03 11:30:00,0.001,0.001,0.001,0.2192521973529143,0.0,1.5
2024-01-03 11:45:00,0.001,0.001,0.001,0.3205855306862476,0.0,1.5
2024-01-03 12:00:00,0.001,0.001,0.001,0.4150521973529144,0.0,1.5
2024-01-03 12:15:00,0.001,0.001,0.001,0.34025219735291434,0.0,1.5
2024-01-03 12:30:00,0.001,0.001,0.001,0.3192173991176381,0.0,1.5
2024-01-03 12:45:00,0.001,0.001,0.001,0.8417666666666666,0.0,1.5
2024-01-03 13:00:00,0.001,0.001,0.001,0.3087,0.0,0.2
2024-01-03 13:15:00,0.001,0.001,0.001,0.40076666666666666,5.133333333333334,0.0
2024-01-03 13:30:00,0.001,0.001,0.001,0.2637,0.9333333333333333,0.0
2024-01-03 13:45:00,0.001,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.001,0.22569999999999996,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.001,0.3777,0.0,0.7
2024-01-03 15:00:00,0.001,0.001,0.001,0.13703999999999997,0.0,1.5
2024-01-03 15:15:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-03 15:30:00,0.001,0.001,0.001,0.05806666666666667,4.2,1.5
2024-01-03 15:45:00,0.001,0.001,0.001,0.065,0.0,1.5
2024-01-03 16:00:00,0.001,0.001,0.001,0.16633333333333333,0.0,1.5
2024-01-03 16:15:00,0.001,0.001,0.001,0.20433333333333334,0.0,1.5
2024-01-03 16:30:00,0.001,0.001,0.001,0.13233131841174858,0.0,1.5
2024-01-03 16:45:00,0.26467826201922107,0.001,0.001,0.2175521973529143,0.0,1.5
2024-01-03 17:00:00,0.7920347860576631,0.001,0.001,0.2175521973529143,0.0,1.5
2024-01-03 17:15:00,0.7920347860576631,0.001,0.001,0.2175521973529143,0.0,1.5
2024-01-03 17:30:00,0.7920347860576631,0.001,0.001,2.4929521973529143,0.0,1.5
2024-01-03 17:45:00,0.7920347860576631,0.001,0.001,1.526406959647055,0.0,1.5
2024-01-03 18:00:00,0.7920347860576631,0.001,0.001,0.20918666666666666,0.0,1.5
2024-01-03 18:15:00,0.7920347860576631,0.001,0.001,0.3087,0.0,1.5
2024-01-03 18:30:00,0.7920347860576631,0.001,0.001,1.4404333333333332,0.0,1.5
2024-01-03 18:45:00,0.7920347860576631,0.001,0.001,2.4686999999999997,0.0,1.5
2024-01-03 19:00:00,0.7920347860576631,0.001,0.001,1.1173,0.0,1.5
2024-01-03 19:15:00,0.7920347860576631,0.001,0.001,0.2554243587646933,0.0,1.5
2024-01-03 19:30:00,0.7920347860576631,0.001,0.001,0.35049944074256467,0.0,1.5
2024-01-03 19:45:00,0.7920347860576631,0.001,0.001,0.4488759397255878,0.0,0.1
2024-01-03 20:00:00,0.7920347860576631,0.001,0.030528685607001272,0.8728759397255879,0.0,0.0
2024-01-03 20:15:00,0.7920347860576631,0.001,0.13127529386954348,0.5744092730589211,0.0,0.0
2024-01-03 20:30:00,0.7920347860576631,0.001,0.4035889908621166,0.6124092730589211,0.0,0.0
2024-01-03 20:45:00,0.7920347860576631,0.001,0.967440270205737,0.4707111912510531,0.0,0.0
2024-01-03 21:00:00,0.7920347860576631,0.001,0.127732778090345,0.4730759397255878,0.0,0.0
2024-01-03 21:15:00,0.7920347860576631,0.001,0.2795297395044324,0.33735158096089446,0.0,0.0
2024-01-03 21:30:00,0.7920347860576631,0.001,0.6215710321512413,0.328937661666784,0.0,0.0
2024-01-03 21:45:00,0.7920347860576631,0.001,0.14483182563310534,0.5167426063922544,0.0,0.0
2024-01-03 22:00:00,0.7920347860576631,0.001,0.12370632987967563,0.5097150276353171,0.0,0.5
2024-01-03 22:15:00,0.7920347860576631,0.001,0.4627587167084743,0.46125219735291434,0.0,1.5
2024-01-03 22:30:00,0.7920347860576631,0.001,0.1212827993976266,0.4531855306862477,0.0,1.5
2024-01-03 22:45:00,0.7920347860576631,0.001,0.001,0.46125219735291434,0.0,1.5
2024-01-03 23:00:00,0.7920347860576631,0.001,0.001,0.4779516869281407,0.0,1.5
2024-01-03 23:15:00,0.528356524038442,0.001,0.001,0.8793904090393402,0.0,1.5
2024-01-03 23:30:00,0.001,0.001,0.001,0.5004570757060068,0.0,1.5
2024-01-03 23:45:00,0.001,0.001,0.001,0.25445707570600684,0.0,1.5
2024-01-04 00:00:00,0.001,0.001,0.001,0.1995237423726735,0.0,1.5
2024-01-04 00:15:00,0.001,0.001,0.001,0.28195107977391426,0.0,1.5
2024-01-04 00:30:00,0.001,0.001,0.001,0.4100333333333333,0.0,1.5
2024-01-04 00:45:00,0.001,0.001,0.001,0.4480333333333333,0.0,1.5
2024-01-04 01:00:00,0.001,0.001,0.001,0.3087,0.0,1.5
2024-01-04 01:15:00,0.001,0.001,0.001,0.3087,0.0,1.5
2024-01-04 01:30:00,0.001,0.001,0.001,0.7449666666666666,0.0,1.5
2024-01-04 01:45:00,0.001,0.001,0.001,0.18769999999999998,0.0,0.5
2024-01-04 02:00:00,0.001,0.001,0.001,0.35236666666666666,0.0,0.5
2024-01-04 02:15:00,0.001,0.001,0.001,0.2637,0.0,1.5
2024-01-04 02:30:00,0.001,0.001,0.001,0.18769999999999998,0.0,0.9
2024-01-04 02:45:00,0.001,0.001,0.001,0.18769999999999998,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.001,0.13341999999999998,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.001,0.09,0.0,0.1
2024-01-04 03:30:00,0.001,0.001,0.001,0.6418,0.0,1.5
2024-01-04 03:45:00,0.001,0.001,0.001,0.19793333333333332,0.0,1.5
2024-01-04 04:00:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-04 04:15:00,0.001,0.001,0.001,0.45180000000000003,0.0,0.8
2024-01-04 04:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.001,0.15333333333333332,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.001,0.19133333333333333,0.0,0.6
2024-01-04 05:15:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-04 05:30:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-04 05:45:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-04 06:00:00,0.001,0.001,0.001,0.052,0.0,1.5
2024-01-04 06:15:00,0.001,0.001,0.001,0.21666666666666667,0.0,1.5
2024-01-04 06:30:00,0.001,0.001,0.001,0.128,0.0,1.4
2024-01-04 06:45:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.001,0.052,0.9333333333333333,0.0
2024-01-04 07:15:00,0.001,0.001,0.001,0.052,7.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.001,0.09,7.0,0.0
2024-01-04 07:45:00,0.001,0.001,0.001,0.242,5.6,0.0
2024-01-04 08:00:00,0.001,0.001,0.001,0.06466666666666666,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.001,0.15333333333333332,0.0,0.0
2024-01-04 09:15:00,0.001,0.001,0.001,0.19133333333333333,0.0,0.0
2024-01-04 09:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 09:45:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 10:15:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 10:30:00,0.001,0.001,0.001,0.21666666666666667,0.0,0.0
2024-01-04 10:45:00,0.001,0.001,0.001,0.128,0.0,0.0
2024-01-04 11:00:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 11:15:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.001,0.052,0.0,0.0
2024-01-04 11:45:00,0.001,0.001,0.001,0.09,0.9333333333333333,0.0
2024-01-04 12:00:00,0.001,0.001,0.001,0.242,7.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.001,0.06466666666666666,7.0,0.0
2024-01-04 12:30:00,0.001,0.001,0.001,0.052,4.666666666666667,0.0
