,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 08:15:00,0.001,0.001,0.0,0.001,0.117,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.001,0.041,0.0,2.6
2024-01-01 08:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.4
2024-01-01 09:00:00,0.001,0.001,0.0,0.001,0.10300000000000001,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.0,0.001,0.1756666666666667,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.0,0.001,0.231,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.0,0.001,0.079,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.001,0.09266666666666667,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.0,0.001,0.07200000000000001,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.0,0.001,0.193,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.0,0.001,0.231,0.9333333333333333,0.0
2024-01-01 11:45:00,0.001,0.001,0.0,0.001,0.041,6.533333333333333,0.0
2024-01-01 12:00:00,0.001,0.001,0.0,0.001,0.08233333333333334,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.0,0.001,0.08233333333333334,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.0,0.001,0.231,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.0,0.001,0.193,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.001,0.07200000000000001,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.001,0.09266666666666667,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.0,0.001,0.079,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.0,0.001,0.231,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.0,0.001,0.1756666666666667,0.0,3.0
2024-01-01 15:15:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.0,0.001,0.10300000000000001,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.001,0.117,2.8,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.001,0.24133333333333334,0.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.001,0.272,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.0,0.001,0.11333333333333334,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.001,0.386,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.001,0.16166666666666668,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.001,0.2265333333333333,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.001,0.283,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.001,0.2893104394705828,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.001,0.5649994407425646,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.001,0.48837593972558774,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.001,0.20537593972558782,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.001,0.16504260639225446,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.20458769023407625,0.0,1.6
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,0.16646822829806232,0.0,1.4
2024-01-01 21:15:00,0.001,0.001,0.0,0.001,0.3526973686863954,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.6197092730589211,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.3815759397255878,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.001,0.21344260639225449,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.001,0.2941092730589211,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.001,0.7266188640195811,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.001,0.2902069596470553,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.001,0.38696117192155427,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.001,0.49648553068624757,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.001,0.30755219735291434,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.001,0.19355219735291432,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.0,0.001,0.19355219735291432,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.001,0.18621886401958096,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.001,0.17972435876469334,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.001,0.117,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.0,0.001,0.231,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.001,0.117,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.001,0.14433333333333334,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.001,0.1753333333333333,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.001,0.231,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.001,0.079,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.134,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.18566666666666667,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.20913333333333334,0.0,2.2
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.352,0.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.24466666666666667,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.317,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.12166666666666666,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.231,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.2653333333333333,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.051333333333333335,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.079,0.0,1.2
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.6928,0.0,1.8
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.44586666666666663,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.07466666666666666,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.05226666666666667,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,0.1686666666666667,6.066666666666666,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.001,0.386,6.533333333333333,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.001,0.14800000000000002,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.001,0.08233333333333334,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.001,0.4068,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.3933333333333333,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.001,0.2,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.001,0.162,3.2666666666666666,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,0.17286465174508192,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,0.10355219735291431,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,0.7483521973529144,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.5304855306862476,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.3835521973529143,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.001,0.5618,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.001,0.04906666666666667,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.0002666666666666667,0.001,0.06166666666666667,0.0,0.4
2024-01-02 14:00:00,0.001,0.001,0.45080000000000003,0.001,0.32926666666666665,0.0,2.6
2024-01-02 14:15:00,0.001,0.001,0.7506666666666667,0.001,0.7693333333333333,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.001,0.001,0.231,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.001,0.001,0.193,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.001,0.001,0.041,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.001,0.001,0.051333333333333335,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.001,0.001,0.196,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.001,0.001,0.11333333333333334,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,1.3504,0.001,0.079,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,1.0501333333333334,0.001,0.231,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.12366666666666666,0.0,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.05616091209027076,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.24982374237267352,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.3638237423726735,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.24982374237267352,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.31849040903934017,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,0.25894124745755787,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,0.11359999999999999,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.04257649898302314,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.1668237423726735,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.2428237423726735,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.22515707570600682,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.15615707570600684,0.0,0.8
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,2.2
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.04415299796604626,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.23709040903934017,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.48782374237267345,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.2874904090393402,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.16988249491511567,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.14586666666666667,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.178827838588221,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,0.497218864019581,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.7360855306862476,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.326818864019581,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.15321886401958099,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.057827838588220964,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.18233333333333335,3.7333333333333334,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.36533333333333334,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.134,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.26166666666666666,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.231,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.117,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.5740666666666667,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.12366666666666666,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.5958,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.231,0.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.079,0.9333333333333333,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.5740666666666667,0.0,2.2
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.11333333333333334,0.0,0.2
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.051333333333333335,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.193,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.231,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.36953333333333327,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.32926666666666665,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.06166666666666667,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.3642666666666667,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.5928,0.0,0.6
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.09266666666666667,0.0,2.4
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.07373333333333335,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.092,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.24400000000000002,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.20413333333333333,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.08233333333333334,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.001,0.45213333333333333,0.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.001,0.075,0.0,0.0
2024-01-03 10:45:00,0.001,0.001,1.3503333333333332,0.001,0.14193333333333333,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,1.6502666666666668,0.001,0.262,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,1.5003333333333333,0.001,0.272,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.1509333333333333,0.001,0.14106666666666667,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,6.666666666666667e-05,0.001,0.162,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.001,0.2982431656496898,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.001,0.5107570757060068,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,2.7874237423726735,3.2666666666666666,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,2.2958237423726735,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.3152904090393402,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.17224724338965036,0.0,3.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.0594,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.348,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.7125923272314721,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.14155707570600684,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.17067074440662724,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.317,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.43466666666666665,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.28979999999999995,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.14586666666666667,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.30666666666666664,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.293,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.352,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.25986666666666663,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.162,0.9333333333333333,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.29633333333333334,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,0.37573333333333336,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.3235681315686095,0.0,1.2
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.7833521973529144,0.0,1.8
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.6693521973529144,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.20537593972558782,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.3293759397255878,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.30011128798050585,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.1738237423726735,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,0.28388249491511564,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,0.3762,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.001,0.32099999999999995,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.001,0.32406666666666667,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.001,0.39086666666666664,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.001,0.2507333333333333,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.0,0.001,0.314,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.001,0.2874666666666667,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.001,0.14433333333333334,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.001,0.27213333333333334,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.001,0.283,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.283,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.283,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.8647333333333334,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,0.42272,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.18566666666666667,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.079,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.31366666666666665,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.31,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.041,0.0,1.2
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.18933333333333333,0.0,1.8
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.386,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.12733333333333335,0.0,0.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.5740666666666667,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.10300000000000001,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.31,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.2516666666666667,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.079,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.4408,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.041,0.0,1.6
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,0.09266666666666667,0.0,0.0
