,WasherDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 12:15:00,0.001,0.0,0.21066666666666664,6.0,2.0,2.3333333333333335
2024-01-01 12:30:00,0.001,0.0,0.046,1.0,0.0,3.3333333333333335
2024-01-01 12:45:00,0.001,0.0,0.046,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.10800000000000001,0.0,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.3191611719215543,0.0,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.688018864019581,0.0,0.0,2.3333333333333335
2024-01-01 13:45:00,0.001,0.0,0.07755219735291431,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.07755219735291431,0.0,0.0,0.0
2024-01-01 14:15:00,0.26467826201922107,0.0,0.6227153841960534,0.0,0.0,1.0
2024-01-01 14:30:00,0.7920347860576631,0.0,0.40166666666666667,0.0,0.0,1.3333333333333333
2024-01-01 14:45:00,0.7920347860576631,0.0,0.464,0.0,0.0,2.0
2024-01-01 15:00:00,0.7920347860576631,0.0,0.2063333333333333,0.0,0.0,0.0
2024-01-01 15:15:00,0.7920347860576631,0.0,0.5747333333333333,0.0,0.0,0.0
2024-01-01 15:30:00,0.7920347860576631,0.0,0.168,0.0,0.0,0.0
2024-01-01 15:45:00,0.7920347860576631,0.0,0.29100000000000004,0.0,0.0,0.0
2024-01-01 16:00:00,0.7920347860576631,0.0,0.513,4.0,0.13333333333333333,0.0
2024-01-01 16:15:00,0.7920347860576631,0.0,0.229,0.0,2.0,2.3333333333333335
2024-01-01 16:30:00,0.7920347860576631,0.0,1.0168000000000001,0.0,1.2,2.0
2024-01-01 16:45:00,0.7920347860576631,0.0,2.29,0.0,0.0,0.0
2024-01-01 17:00:00,0.7920347860576631,0.0,1.0421333333333334,0.0,0.0,0.0
2024-01-01 17:15:00,0.7920347860576631,0.0,1.0523726625987593,0.0,0.0,0.0
2024-01-01 17:30:00,0.7920347860576631,0.0,0.8925918739412831,0.0,0.0,0.0
2024-01-01 17:45:00,0.21194260961537684,0.0,0.4891759397255878,0.0,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.7816426063922546,0.0,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.29657593972558777,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.48390927305892106,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.5724426063922544,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.3349759397255878,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,1.3503333333333332,0.3453759397255878,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,1.6502666666666668,0.3453759397255878,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,1.5003333333333333,0.5119620204314772,0.0,0.0,2.0
2024-01-01 20:00:00,0.001,0.1509333333333333,0.6270426063922545,0.0,0.0,0.3333333333333333
2024-01-01 20:15:00,0.001,6.666666666666667e-05,0.3854426063922544,0.0,0.0,2.0
2024-01-01 20:30:00,0.001,0.0,0.3419092730589211,0.0,1.8666666666666667,1.3333333333333333
2024-01-01 20:45:00,0.001,0.0,0.33237593972558777,0.0,1.3333333333333333,0.0
2024-01-01 21:00:00,0.001,0.0,1.0047759397255878,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.9771759397255878,0.0,0.0,4.0
2024-01-01 21:30:00,0.001,0.0,0.8705321669216717,0.0,0.0,2.0
2024-01-01 21:45:00,0.001,0.0,0.33237593972558777,0.0,0.0,3.3333333333333335
2024-01-01 22:00:00,0.001,0.0,0.3205521973529143,0.0,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.3538855306862476,0.0,0.0,3.3333333333333335
2024-01-01 22:30:00,0.001,0.0,0.5248581932850068,0.0,0.0,5.0
2024-01-01 22:45:00,0.528356524038442,0.0,0.47054810113736684,0.0,0.0,5.0
2024-01-01 23:00:00,0.7920347860576631,0.0,0.8958904090393403,0.0,0.0,2.0
2024-01-01 23:15:00,0.7920347860576631,0.0,0.3008237423726735,0.0,0.0,0.0
2024-01-01 23:30:00,0.7920347860576631,0.0,0.3894904090393402,0.0,0.0,0.0
2024-01-01 23:45:00,0.7920347860576631,0.0,0.4338904090393402,0.0,0.0,0.0
2024-01-02 00:00:00,0.7920347860576631,0.0,0.4168237423726735,0.0,0.0,0.0
2024-01-02 00:15:00,0.7920347860576631,0.0,0.3383570757060068,0.0,0.0,0.0
2024-01-02 00:30:00,0.7920347860576631,0.0,0.7213043283334507,0.0,0.0,0.0
2024-01-02 00:45:00,0.7920347860576631,0.0,0.8077759397255878,0.0,0.0,0.0
2024-01-02 01:00:00,0.7920347860576631,0.0,0.40137593972558777,0.0,0.0,0.0
2024-01-02 01:15:00,0.7920347860576631,0.0,0.1583759397255878,0.0,0.0,2.0
2024-01-02 01:30:00,0.7392991336538189,0.0,0.23964644277651842,0.0,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.10397710613724952,0.0,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.3505333333333333,0.0,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.36926666666666663,0.0,0.0,2.6666666666666665
2024-01-02 02:30:00,0.001,0.0,0.10933333333333332,0.0,0.0,1.3333333333333333
2024-01-02 02:45:00,0.001,0.0,0.15966666666666668,0.0,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.17,0.0,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.058666666666666666,0.0,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.23600000000000002,0.0,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.13466666666666666,0.0,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.08733333333333333,0.0,0.13333333333333333,0.0
2024-01-02 04:15:00,0.001,0.0,0.201,0.0,2.0,0.0
2024-01-02 04:30:00,0.001,0.0,0.08733333333333333,0.0,2.0,2.3333333333333335
2024-01-02 04:45:00,0.001,0.0,0.2233333333333333,0.0,1.0666666666666667,0.0
2024-01-02 05:00:00,0.001,0.0,0.4265333333333333,0.0,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.17926666666666666,0.0,0.0,2.0
2024-01-02 05:30:00,0.001,0.0,0.17,0.0,0.0,1.6666666666666667
2024-01-02 05:45:00,0.001,0.0,0.15966666666666668,0.0,0.0,1.6666666666666667
2024-01-02 06:00:00,0.001,0.0,0.19799999999999998,0.0,0.0,1.3333333333333333
2024-01-02 06:15:00,0.001,0.0,0.18533333333333332,0.0,0.0,2.3333333333333335
2024-01-02 06:30:00,0.001,0.0,0.049466666666666666,0.0,0.0,2.6666666666666665
2024-01-02 06:45:00,0.001,0.0,0.11066666666666666,0.0,0.0,0.0
2024-01-02 07:00:00,0.001,0.0,0.214,0.0,0.0,0.0
2024-01-02 07:15:00,0.001,0.0,0.21666666666666667,0.0,0.0,2.6666666666666665
2024-01-02 07:30:00,0.001,0.0,0.22366666666666665,0.0,0.0,0.6666666666666666
2024-01-02 07:45:00,0.528356524038442,0.0,0.059000000000000004,0.0,0.0,0.0
2024-01-02 08:00:00,0.7920347860576631,0.0,0.050333333333333334,0.0,0.0,4.0
2024-01-02 08:15:00,0.7920347860576631,0.0,0.18033333333333335,0.0,0.0,1.0
2024-01-02 08:30:00,0.7920347860576631,0.0,0.2506666666666667,0.0,0.0,0.0
2024-01-02 08:45:00,0.7920347860576631,0.0,0.23600000000000002,0.0,0.0,2.3333333333333335
2024-01-02 09:00:00,0.7920347860576631,0.0,0.08633333333333333,0.0,0.0,0.0
2024-01-02 09:15:00,0.7920347860576631,0.0,0.17306666666666667,0.0,0.26666666666666666,0.0
2024-01-02 09:30:00,0.7920347860576631,0.0,0.24831043947058287,0.0,2.0,0.0
2024-01-02 09:45:00,0.7920347860576631,0.0,0.4425521973529143,11.0,0.9333333333333333,2.3333333333333335
2024-01-02 10:00:00,0.7920347860576631,0.0,0.4222188640195809,6.0,0.0,0.0
2024-01-02 10:15:00,0.7920347860576631,0.0,0.180418864019581,0.0,0.0,0.0
2024-01-02 10:30:00,0.7920347860576631,0.0,0.7572188640195809,0.0,0.0,0.0
2024-01-02 10:45:00,0.7920347860576631,0.0,1.957218864019581,0.0,0.0,0.0
2024-01-02 11:00:00,0.7920347860576631,0.0,0.25854029298038855,0.0,0.0,0.0
2024-01-02 11:15:00,0.21194260961537684,0.0,0.8655333333333334,0.0,0.0,3.6666666666666665
2024-01-02 11:30:00,0.001,0.0,0.7192000000000001,0.0,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,0.168,0.0,0.0,0.0
2024-01-02 12:00:00,0.001,0.0,1.234133333333333,0.0,0.0,0.0
2024-01-02 12:15:00,0.001,0.0,0.26566666666666666,0.0,0.0,0.0
2024-01-02 12:30:00,0.001,0.0,0.7959333333333334,0.0,0.0,0.0
2024-01-02 12:45:00,0.001,0.0,2.311266666666667,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.0,1.0362666666666667,4.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.6559570757060069,0.0,0.0,0.0
2024-01-02 13:30:00,0.001,0.0,0.1798237423726735,0.0,0.0,0.0
2024-01-02 13:45:00,0.001,0.0,1.1036953537648106,0.0,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.42937593972558774,0.0,0.0,0.0
2024-01-02 14:15:00,0.001,0.0,0.22950927305892113,0.0,0.0,0.0
2024-01-02 14:30:00,0.001,0.0,0.12767785791771977,0.0,0.0,2.6666666666666665
2024-01-02 14:45:00,0.001,0.0,0.1259521973529143,0.0,0.0,2.0
2024-01-02 15:00:00,0.001,0.0,0.43536813156860954,0.0,1.8666666666666667,0.0
2024-01-02 15:15:00,0.001,0.0,0.4486666666666667,0.0,1.3333333333333333,0.0
2024-01-02 15:30:00,0.001,0.0,0.17566666666666667,0.0,0.0,0.0
2024-01-02 15:45:00,0.001,0.0,0.5798,0.0,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.49106666666666665,0.0,0.0,2.6666666666666665
2024-01-02 16:15:00,0.001,0.0,0.8753333333333334,0.0,0.0,2.6666666666666665
2024-01-02 16:30:00,0.001,0.0,2.251597985078415,2.0,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.7317521973529143,0.0,0.0,3.3333333333333335
2024-01-02 17:00:00,0.001,0.0,0.6061521973529143,0.0,0.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.2335521973529143,0.0,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.8886855306862477,0.0,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.5831243587646934,0.0,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.45890842454899805,0.0,0.0,1.3333333333333333
2024-01-02 18:15:00,0.001,0.0,0.32449344481047215,0.0,0.0,1.0
2024-01-02 18:30:00,0.001,0.0,0.33237593972558777,0.0,0.0,2.3333333333333335
2024-01-02 18:45:00,0.001,0.0,0.42104260639225444,0.0,0.0,0.0
2024-01-02 19:00:00,0.001,0.0,0.5449023134118658,0.0,0.0,0.0
2024-01-02 19:15:00,0.001,0.0,0.5119182476275611,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,0.0,0.4413759397255878,0.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.7655759397255878,0.0,0.0,0.0
2024-01-02 20:00:00,0.001,0.0,0.4043759397255878,0.0,0.0,0.0
2024-01-02 20:15:00,0.001,0.0,0.5223759397255877,0.0,0.0,0.0
2024-01-02 20:30:00,0.001,0.0,0.8737092730589211,0.0,0.5333333333333333,0.0
2024-01-02 20:45:00,0.001,0.0,2.458295353764811,0.0,2.0,2.0
2024-01-02 21:00:00,0.001,0.0002,0.5674904090393402,0.0,0.6666666666666666,0.0
2024-01-02 21:15:00,0.001,0.30086666666666667,0.3760724599020602,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.9006000000000001,0.5353759397255877,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.8508426063922544,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.5343759397255877,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.00013333333333333334,0.41484260639225445,0.0,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.35544260639225445,0.0,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.5353759397255877,0.0,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.4340426063922544,0.0,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.45904260639225447,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.45724260639225445,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.33237593972558777,0.0,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.509709273058921,0.0,0.0,1.0
2024-01-03 00:15:00,0.001,0.0,0.42117593972558776,0.0,0.0,4.333333333333333
2024-01-03 00:30:00,0.001,0.0,0.3727963174797733,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.9770666666666667,0.0,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.3303333333333333,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.44099999999999995,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.42833333333333334,0.0,0.0,1.3333333333333333
2024-01-03 01:45:00,0.001,0.0,0.7407333333333332,0.0,0.0,1.0
2024-01-03 02:00:00,0.001,0.0,0.32746666666666674,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.5400666666666667,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.2946666666666667,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.33266666666666667,0.0,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.7010666666666666,0.0,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.21966666666666665,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.7747333333333334,0.0,0.0,4.0
2024-01-03 03:45:00,0.001,0.0,0.17833333333333332,0.0,0.0,1.6666666666666667
2024-01-03 04:00:00,0.001,0.0,0.3254666666666666,0.0,0.4,1.3333333333333333
2024-01-03 04:15:00,0.001,0.0,0.5678,0.0,2.0,2.3333333333333335
2024-01-03 04:30:00,0.001,0.0,0.168,0.0,1.7333333333333334,0.0
2024-01-03 04:45:00,0.001,0.0,0.30233333333333334,0.0,0.0,2.0
2024-01-03 05:00:00,0.001,0.0,0.3148,0.0,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.23600000000000002,0.0,0.0,1.3333333333333333
2024-01-03 05:30:00,0.001,0.0,0.07133333333333333,0.0,0.0,1.3333333333333333
2024-01-03 05:45:00,0.001,0.0,0.046,0.0,0.0,0.0
2024-01-03 06:00:00,0.001,0.0,0.10800000000000001,0.0,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.2516666666666667,0.0,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.25753333333333334,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.10966666666666666,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.059000000000000004,0.0,0.0,2.3333333333333335
2024-01-03 07:15:00,0.001,0.0,0.059000000000000004,0.0,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.6288,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.34199999999999997,0.0,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,1.1968,0.0,0.0,2.3333333333333335
2024-01-03 08:15:00,0.001,0.0,0.046,0.0,0.0,4.0
2024-01-03 08:30:00,0.001,0.0,0.3186,0.0,0.0,3.0
2024-01-03 08:45:00,0.001,0.0,0.2646,0.0,0.0,4.0
2024-01-03 09:00:00,0.001,0.0,0.404,0.0,0.0,5.0
2024-01-03 09:15:00,0.001,0.0,0.8370000000000001,0.0,0.0,5.0
2024-01-03 09:30:00,0.001,0.0,0.059000000000000004,0.0,0.9333333333333333,5.0
2024-01-03 09:45:00,0.21194260961537684,0.0,0.059000000000000004,0.0,2.0,5.0
2024-01-03 10:00:00,0.7920347860576631,0.0,0.059000000000000004,0.0,0.26666666666666666,5.0
2024-01-03 10:15:00,0.7920347860576631,0.0,0.7784666666666666,0.0,0.0,5.0
2024-01-03 10:30:00,0.7920347860576631,0.0,0.26833333333333337,0.0,0.0,5.0
2024-01-03 10:45:00,0.7920347860576631,0.0,0.049466666666666666,0.0,0.0,5.0
2024-01-03 11:00:00,0.7920347860576631,0.0,0.046,0.0,0.0,0.0
2024-01-03 11:15:00,0.7920347860576631,0.0,0.046,0.0,0.0,0.0
2024-01-03 11:30:00,0.7920347860576631,0.0,0.268,0.0,0.0,0.0
2024-01-03 11:45:00,0.7920347860576631,0.0,0.353,0.0,0.0,0.0
2024-01-03 12:00:00,0.7920347860576631,0.0,0.05466666666666666,0.0,0.0,4.0
2024-01-03 12:15:00,0.7920347860576631,0.0,1.3322,0.0,0.0,0.0
2024-01-03 12:30:00,0.7920347860576631,0.0,2.181,0.0,0.0,0.0
2024-01-03 12:45:00,0.7920347860576631,0.0,0.9829333333333334,0.0,0.0,0.0
2024-01-03 13:00:00,0.4756208716345978,0.0,1.8059999999999998,0.0,0.0,0.0
2024-01-03 13:15:00,0.001,0.0,2.374082041624926,0.0,0.0,0.3333333333333333
2024-01-03 13:30:00,0.001,0.0,0.931709273058921,0.0,0.0,3.6666666666666665
2024-01-03 13:45:00,0.001,0.0,0.21744260639225446,0.0,0.0,1.6666666666666667
2024-01-03 14:00:00,0.001,0.0,0.7264426063922544,11.0,0.0,4.666666666666667
2024-01-03 14:15:00,0.001,0.0,0.5413759397255877,15.0,0.0,0.0
2024-01-03 14:30:00,0.001,0.0,0.382795363002604,2.0,0.0,0.0
2024-01-03 14:45:00,0.001,0.0,0.21752102356740957,0.0,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.17070927305892117,0.0,1.3333333333333333,0.0
2024-01-03 15:15:00,0.001,0.0,0.15270927305892112,0.0,1.8666666666666667,0.0
2024-01-03 15:30:00,0.001,0.0,0.2811112879805059,0.0,0.0,1.6666666666666667
2024-01-03 15:45:00,0.001,0.0,0.24767074440662723,0.0,0.0,2.3333333333333335
2024-01-03 16:00:00,0.001,0.0,0.1185173991176381,0.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.15821886401958096,0.0,0.0,0.0
2024-01-03 16:30:00,0.001,0.0,0.23655219735291427,0.0,0.0,0.0
2024-01-03 16:45:00,0.001,0.0,0.6585521973529143,0.0,0.0,1.0
2024-01-03 17:00:00,0.001,0.0,0.5114855306862476,0.0,0.0,1.3333333333333333
2024-01-03 17:15:00,0.001,0.0,0.9114855306862476,0.0,0.0,2.6666666666666665
2024-01-03 17:30:00,0.001,0.0,0.9174581932850069,0.0,0.0,0.6666666666666666
2024-01-03 17:45:00,0.001,0.0,0.4966426063922545,0.0,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.4081759397255878,0.0,0.0,0.0
2024-01-03 18:15:00,0.001,0.0,0.356628687098144,0.0,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.40037593972558777,0.0,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.2698426063922545,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,0.30817593972558777,0.0,0.0,2.6666666666666665
2024-01-03 19:15:00,0.001,0.0,2.212509273058921,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.6003333333333333,2.1569759397255877,0.0,0.0,0.0
2024-01-03 19:45:00,0.001,2.25,0.9921092730589212,0.0,0.0,0.0
2024-01-03 20:00:00,0.001,0.9006000000000001,0.4693759397255878,0.0,0.0,0.0
2024-01-03 20:15:00,0.001,0.9006000000000001,0.47344260639225444,0.0,1.2,0.0
2024-01-03 20:30:00,0.001,0.0004,1.2839759397255877,0.0,2.0,0.0
2024-01-03 20:45:00,0.001,0.0,0.8775759397255878,0.0,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.9197759397255878,0.0,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.9001759397255878,0.0,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.3867092730589211,0.0,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.4720426063922544,0.0,0.0,0.0
2024-01-03 22:00:00,0.001,0.0,0.5091759397255877,0.0,0.0,0.0
2024-01-03 22:15:00,0.001,0.0,0.47344260639225444,0.0,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,1.135709273058921,0.0,0.0,0.0
2024-01-03 22:45:00,0.001,0.0,0.45904260639225447,0.0,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,0.9789092730589212,0.0,0.0,2.3333333333333335
2024-01-03 23:15:00,0.001,0.0,0.540509273058921,0.0,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.8994426063922546,0.0,0.0,1.0
2024-01-03 23:45:00,0.001,0.0,0.8110426063922546,0.0,0.0,4.666666666666667
2024-01-04 00:00:00,0.001,0.0,0.4873759397255878,0.0,0.0,0.0
2024-01-04 00:15:00,0.001,0.0,0.8344464427765185,0.0,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.906145237705859,0.0,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,1.0213294969490694,0.0,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.0578237423726735,0.0,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.591957075706007,0.0,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.7448904090393402,0.0,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.24782374237267352,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.10454916158178235,0.0,0.0,1.6666666666666667
2024-01-04 02:15:00,0.001,0.0,0.4458,0.0,0.0,3.0
2024-01-04 02:30:00,0.001,0.0,0.24126666666666666,0.0,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.7594,0.0,0.0,0.6666666666666666
2024-01-04 03:00:00,0.001,0.0,0.25666666666666665,0.0,0.0,2.0
2024-01-04 03:15:00,0.001,0.0,0.5217999999999999,0.0,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.046,0.0,0.0,3.3333333333333335
2024-01-04 03:45:00,0.001,0.0,0.17926666666666666,0.0,0.4,0.0
2024-01-04 04:00:00,0.001,0.0,0.5904666666666667,0.0,0.0,0.0
2024-01-04 04:15:00,0.001,0.0,0.8620666666666668,0.0,1.6,0.0
2024-01-04 04:30:00,0.001,0.0,0.5471333333333332,0.0,2.0,0.0
2024-01-04 04:45:00,0.001,0.0,0.046,0.0,0.9333333333333333,0.0
2024-01-04 05:00:00,0.001,0.0,0.046,0.0,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.11833333333333335,0.0,0.0,0.0
2024-01-04 05:30:00,0.001,0.0,0.3656666666666667,0.0,0.0,2.3333333333333335
2024-01-04 05:45:00,0.001,0.0,0.183,0.0,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.06186666666666667,0.0,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.08,0.0,0.0,1.3333333333333333
2024-01-04 06:30:00,0.001,0.0,0.0664,0.0,0.0,2.0
2024-01-04 06:45:00,0.001,0.0,0.7401333333333333,0.0,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,1.1172,0.0,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,1.328,0.0,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.8136666666666666,0.0,0.0,0.0
