,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 15:15:00,0.001,0.0,0.142,0.0,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.08666666666666666,0.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.173,0.0,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.04633333333333334,0.0,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.211,0.0,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.12233333333333334,1.0,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.021,14.0,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.173,0.0,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.07166666666666667,0.0,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.211,0.0,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.10966666666666666,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.13499999999999998,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.211,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.12233333333333334,0.0,0.13333333333333333,0.0
2024-01-01 19:45:00,0.001,0.0,0.021,0.0,2.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.021,0.0,0.26666666666666666,0.0
2024-01-01 20:15:00,0.001,0.0,0.04633333333333334,0.0,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.19833333333333333,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.211,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.19833333333333333,0.0,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.23633333333333334,0.0,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.13499999999999998,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.2996666666666667,0.0,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.07166666666666668,0.0,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.36300000000000004,0.0,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.021,0.0,0.0,3.0
2024-01-02 02:30:00,0.001,0.0,0.04633333333333334,0.0,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.36300000000000004,0.0,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.14766666666666667,0.0,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.0315173991176381,0.0,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.0525521973529143,0.0,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.0525521973529143,4.0,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.07788553068624762,15.0,0.0,2.6666666666666665
2024-01-02 04:15:00,0.001,0.0,0.31439102543136,3.0,1.2,0.0
2024-01-02 04:30:00,0.001,0.0,0.211,0.0,2.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.4208,0.0,0.26666666666666666,0.0
2024-01-02 05:00:00,0.001,0.0,0.42079999999999995,0.0,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.2875333333333333,4.0,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.4461333333333333,5.0,0.0,2.3333333333333335
2024-01-02 05:45:00,0.001,0.0,0.23633333333333334,0.0,0.0,0.0
2024-01-02 06:00:00,0.001,0.0,0.2743333333333334,0.0,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.021,0.0,0.0,1.0
2024-01-02 06:30:00,0.001,0.0,0.021,0.0,0.0,4.333333333333333
2024-01-02 06:45:00,0.001,0.0,0.5540666666666667,0.0,0.0,0.3333333333333333
2024-01-02 07:00:00,0.001,0.0,0.04633333333333334,0.0,0.0,4.333333333333333
2024-01-02 07:15:00,0.001,0.0,0.211,0.0,0.0,0.3333333333333333
2024-01-02 07:30:00,0.001,0.0,0.2743333333333334,0.0,0.0,3.3333333333333335
2024-01-02 07:45:00,0.001,0.0,0.05673333333333333,0.0,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.034,0.0,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.034,0.0,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.059333333333333335,0.0,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.22053333333333333,0.0,0.0,0.0
2024-01-02 09:00:00,0.001,0.0,0.211,0.0,0.0,0.0
2024-01-02 09:15:00,0.001,0.0,0.10966666666666666,0.0,0.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.021866666666666666,0.0,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,0.034,0.0,0.0,0.0
2024-01-02 10:00:00,0.001,0.0,0.059333333333333335,0.0,0.0,0.0
2024-01-02 10:15:00,0.001,0.0,0.224,0.0,1.2,3.3333333333333335
2024-01-02 10:30:00,0.001,0.0,0.15980000000000003,0.0,1.2,0.3333333333333333
2024-01-02 10:45:00,1.4491974914579884,0.0,0.173,0.0,0.0,5.0
2024-01-02 11:00:00,1.9244796209905488,0.0,0.053266666666666664,0.0,0.0,1.6666666666666667
2024-01-02 11:15:00,1.97843492348752,0.0,0.15326666666666666,0.0,0.0,0.0
2024-01-02 11:30:00,1.653646877195888,0.0,0.18033333333333335,0.0,0.0,0.0
2024-01-02 11:45:00,0.03426666666666667,0.0,0.345,0.0,0.0,0.0
2024-01-02 12:00:00,0.001,0.0,0.2511333333333333,0.0,0.0,0.0
2024-01-02 12:15:00,0.001,0.0,0.2698,0.0,0.0,1.6666666666666667
2024-01-02 12:30:00,0.001,0.0,0.04633333333333333,0.0,0.0,3.3333333333333335
2024-01-02 12:45:00,0.001,0.0,0.15813333333333332,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.0,0.28833333333333333,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.4590666666666667,0.0,0.0,0.0
2024-01-02 13:30:00,0.001,0.0007333333333333333,0.37733333333333335,0.0,0.0,0.0
2024-01-02 13:45:00,0.001,0.30086666666666667,0.3646666666666667,0.0,0.0,5.0
2024-01-02 14:00:00,0.001,0.9006000000000001,0.7644666666666667,0.0,0.0,0.6666666666666666
2024-01-02 14:15:00,0.001,0.001,0.22686666666666666,0.0,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.06841333333333334,0.0,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.37004000000000004,0.0,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.2563333333333333,0.0,0.0,3.0
2024-01-02 15:15:00,0.001,0.001,0.20136813156860953,0.0,0.0,1.0
2024-01-02 15:30:00,0.001,0.001,0.3385521973529143,0.0,0.0,0.0
2024-01-02 15:45:00,0.001,1.2004666666666668,0.2478855306862476,0.0,0.0,0.0
2024-01-02 16:00:00,0.001,1.2004666666666668,0.20868553068624765,0.0,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.3765521973529143,0.0,0.0,0.0
2024-01-02 16:30:00,0.001,0.0008,0.8672487175293867,0.0,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.276,0.0,0.0,0.0
2024-01-02 17:00:00,0.001,0.0,0.3312,0.0,2.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.18033333333333335,0.0,0.4,2.6666666666666665
2024-01-02 17:30:00,0.001,0.0,0.18033333333333335,0.0,0.0,3.3333333333333335
2024-01-02 17:45:00,0.001,0.0,0.42566666666666664,0.0,0.0,3.3333333333333335
2024-01-02 18:00:00,0.001,0.0,0.24766666666666665,0.0,0.0,0.6666666666666666
2024-01-02 18:15:00,0.001,0.0,0.5548,0.0,0.0,0.0
2024-01-02 18:30:00,0.001,0.0,0.2920666666666667,0.0,0.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.34291739911763813,0.0,0.0,0.0
2024-01-02 19:00:00,0.001,0.0,0.32681886401958093,0.0,0.0,0.6666666666666666
2024-01-02 19:15:00,0.001,0.0,0.48455219735291427,0.0,0.0,3.3333333333333335
2024-01-02 19:30:00,0.001,0.0,0.3958855306862476,0.0,0.0,2.3333333333333335
2024-01-02 19:45:00,0.001,0.0,0.827618864019581,0.0,0.0,2.0
2024-01-02 20:00:00,0.001,0.0,0.3118188640195809,0.0,0.0,0.0
2024-01-02 20:15:00,0.001,0.0,0.44655219735291424,0.0,0.0,0.0
2024-01-02 20:30:00,0.001,0.0,0.31988553068624764,0.0,0.0,4.0
2024-01-02 20:45:00,0.001,0.0,0.42001886401958094,0.0,0.0,4.333333333333333
2024-01-02 21:00:00,0.001,0.0,0.3958855306862476,0.0,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.29455219735291427,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.29455219735291427,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.44655219735291424,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.745018864019581,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.0,0.4280855306862476,0.0,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.28295219735291427,0.0,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.29455219735291427,0.0,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.6943521973529143,0.0,0.0,2.3333333333333335
2024-01-02 23:15:00,0.001,0.0,0.9162855306862476,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.38576117192155424,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.332,0.0,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.24333333333333332,0.0,0.0,3.3333333333333335
2024-01-03 00:15:00,0.001,0.0,0.142,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.142,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.07053333333333334,0.0,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.19833333333333333,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.211,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.12233333333333334,0.0,0.0,2.3333333333333335
2024-01-03 01:45:00,0.001,0.0,0.0452,0.0,0.0,1.3333333333333333
2024-01-03 02:00:00,0.001,0.0,0.142,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.142,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.31933333333333336,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.35733333333333334,0.0,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.24333333333333332,0.0,0.0,2.0
2024-01-03 03:15:00,0.001,0.0,0.142,0.0,0.0,0.3333333333333333
2024-01-03 03:30:00,0.001,0.0,0.0452,0.0,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.021,0.0,0.0,4.333333333333333
2024-01-03 04:00:00,0.001,0.0,0.13499999999999998,0.0,0.0,0.0
2024-01-03 04:15:00,0.001,0.0,0.2996666666666667,0.0,0.6666666666666666,0.0
2024-01-03 04:30:00,0.001,0.0,0.12233333333333334,0.0,0.5333333333333333,0.0
2024-01-03 04:45:00,0.001,0.0,0.021,0.0,0.4,0.0
2024-01-03 05:00:00,0.001,0.0,0.021,0.0,0.0,1.0
2024-01-03 05:15:00,0.001,0.0,0.021,0.0,0.26666666666666666,1.3333333333333333
2024-01-03 05:30:00,0.001,0.0,0.47146666666666665,0.0,0.5333333333333333,1.0
2024-01-03 05:45:00,0.001,0.0,0.36300000000000004,6.0,0.0,1.3333333333333333
2024-01-03 06:00:00,0.001,0.0,0.12233333333333334,8.0,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.021,0.0,0.0,4.0
2024-01-03 06:30:00,0.001,0.0,0.021,0.0,0.0,4.0
2024-01-03 06:45:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.04633333333333334,0.0,0.0,2.0
2024-01-03 07:15:00,0.001,0.0,0.36300000000000004,0.0,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.14766666666666667,0.0,1.7333333333333334,0.0
2024-01-03 07:45:00,0.001,0.0,0.02731043947058286,0.0,0.6666666666666666,0.0
2024-01-03 08:00:00,0.001,0.0,0.0525521973529143,0.0,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.05861886401958096,0.0,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,0.09088553068624763,0.0,0.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.34421886401958096,0.0,0.0,0.0
2024-01-03 09:00:00,0.001,0.0,0.7886188640195809,0.0,0.0,0.0
2024-01-03 09:15:00,0.8634814531737187,0.0,0.8401104394705828,0.0,0.0,3.0
2024-01-03 09:30:00,1.857995618523015,0.0,2.0262,0.0,0.0,0.0
2024-01-03 09:45:00,1.9701877264540295,0.0,0.5543333333333333,0.0,0.0,0.0
2024-01-03 10:00:00,1.9077775307551545,0.9003333333333333,0.04633333333333334,0.0,0.0,0.0
2024-01-03 10:15:00,0.44058325089269434,2.1000666666666667,0.23633333333333334,0.0,0.0,0.0
2024-01-03 10:30:00,0.001,1.0505333333333333,0.28386666666666666,0.0,0.0,0.0
2024-01-03 10:45:00,0.001,0.6007333333333332,0.034,0.0,0.0,0.0
2024-01-03 11:00:00,0.001,0.0002666666666666667,0.034,0.0,0.0,1.0
2024-01-03 11:15:00,0.001,0.0,0.034,0.0,0.0,2.3333333333333335
2024-01-03 11:30:00,0.001,0.0,0.059333333333333335,0.0,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.224,0.0,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.2760666666666667,0.0,0.0,0.0
2024-01-03 12:15:00,0.001,0.0,1.3518,0.0,0.0,0.0
2024-01-03 12:30:00,0.001,0.0002666666666666667,1.767908424548998,0.0,0.0,2.0
2024-01-03 12:45:00,0.001,2.1000666666666667,0.30755219735291434,0.0,0.0,0.3333333333333333
2024-01-03 13:00:00,0.001,1.2004666666666668,0.33288553068624765,0.0,0.0,0.0
2024-01-03 13:15:00,0.001,1.3504,0.4975521973529143,3.0,0.0,0.0
2024-01-03 13:30:00,0.001,0.0007333333333333333,0.48455219735291427,9.0,0.0,5.0
2024-01-03 13:45:00,0.001,0.0002666666666666667,0.7739771061372495,0.0,1.7333333333333334,1.0
2024-01-03 14:00:00,0.001,0.45080000000000003,1.8704666666666665,0.0,0.6666666666666666,0.0
2024-01-03 14:15:00,0.001,0.7506666666666667,1.2314,0.0,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.15613333333333335,0.0,0.0,2.6666666666666665
2024-01-03 14:45:00,0.001,0.0006666666666666666,0.224,0.0,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.16066666666666668,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.18166666666666667,0.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.021,3.0,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.04633333333333334,2.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.24846666666666667,0.0,0.0,3.0
2024-01-03 16:30:00,0.001,0.0,0.2563333333333333,0.0,0.0,0.0
2024-01-03 16:45:00,0.001,0.0,0.307,0.0,0.0,0.0
2024-01-03 17:00:00,0.001,0.0,0.20557509121566478,0.0,0.0,0.0
2024-01-03 17:15:00,0.001,0.0,0.1865521973529143,0.0,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.3222855306862476,0.0,0.0,0.0
2024-01-03 17:45:00,0.001,0.0,0.4007521973529143,0.0,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.28788553068624767,0.0,0.0,2.6666666666666665
2024-01-03 18:15:00,0.001,0.0,0.27521886401958096,0.0,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.27521886401958096,0.0,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.14587161139213714,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,0.22466666666666668,0.0,0.0,2.0
2024-01-03 19:15:00,0.9808338158094145,0.0,0.45510347982352767,0.0,0.0,0.6666666666666666
2024-01-03 19:30:00,1.8718670002722217,0.0,0.3958855306862476,0.0,0.0,0.0
2024-01-03 19:45:00,1.9694928551016753,0.0,0.31988553068624764,0.0,0.4,0.0
2024-01-03 20:00:00,1.8811419253958235,0.0,0.44655219735291424,0.0,2.0,0.0
2024-01-03 20:15:00,0.3366899832194773,0.0,0.29455219735291427,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.0,0.31988553068624764,0.0,0.0,2.3333333333333335
2024-01-03 20:45:00,0.001,0.0,0.4522855306862476,0.0,0.0,2.3333333333333335
2024-01-03 21:00:00,0.001,0.0,0.3590646517450819,0.0,0.0,2.6666666666666665
2024-01-03 21:15:00,0.001,0.0,0.28403479823527616,0.0,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.40621886401958096,0.0,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.23115219735291428,0.0,0.0,0.0
2024-01-03 22:00:00,0.001,0.0,0.31988553068624764,0.0,0.0,2.0
2024-01-03 22:15:00,0.001,0.0,1.017618864019581,0.0,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,0.37905769209802664,0.0,0.0,0.0
2024-01-03 22:45:00,0.001,0.0,0.27772435876469337,0.0,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,1.3160855306862478,0.0,0.0,2.6666666666666665
2024-01-03 23:15:00,0.001,0.0,0.3025521973529143,0.0,0.0,3.0
2024-01-03 23:30:00,0.001,0.0,0.8529521973529144,0.0,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,1.470418864019581,0.0,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,1.2748855306862477,0.0,0.0,0.0
2024-01-04 00:15:00,0.001,0.0,0.30688553068624763,0.0,0.0,3.3333333333333335
2024-01-04 00:30:00,0.001,0.0,0.1827521973529143,0.0,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.20455219735291433,0.0,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.19047161139213714,0.0,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.35303479823527617,0.0,0.0,4.0
2024-01-04 01:30:00,0.001,0.0,0.2748855306862476,0.0,0.0,1.0
2024-01-04 01:45:00,0.001,0.0,0.1735521973529143,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.7066188640195811,0.0,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.17720695964705524,0.0,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.47146666666666665,0.0,0.0,1.6666666666666667
2024-01-04 02:45:00,0.001,0.0,0.7440666666666667,0.0,0.0,5.0
2024-01-04 03:00:00,0.001,0.0,0.12233333333333334,0.0,0.0,2.6666666666666665
2024-01-04 03:15:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.021,0.0,0.0,1.0
2024-01-04 03:45:00,0.001,0.0,0.10966666666666666,0.0,0.13333333333333333,2.6666666666666665
2024-01-04 04:00:00,0.001,0.0,0.13499999999999998,0.0,0.4,0.0
2024-01-04 04:15:00,0.001,0.0,0.211,0.0,0.9333333333333333,0.0
2024-01-04 04:30:00,0.001,0.0,0.12233333333333334,0.0,1.4666666666666666,0.0
2024-01-04 04:45:00,0.001,0.0,0.021,0.0,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.021,0.0,0.0,2.6666666666666665
2024-01-04 05:15:00,0.001,0.0,0.04633333333333334,0.0,0.0,3.6666666666666665
2024-01-04 05:30:00,0.001,0.0,0.19833333333333333,0.0,0.0,0.0
2024-01-04 05:45:00,0.001,0.0,0.211,0.0,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.021,2.0,0.0,3.3333333333333335
2024-01-04 06:30:00,0.001,0.0,0.033133333333333334,7.0,0.0,0.0
2024-01-04 06:45:00,0.001,0.0,0.034,0.0,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.7444,0.0,0.0,2.0
2024-01-04 07:15:00,0.001,0.0,0.24933333333333335,0.0,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.13186666666666666,0.0,0.0,0.0
2024-01-04 07:45:00,0.001,0.0,0.033133333333333334,0.0,0.0,0.0
2024-01-04 08:00:00,0.001,0.0,0.034,0.0,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.034,0.0,0.0,2.6666666666666665
2024-01-04 08:30:00,0.001,0.0,0.14800000000000002,0.0,0.0,3.0
2024-01-04 08:45:00,0.001,0.0,0.3005333333333333,0.0,0.0,0.0
2024-01-04 09:00:00,0.001,0.0,0.1336,0.0,1.2,0.0
2024-01-04 09:15:00,0.001,0.0,0.034,0.0,1.2,0.0
2024-01-04 09:30:00,0.001,0.0,0.034,0.0,0.0,0.0
2024-01-04 09:45:00,0.001,0.0,0.034,0.0,0.0,0.0
2024-01-04 10:00:00,0.001,0.0,0.08466666666666667,0.0,0.0,2.6666666666666665
2024-01-04 10:15:00,0.001,0.0,0.3656,0.0,0.0,0.0
