,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-01 21:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.18333333333333332,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.2086666666666667,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.196,0.0,1.0
2024-01-01 23:45:00,0.001,0.001,0.196,0.0,1.6
2024-01-02 00:00:00,0.001,0.001,0.09240000000000001,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.6980666666666667,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.165,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.165,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.3296666666666666,0.0,2.6
2024-01-02 01:15:00,0.001,0.001,0.2962666666666667,0.0,1.0
2024-01-02 01:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.22133333333333335,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.044,0.0,1.8
2024-01-02 03:45:00,0.001,0.001,0.044,0.0,0.6
2024-01-02 04:00:00,0.001,0.001,0.234,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.158,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.056666666666666664,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.234,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.14533333333333334,0.0,0.4
2024-01-02 06:00:00,0.001,0.001,0.044,0.0,2.8
2024-01-02 06:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.06933333333333333,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.234,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.13266666666666665,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.4438000000000001,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.082,0.0,1.2
2024-01-02 08:30:00,0.001,0.001,0.234,0.0,2.0
2024-01-02 08:45:00,0.001,0.001,0.12000000000000001,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.04833333333333333,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.057,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.057,0.0,0.4
2024-01-02 09:45:00,0.001,0.23432020964825145,0.5074666666666666,0.0,2.0
2024-01-02 10:00:00,0.001,0.7039212343379038,0.23833333333333334,0.0,0.0
2024-01-02 10:15:00,0.001,0.34459935945807013,0.10733333333333334,0.0,0.0
2024-01-02 10:30:00,0.001,0.17055433073639628,0.044,0.0,0.0
2024-01-02 10:45:00,0.001,0.6931757513099117,0.044,0.0,0.0
2024-01-02 11:00:00,0.001,1.1064459872400179,0.044,0.0,0.0
2024-01-02 11:15:00,0.001,0.08670669606343534,0.10733333333333334,0.0,2.8
2024-01-02 11:30:00,0.001,0.16148062471651628,0.234,0.0,0.8
2024-01-02 11:45:00,0.001,0.4466169173542534,0.09466666666666666,0.0,0.0
2024-01-02 12:00:00,0.001,0.6702829062716366,0.044,0.0,1.4
2024-01-02 12:15:00,0.001,0.001,0.05613333333333334,0.0,1.0
2024-01-02 12:30:00,0.001,0.001,0.057,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.133,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.2444,8.066666666666666,0.0
2024-01-02 13:15:00,0.001,0.001,0.082,11.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.044,11.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.044,3.6666666666666665,2.2
2024-01-02 14:00:00,0.001,0.001,0.044,0.0,2.2
2024-01-02 14:15:00,0.001,0.001,0.13266666666666665,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.234,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.06933333333333333,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.4438000000000001,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.5770666666666667,0.0,2.6
2024-01-02 15:45:00,0.001,0.001,0.14743681315686094,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.2655521973529143,5.866666666666666,0.0
2024-01-02 16:15:00,0.001,0.001,0.08821886401958097,2.933333333333333,0.4
2024-01-02 16:30:00,0.001,0.001,0.07555219735291431,0.0,3.0
2024-01-02 16:45:00,0.001,0.001,0.07555219735291431,0.0,1.2
2024-01-02 17:00:00,0.001,0.001,0.07555219735291431,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.1685173991176381,0.0,0.0
2024-01-02 17:30:00,0.001,0.001,0.234,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.22133333333333335,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.044,0.0,0.6
2024-01-02 19:45:00,0.001,0.001,0.044,0.0,3.0
2024-01-02 20:00:00,0.001,0.001,0.051882494915115665,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.19515707570600685,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.22049040903934017,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.0558237423726735,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.22206751517658974,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,2.48243469226803,0.0,0.6
2024-01-02 21:30:00,0.001,0.001,0.24730927305892117,0.0,2.2
2024-01-02 21:45:00,0.001,0.001,0.760175939725588,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.36037593972558774,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.20837593972558782,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.6081759397255878,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.20758769023407625,0.0,1.0
2024-01-02 23:00:00,0.001,0.001,0.19655219735291432,0.0,1.6
2024-01-02 23:15:00,0.001,0.001,0.361218864019581,0.0,2.4
2024-01-02 23:30:00,0.001,0.001,0.33588553068624766,0.0,3.0
2024-01-02 23:45:00,0.001,0.001,0.19655219735291432,0.0,3.0
2024-01-03 00:00:00,0.001,0.001,0.19655219735291432,0.0,3.0
2024-01-03 00:15:00,0.001,0.001,0.07555219735291431,0.0,3.0
2024-01-03 00:30:00,0.001,0.06337075933274473,0.07555219735291431,0.0,3.0
2024-01-03 00:45:00,0.001,0.3414159952733573,0.25288553068624764,0.0,2.0
2024-01-03 01:00:00,0.001,0.7703547907991353,0.26554553068624764,0.0,0.0
2024-01-03 01:15:00,0.001,0.14195283548275117,0.18390695964705522,0.0,0.0
2024-01-03 01:30:00,0.001,0.1586556859711958,0.1797,0.0,0.0
2024-01-03 01:45:00,0.001,1.0589097406909311,0.5794999999999999,0.0,3.0
2024-01-03 02:00:00,0.001,0.7245716183784601,0.5794999999999999,0.0,0.2
2024-01-03 02:15:00,0.001,0.12587528452921137,0.3697,0.0,0.0
2024-01-03 02:30:00,0.001,0.2671050864688897,0.2937,0.0,0.0
2024-01-03 02:45:00,0.001,0.8015628867911536,0.1797,0.0,0.0
2024-01-03 03:00:00,0.001,0.16532933341856276,0.1797,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.1797,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.19236666666666666,0.0,2.6
2024-01-03 03:45:00,0.001,0.001,0.3697,0.0,2.0
2024-01-03 04:00:00,0.001,0.001,0.2810333333333333,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.1797,0.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.1797,0.0,1.6
2024-01-03 04:45:00,0.001,0.001,0.1797,0.0,1.6
2024-01-03 05:00:00,0.001,0.001,0.20503333333333332,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.3697,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.2683666666666667,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.1797,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.1797,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.082,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.234,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.12000000000000001,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.044,0.0,2.4
2024-01-03 08:00:00,0.001,0.001,0.09466666666666666,0.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.234,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.10733333333333334,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.10733333333333334,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.234,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.09466666666666666,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 10:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.12000000000000001,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.234,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.082,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,0.044,5.133333333333334,0.0
2024-01-03 12:00:00,0.001,0.001,0.044,11.0,1.6
2024-01-03 12:15:00,0.001,0.001,0.044,11.0,2.6
2024-01-03 12:30:00,0.001,0.001,0.9322666666666668,11.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.37246666666666667,2.2,0.0
2024-01-03 13:00:00,0.001,0.001,0.08233333333333334,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.057,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.057,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.07654523770585907,0.0,2.0
2024-01-03 14:00:00,0.001,0.001,0.17688553068624766,2.933333333333333,0.4
2024-01-03 14:15:00,0.001,0.001,0.37041886401958096,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.20921886401958098,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.5837313184117486,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.165,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.165,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.17413333333333333,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.234,0.0,0.4
2024-01-03 16:00:00,0.001,0.001,0.044,0.0,2.8
2024-01-03 16:15:00,0.001,0.001,0.4438000000000001,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.22133333333333335,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.5825844131072476,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.0558237423726735,0.0,2.2
2024-01-03 18:00:00,0.001,0.001,2.2948904090393403,0.0,0.6
2024-01-03 18:15:00,0.001,0.001,0.695557075706007,2.2,0.0
2024-01-03 18:30:00,0.001,0.001,0.21794714666019754,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.25321886401958094,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.0885521973529143,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.0885521973529143,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.13924260639225447,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.17682374237267354,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.32882374237267353,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.32882374237267353,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.1715550607844221,0.0,0.8
2024-01-03 20:45:00,0.001,0.001,0.1479680256013633,0.0,3.0
2024-01-03 21:00:00,0.001,0.001,0.2012816943019837,0.0,0.4
2024-01-03 21:15:00,0.001,0.001,0.20837593972558782,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.37304260639225445,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.3308814344707002,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.11596262758570372,0.0,1.0
2024-01-03 22:15:00,0.001,0.001,0.07555219735291431,0.0,2.4
2024-01-03 22:30:00,0.001,0.001,0.07555219735291431,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.07555219735291431,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.23816117192155428,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.044,0.0,1.8
2024-01-04 00:15:00,0.001,0.001,0.044,0.0,1.6
2024-01-04 00:30:00,0.001,0.001,0.6338000000000001,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.158,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.044,0.0,2.4
2024-01-04 01:15:00,0.001,0.001,0.044,0.0,1.8
2024-01-04 01:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.056666666666666664,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.7670666666666667,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.14533333333333334,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.06933333333333333,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.234,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.13266666666666665,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 04:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.082,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.234,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.12000000000000001,0.0,1.4
2024-01-04 05:30:00,0.001,0.001,0.044,0.0,1.0
2024-01-04 05:45:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.09466666666666666,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.234,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.10733333333333334,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.044,8.8,0.0
2024-01-04 07:45:00,0.001,0.001,0.10733333333333334,11.0,2.2
2024-01-04 08:00:00,0.001,0.001,0.234,11.0,0.6
2024-01-04 08:15:00,0.001,0.001,0.09466666666666666,11.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.044,11.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.05266666666666667,11.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.057,0.7333333333333333,0.0
2024-01-04 09:15:00,0.001,0.001,0.133,0.0,0.0
2024-01-04 09:30:00,0.001,0.001,0.247,0.0,0.0
2024-01-04 09:45:00,0.001,0.001,0.09413333333333333,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.057,2.2,0.6
2024-01-04 10:15:00,0.001,0.001,0.057,5.866666666666666,1.8
2024-01-04 10:30:00,0.001,0.001,0.057,0.0,0.0
2024-01-04 10:45:00,0.001,0.001,0.14566666666666667,0.0,0.0
2024-01-04 11:00:00,0.001,0.001,0.234,0.0,0.0
2024-01-04 11:15:00,0.001,0.001,0.07090983231635646,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.45562374237267356,0.0,2.8
2024-01-04 11:45:00,0.001,0.001,0.5888904090393403,0.0,0.4
2024-01-04 12:00:00,0.001,0.001,0.0558237423726735,0.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.15715707570600684,0.0,0.0
2024-01-04 12:30:00,0.001,0.001,0.2410942454236041,0.0,0.0
2024-01-04 12:45:00,0.001,0.001,0.056666666666666664,0.0,0.0
2024-01-04 13:00:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 13:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 13:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-04 13:45:00,0.001,0.001,0.26655999999999996,0.0,0.0
2024-01-04 14:00:00,0.001,0.001,0.3697,0.0,2.8
2024-01-04 14:15:00,0.001,0.001,0.1797,0.0,1.4
2024-01-04 14:30:00,0.001,0.001,0.19863131841174858,0.0,0.0
2024-01-04 14:45:00,0.001,0.001,0.21361694582744897,0.0,0.0
2024-01-04 15:00:00,0.001,0.001,0.2230759397255878,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.3497426063922545,0.0,0.0
2024-01-04 15:30:00,0.001,0.001,0.40040927305892116,0.0,0.0
2024-01-04 15:45:00,0.001,0.001,0.21676550025500496,0.0,0.0
2024-01-04 16:00:00,0.001,0.001,0.18600599593209252,0.0,0.0
2024-01-04 16:15:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 16:30:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 16:45:00,0.001,0.001,0.31903333333333334,0.0,0.0
2024-01-04 17:00:00,0.001,0.001,0.3530374110732939,0.0,0.0
2024-01-04 17:15:00,0.001,0.001,0.1915237423726735,0.0,2.0
2024-01-04 17:30:00,0.001,0.001,0.1915237423726735,0.0,2.0
2024-01-04 17:45:00,0.001,0.001,0.1915237423726735,0.0,0.0
2024-01-04 18:00:00,0.001,0.001,0.20019040903934016,0.0,0.0
2024-01-04 18:15:00,0.001,0.001,0.29357299796604625,2.2,0.0
2024-01-04 18:30:00,0.001,0.001,0.209,5.866666666666666,0.0
2024-01-04 18:45:00,0.001,0.001,0.45680000000000004,0.0,0.0
2024-01-04 19:00:00,0.001,0.001,0.17845333333333332,0.0,0.0
2024-01-04 19:15:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 19:30:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 19:45:00,0.001,0.001,0.34436666666666665,0.0,0.0
2024-01-04 20:00:00,0.001,0.001,0.31903333333333334,0.0,0.0
2024-01-04 20:15:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 20:30:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 20:45:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 21:00:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 21:15:00,0.001,0.001,0.35703333333333326,0.0,1.2
2024-01-04 21:30:00,0.001,0.001,0.3063666666666666,0.0,1.2
2024-01-04 21:45:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 22:00:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 22:15:00,0.001,0.001,0.1797,0.0,0.0
2024-01-04 22:30:00,0.001,0.001,0.2028382780588038,0.0,0.0
2024-01-04 22:45:00,0.001,0.001,0.5222521973529143,0.0,0.0
2024-01-04 23:00:00,0.001,0.001,0.44625219735291427,0.0,2.8
2024-01-04 23:15:00,0.001,0.001,0.334616945827449,0.0,0.6
2024-01-04 23:30:00,0.001,0.001,0.3198759397255878,0.0,0.0
2024-01-04 23:45:00,0.001,0.001,0.3125237423726735,0.0,1.2
2024-01-05 00:00:00,0.001,0.001,0.32519040903934016,0.0,1.4
2024-01-05 00:15:00,0.001,0.001,0.5025237423726735,0.0,0.0
2024-01-05 00:30:00,0.001,0.001,0.36547074440662725,0.0,0.0
2024-01-05 00:45:00,0.001,0.001,0.08433333333333334,0.0,0.0
