,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-01 10:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.046,1.8666666666666667,0.0
2024-01-01 11:00:00,0.001,0.001,0.046,7.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.046,0.0,0.4
2024-01-01 11:30:00,0.001,0.001,0.18533333333333332,0.0,0.6
2024-01-01 11:45:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.15893333333333334,0.0,0.5
2024-01-01 12:15:00,0.001,0.001,0.167,0.0,0.5
2024-01-01 12:30:00,0.001,0.001,0.167,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.17803549288116194,0.0,0.7
2024-01-01 13:00:00,0.001,0.001,0.1934904090393402,0.0,1.5
2024-01-01 13:15:00,0.001,0.001,0.26082374237267353,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.17215707570600686,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.12729040903934016,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.17456474847453468,0.0,0.5
2024-01-01 14:15:00,0.001,0.001,0.167,0.0,0.8
2024-01-01 14:30:00,0.001,0.001,0.167,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.2936666666666667,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.357,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.06673333333333333,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.06807999999999999,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.11223999999999999,0.0,0.1
2024-01-01 16:00:00,0.001,0.001,0.046,0.0,0.9
2024-01-01 16:15:00,0.001,0.001,0.07133333333333332,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.23600000000000002,0.0,0.7
2024-01-01 16:45:00,0.001,0.001,0.16,0.0,1.5
2024-01-01 17:00:00,0.001,0.001,0.046,0.0,0.2
2024-01-01 17:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.16,0.0,0.7
2024-01-01 18:15:00,0.001,0.001,0.23600000000000002,0.0,0.7
2024-01-01 18:30:00,0.001,0.001,0.07133333333333333,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.04994124745755783,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.0578237423726735,0.0,0.0
2024-01-01 19:30:00,0.001,0.26363128216839854,0.07049040903934016,0.0,0.0
2024-01-01 19:45:00,0.001,0.7436336351440518,0.24782374237267352,0.0,0.0
2024-01-01 20:00:00,0.001,0.2826405353025357,0.2097321669216716,0.0,1.4
2024-01-01 20:15:00,0.001,0.1689496523931228,0.08701119125105311,0.0,1.5
2024-01-01 20:30:00,0.001,0.7807637708025397,0.0893759397255878,0.0,0.5
2024-01-01 20:45:00,0.001,1.0150271335698655,0.49724260639225454,0.0,0.0
2024-01-01 21:00:00,0.001,0.09172141308187193,0.21037593972558782,0.0,0.0
2024-01-01 21:15:00,0.001,0.18717346828462636,0.28830972634911023,0.0,1.3
2024-01-01 21:30:00,0.001,0.5005186376610626,0.40037593972558777,0.0,0.9
2024-01-01 21:45:00,0.001,0.5840444887283177,0.2483759397255878,0.0,0.3
2024-01-01 22:00:00,0.001,0.001,0.1700426063922545,0.0,1.5
2024-01-01 22:15:00,0.001,0.001,0.0893759397255878,0.0,0.5
2024-01-01 22:30:00,0.001,0.001,0.06939510317132057,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.18533333333333332,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.13466666666666666,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.09666666666666666,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.046,0.0,0.5
2024-01-02 01:45:00,0.001,0.001,0.046,0.0,0.5
2024-01-02 02:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.2233333333333333,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.19799999999999998,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.12199999999999998,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.10933333333333332,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.046,0.0,0.3
2024-01-02 05:00:00,0.001,0.001,0.046,0.0,0.7
2024-01-02 05:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.21066666666666664,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.21066666666666664,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.10933333333333332,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.12199999999999998,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.046,0.0,1.0
2024-01-02 08:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.19799999999999998,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.2233333333333333,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.09666666666666666,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.13466666666666666,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.046,0.0,1.0
2024-01-02 11:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.18533333333333332,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.084,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.14733333333333334,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.046,0.0,1.0
2024-01-02 15:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.17266666666666666,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.058666666666666666,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.07133333333333332,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.16,0.0,0.0
2024-01-02 17:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.046,0.0,0.8
2024-01-02 18:15:00,0.001,0.001,0.046,0.0,0.2
2024-01-02 18:30:00,0.001,0.001,0.16,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.07133333333333333,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.058666666666666666,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.17266666666666666,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.046,0.0,0.6
2024-01-02 21:30:00,0.001,0.001,0.046,0.0,0.4
2024-01-02 21:45:00,0.001,0.001,0.14733333333333334,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.084,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.0554589938981388,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.24782374237267352,0.0,0.9
2024-01-02 23:45:00,0.001,0.001,0.19715707570600685,0.0,0.3
2024-01-03 00:00:00,0.001,0.001,0.07675506078442208,0.0,0.7
2024-01-03 00:15:00,0.001,0.001,0.08858769023407624,0.0,1.5
2024-01-03 00:30:00,0.001,0.001,0.07755219735291431,0.0,1.5
2024-01-03 00:45:00,0.001,0.001,0.07755219735291431,0.0,0.9
2024-01-03 01:00:00,0.001,0.001,0.1578049447254705,0.0,0.2
2024-01-03 01:15:00,0.001,0.001,0.23600000000000002,0.0,1.5
2024-01-03 01:30:00,0.001,0.001,0.09666666666666666,0.0,0.1
2024-01-03 01:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.2233333333333333,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.19799999999999998,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.12199999999999998,0.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.23600000000000002,6.066666666666666,1.0
2024-01-03 04:45:00,0.001,0.001,0.10933333333333332,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.21066666666666664,5.6,0.4
2024-01-03 06:15:00,0.001,0.001,0.21066666666666664,0.0,1.4
2024-01-03 06:30:00,0.001,0.001,0.046,0.0,0.7
2024-01-03 06:45:00,0.001,0.001,0.046,0.0,1.5
2024-01-03 07:00:00,0.001,0.001,0.046,0.0,0.1
2024-01-03 07:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.10933333333333332,0.0,1.2
2024-01-03 07:45:00,0.001,0.001,0.23600000000000002,0.0,0.3
2024-01-03 08:00:00,0.001,0.001,0.12199999999999998,0.0,1.5
2024-01-03 08:15:00,0.001,0.001,0.046,0.0,1.5
2024-01-03 08:30:00,0.001,0.001,0.046,0.0,1.5
2024-01-03 08:45:00,0.001,0.001,0.046,0.0,0.9
2024-01-03 09:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.2032,0.0,1.3
2024-01-03 09:30:00,0.001,0.001,0.23633333333333334,0.0,0.7
2024-01-03 09:45:00,0.001,0.001,0.059000000000000004,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.059000000000000004,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.059000000000000004,0.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.08188553068624764,0.0,0.0
2024-01-03 10:45:00,0.001,0.001,0.128218864019581,5.133333333333334,0.0
2024-01-03 11:00:00,0.001,0.001,0.2675521973529143,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.15149450525488764,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,0.046,0.0,1.0
2024-01-03 12:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.18533333333333332,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.084,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.14733333333333334,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.046,4.2,0.0
2024-01-03 15:00:00,0.001,0.001,0.046,4.2,0.7
2024-01-03 15:15:00,0.001,0.001,0.046,0.0,0.3
2024-01-03 15:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.17266666666666666,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.058666666666666666,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.046,5.6,0.0
2024-01-03 16:45:00,0.001,0.001,0.046,0.4666666666666667,0.0
2024-01-03 17:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.07133333333333332,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.16,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.046,0.0,0.5
2024-01-03 18:30:00,0.001,0.001,0.046,0.0,0.5
2024-01-03 18:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.16,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.07133333333333333,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.058666666666666666,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.17266666666666666,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.046,0.0,0.3
2024-01-03 21:45:00,0.001,0.001,0.046,0.0,0.7
2024-01-03 22:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.14733333333333334,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.084,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.18533333333333332,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.046,0.0,1.0
2024-01-04 01:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.13466666666666666,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.09666666666666666,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.2233333333333333,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.19799999999999998,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.046,0.0,1.0
2024-01-04 04:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.12199999999999998,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.23600000000000002,0.4666666666666667,0.0
2024-01-04 05:15:00,0.001,0.001,0.10933333333333332,7.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.046,0.9333333333333333,0.0
2024-01-04 05:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.21066666666666664,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.21066666666666664,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.046,0.0,1.0
2024-01-04 07:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 08:00:00,0.001,0.001,0.10933333333333332,1.8666666666666667,0.0
2024-01-04 08:15:00,0.001,0.001,0.23600000000000002,1.4,0.0
2024-01-04 08:30:00,0.001,0.001,0.12633333333333333,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.059000000000000004,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.059000000000000004,0.0,0.0
2024-01-04 09:15:00,0.001,0.001,0.4588,0.0,0.0
2024-01-04 09:30:00,0.001,0.001,0.058133333333333335,0.0,0.6
2024-01-04 09:45:00,0.001,0.001,0.19799999999999998,0.0,1.5
2024-01-04 10:00:00,0.001,0.001,0.2233333333333333,0.0,0.7
2024-01-04 10:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 10:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 10:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 11:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 11:15:00,0.001,0.001,0.09666666666666666,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-04 11:45:00,0.001,0.001,0.13466666666666666,1.8666666666666667,0.0
2024-01-04 12:00:00,0.001,0.001,0.046,7.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.046,0.9333333333333333,0.0
2024-01-04 12:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 12:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 13:00:00,0.001,0.001,0.18533333333333332,0.0,0.0
2024-01-04 13:15:00,0.001,0.001,0.23600000000000002,0.0,1.0
2024-01-04 13:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 13:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 14:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 14:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 14:30:00,0.001,0.001,0.084,1.8666666666666667,0.0
2024-01-04 14:45:00,0.001,0.001,0.23600000000000002,3.7333333333333334,0.0
2024-01-04 15:00:00,0.001,0.001,0.14733333333333334,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 15:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 15:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 16:00:00,0.001,0.001,0.11860000000000001,0.0,0.8
2024-01-04 16:15:00,0.001,0.001,0.2936666666666667,0.0,1.3
2024-01-04 16:30:00,0.001,0.001,0.357,0.0,0.0
2024-01-04 16:45:00,0.001,0.001,0.3223,0.0,0.0
2024-01-04 17:00:00,0.001,0.001,0.3157,0.0,0.0
2024-01-04 17:15:00,0.001,0.001,0.23503333333333332,0.0,0.0
2024-01-04 17:30:00,0.001,0.001,0.19296666666666665,0.0,0.0
2024-01-04 17:45:00,0.001,0.001,0.20703333333333335,0.0,0.0
2024-01-04 18:00:00,0.001,0.001,0.3717,0.0,1.0
2024-01-04 18:15:00,0.001,0.001,0.29569999999999996,0.0,0.0
2024-01-04 18:30:00,0.001,0.001,0.1817,0.0,0.0
2024-01-04 18:45:00,0.001,0.001,0.1817,0.0,0.0
2024-01-04 19:00:00,0.001,0.001,0.1817,0.0,0.0
2024-01-04 19:15:00,0.001,0.001,0.1817,0.0,0.0
2024-01-04 19:30:00,0.001,0.001,0.29569999999999996,0.0,0.0
2024-01-04 19:45:00,0.001,0.001,0.3717,0.0,0.0
2024-01-04 20:00:00,0.001,0.001,0.20703333333333335,0.0,0.0
2024-01-04 20:15:00,0.001,0.001,0.1817,0.0,0.0
2024-01-04 20:30:00,0.001,0.001,0.1817,0.0,0.0
2024-01-04 20:45:00,0.001,0.001,0.1817,0.0,0.0
2024-01-04 21:00:00,0.001,0.001,0.13104,0.0,0.0
2024-01-04 21:15:00,0.001,0.001,0.23600000000000002,0.0,1.0
2024-01-04 21:30:00,0.001,0.001,0.17266666666666666,0.0,0.0
2024-01-04 21:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 22:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 22:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 22:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 22:45:00,0.001,0.001,0.14733333333333334,0.0,0.0
2024-01-04 23:00:00,0.001,0.001,0.23600000000000002,0.0,0.0
2024-01-04 23:15:00,0.001,0.001,0.084,0.0,0.0
2024-01-04 23:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-04 23:45:00,0.001,0.001,0.046,0.0,0.0
2024-01-05 00:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-05 00:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-05 00:30:00,0.001,0.001,0.23600000000000002,0.0,0.8
2024-01-05 00:45:00,0.001,0.001,0.18533333333333332,0.0,0.2
2024-01-05 01:00:00,0.001,0.001,0.046,0.0,0.0
2024-01-05 01:15:00,0.001,0.001,0.046,0.0,0.0
2024-01-05 01:30:00,0.001,0.001,0.046,0.0,0.0
2024-01-05 01:45:00,0.001,0.001,0.046,0.0,0.0
