,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-01 10:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.053,0.0,3.6666666666666665
2024-01-01 11:30:00,0.001,0.001,0.060333333333333336,0.0,1.6666666666666667
2024-01-01 11:45:00,0.001,0.001,0.163,0.0,1.6666666666666667
2024-01-01 12:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.053,0.0,0.6666666666666666
2024-01-01 13:00:00,0.001,0.001,0.1383961636157361,0.0,3.6666666666666665
2024-01-01 13:15:00,0.001,0.001,0.12349040903934018,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.5978904090393403,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.0648237423726735,0.0,0.6666666666666666
2024-01-01 14:00:00,0.001,0.001,0.0648237423726735,5.0,2.0
2024-01-01 14:15:00,0.001,0.001,0.5086237423726735,15.0,3.3333333333333335
2024-01-01 14:30:00,0.001,0.001,0.15306283028240272,1.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.053,0.0,3.6666666666666665
2024-01-01 15:00:00,0.001,0.001,1.1847333333333332,0.0,0.3333333333333333
2024-01-01 15:15:00,0.001,0.001,2.175,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.4847333333333333,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.07710347982352762,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.08455219735291429,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.08455219735291429,0.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.08455219735291429,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.165218864019581,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.6762855306862476,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.09359886401958098,7.0,0.3333333333333333
2024-01-01 17:45:00,0.001,0.001,0.8501188640195809,0.0,2.6666666666666665
2024-01-01 18:00:00,0.001,0.001,0.3286313184117486,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.35369999999999996,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.4050333333333333,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.3097,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.3097,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.3097,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.23636666666666664,0.0,3.0
2024-01-01 19:45:00,0.001,0.001,0.29869999999999997,0.0,4.333333333333333
2024-01-01 20:00:00,0.001,0.001,0.2107,0.0,2.0
2024-01-01 20:15:00,0.001,0.001,0.18869999999999998,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.18869999999999998,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.2034243587646933,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.30091886401958096,0.0,3.3333333333333335
2024-01-01 21:15:00,0.001,0.001,0.2797071135110925,0.0,0.6666666666666666
2024-01-01 21:30:00,0.001,0.001,0.2320759397255878,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.36534260639225447,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.7139515809608945,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.3655237423726735,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.32834283028240274,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.174,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.15786666666666666,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.18626666666666666,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.4528,0.0,1.6666666666666667
2024-01-02 03:15:00,0.001,0.001,0.053,0.0,3.0
2024-01-02 03:30:00,0.001,0.001,0.46013333333333334,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.053,0.0,0.3333333333333333
2024-01-02 05:45:00,0.001,0.001,0.053,0.0,4.666666666666667
2024-01-02 06:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.060333333333333336,0.0,2.0
2024-01-02 07:45:00,0.001,0.001,0.163,0.0,2.3333333333333335
2024-01-02 08:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.053,8.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.053,14.0,1.0
2024-01-02 10:00:00,0.001,0.001,0.053,0.0,2.6666666666666665
2024-01-02 10:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.22975333333333334,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.18869999999999998,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.2532333333333333,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.3097,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.31703333333333333,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.41969999999999996,0.0,2.6666666666666665
2024-01-02 12:00:00,0.001,0.001,0.33169999999999994,0.0,0.6666666666666666
2024-01-02 12:15:00,0.001,0.001,0.42683333333333334,0.0,2.0
2024-01-02 12:30:00,0.001,0.001,0.5885,0.0,2.0
2024-01-02 12:45:00,0.001,0.001,0.7217666666666667,0.0,3.0
2024-01-02 13:00:00,0.001,0.001,0.26936666666666664,0.0,2.6666666666666665
2024-01-02 13:15:00,0.001,0.001,0.24736666666666665,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.7217666666666667,5.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.18869999999999998,2.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.18869999999999998,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.23269999999999996,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.2840333333333333,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.18869999999999998,0.0,4.666666666666667
2024-01-02 15:00:00,0.001,0.001,0.7217666666666667,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.18869999999999998,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.11461333333333332,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.163,0.0,3.0
2024-01-02 16:00:00,0.001,0.001,0.075,0.0,1.0
2024-01-02 16:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.053,0.0,1.3333333333333333
2024-01-02 16:45:00,0.001,0.001,0.053,3.0,1.3333333333333333
2024-01-02 17:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-02 17:30:00,0.001,0.001,0.053,0.0,4.666666666666667
2024-01-02 17:45:00,0.001,0.001,0.053,0.0,0.6666666666666666
2024-01-02 18:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.097,2.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.16615299796604627,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.0868237423726735,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.09795707570600684,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.1988237423726735,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.1988237423726735,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.2731844131072476,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.24133333333333332,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.11971391005631705,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.0648237423726735,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.0648237423726735,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.1088237423726735,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.15542757875693744,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.053,0.0,2.3333333333333335
2024-01-03 03:00:00,0.001,0.001,0.053,0.0,1.0
2024-01-03 03:15:00,0.001,0.001,0.053,0.0,4.0
2024-01-03 03:30:00,0.001,0.001,0.060333333333333336,0.0,2.6666666666666665
2024-01-03 03:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.5860666666666667,0.0,1.3333333333333333
2024-01-03 04:30:00,0.001,0.001,0.06166666666666667,0.0,2.0
2024-01-03 04:45:00,0.001,0.001,0.066,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.14666666666666664,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.12466666666666666,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.05733333333333333,0.0,4.0
2024-01-03 05:45:00,0.001,0.001,0.053,0.0,5.0
2024-01-03 06:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.4968,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.23706666666666665,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.5738,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.174,0.0,2.6666666666666665
2024-01-03 07:15:00,0.001,0.001,0.174,0.0,1.3333333333333333
2024-01-03 07:30:00,0.001,0.001,0.18133333333333332,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.18719999999999998,0.0,1.3333333333333333
2024-01-03 08:00:00,0.001,0.001,0.075,0.0,5.0
2024-01-03 08:15:00,0.001,0.001,0.053,0.0,1.0
2024-01-03 08:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.053,0.0,2.0
2024-01-03 09:00:00,0.001,0.001,0.13366666666666666,0.0,4.666666666666667
2024-01-03 09:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-03 10:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.053,0.0,0.3333333333333333
2024-01-03 11:15:00,0.001,0.001,0.053,0.0,3.6666666666666665
2024-01-03 11:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.5860666666666667,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.11166666666666666,0.0,0.6666666666666666
2024-01-03 13:30:00,0.001,0.001,0.053,0.0,2.0
2024-01-03 13:45:00,0.001,0.001,0.053,0.0,3.3333333333333335
2024-01-03 14:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.053,0.0,3.6666666666666665
2024-01-03 15:00:00,0.001,0.001,0.053,0.0,1.0
2024-01-03 15:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.163,0.0,2.6666666666666665
2024-01-03 16:00:00,0.001,0.001,0.34153333333333336,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.18626666666666666,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.13366666666666666,3.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.11166666666666666,15.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.053,1.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.14833333333333334,3.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.053,15.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.053,2.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 04:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.097,14.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.14833333333333334,6.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-04 07:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-04 08:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-04 09:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-04 09:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 09:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 10:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-04 10:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-04 10:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 11:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 11:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-04 11:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-04 12:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 12:30:00,0.001,0.001,0.053,0.0,1.3333333333333333
2024-01-04 12:45:00,0.001,0.001,0.053,0.0,5.0
2024-01-04 13:00:00,0.001,0.001,0.13366666666666666,0.0,0.6666666666666666
2024-01-04 13:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-04 13:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 13:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 14:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 14:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-04 14:30:00,0.001,0.001,0.14833333333333334,0.0,4.333333333333333
2024-01-04 14:45:00,0.001,0.001,0.11753333333333332,0.0,1.0
2024-01-04 15:00:00,0.001,0.001,0.174,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.174,0.0,3.0
2024-01-04 15:30:00,0.001,0.001,0.5811333333333334,11.0,0.0
2024-01-04 15:45:00,0.001,0.001,0.284,15.0,0.0
2024-01-04 16:00:00,0.001,0.04455419540545832,0.1234,3.0,0.0
2024-01-04 16:15:00,0.001,0.20731554370726968,0.053,0.0,0.0
2024-01-04 16:30:00,0.001,0.8902552693618025,0.053,0.0,0.0
2024-01-04 16:45:00,0.001,0.42325419234686357,0.053,0.0,0.0
2024-01-04 17:00:00,0.001,0.1434758900354722,0.13366666666666666,0.0,2.6666666666666665
2024-01-04 17:15:00,0.001,0.24618820814434933,0.11166666666666666,0.0,0.0
2024-01-04 17:30:00,0.001,0.67508669111518,0.053,0.0,1.3333333333333333
2024-01-04 17:45:00,0.001,0.10709226375653774,0.061413919294110476,0.0,4.333333333333333
2024-01-04 18:00:00,0.001,0.21072525923273164,0.4843521973529144,0.0,0.0
2024-01-04 18:15:00,0.001,0.9959464484620395,0.12855219735291432,0.0,3.0
2024-01-04 18:30:00,0.001,1.1512204811753755,0.17988553068624763,0.0,0.0
2024-01-04 18:45:00,0.001,0.15392557377093488,0.08244871752938668,0.0,0.0
2024-01-04 19:00:00,0.001,0.17367506367595334,0.053,0.0,0.0
2024-01-04 19:15:00,0.001,0.14493670426928548,0.053,0.0,0.0
2024-01-04 19:30:00,0.001,0.001,0.06427458079089117,0.0,0.0
2024-01-04 19:45:00,0.001,0.001,0.1748237423726735,0.0,0.0
2024-01-04 20:00:00,0.001,0.001,0.0868237423726735,0.0,0.0
2024-01-04 20:15:00,0.001,0.001,0.0648237423726735,0.0,0.0
2024-01-04 20:30:00,0.001,0.001,0.0648237423726735,0.0,0.0
2024-01-04 20:45:00,0.001,0.001,0.0648237423726735,0.0,0.0
2024-01-04 21:00:00,0.001,0.001,0.13603141514120137,0.0,0.0
2024-01-04 21:15:00,0.001,0.001,0.11166666666666666,0.0,0.0
2024-01-04 21:30:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 21:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 22:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 22:15:00,0.001,0.001,0.097,0.0,0.0
2024-01-04 22:30:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-04 22:45:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 23:00:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 23:15:00,0.001,0.001,0.053,0.0,0.0
2024-01-04 23:30:00,0.001,0.001,0.060333333333333336,0.0,0.0
2024-01-04 23:45:00,0.001,0.001,0.163,0.0,0.0
2024-01-05 00:00:00,0.001,0.001,0.075,0.0,0.0
2024-01-05 00:15:00,0.001,0.001,0.053,0.0,0.0
