,DishWasher,WashingMachine,BaseLoad
2024-01-05 12:15:00,0.0,0.001,0.05
2024-01-05 12:30:00,0.0,0.001,0.6018
2024-01-05 12:45:00,0.0,0.001,0.32466666666666666
2024-01-05 13:00:00,0.0,0.001,0.20466666666666666
2024-01-05 13:15:00,0.0,0.001,0.05
2024-01-05 13:30:00,0.0,0.001,0.05
2024-01-05 13:45:00,0.0,0.001,0.13866666666666666
2024-01-05 14:00:00,0.0,0.001,0.282
2024-01-05 14:15:00,0.0,0.001,0.30033333333333334
2024-01-05 14:30:00,0.0,0.001,0.060333333333333336
2024-01-05 14:45:00,0.0,0.001,0.05
2024-01-05 15:00:00,0.0,0.001,0.07533333333333332
2024-01-05 15:15:00,0.0,0.001,0.24733333333333332
2024-01-05 15:30:00,0.0,0.001,0.30700000000000005
2024-01-05 15:45:00,0.0,0.001,0.15166666666666667
2024-01-05 16:00:00,0.0,0.001,0.05
2024-01-05 16:15:00,0.0,0.001,0.05
2024-01-05 16:30:00,0.0,0.001,0.20199999999999999
2024-01-05 16:45:00,0.0,0.001,0.27166666666666667
2024-01-05 17:00:00,0.0,0.001,0.25766666666666665
2024-01-05 17:15:00,0.0,0.001,0.05
2024-01-05 17:30:00,0.0,0.001,0.05
2024-01-05 17:45:00,0.0,0.001,0.13866666666666666
2024-01-05 18:00:00,0.0,0.001,0.6477313184117486
2024-01-05 18:15:00,0.0,0.001,0.34655219735291426
2024-01-05 18:30:00,0.0,0.001,0.13021886401958097
2024-01-05 18:45:00,0.0,0.001,2.320418864019581
2024-01-05 19:00:00,0.0,0.001,2.337552197352914
2024-01-05 19:15:00,0.0,0.001,0.3634507324509714
2024-01-05 19:30:00,0.0,0.001,0.3921682494915116
2024-01-05 19:45:00,0.0,0.001,1.0062570757060068
2024-01-05 20:00:00,0.0,0.001,0.3185237423726735
2024-01-05 20:15:00,0.0,0.001,0.2701237423726735
2024-01-05 20:30:00,0.0,0.001,0.3495237423726735
2024-01-05 20:45:00,0.0,0.001,0.38644140132159516
2024-01-05 21:00:00,0.0,0.001,0.6178899437934952
2024-01-05 21:15:00,0.0,0.001,0.3604092730589211
2024-01-05 21:30:00,0.0,0.001,0.3500759397255878
2024-01-05 21:45:00,0.0,0.001,0.4282252072746164
2024-01-05 22:00:00,0.0,0.001,0.46939736868639537
2024-01-05 22:15:00,0.0,0.001,0.5210210235674096
2024-01-05 22:30:00,0.0,0.001,0.3307426063922545
2024-01-05 22:45:00,0.0,0.001,0.24520927305892115
2024-01-05 23:00:00,0.0,0.001,0.3754092730589212
2024-01-05 23:15:00,0.0,0.001,0.5337655002550049
2024-01-05 23:30:00,0.0,0.001,0.4768570757060068
2024-01-05 23:45:00,0.0,0.001,0.5151549161581783
2024-01-06 00:00:00,0.0,0.001,0.2744333333333333
2024-01-06 00:15:00,0.0,0.001,0.2341
2024-01-06 00:30:00,0.0,0.001,0.9917666666666667
