,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 15:15:00,0.0,0.001,0.14733333333333334,0.0
2024-01-01 15:30:00,0.0,0.001,0.08866666666666667,0.0
2024-01-01 15:45:00,0.0,0.001,0.052,0.0
2024-01-01 16:00:00,0.0,0.001,0.052,0.0
2024-01-01 16:15:00,0.0,0.001,0.052,0.0
2024-01-01 16:30:00,0.0,0.001,0.05933333333333333,0.0
2024-01-01 16:45:00,0.0,0.001,0.162,0.0
2024-01-01 17:00:00,0.0,0.001,0.06666666666666667,0.0
2024-01-01 17:15:00,0.0,0.001,0.052,0.0
2024-01-01 17:30:00,0.0,0.001,0.052,0.0
2024-01-01 17:45:00,0.0,0.001,0.052,0.0
2024-01-01 18:00:00,0.0,0.001,0.08133333333333333,0.0
2024-01-01 18:15:00,0.0,0.001,0.15466666666666667,0.0
2024-01-01 18:30:00,0.0,0.001,0.052,0.0
2024-01-01 18:45:00,0.0,0.001,0.052,0.0
2024-01-01 19:00:00,0.0,0.001,0.052,0.0
2024-01-01 19:15:00,0.0,0.001,0.052,1.2
2024-01-01 19:30:00,0.0,0.001,0.10333333333333333,1.0666666666666667
2024-01-01 19:45:00,0.0,0.001,0.13266666666666665,0.0
2024-01-01 20:00:00,0.0,0.001,0.052,0.0
2024-01-01 20:15:00,0.0,0.001,0.052,0.0
2024-01-01 20:30:00,0.0,0.001,0.052,0.0
2024-01-01 20:45:00,0.0,0.001,0.052,0.0
2024-01-01 21:00:00,0.0,0.001,0.1261215828248449,0.0
2024-01-01 21:15:00,0.0,0.001,0.12249040903934018,0.0
2024-01-01 21:30:00,0.0,0.001,0.0638237423726735,0.0
2024-01-01 21:45:00,0.0,0.001,0.46362374237267356,0.0
2024-01-01 22:00:00,0.0,0.001,0.07854810113736685,0.0
2024-01-01 22:15:00,0.0,0.001,0.08828169430198371,0.0
2024-01-01 22:30:00,0.0,0.001,0.17888553068624766,0.0
2024-01-01 22:45:00,0.0,0.001,0.12021886401958097,0.0
2024-01-01 23:00:00,0.0,0.001,0.0835521973529143,0.0
2024-01-01 23:15:00,0.0,0.001,0.05410347982352762,0.0
2024-01-01 23:30:00,0.0,0.001,0.052,0.0
2024-01-01 23:45:00,0.0,0.001,0.05933333333333333,0.0
2024-01-02 00:00:00,0.0,0.001,0.162,0.0
2024-01-02 00:15:00,0.0,0.001,0.06666666666666667,0.0
2024-01-02 00:30:00,0.0,0.001,0.052,0.0
2024-01-02 00:45:00,0.0,0.001,0.052,0.0
2024-01-02 01:00:00,0.0,0.001,0.052,0.0
2024-01-02 01:15:00,0.0,0.001,0.08133333333333333,0.0
2024-01-02 01:30:00,0.0,0.001,0.15466666666666667,0.0
2024-01-02 01:45:00,0.0,0.001,0.052,0.0
2024-01-02 02:00:00,0.0,0.001,0.052,0.0
2024-01-02 02:15:00,0.0,0.001,0.052,0.0
2024-01-02 02:30:00,0.0,0.001,0.052,0.0
2024-01-02 02:45:00,0.0,0.001,0.10333333333333333,0.0
2024-01-02 03:00:00,0.0,0.001,0.13266666666666665,0.0
2024-01-02 03:15:00,0.0,0.001,0.052,0.0
2024-01-02 03:30:00,0.0,0.001,0.052,0.0
2024-01-02 03:45:00,0.0,0.001,0.052,0.0
2024-01-02 04:00:00,0.0,0.001,0.052,0.0
2024-01-02 04:15:00,0.0,0.001,0.6584000000000001,0.5333333333333333
2024-01-02 04:30:00,0.0,0.001,0.11066666666666666,1.0666666666666667
2024-01-02 04:45:00,0.0,0.001,0.052,0.0
2024-01-02 05:00:00,0.0,0.001,0.052,0.0
2024-01-02 05:15:00,0.0,0.001,0.052,0.0
2024-01-02 05:30:00,0.0,0.001,0.052,0.0
2024-01-02 05:45:00,0.0,0.001,0.14733333333333334,0.0
2024-01-02 06:00:00,0.0,0.001,0.08866666666666667,0.0
2024-01-02 06:15:00,0.0,0.001,0.052,0.0
2024-01-02 06:30:00,0.0,0.001,0.052,0.0
2024-01-02 06:45:00,0.0,0.001,0.052,0.0
2024-01-02 07:00:00,0.0,0.001,0.45913333333333334,0.0
2024-01-02 07:15:00,0.0,0.001,0.162,0.0
2024-01-02 07:30:00,0.0,0.001,0.06666666666666667,2.0
2024-01-02 07:45:00,0.0,0.001,0.052,0.26666666666666666
2024-01-02 08:00:00,0.0,0.001,0.052,0.0
2024-01-02 08:15:00,0.0,0.001,0.052,0.0
2024-01-02 08:30:00,0.0,0.001,0.08133333333333333,0.0
2024-01-02 08:45:00,0.0,0.001,0.15466666666666667,0.0
2024-01-02 09:00:00,0.0,0.001,0.052,0.0
2024-01-02 09:15:00,0.0,0.001,0.052,0.0
2024-01-02 09:30:00,0.0,0.001,0.052,0.0
2024-01-02 09:45:00,0.0,0.001,0.052,0.0
2024-01-02 10:00:00,0.0,0.001,0.10333333333333333,0.0
2024-01-02 10:15:00,0.0,0.001,0.13266666666666665,0.0
2024-01-02 10:30:00,0.0,0.001,0.052,0.0
2024-01-02 10:45:00,0.0,0.001,0.052,0.0
2024-01-02 11:00:00,0.0,0.001,0.052,0.0
2024-01-02 11:15:00,0.0,0.001,0.052,0.0
2024-01-02 11:30:00,0.0,0.001,0.5251333333333333,0.0
2024-01-02 11:45:00,0.0,0.001,0.11066666666666666,0.0
2024-01-02 12:00:00,0.0,0.001,0.052,0.0
2024-01-02 12:15:00,0.0,0.001,0.052,0.0
2024-01-02 12:30:00,0.0,0.001,0.052,0.0
2024-01-02 12:45:00,0.0,0.001,0.052,0.0
2024-01-02 13:00:00,0.0,0.001,0.14733333333333334,0.0
2024-01-02 13:15:00,0.0,0.001,0.08866666666666667,0.0
2024-01-02 13:30:00,0.0,0.001,0.052,0.0
2024-01-02 13:45:00,0.0,0.001,0.052,0.0
2024-01-02 14:00:00,0.0,0.001,0.052,0.0
2024-01-02 14:15:00,0.0,0.001,0.05933333333333333,0.0
2024-01-02 14:30:00,0.0,0.001,0.162,0.0
2024-01-02 14:45:00,0.0,0.001,0.06666666666666667,0.0
2024-01-02 15:00:00,0.0,0.001,0.052,0.0
2024-01-02 15:15:00,0.0,0.001,0.052,0.26666666666666666
2024-01-02 15:30:00,0.0,0.001,0.45180000000000003,0.0
2024-01-02 15:45:00,0.0,0.001,0.08369808180786803,0.0
2024-01-02 16:00:00,0.0,0.001,0.16649040903934018,0.0
2024-01-02 16:15:00,0.0,0.001,0.0638237423726735,0.0
2024-01-02 16:30:00,0.0,0.001,0.0638237423726735,1.4666666666666666
2024-01-02 16:45:00,0.0,0.001,0.0638237423726735,0.6666666666666666
2024-01-02 17:00:00,0.0,0.001,0.06067074440662724,0.0
2024-01-02 17:15:00,0.0,0.001,0.5031333333333333,0.0
2024-01-02 17:30:00,0.0,0.001,0.13266666666666665,0.0
2024-01-02 17:45:00,0.0,0.001,0.052,0.0
2024-01-02 18:00:00,0.0,0.001,0.052,0.0
2024-01-02 18:15:00,0.0,0.001,0.052,0.0
2024-01-02 18:30:00,0.0,0.001,0.052,0.0
2024-01-02 18:45:00,0.0,0.001,0.12533333333333335,0.0
2024-01-02 19:00:00,0.0,0.001,0.15906666666666666,0.0
2024-01-02 19:15:00,0.0,0.001,0.173,0.0
2024-01-02 19:30:00,0.0,0.001,0.173,0.0
2024-01-02 19:45:00,0.0,0.001,0.173,0.0
2024-01-02 20:00:00,0.0,0.001,0.173,0.0
2024-01-02 20:15:00,0.0,0.001,0.1554,0.0
2024-01-02 20:30:00,0.0,0.001,0.10970146490194287,0.0
2024-01-02 20:45:00,0.0,0.001,0.0835521973529143,0.0
2024-01-02 21:00:00,0.0,0.001,0.0835521973529143,0.0
2024-01-02 21:15:00,0.0,0.001,0.0835521973529143,0.0
2024-01-02 21:30:00,0.0,0.001,0.09088553068624765,0.0
2024-01-02 21:45:00,0.0,0.001,0.30227857103919237,0.0
2024-01-02 22:00:00,0.0,0.001,0.18766666666666668,0.0
2024-01-02 22:15:00,0.0,0.001,0.20455219735291433,0.0
2024-01-02 22:30:00,0.0,0.001,0.20455219735291433,0.0
2024-01-02 22:45:00,0.0,0.001,0.09161886401958097,0.0
2024-01-02 23:00:00,0.0,0.001,0.11288553068624765,0.0
2024-01-02 23:15:00,0.0,0.001,0.22971739911763808,0.0
2024-01-02 23:30:00,0.0,0.001,0.173,0.0
2024-01-02 23:45:00,0.0,0.001,0.173,0.0
2024-01-03 00:00:00,0.0,0.001,0.173,0.0
2024-01-03 00:15:00,0.0,0.001,0.173,0.0
2024-01-03 00:30:00,0.0,0.001,0.14366666666666666,0.0
2024-01-03 00:45:00,0.0,0.001,0.13266666666666665,0.0
2024-01-03 01:00:00,0.0,0.001,0.052,0.0
2024-01-03 01:15:00,0.0,0.001,0.052,0.0
2024-01-03 01:30:00,0.0,0.001,0.052,0.13333333333333333
2024-01-03 01:45:00,0.0,0.001,0.052,0.6666666666666666
2024-01-03 02:00:00,0.0,0.001,0.12533333333333335,0.0
2024-01-03 02:15:00,0.0,0.001,0.11066666666666666,0.0
2024-01-03 02:30:00,0.0,0.001,0.052,0.0
2024-01-03 02:45:00,0.0,0.001,0.052,0.0
2024-01-03 03:00:00,0.0,0.001,0.052,0.0
2024-01-03 03:15:00,0.0,0.001,0.052,0.0
2024-01-03 03:30:00,0.0,0.001,0.14733333333333334,0.0
2024-01-03 03:45:00,0.0,0.001,0.08866666666666667,0.0
2024-01-03 04:00:00,0.0,0.001,0.052,0.13333333333333333
2024-01-03 04:15:00,0.0,0.001,0.052,0.6666666666666666
2024-01-03 04:30:00,0.0,0.001,0.052,0.0
2024-01-03 04:45:00,0.0,0.001,0.05933333333333333,0.0
2024-01-03 05:00:00,0.0,0.001,0.162,0.0
2024-01-03 05:15:00,0.0,0.001,0.06666666666666667,0.0
2024-01-03 05:30:00,0.0,0.001,0.052,0.0
2024-01-03 05:45:00,0.0,0.001,0.052,0.0
2024-01-03 06:00:00,0.0,0.001,0.052,0.0
2024-01-03 06:15:00,0.0,0.001,0.08133333333333333,0.0
2024-01-03 06:30:00,0.0,0.001,0.15466666666666667,0.0
2024-01-03 06:45:00,0.0,0.001,0.052,0.13333333333333333
2024-01-03 07:00:00,0.0,0.001,0.052,1.8666666666666667
2024-01-03 07:15:00,0.0,0.001,0.052,0.0
2024-01-03 07:30:00,0.0,0.001,0.052,0.0
2024-01-03 07:45:00,0.0,0.001,0.5031333333333333,0.0
2024-01-03 08:00:00,0.0,0.001,0.13266666666666665,0.0
2024-01-03 08:15:00,0.0,0.001,0.052,0.0
2024-01-03 08:30:00,0.0,0.001,0.052,0.0
2024-01-03 08:45:00,0.0,0.001,0.052,0.0
2024-01-03 09:00:00,0.0,0.001,0.052,0.0
2024-01-03 09:15:00,0.0,0.001,0.12533333333333335,0.0
2024-01-03 09:30:00,0.0,0.001,0.11066666666666666,0.0
2024-01-03 09:45:00,0.0,0.001,0.052,0.0
2024-01-03 10:00:00,0.0,0.001,0.052,0.0
2024-01-03 10:15:00,0.0,0.001,0.052,0.0
2024-01-03 10:30:00,0.0,0.001,0.052,0.0
2024-01-03 10:45:00,0.0,0.001,0.14733333333333334,0.0
2024-01-03 11:00:00,0.0,0.001,0.08866666666666667,0.0
2024-01-03 11:15:00,0.0,0.001,0.052,0.0
2024-01-03 11:30:00,0.0,0.001,0.45180000000000003,0.0
2024-01-03 11:45:00,0.0,0.001,0.052,0.0
2024-01-03 12:00:00,0.0,0.001,0.05933333333333333,0.0
2024-01-03 12:15:00,0.0,0.001,0.162,0.0
2024-01-03 12:30:00,0.0,0.001,0.06666666666666667,0.0
2024-01-03 12:45:00,0.0,0.001,0.052,0.0
2024-01-03 13:00:00,0.0,0.001,0.052,0.4
2024-01-03 13:15:00,0.0,0.001,0.052,0.4
2024-01-03 13:30:00,0.0,0.001,0.08133333333333333,0.0
2024-01-03 13:45:00,0.0,0.001,0.20894666666666667,0.0
2024-01-03 14:00:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 14:15:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 14:30:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 14:45:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 15:00:00,0.0,0.001,0.23903333333333332,0.0
2024-01-03 15:15:00,0.0,0.001,0.2683666666666666,0.0
2024-01-03 15:30:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 15:45:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 16:00:00,0.0,0.001,0.18769999999999998,1.8666666666666667
2024-01-03 16:15:00,0.0,0.001,0.18769999999999998,0.4
2024-01-03 16:30:00,0.0,0.001,0.26103333333333334,0.0
2024-01-03 16:45:00,0.0,0.001,0.24636666666666665,0.0
2024-01-03 17:00:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 17:15:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 17:30:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 17:45:00,0.0,0.001,0.18769999999999998,0.0
2024-01-03 18:00:00,0.0,0.001,0.2830333333333333,0.0
2024-01-03 18:15:00,0.0,0.001,0.12485333333333332,0.0
2024-01-03 18:30:00,0.0,0.001,0.052,0.0
2024-01-03 18:45:00,0.0,0.001,0.052,0.0
2024-01-03 19:00:00,0.0,0.001,0.052,0.0
2024-01-03 19:15:00,0.0,0.001,0.05933333333333333,0.0
2024-01-03 19:30:00,0.0,0.001,0.162,0.0
2024-01-03 19:45:00,0.0,0.001,0.06666666666666667,0.0
2024-01-03 20:00:00,0.0,0.001,0.052,0.0
2024-01-03 20:15:00,0.0,0.001,0.052,0.0
2024-01-03 20:30:00,0.0,0.001,0.052,0.0
2024-01-03 20:45:00,0.0,0.001,0.08133333333333333,0.0
2024-01-03 21:00:00,0.0,0.001,0.15466666666666667,0.0
2024-01-03 21:15:00,0.0,0.001,0.052,0.0
2024-01-03 21:30:00,0.0,0.001,0.052,0.0
2024-01-03 21:45:00,0.0,0.001,0.052,0.0
2024-01-03 22:00:00,0.0,0.001,0.052,0.0
2024-01-03 22:15:00,0.0,0.001,0.10333333333333333,0.0
2024-01-03 22:30:00,0.0,0.001,0.13266666666666665,0.0
2024-01-03 22:45:00,0.0,0.001,0.052,0.0
2024-01-03 23:00:00,0.0,0.001,0.052,0.0
2024-01-03 23:15:00,0.0,0.001,0.052,0.0
2024-01-03 23:30:00,0.0,0.001,0.052,0.0
2024-01-03 23:45:00,0.0,0.001,0.12533333333333335,0.0
2024-01-04 00:00:00,0.0,0.001,0.11066666666666666,0.0
2024-01-04 00:15:00,0.0,0.001,0.052,0.0
2024-01-04 00:30:00,0.0,0.001,0.052,0.0
2024-01-04 00:45:00,0.0,0.001,0.052,0.0
2024-01-04 01:00:00,0.0,0.001,0.052,0.0
2024-01-04 01:15:00,0.0,0.001,0.5471333333333334,0.0
2024-01-04 01:30:00,0.0,0.001,0.08866666666666667,0.0
2024-01-04 01:45:00,0.0,0.001,0.052,0.0
2024-01-04 02:00:00,0.0,0.001,0.052,0.0
2024-01-04 02:15:00,0.0,0.001,0.052,0.0
2024-01-04 02:30:00,0.0,0.001,0.05933333333333333,0.0
2024-01-04 02:45:00,0.0,0.001,0.162,0.0
2024-01-04 03:00:00,0.0,0.001,0.06666666666666667,0.0
2024-01-04 03:15:00,0.0,0.001,0.052,0.0
2024-01-04 03:30:00,0.0,0.001,0.052,0.0
2024-01-04 03:45:00,0.0,0.001,0.052,0.0
2024-01-04 04:00:00,0.0,0.001,0.08133333333333333,0.0
2024-01-04 04:15:00,0.0,0.001,0.15466666666666667,0.8
2024-01-04 04:30:00,0.0,0.001,0.052,0.0
2024-01-04 04:45:00,0.0,0.001,0.052,0.0
2024-01-04 05:00:00,0.0,0.001,0.052,0.0
2024-01-04 05:15:00,0.0,0.001,0.052,0.0
2024-01-04 05:30:00,0.0,0.001,0.10333333333333333,0.8
2024-01-04 05:45:00,0.0,0.001,0.13266666666666665,0.0
2024-01-04 06:00:00,0.0,0.001,0.052,0.0
2024-01-04 06:15:00,0.0,0.001,0.052,0.9333333333333333
2024-01-04 06:30:00,0.0,0.001,0.052,1.0666666666666667
2024-01-04 06:45:00,0.0,0.001,0.052,0.0
2024-01-04 07:00:00,0.0,0.001,0.12533333333333335,0.0
2024-01-04 07:15:00,0.0,0.001,0.11066666666666666,0.0
2024-01-04 07:30:00,0.0,0.001,0.052,0.0
2024-01-04 07:45:00,0.0,0.001,0.052,0.0
2024-01-04 08:00:00,0.0,0.001,0.052,0.0
2024-01-04 08:15:00,0.0,0.001,0.052,0.0
2024-01-04 08:30:00,0.0,0.001,0.14733333333333334,0.0
2024-01-04 08:45:00,0.0,0.001,0.08866666666666667,0.0
2024-01-04 09:00:00,0.0,0.001,0.052,0.0
2024-01-04 09:15:00,0.0,0.001,0.052,0.0
2024-01-04 09:30:00,0.0,0.001,0.052,0.0
2024-01-04 09:45:00,0.0,0.001,0.05933333333333333,0.0
2024-01-04 10:00:00,0.0,0.001,0.162,0.0
2024-01-04 10:15:00,0.0,0.001,0.06666666666666667,0.13333333333333333
2024-01-04 10:30:00,0.0,0.001,0.052,2.0
2024-01-04 10:45:00,0.0,0.001,0.052,0.13333333333333333
2024-01-04 11:00:00,0.0,0.001,0.052,0.0
2024-01-04 11:15:00,0.0,0.001,0.08133333333333333,0.0
2024-01-04 11:30:00,0.0,0.001,0.15466666666666667,0.0
2024-01-04 11:45:00,0.0,0.001,0.052,0.0
2024-01-04 12:00:00,0.0,0.001,0.052,0.0
2024-01-04 12:15:00,0.0,0.001,0.052,0.0
2024-01-04 12:30:00,0.0,0.001,0.052,0.0
2024-01-04 12:45:00,0.0,0.001,0.10333333333333333,0.0
2024-01-04 13:00:00,0.0,0.001,0.13266666666666665,0.0
2024-01-04 13:15:00,0.0,0.001,0.052,0.0
2024-01-04 13:30:00,0.0,0.001,0.052,0.0
2024-01-04 13:45:00,0.0,0.001,0.052,0.0
2024-01-04 14:00:00,0.0,0.001,0.052,0.0
2024-01-04 14:15:00,0.0,0.001,0.12533333333333335,0.0
2024-01-04 14:30:00,0.0,0.001,0.11066666666666666,0.0
2024-01-04 14:45:00,0.0,0.001,0.052,0.0
2024-01-04 15:00:00,0.0,0.001,0.052,0.0
2024-01-04 15:15:00,0.0,0.001,0.08144871752938669,0.0
2024-01-04 15:30:00,0.0,0.001,0.0835521973529143,0.0
2024-01-04 15:45:00,0.0,0.001,0.17888553068624766,0.0
2024-01-04 16:00:00,0.0,0.001,0.12021886401958097,0.0
2024-01-04 16:15:00,0.0,0.001,0.07724175788233144,1.7333333333333334
2024-01-04 16:30:00,0.0,0.001,0.052,0.5333333333333333
2024-01-04 16:45:00,0.0,0.001,0.45180000000000003,0.0
2024-01-04 17:00:00,0.0,0.001,0.05933333333333333,0.0
2024-01-04 17:15:00,0.0,0.001,0.162,0.0
2024-01-04 17:30:00,0.0,0.001,0.06666666666666667,0.0
2024-01-04 17:45:00,0.0,0.001,0.052,0.0
2024-01-04 18:00:00,0.0,0.001,0.052,0.0
2024-01-04 18:15:00,0.0,0.001,0.052,0.0
2024-01-04 18:30:00,0.0,0.001,0.08133333333333333,0.0
2024-01-04 18:45:00,0.0,0.001,0.15466666666666667,0.0
2024-01-04 19:00:00,0.0,0.001,0.052,0.0
2024-01-04 19:15:00,0.0,0.001,0.052,0.0
2024-01-04 19:30:00,0.0,0.001,0.052,0.0
2024-01-04 19:45:00,0.0,0.001,0.052,0.0
2024-01-04 20:00:00,0.0,0.001,0.10333333333333333,0.0
2024-01-04 20:15:00,0.0,0.001,0.13345491615817823,0.0
2024-01-04 20:30:00,0.0,0.001,0.0638237423726735,0.0
2024-01-04 20:45:00,0.0,0.001,0.0638237423726735,0.0
2024-01-04 21:00:00,0.0,0.001,0.5968904090393402,0.0
2024-01-04 21:15:00,0.0,0.001,0.14461099500011734,0.0
2024-01-04 21:30:00,0.0,0.001,0.3012562750928749,0.0
2024-01-04 21:45:00,0.001,0.001,0.2842248599516735,1.4666666666666666
2024-01-04 22:00:00,1.2004666666666668,0.001,0.2310759397255878,0.8
2024-01-04 22:15:00,0.001,0.001,0.2310759397255878,0.0
2024-01-04 22:30:00,0.0008,0.001,0.2205585406079497,0.0
2024-01-04 22:45:00,0.0,0.001,0.1995237423726735,0.0
2024-01-04 23:00:00,0.0,0.001,0.2861863312993796,0.0
2024-01-04 23:15:00,0.0,0.001,0.22436666666666663,0.0
2024-01-04 23:30:00,0.0,0.001,0.18769999999999998,0.0
2024-01-04 23:45:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 00:00:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 00:15:00,0.0,0.001,0.1950333333333333,0.0
2024-01-05 00:30:00,0.0,0.001,0.29769999999999996,0.0
2024-01-05 00:45:00,0.0,0.001,0.20236666666666667,0.0
2024-01-05 01:00:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 01:15:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 01:30:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 01:45:00,0.0,0.001,0.7500999999999999,0.0
2024-01-05 02:00:00,0.0,0.001,0.2903666666666666,0.0
2024-01-05 02:15:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 02:30:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 02:45:00,0.0,0.001,0.08818666666666666,0.0
2024-01-05 03:00:00,0.0,0.001,0.052,0.0
2024-01-05 03:15:00,0.0,0.001,0.10333333333333333,0.0
2024-01-05 03:30:00,0.0,0.001,0.13266666666666665,0.0
2024-01-05 03:45:00,0.0,0.001,0.052,0.0
2024-01-05 04:00:00,0.0,0.001,0.052,0.4
2024-01-05 04:15:00,0.0,0.001,0.052,0.8
2024-01-05 04:30:00,0.0,0.001,0.052,0.0
2024-01-05 04:45:00,0.0,0.001,0.12533333333333335,0.0
2024-01-05 05:00:00,0.0,0.001,0.11066666666666666,0.0
2024-01-05 05:15:00,0.0,0.001,0.052,0.0
2024-01-05 05:30:00,0.0,0.001,0.052,0.5333333333333333
2024-01-05 05:45:00,0.0,0.001,0.052,0.0
2024-01-05 06:00:00,0.0,0.001,0.3185333333333334,0.0
2024-01-05 06:15:00,0.0,0.001,0.41386666666666666,0.0
2024-01-05 06:30:00,0.0,0.001,0.08866666666666667,0.0
2024-01-05 06:45:00,0.0,0.001,0.052,1.3333333333333333
2024-01-05 07:00:00,0.0,0.001,0.052,1.0666666666666667
2024-01-05 07:15:00,0.0,0.001,0.45180000000000003,0.0
2024-01-05 07:30:00,0.0,0.001,0.16973333333333332,0.0
2024-01-05 07:45:00,0.0,0.001,0.4285333333333333,0.0
2024-01-05 08:00:00,0.0,0.001,0.46646666666666664,0.0
2024-01-05 08:15:00,0.0,0.001,0.3185333333333334,0.0
2024-01-05 08:30:00,0.0,0.001,0.052,0.0
2024-01-05 08:45:00,0.0,0.001,0.052,0.0
2024-01-05 09:00:00,0.0,0.001,0.08133333333333333,0.0
2024-01-05 09:15:00,0.0,0.001,0.2903666666666666,0.0
2024-01-05 09:30:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 09:45:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 10:00:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 10:15:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 10:30:00,0.0,0.001,0.23903333333333332,0.0
2024-01-05 10:45:00,0.0,0.001,0.6681666666666666,0.0
2024-01-05 11:00:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 11:15:00,0.0,0.001,0.18769999999999998,1.3333333333333333
2024-01-05 11:30:00,0.0,0.001,0.18769999999999998,0.9333333333333333
2024-01-05 11:45:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 12:00:00,0.0,0.001,0.26103333333333334,0.0
2024-01-05 12:15:00,0.0,0.001,0.24636666666666665,0.0
2024-01-05 12:30:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 12:45:00,0.0,0.001,0.18769999999999998,0.0
2024-01-05 13:00:00,0.0,0.001,0.4542333333333333,0.0
