,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-01 13:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.6890666666666667,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.34700000000000003,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.033,0.0,0.8
2024-01-01 15:00:00,0.001,0.0,0.033,0.0,2.4
2024-01-01 15:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.037333333333333336,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.215,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.314,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.046,2.933333333333333,0.0
2024-01-01 16:30:00,0.001,0.0,0.039933333333333335,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.24800000000000003,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.32124,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.055080000000000004,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.294,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.20900000000000002,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.047724358764693345,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.0645521973529143,0.0,2.0
2024-01-01 19:45:00,0.001,0.0,0.0645521973529143,0.0,1.2
2024-01-01 20:00:00,0.001,0.0,0.0645521973529143,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.3715521973529142,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.17719293438569853,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.5010904090393402,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.1763411414903116,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.2245159397255878,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.3537426063922545,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.6630445245843863,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.38911886401958096,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.2553991901490746,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.3120411414903116,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.33307593972558786,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.3870759397255879,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.6780759397255878,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.3600404468444259,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.1911437728039162,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.1687,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.1687,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.2687,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.4930333333333333,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.18136666666666665,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.1687,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.1687,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.4328,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.179,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.324,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.033,0.0,0.6
2024-01-02 02:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.225,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.27799999999999997,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 04:15:00,0.001,0.0,0.033,0.0,2.6
2024-01-02 04:30:00,0.001,0.0,0.033,0.0,1.6
2024-01-02 04:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.271,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.232,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 06:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.317,4.4,0.0
2024-01-02 06:45:00,0.001,0.0,0.186,1.4666666666666666,0.0
2024-01-02 07:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 07:15:00,0.001,0.0,0.038517746440580966,0.0,0.0
2024-01-02 07:30:00,0.001,0.0,0.0448237423726735,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.055157075706006836,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.3644904090393402,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.15182374237267351,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 09:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 09:15:00,0.001,0.0,0.064,0.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.378,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,0.09400000000000001,0.0,0.0
2024-01-02 10:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 10:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 10:30:00,0.001,0.0,0.033,6.6,1.0
2024-01-02 10:45:00,0.001,0.0,0.11953333333333334,3.6666666666666665,2.4
2024-01-02 11:00:00,0.001,0.0,0.38066666666666665,0.0,0.0
2024-01-02 11:15:00,0.001,0.0,0.07133333333333333,0.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,0.4388666666666667,0.0,0.0
2024-01-02 12:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 12:15:00,0.001,0.0,0.156,0.0,0.0
2024-01-02 12:30:00,0.001,0.0,0.34700000000000003,2.2,0.0
2024-01-02 12:45:00,0.001,0.0,0.033,1.4666666666666666,0.0
2024-01-02 13:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 13:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 13:45:00,0.001,0.0,0.7350666666666666,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.301,0.0,0.0
2024-01-02 14:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 14:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 14:45:00,0.001,0.0,0.033,1.4666666666666666,0.0
2024-01-02 15:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 15:15:00,0.001,0.0,0.24800000000000003,0.0,0.0
2024-01-02 15:30:00,0.001,0.0,0.255,0.0,0.0
2024-01-02 15:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 16:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.7007333333333334,0.0,0.0
2024-01-02 17:00:00,0.001,0.0,0.222,0.0,1.4
2024-01-02 17:15:00,0.001,0.0,0.046,0.0,1.8
2024-01-02 17:30:00,0.001,0.0,0.04426666666666667,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.10537333333333333,0.0,0.0
2024-01-02 18:15:00,0.001,0.0,0.4757,0.0,0.0
2024-01-02 18:30:00,0.001,0.0,0.2987,0.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.1687,0.0,0.0
2024-01-02 19:00:00,0.001,0.0,0.17996666666666666,0.0,0.0
2024-01-02 19:15:00,0.001,0.0,0.1817,0.0,0.0
2024-01-02 19:30:00,0.001,0.0,0.20236666666666667,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.5114333333333334,0.0,0.0
2024-01-02 20:00:00,0.001,0.0,0.29969102543136,0.0,0.0
2024-01-02 20:15:00,0.001,0.0,0.4545188640195809,0.0,0.0
2024-01-02 20:30:00,0.001,0.0,0.5877855306862476,0.0,0.0
2024-01-02 20:45:00,0.001,0.0,0.33165219735291435,0.0,0.0
2024-01-02 21:00:00,0.001,0.0,0.38825219735291433,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.5842084245489981,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.23968083655426722,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.2172759397255878,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.3008092730589212,0.0,0.0
2024-01-02 22:15:00,0.001,0.0,0.33307593972558786,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.43307593972558783,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.657409273058921,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.25554316564968976,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.23323333333333332,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.18114,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.3,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.41273333333333334,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.09753333333333333,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.3379333333333333,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.27799999999999997,0.0,1.2
2024-01-03 02:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.16626666666666667,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.5375333333333334,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.232,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.5660666666666666,0.0,0.8
2024-01-03 04:15:00,0.001,0.0,0.033,0.0,3.0
2024-01-03 04:30:00,0.001,0.0,0.317,0.0,0.0
2024-01-03 04:45:00,0.001,0.0,0.186,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 05:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.043333333333333335,0.0,0.0
2024-01-03 06:00:00,0.001,0.0,0.3526666666666667,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.14,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.17146666666666668,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.31253333333333333,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.052310439470582865,0.0,0.0
2024-01-03 07:15:00,0.001,0.0,0.24181886401958097,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.8223521973529143,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.136818864019581,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.062448717529386674,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,0.041666666666666664,0.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.12300000000000001,0.0,0.0
2024-01-03 09:00:00,0.001,0.0,0.38066666666666665,0.0,0.0
2024-01-03 09:15:00,0.001,0.0,0.6043999999999999,0.0,0.0
2024-01-03 09:30:00,0.001,0.0,0.03473333333333333,0.0,0.0
2024-01-03 09:45:00,0.001,0.0,0.033,0.0,1.2
2024-01-03 10:00:00,0.001,0.0,0.033,0.0,0.4
2024-01-03 10:15:00,0.001,0.0,0.156,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.34700000000000003,7.333333333333333,0.0
2024-01-03 10:45:00,0.001,0.0,0.033,11.0,0.0
2024-01-03 11:00:00,0.001,0.0,0.033,9.533333333333333,0.0
2024-01-03 11:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 11:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.202,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.301,0.0,0.0
2024-01-03 12:15:00,0.001,0.0,0.10537333333333333,0.0,0.0
2024-01-03 12:30:00,0.001,0.0,0.1687,0.0,0.0
2024-01-03 12:45:00,0.001,0.0,0.1687,0.0,0.0
2024-01-03 13:00:00,0.001,0.0,0.1687,0.0,0.0
2024-01-03 13:15:00,0.001,0.0,0.38370000000000004,0.0,0.0
2024-01-03 13:30:00,0.001,0.0,0.9237666666666666,0.0,0.0
2024-01-03 13:45:00,0.001,0.0,0.1687,0.0,0.0
2024-01-03 14:00:00,0.001,0.0,0.4352333333333333,0.0,1.0
2024-01-03 14:15:00,0.001,0.0,0.8350333333333333,7.333333333333333,1.4
2024-01-03 14:30:00,0.001,0.0,0.1687,0.7333333333333333,0.0
2024-01-03 14:45:00,0.001,0.0,0.9627666666666667,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.3741487175293867,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.2002521973529143,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.24865219735291433,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.3212521973529144,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.3107347982352762,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.5967,0.0,0.0
2024-01-03 16:30:00,0.001,0.0,0.4197,0.0,0.0
2024-01-03 16:45:00,0.001,0.0,0.20903333333333332,0.0,0.0
2024-01-03 17:00:00,0.001,0.0,0.15965333333333334,0.0,0.0
2024-01-03 17:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.05366666666666667,0.0,0.0
2024-01-03 17:45:00,0.001,0.0,0.3722666666666667,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.13,0.0,3.0
2024-01-03 18:15:00,0.001,0.0,0.046,0.0,0.2
2024-01-03 18:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.04135299796604627,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,0.0988237423726735,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.41506550025500494,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.5141759397255878,0.0,0.0
2024-01-03 19:45:00,0.001,0.0,0.0763759397255878,0.0,0.0
2024-01-03 20:00:00,0.001,0.0,0.08699152661834016,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.19316898007853256,0.0,0.0
2024-01-03 20:30:00,0.001,0.0,0.2658237423726735,0.0,0.0
2024-01-03 20:45:00,0.001,0.0,0.5784770757060068,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.20057040903934015,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.1658237423726735,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.15951774644058098,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 22:00:00,0.001,0.0,0.31809333333333334,0.0,0.0
2024-01-03 22:15:00,0.001,0.0,0.617765500255005,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,0.33307593972558786,0.0,0.0
2024-01-03 22:45:00,0.001,0.0,0.33307593972558786,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,0.7328759397255878,0.0,0.0
2024-01-03 23:15:00,0.001,0.0,0.32676994379349533,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.4325855306862476,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,0.41580347982352767,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.1687,0.0,0.0
2024-01-04 00:15:00,0.001,0.0,0.1687,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.1687,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.1687,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.8065,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.3677,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.1687,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.1687,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.1687,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.7017666666666665,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.8524999999999999,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.8547666666666666,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.1687,0.0,0.0
2024-01-04 03:15:00,0.001,0.0,0.1687,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.4508933333333333,0.0,0.6
2024-01-04 03:45:00,0.001,0.0,0.4431333333333333,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.3526666666666667,0.0,0.0
2024-01-04 04:15:00,0.001,0.0,0.14,0.0,2.0
2024-01-04 04:30:00,0.001,0.0,0.033,0.0,2.2
2024-01-04 04:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.064,0.0,0.0
2024-01-04 05:30:00,0.001,0.0,0.378,0.0,0.0
2024-01-04 05:45:00,0.001,0.0,0.09400000000000001,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 06:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 06:45:00,0.001,0.0,0.12300000000000001,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.38066666666666665,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,0.07133333333333333,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 07:45:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 08:00:00,0.001,0.0,0.046,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.169,0.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.36000000000000004,0.0,0.2
2024-01-04 08:45:00,0.001,0.0,0.046,0.0,2.8
2024-01-04 09:00:00,0.001,0.0,0.040799999999999996,0.0,0.0
2024-01-04 09:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 09:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 09:45:00,0.001,0.0,0.202,0.0,0.0
2024-01-04 10:00:00,0.001,0.0,0.301,3.6666666666666665,0.0
2024-01-04 10:15:00,0.001,0.0,0.4328,11.0,0.0
2024-01-04 10:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 10:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 11:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 11:15:00,0.001,0.0,0.24800000000000003,0.0,0.0
2024-01-04 11:30:00,0.001,0.0,0.255,0.0,0.0
2024-01-04 11:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 12:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 12:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 12:30:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 12:45:00,0.001,0.0,0.6938,0.0,0.0
2024-01-04 13:00:00,0.001,0.0,0.20900000000000002,7.333333333333333,0.0
2024-01-04 13:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 13:30:00,0.001,0.0,0.16626666666666667,0.0,0.0
2024-01-04 13:45:00,0.001,0.0,0.4328,0.0,0.0
2024-01-04 14:00:00,0.001,0.0,0.033,0.0,2.0
2024-01-04 14:15:00,0.001,0.0,0.33999999999999997,0.0,0.0
2024-01-04 14:30:00,0.001,0.0,0.16299999999999998,0.0,0.0
2024-01-04 14:45:00,0.001,0.0,0.5660666666666666,0.0,0.0
2024-01-04 15:00:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 15:15:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 15:30:00,0.001,0.0,0.05366666666666667,0.0,0.0
2024-01-04 15:45:00,0.001,0.0,0.36533333333333334,0.0,0.0
2024-01-04 16:00:00,0.001,0.0,0.117,0.0,0.0
2024-01-04 16:15:00,0.001,0.0,0.033,0.0,0.8
2024-01-04 16:30:00,0.001,0.0,0.033,0.0,2.4
2024-01-04 16:45:00,0.001,0.0,0.033,0.0,0.0
2024-01-04 17:00:00,0.001,0.0,0.6200666666666667,0.0,0.0
2024-01-04 17:15:00,0.001,0.0,0.44253333333333333,2.933333333333333,0.0
2024-01-04 17:30:00,0.001,0.0,0.2024,0.0,0.0
2024-01-04 17:45:00,0.001,0.0,0.7000666666666666,0.0,0.0
2024-01-04 18:00:00,0.001,0.0,0.4335333333333333,0.0,0.0
2024-01-04 18:15:00,0.001,0.0,0.3002666666666667,0.0,0.0
2024-01-04 18:30:00,0.001,0.0,0.2592,0.0,0.0
2024-01-04 18:45:00,0.001,0.0,0.47833333333333333,0.0,0.0
2024-01-04 19:00:00,0.001,0.0,0.5735609120902708,0.0,0.0
2024-01-04 19:15:00,0.001,0.0,0.18896202043147733,0.0,0.0
2024-01-04 19:30:00,0.001,0.0,0.14090927305892112,0.0,0.0
2024-01-04 19:45:00,0.001,0.0,0.0763759397255878,0.0,0.0
2024-01-04 20:00:00,0.001,0.0,0.2223759397255878,0.0,0.0
2024-01-04 20:15:00,0.001,0.0,0.3673759397255878,0.0,0.0
2024-01-04 20:30:00,0.001,0.0,0.0645521973529143,0.0,0.0
2024-01-04 20:45:00,0.001,0.0,0.1731759397255878,0.0,0.0
2024-01-04 21:00:00,0.001,0.0,0.1973759397255878,0.0,0.2
2024-01-04 21:15:00,0.001,0.0,0.1973759397255878,0.0,2.0
2024-01-04 21:30:00,0.001,0.0,0.38937593972558776,0.0,1.2
2024-01-04 21:45:00,0.001,0.0,0.4458426063922544,0.0,0.0
2024-01-04 22:00:00,0.001,0.0,0.731618864019581,0.0,0.0
2024-01-04 22:15:00,0.001,0.0,0.731618864019581,0.0,0.0
2024-01-04 22:30:00,0.001,0.0,0.34213469226803,0.0,0.0
2024-01-04 22:45:00,0.001,0.0,0.3443426063922545,0.0,0.0
2024-01-04 23:00:00,0.001,0.0,0.5437307020197288,0.0,0.0
2024-01-04 23:15:00,0.001,0.0,0.5005237423726735,0.0,0.0
2024-01-04 23:30:00,0.001,0.0,0.3015237423726735,0.0,0.0
2024-01-04 23:45:00,0.001,0.0,0.8343291403883331,0.0,0.0
2024-01-05 00:00:00,0.001,0.0,0.8661426063922545,0.0,0.0
2024-01-05 00:15:00,0.001,0.0,0.33307593972558786,0.0,0.0
2024-01-05 00:30:00,0.001,0.0,1.5499426063922543,0.0,0.0
2024-01-05 00:45:00,0.001,0.0,1.5522092730589212,0.0,0.0
2024-01-05 01:00:00,0.001,0.0,1.1037586465751958,0.0,0.0
2024-01-05 01:15:00,0.001,0.0,0.2897,0.0,0.0
2024-01-05 01:30:00,0.001,0.0,0.6007666666666667,0.0,0.0
