,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-02 00:15:00,0.001,0.0,0.001,0.3348237423726735,0.0,3.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.24563932926542587,0.0,3.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.8520666666666667,0.0,1.8
2024-01-02 01:00:00,0.001,0.0,0.001,0.08499999999999999,0.0,2.4
2024-01-02 01:15:00,0.001,0.0,0.001,0.5800666666666666,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.2504,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.19166666666666668,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.047,0.0,3.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.22433333333333333,0.0,0.4
2024-01-02 02:30:00,0.001,0.0,0.001,0.14833333333333334,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.5708,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.16066666666666668,3.0,0.4
2024-01-02 03:30:00,0.001,0.0,0.001,0.047,0.4,3.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.161,0.0,2.4
2024-01-02 04:00:00,0.001,0.0,0.001,0.21166666666666664,0.0,0.0
2024-01-02 04:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 04:30:00,0.001,0.0,0.001,0.202,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.12966666666666668,0.0,2.8
2024-01-02 05:00:00,0.001,0.0,0.001,0.047,0.0,0.6
2024-01-02 05:15:00,0.001,0.0,0.001,0.49746666666666667,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.237,0.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.116,0.0,1.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.202,0.0,3.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.6317333333333334,0.0,1.8
2024-01-02 06:30:00,0.001,0.0,0.001,0.047,0.0,1.6
2024-01-02 06:45:00,0.001,0.0,0.001,0.4467999999999999,0.0,0.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.23386666666666667,0.0,1.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.38326666666666664,0.0,3.0
2024-01-02 07:30:00,0.001,0.0,0.001,2.614,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.5604666666666667,3.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.05999999999999999,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.05999999999999999,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.5616666666666668,0.0,2.4
2024-01-02 08:45:00,0.001,0.0,0.001,0.3046666666666667,0.0,3.0
2024-01-02 09:00:00,0.001,0.0,0.001,0.19166666666666668,0.0,1.2
2024-01-02 09:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.001,0.4783521973529143,0.0,0.0
2024-01-02 09:45:00,0.001,0.0008,0.001,0.07855219735291431,0.0,0.0
2024-01-02 10:00:00,0.001,1.2004666666666668,0.001,0.13867785791771978,0.0,2.0
2024-01-02 10:15:00,0.001,0.001,0.001,0.40437593972558783,0.0,1.6
2024-01-02 10:30:00,0.001,0.001,0.001,0.23993912656872685,0.0,3.0
2024-01-02 10:45:00,0.001,0.0009333333333333333,0.001,0.0588237423726735,0.0,1.4
2024-01-02 11:00:00,0.001,0.0,0.001,0.5469437423726735,0.0,0.0
2024-01-02 11:15:00,0.001,0.0,0.001,0.0540942454236041,0.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,0.001,0.37933333333333336,0.0,0.0
2024-01-02 12:00:00,0.001,0.0,0.001,0.25550146490194287,0.0,1.8
2024-01-02 12:15:00,0.6865634812499747,0.0,0.001,0.09155219735291431,0.0,3.0
2024-01-02 12:30:00,0.7920347860576631,0.0,0.001,0.5236188640195809,1.4,1.0
2024-01-02 12:45:00,0.7920347860576631,0.0,0.001,0.2192543569007429,1.6,1.4
2024-01-02 13:00:00,0.7920347860576631,0.0,0.001,0.6551759397255879,0.0,2.0
2024-01-02 13:15:00,0.7920347860576631,0.0,0.001,0.4828585406079497,0.0,0.0
2024-01-02 13:30:00,0.7920347860576631,0.0,0.001,0.4133640353530621,0.0,0.0
2024-01-02 13:45:00,0.7920347860576631,0.0,0.001,0.19544644277651843,0.0,0.0
2024-01-02 14:00:00,0.7920347860576631,0.0,0.001,0.0903759397255878,0.0,0.4
2024-01-02 14:15:00,0.7920347860576631,0.0,0.001,0.6005759397255878,0.0,3.0
2024-01-02 14:30:00,0.7920347860576631,0.0,0.001,0.2568292730589211,0.0,2.0
2024-01-02 14:45:00,0.7920347860576631,0.0,0.001,0.9437988335883384,0.0,0.0
2024-01-02 15:00:00,0.7920347860576631,0.0,0.001,0.4089596646327129,0.0,0.0
2024-01-02 15:15:00,0.7920347860576631,0.0,0.001,0.3417,0.0,0.0
2024-01-02 15:30:00,0.7920347860576631,0.0,0.001,0.4141,0.0,2.6
2024-01-02 15:45:00,0.001,0.0,0.001,0.30369999999999997,0.0,2.2
2024-01-02 16:00:00,0.001,0.0,0.001,0.2918333333333333,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.001,0.32736666666666664,0.0,0.0
2024-01-02 16:30:00,0.001,0.0,0.001,0.3626333333333333,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.001,0.6968333333333333,0.0,2.8
2024-01-02 17:00:00,0.001,0.0,0.001,0.19569999999999999,0.0,2.4
2024-01-02 17:15:00,0.001,0.0,0.001,0.19569999999999999,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.001,0.3145,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.001,0.4093,2.8,0.0
2024-01-02 18:00:00,0.001,0.0,0.001,0.4492521973529143,0.2,0.0
2024-01-02 18:15:00,0.001,0.0,0.001,0.9150092730589211,0.0,0.0
2024-01-02 18:30:00,0.001,0.0,0.001,0.3600759397255878,0.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,0.7598759397255878,0.0,0.0
2024-01-02 19:00:00,0.001,0.0,0.001,0.45860927305892113,0.0,0.0
2024-01-02 19:15:00,0.001,0.0,0.001,0.3217426063922545,0.0,0.0
2024-01-02 19:30:00,0.001,0.0,0.001,0.27142520727461633,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.001,0.5209426063922544,0.0,2.6
2024-01-02 20:00:00,0.001,0.7503333333333333,0.001,0.3963426063922545,0.0,2.2
2024-01-02 20:15:00,0.001,2.25,0.001,0.2915626063922545,0.0,3.0
2024-01-02 20:30:00,0.001,0.9006000000000001,0.001,0.3793759397255878,0.0,3.0
2024-01-02 20:45:00,0.001,0.7506666666666667,0.001,0.4105747678040335,0.0,3.0
2024-01-02 21:00:00,0.001,0.0003333333333333333,0.001,0.7572759397255878,0.0,3.0
2024-01-02 21:15:00,0.001,0.0,0.001,0.5244092730589212,0.0,1.0
2024-01-02 21:30:00,0.001,0.0,0.001,0.4484092730589211,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.001,0.4090759397255878,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.001,0.5072759397255878,0.0,2.2
2024-01-02 22:15:00,0.001,0.0,0.001,0.3807426063922545,0.0,1.0
2024-01-02 22:30:00,0.001,0.0,0.001,0.3600759397255878,0.0,2.0
2024-01-02 22:45:00,0.001,0.0,0.001,0.4740759397255878,0.0,3.0
2024-01-02 23:00:00,0.001,0.0,0.001,0.5160759397255877,0.0,0.8
2024-01-02 23:15:00,0.001,0.0,0.001,0.44007593972558784,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.001,0.4281938981006613,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.8367666666666665,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.001,0.30369999999999997,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.8958472526274438,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.001,0.5299816943019837,0.0,2.2
2024-01-03 00:45:00,0.001,0.0,0.001,0.4445426063922545,0.0,1.8
2024-01-03 01:00:00,0.001,0.0,0.001,0.3397426063922545,0.0,2.4
2024-01-03 01:15:00,0.001,0.0,0.001,0.21345506078442208,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.1921589938981388,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.1827,0.0,1.6
2024-01-03 02:00:00,0.001,0.0,0.001,0.36003333333333326,0.0,3.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.4390333333333334,0.0,1.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.2653666666666667,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.1827,1.2,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.1827,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.11032666666666667,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.192,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.36666666666666664,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.001,0.6317333333333334,0.0,2.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.047,3.0,0.8
2024-01-03 04:30:00,0.001,0.0,0.001,0.047,1.6,0.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.001,0.5594666666666667,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.001,0.392,0.0,0.8
2024-01-03 05:30:00,0.001,0.0,0.001,0.10566666666666666,0.0,3.0
2024-01-03 05:45:00,0.001,0.0,0.001,0.4468,0.0,0.4
2024-01-03 06:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.14,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.369,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.001,0.14833333333333334,0.0,0.0
2024-01-03 07:15:00,0.001,0.0,0.001,0.047,0.0,2.4
2024-01-03 07:30:00,0.001,0.0,0.001,0.047,0.0,3.0
2024-01-03 07:45:00,0.001,0.0,0.001,0.047,0.0,3.0
2024-01-03 08:00:00,0.001,0.0,0.001,0.171,0.0,0.2
2024-01-03 08:15:00,0.001,0.0,0.001,0.8119402929803886,0.0,0.6
2024-01-03 08:30:00,0.001,0.0,0.001,0.24321886401958095,3.0,3.0
2024-01-03 08:45:00,0.001,0.0,0.001,0.07855219735291431,0.0,3.0
2024-01-03 09:00:00,0.001,0.0,0.001,0.08981886401958097,0.0,3.0
2024-01-03 09:15:00,0.001,0.0,0.001,0.09155219735291431,0.0,3.0
2024-01-03 09:30:00,0.001,0.0,0.001,0.6463521973529144,0.0,3.0
2024-01-03 09:45:00,0.001,0.0,0.001,3.2931014649019428,0.0,3.0
2024-01-03 10:00:00,0.001,0.0,0.001,0.8086666666666668,0.0,3.0
2024-01-03 10:15:00,0.001,0.0,0.001,1.5368866666666667,0.0,3.0
2024-01-03 10:30:00,0.001,0.0,0.001,2.2725799999999996,0.0,3.0
2024-01-03 10:45:00,0.001,0.0,0.001,0.69274,0.0,3.0
2024-01-03 11:00:00,0.001,0.0,0.001,2.1099666666666663,0.0,3.0
2024-01-03 11:15:00,0.001,0.0,0.001,0.9677666666666666,0.0,3.0
2024-01-03 11:30:00,0.001,0.0,0.001,0.49955107977391433,0.0,3.0
2024-01-03 11:45:00,0.001,0.0,0.001,0.4203237423726735,0.0,3.0
2024-01-03 12:00:00,0.001,0.0,0.001,0.3155237423726735,0.0,3.0
2024-01-03 12:15:00,0.001,0.0,0.001,0.35332374237267344,0.0,3.0
2024-01-03 12:30:00,0.001,0.0,0.001,0.34794724338965033,1.8,3.0
2024-01-03 12:45:00,0.001,0.0002666666666666667,0.001,0.7451040777399605,1.2,3.0
2024-01-03 13:00:00,0.001,2.1000666666666667,0.001,0.8415904090393401,0.0,3.0
2024-01-03 13:15:00,0.001,1.2004666666666668,0.001,0.3591904090393402,0.0,3.0
2024-01-03 13:30:00,0.001,1.3504,0.001,0.2066570757060068,0.0,2.6
2024-01-03 13:45:00,0.31741391442306527,0.0007333333333333333,0.001,0.40539040903934015,0.0,0.0
2024-01-03 14:00:00,0.7920347860576631,0.0,0.001,0.4613666666666667,0.0,0.0
2024-01-03 14:15:00,0.7920347860576631,0.0,0.001,0.40502000000000005,0.0,0.4
2024-01-03 14:30:00,0.7920347860576631,0.0,0.0283419891600648,0.45048666666666665,0.0,3.0
2024-01-03 14:45:00,0.7920347860576631,0.0,0.10681042737621244,0.8934999999999998,0.0,2.0
2024-01-03 15:00:00,0.7920347860576631,0.0,0.23745119725150918,0.3301208789411657,0.0,0.0
2024-01-03 15:15:00,0.7920347860576631,0.0,1.1517212860473274,0.35038553068624767,0.0,0.6
2024-01-03 15:30:00,0.7920347860576631,0.0,0.11247319452245182,0.42923886401958095,0.0,3.0
2024-01-03 15:45:00,0.7920347860576631,0.0,0.252807102289962,0.35298169430198373,0.0,0.2
2024-01-03 16:00:00,0.7920347860576631,0.0,0.5250463032851831,0.30579593972558783,0.0,0.0
2024-01-03 16:15:00,0.7920347860576631,0.0,0.27769471884134433,0.3702744748236449,0.0,0.0
2024-01-03 16:30:00,0.7920347860576631,0.0,0.10995358341106361,0.28115707570600684,1.4,0.0
2024-01-03 16:45:00,0.7920347860576631,0.0,0.3463290547485196,0.3340354928811619,1.6,0.0
2024-01-03 17:00:00,0.528356524038442,0.0,0.2656176049756604,0.1458,0.0,0.0
2024-01-03 17:15:00,0.001,0.0,0.001,0.68052,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.001,0.05999999999999999,0.0,2.8
2024-01-03 17:45:00,0.001,0.0,0.1613153268107452,0.179517746440581,0.0,3.0
2024-01-03 18:00:00,0.001,0.0,0.4742561237541715,0.26749040903934024,0.0,1.0
2024-01-03 18:15:00,0.001,0.0,0.614273171681349,0.7090237423726735,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.15269830158935585,1.8922904090393402,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.3591484120935252,1.7242904090393403,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,1.3103478708408682,0.19913418184325635,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.24717629226994017,0.7548426063922545,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.10649224540073976,2.5555092730589215,0.0,0.0
2024-01-03 19:45:00,0.001,0.0,0.3213968434492331,0.40870927305892113,0.0,2.4
2024-01-03 20:00:00,0.001,0.0,0.8709994292464647,0.2320426063922545,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.20270519531896056,0.0,1.8
2024-01-03 20:30:00,0.001,0.0,0.001,0.1995521973529143,1.8,2.4
2024-01-03 20:45:00,0.001,0.0,0.001,0.201916945827449,1.2,0.0
2024-01-03 21:00:00,0.001,0.0,0.001,0.4817092730589211,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.37670927305892116,0.0,1.4
2024-01-03 21:30:00,0.001,0.0,0.001,0.21137593972558782,0.0,3.0
2024-01-03 21:45:00,0.001,0.0,0.001,0.2066464427765184,0.0,3.0
2024-01-03 22:00:00,0.001,0.0,0.001,0.1995521973529143,0.0,1.0
2024-01-03 22:15:00,0.001,0.0,0.001,0.16728553068624763,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,0.001,0.3165521973529143,0.0,0.0
2024-01-03 22:45:00,0.001,0.0,0.001,0.3463681315686095,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,0.001,0.8262666666666666,0.0,0.0
2024-01-03 23:15:00,0.001,0.0,0.001,0.3012666666666667,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.001,0.17588249491511568,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,0.001,0.1819272221962011,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.001,0.8168426063922546,0.0,0.0
2024-01-04 00:15:00,0.001,0.0,0.001,0.48404260639225444,0.0,2.4
2024-01-04 00:30:00,0.001,0.0,0.001,0.2493759397255878,0.0,3.0
2024-01-04 00:45:00,0.001,0.0,0.001,0.21137593972558782,0.0,1.6
2024-01-04 01:00:00,0.001,0.0,0.001,0.1300147678040335,0.0,2.0
2024-01-04 01:15:00,0.001,0.0,0.001,0.0898237423726735,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.001,0.6120472433896504,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.001,0.27599999999999997,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.001,0.14833333333333334,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.047,0.0,2.8
2024-01-04 02:30:00,0.001,0.0,0.001,0.047,0.0,2.6
2024-01-04 02:45:00,0.001,0.0,0.001,0.109,0.0,2.8
2024-01-04 03:00:00,0.001,0.0,0.001,0.202,0.0,0.6
2024-01-04 03:15:00,0.001,0.0,0.001,0.18166666666666667,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.001,0.21166666666666664,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.001,0.047,1.8,0.0
2024-01-04 04:15:00,0.001,0.0,0.001,0.14,3.0,0.0
2024-01-04 04:30:00,0.001,0.0,0.001,0.19166666666666668,0.8,0.0
2024-01-04 04:45:00,0.001,0.0,0.001,0.09766666666666665,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.237,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.001,0.08499999999999999,0.0,0.0
2024-01-04 05:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-04 05:45:00,0.001,0.0,0.001,0.171,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.001,0.16066666666666668,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-04 06:30:00,0.001,0.0,0.001,0.22433333333333333,0.0,0.0
2024-01-04 06:45:00,0.001,0.0,0.001,0.14833333333333334,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,0.001,0.202,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.001,0.12966666666666668,1.2,0.0
2024-01-04 07:45:00,0.001,0.0,0.001,0.047,1.8,0.0
2024-01-04 08:00:00,0.001,0.0,0.001,0.161,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.001,0.21166666666666664,0.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.001,0.078,0.0,2.0
2024-01-04 08:45:00,0.001,0.0,0.001,0.202,0.0,1.0
2024-01-04 09:00:00,0.001,0.0,0.001,0.09866666666666667,0.0,0.0
2024-01-04 09:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-04 09:30:00,0.001,0.0,0.001,0.09766666666666665,0.0,2.2
2024-01-04 09:45:00,0.001,0.0,0.001,0.237,0.0,0.4
2024-01-04 10:00:00,0.001,0.0,0.001,0.147,0.0,2.8
2024-01-04 10:15:00,0.001,0.0,0.001,0.202,0.0,1.0
2024-01-04 10:30:00,0.001,0.0,0.001,0.06766666666666668,0.0,0.0
2024-01-04 10:45:00,0.001,0.0,0.001,0.047,1.0,0.0
2024-01-04 11:00:00,0.001,0.0,0.001,0.047,2.0,0.0
2024-01-04 11:15:00,0.001,0.0,0.001,0.22433333333333333,0.0,0.0
2024-01-04 11:30:00,0.001,0.0,0.001,0.24133333333333334,0.0,0.0
