,TumbleDryer,BaseLoad,P_EV,P_HP
2024-01-02 07:45:00,0.001,0.09233333333333334,4.2,0.0
2024-01-02 08:00:00,0.001,0.219,7.0,1.6
2024-01-02 08:15:00,0.001,0.067,7.0,0.0
2024-01-02 08:30:00,0.001,0.029,0.0,0.0
2024-01-02 08:45:00,0.001,0.029,0.0,0.0
2024-01-02 09:00:00,0.001,0.029,0.0,0.0
2024-01-02 09:15:00,0.001,0.105,0.0,0.0
2024-01-02 09:30:00,0.001,0.219,0.0,0.0
2024-01-02 09:45:00,0.001,0.05433333333333334,0.0,0.0
2024-01-02 10:00:00,0.001,0.029,0.0,0.0
2024-01-02 10:15:00,0.001,0.029,0.0,0.0
2024-01-02 10:30:00,0.001,0.029,0.0,0.0
2024-01-02 10:45:00,0.001,0.11766666666666667,0.0,0.0
2024-01-02 11:00:00,0.001,0.219,0.0,0.0
2024-01-02 11:15:00,0.001,0.041666666666666664,0.0,0.0
2024-01-02 11:30:00,0.001,0.029,0.0,0.0
2024-01-02 11:45:00,0.001,0.029,1.4,0.0
2024-01-02 12:00:00,0.001,0.029,7.0,1.6
2024-01-02 12:15:00,0.001,0.13033333333333333,7.0,0.0
2024-01-02 12:30:00,0.001,0.219,6.066666666666666,0.0
2024-01-02 12:45:00,0.001,0.029,0.0,0.0
2024-01-02 13:00:00,0.001,0.029,0.0,0.0
2024-01-02 13:15:00,0.001,0.029,0.0,0.0
2024-01-02 13:30:00,0.001,0.029,0.0,0.0
2024-01-02 13:45:00,0.001,0.143,0.0,0.0
2024-01-02 14:00:00,0.001,0.20633333333333334,0.0,0.0
2024-01-02 14:15:00,0.001,0.029,0.0,0.0
2024-01-02 14:30:00,0.001,0.029,0.0,0.0
2024-01-02 14:45:00,0.001,0.029,0.0,0.0
2024-01-02 15:00:00,0.001,0.029,0.0,0.0
2024-01-02 15:15:00,0.001,0.15566666666666668,0.0,0.0
2024-01-02 15:30:00,0.001,0.19366666666666665,0.0,0.0
2024-01-02 15:45:00,0.001,0.029,0.0,0.0
2024-01-02 16:00:00,0.001,0.029,0.0,0.0
2024-01-02 16:15:00,0.001,0.029,0.0,0.0
2024-01-02 16:30:00,0.001,0.029,0.0,1.6
2024-01-02 16:45:00,0.001,0.16833333333333333,0.0,0.0
2024-01-02 17:00:00,0.001,0.181,0.0,0.0
2024-01-02 17:15:00,0.001,0.029,0.0,0.0
2024-01-02 17:30:00,0.001,0.029,0.0,0.0
2024-01-02 17:45:00,0.001,0.029,0.0,0.0
2024-01-02 18:00:00,0.001,0.029,0.0,0.0
2024-01-02 18:15:00,0.001,0.181,0.0,0.0
2024-01-02 18:30:00,0.001,0.16833333333333333,0.0,0.0
2024-01-02 18:45:00,0.001,0.029,0.0,0.0
2024-01-02 19:00:00,0.001,0.029,0.0,0.0
2024-01-02 19:15:00,0.001,0.029,0.0,0.0
2024-01-02 19:30:00,0.001,0.2242487175293867,0.0,0.0
2024-01-02 19:45:00,0.001,0.7470188640195811,0.0,0.0
2024-01-02 20:00:00,0.001,0.30921886401958093,0.0,0.0
2024-01-02 20:15:00,0.001,0.1825521973529143,0.0,0.0
2024-01-02 20:30:00,0.001,0.15520695964705525,0.0,0.0
2024-01-02 20:45:00,0.001,0.07780000000000001,0.0,0.0
2024-01-02 21:00:00,0.001,0.029,0.0,1.6
2024-01-02 21:15:00,0.001,0.296756813156861,0.0,0.0
2024-01-02 21:30:00,0.001,0.19895219735291428,0.0,0.0
2024-01-02 21:45:00,0.001,0.26321886401958094,0.0,0.0
2024-01-02 22:00:00,0.001,0.3035521973529143,0.0,0.0
2024-01-02 22:15:00,0.001,0.3035521973529143,0.0,0.0
2024-01-02 22:30:00,0.001,0.3035521973529143,0.0,0.0
2024-01-02 22:45:00,0.001,0.4830347982352762,0.0,0.0
2024-01-02 23:00:00,0.001,0.14653333333333332,0.0,0.0
2024-01-02 23:15:00,0.001,0.029,0.0,0.0
2024-01-02 23:30:00,0.001,0.029,0.0,0.0
2024-01-02 23:45:00,0.001,0.029,0.0,0.0
2024-01-03 00:00:00,0.001,0.041666666666666664,0.0,0.0
2024-01-03 00:15:00,0.001,0.219,0.0,0.0
2024-01-03 00:30:00,0.001,0.11766666666666667,0.0,0.0
2024-01-03 00:45:00,0.001,0.029,0.0,0.0
2024-01-03 01:00:00,0.001,0.029,0.0,0.0
2024-01-03 01:15:00,0.001,0.029,0.0,0.0
2024-01-03 01:30:00,0.001,0.05433333333333334,0.0,0.0
2024-01-03 01:45:00,0.001,0.219,0.0,0.0
2024-01-03 02:00:00,0.001,0.105,0.0,0.0
2024-01-03 02:15:00,0.001,0.4288,0.0,0.0
2024-01-03 02:30:00,0.001,0.029,0.0,0.0
2024-01-03 02:45:00,0.001,0.029,0.0,0.0
2024-01-03 03:00:00,0.001,0.06699999999999999,0.0,0.0
2024-01-03 03:15:00,0.001,0.219,0.0,0.0
2024-01-03 03:30:00,0.001,0.09233333333333334,0.0,0.0
2024-01-03 03:45:00,0.001,0.029,0.0,0.0
2024-01-03 04:00:00,0.001,0.029,0.0,0.0
2024-01-03 04:15:00,0.001,0.029,0.0,1.6
2024-01-03 04:30:00,0.001,0.07966666666666668,0.0,0.0
2024-01-03 04:45:00,0.001,0.219,0.0,0.0
2024-01-03 05:00:00,0.001,0.07966666666666668,0.0,0.0
2024-01-03 05:15:00,0.001,0.029,0.0,0.0
2024-01-03 05:30:00,0.001,0.029,0.0,0.0
2024-01-03 05:45:00,0.001,0.029,0.0,0.0
2024-01-03 06:00:00,0.001,0.09233333333333334,0.0,1.6
2024-01-03 06:15:00,0.001,0.7520666666666667,0.0,0.0
2024-01-03 06:30:00,0.001,0.067,0.0,0.0
2024-01-03 06:45:00,0.001,0.029,0.0,0.0
2024-01-03 07:00:00,0.001,0.029,0.0,0.0
2024-01-03 07:15:00,0.001,0.029,0.0,0.0
2024-01-03 07:30:00,0.001,0.105,0.0,0.0
2024-01-03 07:45:00,0.001,0.219,0.0,0.0
2024-01-03 08:00:00,0.001,0.13926666666666668,0.0,0.0
2024-01-03 08:15:00,0.001,0.11999999999999998,0.0,0.0
2024-01-03 08:30:00,0.001,0.11999999999999998,0.0,0.0
2024-01-03 08:45:00,0.001,0.07753333333333333,0.0,0.0
2024-01-03 09:00:00,0.001,0.11766666666666667,0.0,0.0
2024-01-03 09:15:00,0.001,0.219,0.0,1.6
2024-01-03 09:30:00,0.001,0.041666666666666664,0.0,0.0
2024-01-03 09:45:00,0.001,0.029,0.0,0.0
2024-01-03 10:00:00,0.001,0.029866666666666666,0.0,0.0
2024-01-03 10:15:00,0.001,0.06934523770585906,0.0,0.0
2024-01-03 10:30:00,0.001,0.3081521973529143,0.0,0.0
2024-01-03 10:45:00,0.001,0.6633521973529143,0.0,0.0
2024-01-03 11:00:00,0.001,0.07268553068624764,0.0,0.0
2024-01-03 11:15:00,0.001,0.08264871752938667,3.7333333333333334,0.0
2024-01-03 11:30:00,0.001,0.16213333333333332,7.0,0.0
2024-01-03 11:45:00,0.001,0.163,7.0,0.0
2024-01-03 12:00:00,0.001,0.29908,2.3333333333333335,0.0
2024-01-03 12:15:00,0.001,0.40484,0.0,1.6
2024-01-03 12:30:00,0.001,0.15,0.0,0.0
2024-01-03 12:45:00,0.001,0.11773333333333333,2.3333333333333335,0.0
2024-01-03 13:00:00,0.001,0.053200000000000004,6.066666666666666,0.0
2024-01-03 13:15:00,0.001,0.6830666666666667,0.0,0.0
2024-01-03 13:30:00,0.001,0.27926666666666666,0.0,0.0
2024-01-03 13:45:00,0.001,0.5942000000000001,0.0,0.0
2024-01-03 14:00:00,0.001,0.4053333333333333,0.0,0.0
2024-01-03 14:15:00,0.001,0.042,0.0,0.0
2024-01-03 14:30:00,0.001,0.03766666666666667,0.0,0.0
2024-01-03 14:45:00,0.001,0.029,0.0,0.0
2024-01-03 15:00:00,0.001,0.17700000000000002,0.0,0.0
2024-01-03 15:15:00,0.001,0.2283701464901943,1.8666666666666667,0.0
2024-01-03 15:30:00,0.001,0.19455219735291432,0.0,0.0
2024-01-03 15:45:00,0.001,0.19455219735291432,0.0,1.6
2024-01-03 16:00:00,0.001,0.19368553068624766,0.0,0.0
2024-01-03 16:15:00,0.001,0.18588553068624764,0.0,0.0
2024-01-03 16:30:00,0.001,0.26588553068624765,0.0,0.0
2024-01-03 16:45:00,0.001,0.2209521973529143,0.0,0.0
2024-01-03 17:00:00,0.001,0.19455219735291432,3.7333333333333334,0.0
2024-01-03 17:15:00,0.001,0.19455219735291432,0.0,0.0
2024-01-03 17:30:00,0.001,0.19455219735291432,0.0,0.0
2024-01-03 17:45:00,0.001,0.19455219735291432,0.0,0.0
2024-01-03 18:00:00,0.001,0.34139798507841523,0.0,0.0
2024-01-03 18:15:00,0.001,0.721,0.0,0.0
2024-01-03 18:30:00,0.001,0.4392,0.0,0.0
2024-01-03 18:45:00,0.001,0.042,0.0,0.0
2024-01-03 19:00:00,0.001,0.042,0.0,1.6
2024-01-03 19:15:00,0.001,0.6883999999999999,0.0,0.0
2024-01-03 19:30:00,0.001,0.48014523770585904,0.0,0.0
2024-01-03 19:45:00,0.001,0.41755219735291427,0.0,0.0
2024-01-03 20:00:00,0.001,0.3035521973529143,0.0,0.0
2024-01-03 20:15:00,0.001,0.28741886401958094,0.0,0.0
2024-01-03 20:30:00,0.001,0.1825521973529143,0.0,0.0
2024-01-03 20:45:00,0.001,0.06868553068624764,0.0,0.0
2024-01-03 21:00:00,0.001,0.2505521973529143,0.0,0.0
2024-01-03 21:15:00,0.001,0.7437521973529144,0.0,0.0
2024-01-03 21:30:00,0.001,0.1825521973529143,0.0,0.0
2024-01-03 21:45:00,0.001,0.1825521973529143,0.0,0.0
2024-01-03 22:00:00,0.001,0.1825521973529143,0.0,0.0
2024-01-03 22:15:00,0.001,0.19521886401958097,0.0,1.6
2024-01-03 22:30:00,0.001,0.2764945052548876,0.0,0.0
2024-01-03 22:45:00,0.001,0.14921886401958095,0.0,0.0
2024-01-03 23:00:00,0.001,0.15001886401958098,0.0,0.0
2024-01-03 23:15:00,0.001,0.24708553068624764,0.0,0.0
2024-01-03 23:30:00,0.001,0.3035521973529143,0.0,0.0
2024-01-03 23:45:00,0.001,0.7013402929803886,0.0,0.0
2024-01-04 00:00:00,0.001,0.5952666666666667,0.0,0.0
2024-01-04 00:15:00,0.001,0.7478,0.0,0.0
2024-01-04 00:30:00,0.001,0.15813333333333332,0.0,0.0
2024-01-04 00:45:00,0.001,0.0774,0.0,0.0
2024-01-04 01:00:00,0.001,0.029,0.0,0.0
2024-01-04 01:15:00,0.001,0.06699999999999999,0.0,0.0
2024-01-04 01:30:00,0.001,0.219,0.0,0.0
2024-01-04 01:45:00,0.001,0.09233333333333334,0.0,0.0
2024-01-04 02:00:00,0.001,0.5620666666666666,0.0,0.0
2024-01-04 02:15:00,0.001,0.029,0.0,0.0
2024-01-04 02:30:00,0.001,0.029,0.0,0.0
2024-01-04 02:45:00,0.001,0.07966666666666668,0.0,0.0
2024-01-04 03:00:00,0.001,0.219,0.0,0.0
2024-01-04 03:15:00,0.001,0.07966666666666668,0.0,0.0
2024-01-04 03:30:00,0.001,0.029,0.0,0.0
2024-01-04 03:45:00,0.001,0.029,0.0,0.0
2024-01-04 04:00:00,0.001,0.029,0.0,0.0
2024-01-04 04:15:00,0.001,0.09233333333333334,0.0,1.6
2024-01-04 04:30:00,0.001,0.4855333333333333,0.0,0.0
2024-01-04 04:45:00,0.001,0.20026666666666668,0.0,0.0
2024-01-04 05:00:00,0.001,0.4288,0.0,0.0
2024-01-04 05:15:00,0.001,0.029,0.0,1.6
2024-01-04 05:30:00,0.001,0.029,0.0,0.0
2024-01-04 05:45:00,0.001,0.105,0.0,0.0
2024-01-04 06:00:00,0.001,0.219,0.0,0.0
2024-01-04 06:15:00,0.001,0.05433333333333334,0.0,0.0
2024-01-04 06:30:00,0.001,0.029,0.0,0.0
2024-01-04 06:45:00,0.001,0.029,0.0,0.0
2024-01-04 07:00:00,0.001,0.029,0.0,0.0
2024-01-04 07:15:00,0.001,0.11766666666666667,0.0,0.0
2024-01-04 07:30:00,0.001,0.6188,0.0,0.0
2024-01-04 07:45:00,0.001,0.041666666666666664,0.0,1.6
2024-01-04 08:00:00,0.001,0.029,0.0,0.0
2024-01-04 08:15:00,0.001,0.029,0.0,0.0
2024-01-04 08:30:00,0.001,0.029,0.0,0.0
2024-01-04 08:45:00,0.001,0.13033333333333333,0.0,0.0
2024-01-04 09:00:00,0.001,0.219,0.0,0.0
2024-01-04 09:15:00,0.001,0.029,0.0,0.0
2024-01-04 09:30:00,0.001,0.029,1.8666666666666667,0.0
2024-01-04 09:45:00,0.001,0.029,7.0,0.0
2024-01-04 10:00:00,0.001,0.029,7.0,0.0
2024-01-04 10:15:00,0.001,0.143,7.0,1.6
2024-01-04 10:30:00,0.001,0.20633333333333334,7.0,0.0
2024-01-04 10:45:00,0.001,0.029,0.9333333333333333,0.0
2024-01-04 11:00:00,0.001,0.029,0.0,0.0
2024-01-04 11:15:00,0.001,0.029,3.2666666666666666,0.0
2024-01-04 11:30:00,0.001,0.029,7.0,0.0
2024-01-04 11:45:00,0.001,0.15566666666666668,7.0,0.0
2024-01-04 12:00:00,0.001,0.19366666666666665,4.2,0.0
2024-01-04 12:15:00,0.001,0.029,0.0,0.0
2024-01-04 12:30:00,0.001,0.029,0.0,0.0
2024-01-04 12:45:00,0.001,0.16226666666666667,0.0,0.0
2024-01-04 13:00:00,0.001,0.2955333333333333,0.0,1.6
2024-01-04 13:15:00,0.001,0.16833333333333333,0.0,0.0
2024-01-04 13:30:00,0.001,0.181,0.0,0.0
2024-01-04 13:45:00,0.001,0.029,0.0,0.0
2024-01-04 14:00:00,0.001,0.029,0.0,0.0
2024-01-04 14:15:00,0.001,0.029,0.0,0.0
2024-01-04 14:30:00,0.001,0.029,0.0,0.0
2024-01-04 14:45:00,0.001,0.181,0.0,0.0
2024-01-04 15:00:00,0.001,0.16833333333333333,0.0,0.0
2024-01-04 15:15:00,0.001,0.029,0.0,0.0
2024-01-04 15:30:00,0.001,0.029,0.0,1.6
2024-01-04 15:45:00,0.001,0.029,3.2666666666666666,0.0
2024-01-04 16:00:00,0.001,0.029,5.6,0.0
2024-01-04 16:15:00,0.001,0.19366666666666665,0.0,0.0
2024-01-04 16:30:00,0.001,0.15566666666666668,0.0,0.0
2024-01-04 16:45:00,0.001,0.029,0.0,0.0
2024-01-04 17:00:00,0.001,0.029,0.0,0.0
2024-01-04 17:15:00,0.001,0.029,0.0,0.0
2024-01-04 17:30:00,0.001,0.029,0.0,0.0
2024-01-04 17:45:00,0.001,0.25473333333333337,0.0,0.0
2024-01-04 18:00:00,0.001,0.3453333333333334,0.0,0.0
2024-01-04 18:15:00,0.001,0.272,0.0,1.6
2024-01-04 18:30:00,0.001,0.272,0.0,0.0
2024-01-04 18:45:00,0.001,0.272,0.0,0.0
2024-01-04 19:00:00,0.001,0.9206666666666666,0.0,0.0
2024-01-04 19:15:00,0.001,0.45873333333333327,0.0,0.0
2024-01-04 19:30:00,0.001,0.35379999999999995,0.0,0.0
2024-01-04 19:45:00,0.001,0.285,0.0,0.0
2024-01-04 20:00:00,0.001,0.27546666666666664,0.0,0.0
2024-01-04 20:15:00,0.001,0.16713333333333333,0.0,0.0
2024-01-04 20:30:00,0.001,0.16366666666666668,0.0,0.0
2024-01-04 20:45:00,0.001,0.27593333333333336,0.0,1.0666666666666667
2024-01-04 21:00:00,0.001,0.38766666666666666,0.0,0.0
2024-01-04 21:15:00,0.001,0.632,0.0,0.0
2024-01-04 21:30:00,0.001,0.164,0.0,0.0
2024-01-04 21:45:00,0.001,0.19344871752938667,0.0,0.0
2024-01-04 22:00:00,0.001,0.46195219735291426,0.0,0.0
2024-01-04 22:15:00,0.001,0.8126855306862476,0.0,0.0
2024-01-04 22:30:00,0.001,0.3632855306862476,0.0,0.0
2024-01-04 22:45:00,0.001,0.2951382780588038,0.0,0.0
2024-01-04 23:00:00,0.001,0.2972417578823314,0.0,0.0
2024-01-04 23:15:00,0.001,0.2470855306862476,0.0,0.0
2024-01-04 23:30:00,0.001,0.2205521973529143,0.0,0.0
2024-01-04 23:45:00,0.001,0.3725521973529143,0.0,0.0
2024-01-05 00:00:00,0.001,0.180418864019581,0.0,0.0
2024-01-05 00:15:00,0.001,0.17524175788233143,0.0,0.0
2024-01-05 00:30:00,0.001,0.15,0.0,0.0
2024-01-05 00:45:00,0.001,0.15,0.0,0.0
2024-01-05 01:00:00,0.001,0.2006666666666667,0.0,0.0
2024-01-05 01:15:00,0.001,0.28353333333333336,0.0,0.0
2024-01-05 01:30:00,0.001,0.07966666666666668,0.0,0.0
2024-01-05 01:45:00,0.001,0.029,0.0,0.0
2024-01-05 02:00:00,0.001,0.029,0.0,0.0
2024-01-05 02:15:00,0.001,0.029,0.0,0.0
2024-01-05 02:30:00,0.001,0.09233333333333334,0.0,0.0
2024-01-05 02:45:00,0.001,0.219,0.0,0.0
2024-01-05 03:00:00,0.001,0.067,0.0,0.0
2024-01-05 03:15:00,0.001,0.029,0.0,0.0
2024-01-05 03:30:00,0.001,0.029,0.0,0.0
2024-01-05 03:45:00,0.001,0.029,0.0,0.8
2024-01-05 04:00:00,0.001,0.105,0.0,0.0
2024-01-05 04:15:00,0.001,0.219,0.0,0.8
2024-01-05 04:30:00,0.001,0.05433333333333334,0.0,2.933333333333333
2024-01-05 04:45:00,0.001,0.029,0.0,0.0
2024-01-05 05:00:00,0.001,0.029,0.0,0.0
2024-01-05 05:15:00,0.001,0.029,0.0,0.0
2024-01-05 05:30:00,0.001,0.11766666666666667,0.0,0.0
2024-01-05 05:45:00,0.001,0.219,0.0,0.0
2024-01-05 06:00:00,0.001,0.041666666666666664,0.0,0.0
2024-01-05 06:15:00,0.001,0.029,0.0,0.0
2024-01-05 06:30:00,0.001,0.029,0.0,0.0
2024-01-05 06:45:00,0.001,0.029,0.0,0.8
2024-01-05 07:00:00,0.001,0.13033333333333333,0.0,1.6
2024-01-05 07:15:00,0.001,0.219,0.0,0.0
2024-01-05 07:30:00,0.001,0.029,0.0,0.0
2024-01-05 07:45:00,0.001,0.029,4.2,0.0
2024-01-05 08:00:00,0.001,0.029,0.9333333333333333,0.0
2024-01-05 08:15:00,0.001,0.029,0.0,0.0
2024-01-05 08:30:00,0.001,0.143,0.0,0.26666666666666666
2024-01-05 08:45:00,0.001,0.7394,0.0,0.0
2024-01-05 09:00:00,0.001,0.029,0.0,0.0
2024-01-05 09:15:00,0.001,0.029,0.0,1.6
2024-01-05 09:30:00,0.001,0.029,0.0,0.26666666666666666
2024-01-05 09:45:00,0.001,0.029,0.0,0.0
2024-01-05 10:00:00,0.001,0.22190666666666667,0.0,0.0
2024-01-05 10:15:00,0.001,0.21574666666666667,0.0,0.0
2024-01-05 10:30:00,0.001,0.029,0.0,0.0
2024-01-05 10:45:00,0.001,0.029,0.0,0.0
2024-01-05 11:00:00,0.001,0.029,0.0,1.6
2024-01-05 11:15:00,0.001,0.0774,0.0,0.0
2024-01-05 11:30:00,0.001,0.29019999999999996,0.0,0.0
2024-01-05 11:45:00,0.001,0.315,1.4,0.0
2024-01-05 12:00:00,0.001,0.163,7.0,0.0
2024-01-05 12:15:00,0.001,0.163,7.0,0.0
2024-01-05 12:30:00,0.001,0.5628,4.2,0.0
2024-01-05 12:45:00,0.001,0.045733333333333334,0.0,1.6
2024-01-05 13:00:00,0.001,0.181,0.0,0.0
2024-01-05 13:15:00,0.001,0.16833333333333333,0.0,0.0
2024-01-05 13:30:00,0.001,0.029,0.0,0.0
2024-01-05 13:45:00,0.001,0.029,0.0,0.0
2024-01-05 14:00:00,0.001,0.029,0.0,0.0
2024-01-05 14:15:00,0.001,0.029,0.0,0.0
2024-01-05 14:30:00,0.001,0.19366666666666665,0.0,0.0
