,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 10:30:00,0.001,0.0,0.001,1.1333910254313602,0.0,0.1
2024-01-01 10:45:00,0.001,0.0,0.001,2.052,0.0,1.1
2024-01-01 11:00:00,0.001,0.0,0.001,2.168298081807868,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,2.7402237423726734,0.0,0.9
2024-01-01 11:30:00,0.001,0.0,0.001,0.13615707570600682,0.0,0.4
2024-01-01 11:45:00,0.001,0.0,0.001,0.21109040903934018,0.0,1.5
2024-01-01 12:00:00,0.001,0.0,0.001,0.0768237423726735,0.0,1.5
2024-01-01 12:15:00,0.001,0.0,0.001,0.0768237423726735,0.0,1.5
2024-01-01 12:30:00,0.001,0.0,0.001,0.18288249491511568,0.0,0.4
2024-01-01 12:45:00,0.001,0.0,0.001,0.08676091209027077,2.933333333333333,0.2
2024-01-01 13:00:00,0.001,0.0,0.001,0.18755707570600683,0.0,0.2
2024-01-01 13:15:00,0.001,0.0,0.001,0.5491437423726734,0.0,0.4
2024-01-01 13:30:00,0.001,0.0,0.001,0.34857040903934017,0.0,0.1
2024-01-01 13:45:00,0.001,0.0,0.001,0.3278237423726735,0.0,0.7
2024-01-01 14:00:00,0.001,0.0,0.001,0.3610628302824027,0.0,1.2
2024-01-01 14:15:00,0.001,0.0,0.001,0.173,0.0,0.2
2024-01-01 14:30:00,0.4228852192307536,0.0,0.001,0.0828,0.0,0.4
2024-01-01 14:45:00,0.7920347860576631,0.0,0.001,0.23298791412422448,0.0,0.8
2024-01-01 15:00:00,0.7920347860576631,0.0,0.001,0.26419040903934016,0.0,0.9
2024-01-01 15:15:00,0.7920347860576631,0.0,0.001,0.2565237423726735,0.0,0.4
2024-01-01 15:30:00,0.7920347860576631,0.0,0.001,0.40185707570600676,0.0,0.6
2024-01-01 15:45:00,0.7920347860576631,0.0,0.001,0.2963237423726735,0.0,0.6
2024-01-01 16:00:00,0.7920347860576631,0.0,0.001,0.3207079141242245,0.0,1.3
2024-01-01 16:15:00,0.7920347860576631,0.0,0.001,0.5727,0.0,1.1
2024-01-01 16:30:00,0.7920347860576631,0.0,0.001,0.5253666666666666,0.0,0.3
2024-01-01 16:45:00,0.7920347860576631,0.0,0.001,0.4925666666666667,0.0,1.1
2024-01-01 17:00:00,0.7920347860576631,0.0,0.001,0.38036666666666663,0.0,0.6
2024-01-01 17:15:00,0.7920347860576631,0.0,0.001,0.25656666666666667,0.0,0.4
2024-01-01 17:30:00,0.7920347860576631,0.0,0.001,0.18769999999999998,0.0,0.0
2024-01-01 17:45:00,0.7920347860576631,0.0,0.001,0.2910333333333333,0.0,0.1
2024-01-01 18:00:00,0.31741391442306527,0.0,0.001,0.30136666666666667,0.0,0.1
2024-01-01 18:15:00,0.001,0.0,0.001,0.27569999999999995,0.0,0.2
2024-01-01 18:30:00,0.001,0.0,0.001,0.31268666666666667,0.0,0.2
2024-01-01 18:45:00,0.001,0.0,0.001,0.19794724338965036,0.0,0.4
2024-01-01 19:00:00,0.001,0.0,0.001,0.1995237423726735,0.0,0.4
2024-01-01 19:15:00,0.001,0.0,0.001,0.2718570757060068,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.41999040903934015,0.0,0.2
2024-01-01 19:45:00,0.001,0.0,0.001,0.5605824949151156,0.0,0.3
2024-01-01 20:00:00,0.001,0.0,0.001,0.4684021595478286,0.0,0.2
2024-01-01 20:15:00,0.001,0.0,0.001,1.73399040903934,0.0,1.2
2024-01-01 20:30:00,0.001,0.0,0.001,1.5738043283334509,0.0,0.3
2024-01-01 20:45:00,0.001,0.0,0.001,0.35134260639225445,1.6,1.5
2024-01-01 21:00:00,0.001,0.0,0.001,0.5064934448104721,1.3333333333333333,0.5
2024-01-01 21:15:00,0.001,0.0,0.001,0.4488855306862476,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.3255521973529143,0.0,0.6
2024-01-01 21:45:00,0.001,0.0,0.001,0.29820695964705524,0.0,0.1
2024-01-01 22:00:00,0.001,0.0,0.001,0.23471538419605334,0.0,0.1
2024-01-01 22:15:00,0.001,0.0,0.001,0.11808553068624764,0.0,0.2
2024-01-01 22:30:00,0.001,0.0,0.001,0.49228553068624764,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.4673445245843864,0.0,0.2
2024-01-01 23:00:00,0.001,0.0,0.001,0.31003070201972877,0.0,0.1
2024-01-01 23:15:00,0.001,0.0,0.001,0.3058237423726735,0.0,0.1
2024-01-01 23:30:00,0.001,0.0,0.001,0.3058237423726735,0.0,0.1
2024-01-01 23:45:00,0.001,0.0,0.001,0.18894916158178232,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.25233333333333335,0.0,0.1
2024-01-02 00:15:00,0.001,0.0,0.001,0.19333333333333333,0.0,0.1
2024-01-02 00:30:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 00:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 01:15:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 01:30:00,0.001,0.0,0.001,0.24333333333333332,0.0,0.1
2024-01-02 01:45:00,0.001,0.0,0.001,0.20233333333333334,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 02:15:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 02:30:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 02:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.23433333333333334,0.0,0.1
2024-01-02 03:15:00,0.001,0.0,0.001,0.21133333333333332,0.0,0.1
2024-01-02 03:30:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 03:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 04:15:00,0.001,0.0,0.001,0.074,0.0,0.1
2024-01-02 04:30:00,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.207,2.933333333333333,0.1
2024-01-02 05:00:00,0.001,0.0,0.001,0.07266666666666666,0.0,0.1
2024-01-02 05:15:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 05:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.096,0.0,0.1
2024-01-02 06:00:00,0.001,0.0,0.001,0.143,0.0,0.1
2024-01-02 06:15:00,0.001,0.0,0.001,0.207,0.0,0.1
2024-01-02 06:30:00,0.001,0.0,0.001,0.10366666666666666,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 07:00:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 07:15:00,0.001,0.0,0.001,0.11800000000000001,0.0,0.1
2024-01-02 07:30:00,0.001,0.0,0.001,0.11066666666666666,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.18633333333333332,0.0,0.1
2024-01-02 08:00:00,0.001,0.0,0.001,0.13466666666666666,0.0,0.1
2024-01-02 08:15:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 08:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.001,0.14,0.0,0.1
2024-01-02 09:00:00,0.001,0.0,0.001,0.08866666666666667,0.0,0.1
2024-01-02 09:15:00,0.001,0.0,0.001,0.15533333333333335,0.0,0.1
2024-01-02 09:30:00,0.001,0.0,0.001,0.16566666666666666,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 10:00:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 10:15:00,0.001,0.0,0.001,0.162,0.0,0.1
2024-01-02 10:30:00,0.001,0.0,0.001,0.06666666666666667,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.001,0.12433333333333334,0.0,0.1
2024-01-02 11:00:00,0.001,0.0,0.001,0.19666666666666666,0.0,0.1
2024-01-02 11:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.001,0.074,0.0,0.1
2024-01-02 11:45:00,0.001,0.0,0.001,0.15466666666666667,0.0,0.1
2024-01-02 12:00:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-02 12:15:00,0.001,0.0,0.001,0.09333333333333332,0.0,0.0
2024-01-02 12:30:00,0.001,0.0,0.001,0.207,0.0,0.1
2024-01-02 12:45:00,0.001,0.0,0.001,0.07266666666666666,0.0,0.1
2024-01-02 13:00:00,0.001,0.0,0.001,0.09994124745755784,0.0,0.2
2024-01-02 13:15:00,0.001,0.0,0.001,0.1590973686863954,0.0,0.7
2024-01-02 13:30:00,0.001,0.0,0.001,0.11644260639225448,0.0,0.9
2024-01-02 13:45:00,0.001,0.0,0.001,0.26178927305892113,0.0,0.2
2024-01-02 14:00:00,0.001,0.0,0.001,0.5393492730589211,2.4,0.8
2024-01-02 14:15:00,0.001,0.0,0.001,0.38478361249411563,0.5333333333333333,0.3
2024-01-02 14:30:00,0.001,0.0,0.001,0.3915521973529143,0.0,0.1
2024-01-02 14:45:00,0.001,0.0,0.001,0.3042666666666667,0.0,0.1
2024-01-02 15:00:00,0.001,0.0,0.001,0.19193131841174857,0.0,0.1
2024-01-02 15:15:00,0.001,0.0,0.001,0.20455219735291433,0.0,0.8
2024-01-02 15:30:00,0.001,0.0,0.001,0.42128553068624763,0.0,0.7
2024-01-02 15:45:00,0.001,0.0,0.001,0.422918864019581,0.0,0.5
2024-01-02 16:00:00,0.001,0.0,0.001,0.8280521973529142,0.0,0.1
2024-01-02 16:15:00,0.001,0.0,0.001,0.35588406578430476,0.0,0.3
2024-01-02 16:30:00,0.001,0.0,0.001,0.2683666666666666,0.0,0.3
2024-01-02 16:45:00,0.001,0.0,0.001,0.18769999999999998,0.0,0.1
2024-01-02 17:00:00,0.001,0.0,0.001,0.2981275787569374,0.0,0.2
2024-01-02 17:15:00,0.001,0.0,0.001,0.31319040903934015,0.0,0.1
2024-01-02 17:30:00,0.001,0.0,0.001,0.3095237423726735,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.001,0.21419040903934017,0.0,0.1
2024-01-02 18:00:00,0.001,0.0,0.001,0.1995237423726735,0.0,0.1
2024-01-02 18:15:00,0.001,0.0,0.001,0.1995237423726735,0.0,0.1
2024-01-02 18:30:00,0.001,0.0,0.001,0.2616098323163565,0.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,0.35436666666666666,0.0,0.1
2024-01-02 19:00:00,0.001,0.0,0.001,0.2903666666666666,0.0,0.1
2024-01-02 19:15:00,0.001,0.0,0.001,0.18769999999999998,0.0,0.1
2024-01-02 19:30:00,0.001,0.0,0.001,0.18769999999999998,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.001,0.18769999999999998,0.0,0.1
2024-01-02 20:00:00,0.001,0.0,0.001,0.2290333333333333,0.0,0.1
2024-01-02 20:15:00,0.001,0.0,0.001,0.3867,0.0,0.0
2024-01-02 20:30:00,0.001,0.0,0.001,0.3132333333333333,0.0,0.1
2024-01-02 20:45:00,0.001,0.0,0.001,0.3205237423726735,0.0,0.1
2024-01-02 21:00:00,0.001,0.0,0.001,0.2509556467451992,0.0,0.1
2024-01-02 21:15:00,0.001,0.0,0.001,0.5976426063922545,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.001,2.7597092730589217,0.0,1.1
2024-01-02 21:45:00,0.001,0.0,0.001,0.8912426063922544,0.0,0.6
2024-01-02 22:00:00,0.001,0.0,0.001,0.4537759397255877,0.0,0.2
2024-01-02 22:15:00,0.001,0.0,0.001,0.3058237423726735,0.0,0.1
2024-01-02 22:30:00,0.001,0.0,0.001,0.3058237423726735,0.0,0.1
2024-01-02 22:45:00,0.001,0.0,0.001,0.2898745807908912,0.0,0.1
2024-01-02 23:00:00,0.001,0.0,0.001,0.1004,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.2743333333333334,0.0,0.1
2024-01-02 23:30:00,0.001,0.0,0.001,0.1713333333333333,0.0,0.1
2024-01-02 23:45:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-03 00:00:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-03 00:30:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-03 00:45:00,0.001,0.0,0.001,0.2653333333333333,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.001,0.18033333333333335,0.0,0.1
2024-01-03 01:15:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-03 01:30:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-03 01:45:00,0.001,0.0,0.001,0.052,0.0,0.8
2024-01-03 02:00:00,0.001,0.0,0.001,0.074,0.0,0.1
2024-01-03 02:15:00,0.001,0.0,0.001,0.227,0.0,0.1
2024-01-03 02:30:00,0.001,0.0,0.001,0.19666666666666666,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-03 03:00:00,0.001,0.0,0.001,0.052,0.0,0.3
2024-01-03 03:15:00,0.001,0.0,0.001,0.052,0.0,0.2
2024-01-03 03:30:00,0.001,0.0,0.001,0.096,0.0,0.1
2024-01-03 03:45:00,0.001,0.0,0.001,0.174,0.0,1.0
2024-01-03 04:00:00,0.001,0.0,0.001,0.207,0.0,1.5
2024-01-03 04:15:00,0.001,0.0,0.001,0.07266666666666666,1.0666666666666667,1.5
2024-01-03 04:30:00,0.001,0.0,0.001,0.052,0.5333333333333333,0.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.052,0.0,0.9
2024-01-03 05:00:00,0.001,0.0,0.001,0.11800000000000001,0.0,0.2
2024-01-03 05:15:00,0.001,0.0,0.001,0.121,0.0,0.8
2024-01-03 05:30:00,0.001,0.0,0.001,0.207,2.933333333333333,0.1
2024-01-03 05:45:00,0.001,0.0,0.001,0.6367333333333334,0.0,0.5
2024-01-03 06:00:00,0.001,0.0,0.001,0.052,0.0,0.8
2024-01-03 06:15:00,0.001,0.0,0.001,0.5850666666666666,0.0,0.3
2024-01-03 06:30:00,0.001,0.0,0.001,0.14,0.0,1.5
2024-01-03 06:45:00,0.001,0.0,0.001,0.08866666666666667,0.0,0.6
2024-01-03 07:00:00,0.001,0.0,0.020933333333333335,0.18633333333333332,0.0,0.2
2024-01-03 07:15:00,0.001,0.0,0.31359415481395836,0.175,0.0,0.1
2024-01-03 07:30:00,0.001,0.0,0.7784300551217537,0.173,0.0,0.3
2024-01-03 07:45:00,0.001,0.0,0.19031532135688214,0.1934,0.0,0.2
2024-01-03 08:00:00,0.001,0.0,0.16125635070014202,0.317,0.0,0.1
2024-01-03 08:15:00,0.001,0.0,0.9356263301377817,0.18993333333333332,0.0,0.1
2024-01-03 08:30:00,0.001,0.0,0.8501022392556616,0.6438666666666666,0.0,0.3
2024-01-03 08:45:00,0.001,0.0,0.11419909048795261,0.16566666666666666,0.0,0.4
2024-01-03 09:00:00,0.001,0.0,0.2357076404471998,0.052,0.0,1.3
2024-01-03 09:15:00,0.001,0.0,0.6393256247629363,0.4738,0.0,1.5
2024-01-03 09:30:00,0.001,0.0,0.3796138767187912,0.17079999999999998,0.0,1.5
2024-01-03 09:45:00,0.001,0.0,0.001,0.173,0.0,1.5
2024-01-03 10:00:00,0.001,0.0,0.001,0.24533333333333335,0.0,1.5
2024-01-03 10:15:00,0.001,0.0,0.001,0.3176666666666667,0.0,1.5
2024-01-03 10:30:00,0.001,0.0,0.001,0.173,0.0,0.5
2024-01-03 10:45:00,0.001,0.0,0.001,0.217,0.0,1.5
2024-01-03 11:00:00,0.001,0.0,0.001,0.14626666666666666,0.0,1.5
2024-01-03 11:15:00,0.001,0.0,0.001,0.10808,0.0,1.2
2024-01-03 11:30:00,0.001,0.0,0.001,0.16863999999999998,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.001,2.4460666666666664,0.0,0.1
2024-01-03 12:00:00,0.001,0.0,0.001,0.7169333333333333,0.0,0.1
2024-01-03 12:15:00,0.001,0.0,0.001,0.16326666666666664,0.0,0.9
2024-01-03 12:30:00,0.001,0.0,0.001,0.2843,0.0,0.8
2024-01-03 12:45:00,0.001,0.0,0.001,0.6005,0.0,1.2
2024-01-03 13:00:00,0.001,0.0,0.001,0.23751190437252573,0.0,0.7
2024-01-03 13:15:00,0.001,0.0,0.001,0.3742521973529143,0.0,0.4
2024-01-03 13:30:00,0.001,0.0,0.001,0.270918864019581,0.0,0.2
2024-01-03 13:45:00,0.001,0.0,0.001,0.7070521973529142,0.0,1.2
2024-01-03 14:00:00,0.4228852192307536,0.0,0.001,0.2496084245489981,0.0,0.6
2024-01-03 14:15:00,0.7920347860576631,0.0,0.001,0.20163166573469143,1.3333333333333333,0.0
2024-01-03 14:30:00,0.7920347860576631,0.0,0.001,0.2310759397255878,1.6,0.1
2024-01-03 14:45:00,0.7920347860576631,0.0,0.001,0.3654092730589212,0.0,0.4
2024-01-03 15:00:00,0.7920347860576631,0.0,0.001,0.3137426063922545,0.0,1.3
2024-01-03 15:15:00,0.7920347860576631,0.0,0.001,0.3389724599020602,0.0,0.3
2024-01-03 15:30:00,0.7920347860576631,0.0,0.001,0.20394316564968978,0.0,0.2
2024-01-03 15:45:00,0.7920347860576631,0.0,0.001,0.18769999999999998,0.0,1.3
2024-01-03 16:00:00,0.7920347860576631,0.0,0.001,0.2623,0.0,0.0
2024-01-03 16:15:00,0.7920347860576631,0.0,0.001,0.44603333333333334,0.0,0.6
2024-01-03 16:30:00,0.7920347860576631,0.0,0.001,0.5567666666666666,0.0,1.1
2024-01-03 16:45:00,0.7920347860576631,0.0,0.001,0.5233200000000001,0.0,0.2
2024-01-03 17:00:00,0.4756208716345978,0.0,0.001,0.294,0.0,0.4
2024-01-03 17:15:00,0.001,0.0,0.001,0.7786666666666666,0.0,0.9
2024-01-03 17:30:00,0.001,0.0,0.001,0.1930942454236041,0.0,0.6
2024-01-03 17:45:00,0.001,0.0,0.001,0.21369040903934017,0.0,1.1
2024-01-03 18:00:00,0.001,0.0,0.001,0.2654904090393402,0.0,0.6
2024-01-03 18:15:00,0.001,0.0,0.001,0.2678904090393402,0.0,0.3
2024-01-03 18:30:00,0.001,0.0,0.001,0.15647707570600686,0.0,0.1
2024-01-03 18:45:00,0.001,0.0,0.001,0.05594124745755783,0.0,0.3
2024-01-03 19:00:00,0.001,0.0,0.001,0.0567294969490694,0.0,0.6
2024-01-03 19:15:00,0.001,0.0,0.001,0.10515707570600684,0.0,0.5
2024-01-03 19:30:00,0.001,0.0,0.001,0.31855707570600683,0.0,0.1
2024-01-03 19:45:00,0.001,0.0,0.001,0.27715707570600684,0.0,0.3
2024-01-03 20:00:00,0.001,0.0,0.001,0.31233801822752033,0.0,0.2
2024-01-03 20:15:00,0.001,0.0,0.001,0.33855219735291425,0.0,1.5
2024-01-03 20:30:00,0.001,0.0,0.001,0.33248553068624764,0.0,1.2
2024-01-03 20:45:00,0.001,0.0,0.001,0.3382502791607823,0.0,0.3
2024-01-03 21:00:00,0.001,0.0,0.001,0.4997092730589211,0.0,0.2
2024-01-03 21:15:00,0.001,0.0,0.001,0.40257099500011734,0.0,0.6
2024-01-03 21:30:00,0.001,0.0,0.001,0.3058237423726735,0.0,0.1
2024-01-03 21:45:00,0.001,0.0,0.001,0.3058237423726735,0.0,0.3
2024-01-03 22:00:00,0.001,0.0,0.001,0.32686298414644005,0.0,0.4
2024-01-03 22:15:00,0.001,0.0,0.001,0.2780188640195809,0.0,0.6
2024-01-03 22:30:00,0.001,0.0,0.001,1.00283469226803,0.0,0.7
2024-01-03 22:45:00,0.001,0.0,0.001,0.3509092730589211,0.0,1.5
2024-01-03 23:00:00,0.001,0.0,0.001,0.34616898007853253,0.0,1.5
2024-01-03 23:15:00,0.001,0.0,0.001,0.3188237423726735,0.0,1.5
2024-01-03 23:30:00,0.001,0.0,0.001,0.6728040777399606,0.0,1.0
2024-01-03 23:45:00,0.001,0.0,0.001,0.19499999999999998,0.0,1.4
2024-01-04 00:00:00,0.001,0.0,0.001,0.37899999999999995,0.0,0.7
2024-01-04 00:15:00,0.001,0.0,0.001,0.16566666666666666,0.0,0.5
2024-01-04 00:30:00,0.001,0.0,0.001,0.052,0.0,1.2
2024-01-04 00:45:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-04 01:00:00,0.001,0.0,0.001,0.052,0.0,0.8
2024-01-04 01:15:00,0.001,0.0,0.001,0.096,0.0,1.5
2024-01-04 01:30:00,0.001,0.0,0.001,0.20500000000000002,0.0,1.5
2024-01-04 01:45:00,0.001,0.0,0.001,0.19666666666666666,0.0,1.1
2024-01-04 02:00:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.052,0.0,0.4
2024-01-04 02:30:00,0.001,0.0,0.001,0.052,0.0,0.3
2024-01-04 02:45:00,0.001,0.0,0.001,0.11800000000000001,0.0,0.1
2024-01-04 03:00:00,0.001,0.0,0.001,0.152,0.0,0.8
2024-01-04 03:15:00,0.001,0.0,0.001,0.207,0.0,0.1
2024-01-04 03:30:00,0.001,0.0,0.001,0.07266666666666666,0.0,0.1
2024-01-04 03:45:00,0.001,0.0,0.001,0.052,0.0,1.3
2024-01-04 04:00:00,0.001,0.0,0.001,0.052,0.0,0.6
2024-01-04 04:15:00,0.001,0.0,0.001,0.14,1.3333333333333333,0.1
2024-01-04 04:30:00,0.001,0.0,0.001,0.09899999999999999,3.466666666666667,0.1
2024-01-04 04:45:00,0.001,0.0,0.001,0.207,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.10366666666666666,0.0,0.1
2024-01-04 05:15:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-04 05:30:00,0.001,0.0,0.001,0.052,0.0,0.1
2024-01-04 05:45:00,0.001,0.0,0.001,0.162,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.001,0.06666666666666667,0.0,0.1
2024-01-04 06:15:00,0.001,0.0,0.001,0.18633333333333332,0.0,0.1
2024-01-04 06:30:00,0.001,0.0,0.001,0.13466666666666666,0.0,0.1
2024-01-04 06:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.001,0.074,0.0,0.1
2024-01-04 07:15:00,0.001,0.0,0.001,0.15466666666666667,0.0,0.1
2024-01-04 07:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-04 07:45:00,0.001,0.0,0.001,0.15533333333333335,0.0,0.1
2024-01-04 08:00:00,0.001,0.0,0.001,0.16566666666666666,0.0,0.9
2024-01-04 08:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.001,0.10726666666666666,0.0,0.6
2024-01-04 08:45:00,0.001,0.0,0.001,0.14566666666666667,0.0,0.6
2024-01-04 09:00:00,0.001,0.0,0.001,0.065,0.0,0.2
2024-01-04 09:15:00,0.001,0.0,0.001,0.6706666666666667,0.0,0.1
2024-01-04 09:30:00,0.001,0.0,0.21009531541237417,2.204466666666667,0.0,0.1
2024-01-04 09:45:00,0.001,0.0,0.6512177418389324,0.5862,0.0,0.9
2024-01-04 10:00:00,0.001,0.0,0.4137072442888054,0.13099999999999998,0.0,1.5
2024-01-04 10:15:00,0.001,0.0,0.16964365321084549,0.12366666666666666,0.0,1.5
2024-01-04 10:30:00,0.001,0.0,0.6030308412973945,0.065,0.0,1.5
2024-01-04 10:45:00,0.001,0.0,1.1911661941981222,0.10286666666666666,0.0,0.4
2024-01-04 11:00:00,0.001,0.0,0.09525598664950095,0.22,0.0,0.1
2024-01-04 11:15:00,0.001,0.0,0.1389822423506404,0.08566666666666668,0.0,0.1
2024-01-04 11:30:00,0.001,0.0,0.4027552660211879,0.153,0.0,0.1
2024-01-04 11:45:00,0.001,0.0,0.6709828652019226,0.08866666666666667,0.5333333333333333,0.0
2024-01-04 12:00:00,0.001,0.0,0.001,0.052,2.4,0.1
