,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-01 22:30:00,0.001,0.0,0.3998581932850068,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.2303092730589211,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.0943759397255878,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.0733411414903116,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.0628237423726735,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.09215299796604626,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.241,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.4888,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.241,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.089,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.241,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.051,0.0,0.4
2024-01-02 04:00:00,0.001,0.0,0.051,0.0,2.2
2024-01-02 04:15:00,0.001,0.0,0.089,0.0,0.0
2024-01-02 04:30:00,0.001,0.0,0.241,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.05186666666666666,0.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.10200000000000001,0.0,0.0
2024-01-02 06:00:00,0.001,0.0,0.254,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.12733333333333335,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.064,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.0562,0.0,0.0
2024-01-02 07:00:00,0.001,0.0,0.4508,0.0,0.0
2024-01-02 07:15:00,0.001,0.0,0.089,0.0,0.0
2024-01-02 07:30:00,0.001,0.0,0.241,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.6473999999999999,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.08978824949151157,0.0,2.8
2024-01-02 09:00:00,0.001,6.666666666666667e-05,0.26582374237267353,0.0,0.0
2024-01-02 09:15:00,0.001,1.6502666666666668,1.925077075706007,0.0,0.0
2024-01-02 09:30:00,0.001,1.3504,2.1978237423726736,0.0,0.0
2024-01-02 09:45:00,0.001,1.6502666666666668,0.0758237423726735,0.0,0.0
2024-01-02 10:00:00,0.001,0.0007333333333333333,0.0680237423726735,0.0,0.0
2024-01-02 10:15:00,0.001,0.0,0.09215299796604626,0.0,0.0
2024-01-02 10:30:00,0.001,0.0,0.241,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-02 11:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 11:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,1.1018666666666665,0.0,0.0
2024-01-02 12:00:00,0.001,0.0,2.6671400000000003,0.0,0.0
2024-01-02 12:15:00,0.001,0.0,0.25003333333333333,0.0,0.0
2024-01-02 12:30:00,0.001,0.0,0.18669999999999998,0.0,0.0
2024-01-02 12:45:00,0.001,0.0,0.18669999999999998,0.0,0.0
2024-01-02 13:00:00,0.001,0.0,0.18669999999999998,0.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.22469999999999998,0.0,0.0
2024-01-02 13:30:00,0.001,0.0,0.3871,0.0,0.0
2024-01-02 13:45:00,0.001,0.0,0.26303333333333334,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.1997,0.0,0.0
2024-01-02 14:15:00,0.001,0.0,0.1997,0.0,0.0
2024-01-02 14:30:00,0.001,0.0,0.19796666666666668,0.0,0.0
2024-01-02 14:45:00,0.001,0.0,0.22469999999999998,0.0,0.0
2024-01-02 15:00:00,0.001,0.0,0.3767,0.0,0.0
2024-01-02 15:15:00,0.001,0.0,0.25003333333333333,0.0,0.0
2024-01-02 15:30:00,0.001,0.0,0.18669999999999998,0.0,0.0
2024-01-02 15:45:00,0.001,0.0,0.3199666666666666,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.5864999999999999,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.7577666666666666,0.0,0.0
2024-01-02 16:30:00,0.001,0.0,0.7765,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.25003333333333333,0.0,0.0
2024-01-02 17:00:00,0.001,0.0,0.7197666666666666,0.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.7197666666666666,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,2.1138,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,2.3278666666666665,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,2.363,0.0,2.4
2024-01-02 18:15:00,0.001,0.0,0.6801999999999999,0.0,0.4
2024-01-02 18:30:00,0.001,0.0,1.1499333333333333,0.0,0.0
2024-01-02 18:45:00,0.001,0.0,2.2633098323163567,0.0,0.0
2024-01-02 19:00:00,0.001,0.0,1.4570237423726735,0.0,0.0
2024-01-02 19:15:00,0.001,0.0,0.22182374237267352,0.0,0.0
2024-01-02 19:30:00,0.001,0.0,0.39485854060794967,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.6785092730589212,0.0,0.0
2024-01-02 20:00:00,0.001,0.0,0.21222294175954154,0.0,0.0
2024-01-02 20:15:00,0.001,0.0,0.20985819328500682,0.0,0.0
2024-01-02 20:30:00,0.001,0.0,0.2153759397255878,0.0,0.0
2024-01-02 20:45:00,0.001,0.0,0.1969092730589211,0.0,0.0
2024-01-02 21:00:00,0.001,0.0,0.3731092730589211,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.2787092730589211,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.3036959397255877,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.2153759397255878,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.21379944074256466,0.0,0.0
2024-01-02 22:15:00,0.001,0.0,0.7793483609686503,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.39485854060794967,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.2787092730589211,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.2153759397255878,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.2153759397255878,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.2153759397255878,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.2428585406079497,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.3738237423726735,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.19323932926542586,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.051,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.089,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.241,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.05336474847453469,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.0628237423726735,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.10082374237267351,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.2528237423726735,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.12615707570600684,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.05178824949151157,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.051,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.051,0.0,1.2
2024-01-03 04:15:00,0.001,0.0,0.6220666666666667,0.0,0.0
2024-01-03 04:30:00,0.001,0.0,0.241,0.0,0.0
2024-01-03 04:45:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.051,9.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.4508,15.0,0.0
2024-01-03 05:30:00,0.001,0.0,0.051,11.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.089,0.0,0.0
2024-01-03 06:00:00,0.001,0.0,1.0406000000000002,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.2476,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.05706666666666667,0.0,0.0
2024-01-03 07:00:00,0.001,0.7503333333333333,0.064,0.0,2.2
2024-01-03 07:15:00,0.001,2.25,0.6350666666666667,0.0,0.0
2024-01-03 07:30:00,0.001,0.9006000000000001,0.254,0.0,0.0
2024-01-03 07:45:00,0.001,0.7506666666666667,0.11779999999999999,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,0.0562,0.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.10200000000000001,0.0,0.0
2024-01-03 09:00:00,0.001,0.0,0.254,0.0,0.0
2024-01-03 09:15:00,0.001,0.0,0.12733333333333335,0.0,0.0
2024-01-03 09:30:00,0.001,0.0,0.0588,0.0,0.0
2024-01-03 09:45:00,0.001,0.0,0.064,0.0,0.0
2024-01-03 10:00:00,0.001,0.0,1.7166000000000001,0.0,0.0
2024-01-03 10:15:00,0.001,0.0,1.7013333333333334,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.254,0.0,0.0
2024-01-03 10:45:00,0.001,0.0,0.12040000000000001,0.0,0.0
2024-01-03 11:00:00,0.001,0.0,1.3434666666666668,0.0,0.0
2024-01-03 11:15:00,0.001,0.0,1.61,0.0,0.0
2024-01-03 11:30:00,0.001,0.0,0.33053333333333335,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.0994,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.7835256605648055,0.0,0.0
2024-01-03 12:15:00,0.001,0.0,0.39269040903934016,0.0,0.0
2024-01-03 12:30:00,0.001,0.0,0.674465500255005,0.0,0.0
2024-01-03 12:45:00,0.001,0.0,2.5112699437934953,15.0,0.0
2024-01-03 13:00:00,0.001,0.0,1.3592426063922545,8.0,0.0
2024-01-03 13:15:00,0.001,0.0,3.3479759397255875,0.0,0.0
2024-01-03 13:30:00,0.001,0.0,2.1486585406079497,0.0,0.0
2024-01-03 13:45:00,0.001,0.0,0.25235707570600685,0.0,0.0
2024-01-03 14:00:00,0.001,0.0,0.10315707570600684,0.0,2.8
2024-01-03 14:15:00,0.001,0.0,0.055729496949069396,0.0,0.0
2024-01-03 14:30:00,0.001,0.0,0.0628237423726735,0.0,0.0
2024-01-03 14:45:00,0.001,0.0,0.10082374237267351,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.25455707570600683,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.13915707570600683,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.4756237423726736,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.06557649898302313,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,1.0782533333333333,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.10980407773996056,0.0,0.0
2024-01-03 16:30:00,0.001,0.0,0.40842374237267354,3.0,0.0
2024-01-03 16:45:00,0.001,0.0,0.28958143447070017,15.0,0.0
2024-01-03 17:00:00,0.001,0.0,1.0427426063922545,4.0,0.0
2024-01-03 17:15:00,0.001,0.0,2.4001292730589214,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.23104836096865036,0.0,0.0
2024-01-03 17:45:00,0.001,0.0,0.38749944074256465,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.5410759397255878,0.0,0.0
2024-01-03 18:15:00,0.001,0.0,0.4144092730589211,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.8841426063922545,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.8731581932850069,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,0.2207347982352762,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.23769999999999997,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.3897,0.0,0.0
2024-01-03 19:45:00,0.001,0.0,0.25956666666666667,0.0,0.0
2024-01-03 20:00:00,0.001,0.0,0.19537074440662722,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.1985237423726735,0.0,0.0
2024-01-03 20:30:00,0.001,0.0,0.1985237423726735,0.0,0.0
2024-01-03 20:45:00,0.001,0.0,0.2365237423726735,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.39483418184325636,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.17933152661834015,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.0943759397255878,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.0943759397255878,0.0,0.0
2024-01-03 22:00:00,0.001,0.0,0.18269593972558779,0.0,0.4
2024-01-03 22:15:00,0.001,0.0,0.12711070201972874,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,0.26150337385628136,0.0,0.0
2024-01-03 22:45:00,0.001,0.0,0.14588553068624763,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,0.08255219735291432,0.0,0.0
2024-01-03 23:15:00,0.001,0.0,0.08255219735291432,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.08255219735291432,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,0.10582783858822097,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.241,0.0,0.0
2024-01-04 00:15:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.089,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.241,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.24759999999999996,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.4508,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.089,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.241,0.0,0.0
2024-01-04 03:15:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.4508,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.051,0.0,0.6
2024-01-04 04:15:00,0.001,0.0,0.089,0.0,2.8
2024-01-04 04:30:00,0.001,0.0,0.241,0.0,0.0
2024-01-04 04:45:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.21093333333333333,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,2.45,0.0,0.0
2024-01-04 05:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 05:45:00,0.001,0.0,0.6220666666666667,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.241,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-04 06:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 06:45:00,0.001,0.0,0.059413919294110475,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.08255219735291432,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,0.1205521973529143,14.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.27255219735291425,15.0,0.0
2024-01-04 07:45:00,0.001,0.0,0.6789521973529143,15.0,0.0
2024-01-04 08:00:00,0.001,0.0,0.07834523770585906,15.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.4508,2.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.4508,0.0,0.0
2024-01-04 08:45:00,0.001,0.0,0.089,0.0,0.0
2024-01-04 09:00:00,0.001,0.0,0.241,0.0,1.2
2024-01-04 09:15:00,0.001,0.0,0.25579999999999997,0.0,1.8
2024-01-04 09:30:00,0.001,0.0,2.173,0.0,0.0
2024-01-04 09:45:00,0.001,0.0,2.5239333333333334,0.0,0.0
2024-01-04 10:00:00,0.001,0.0,1.9176666666666666,0.0,0.0
2024-01-04 10:15:00,0.001,0.0,0.089,0.0,0.0
2024-01-04 10:30:00,0.001,0.0,0.5075333333333334,0.0,0.0
2024-01-04 10:45:00,0.001,0.0,0.3808666666666667,0.0,0.0
2024-01-04 11:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 11:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 11:30:00,0.001,0.0,0.4578942454236041,0.0,0.0
2024-01-04 11:45:00,0.001,0.0,0.5049570757060068,0.0,0.0
2024-01-04 12:00:00,0.001,0.0,0.26582374237267353,0.0,0.0
2024-01-04 12:15:00,0.001,0.0,0.13915707570600683,0.0,0.0
2024-01-04 12:30:00,0.001,0.0,0.0758237423726735,0.0,0.0
2024-01-04 12:45:00,0.001,0.0,0.0585647484745347,0.0,0.0
2024-01-04 13:00:00,0.001,0.0,0.5970666666666667,0.0,0.0
2024-01-04 13:15:00,0.001,0.0,0.6350666666666667,0.0,0.0
2024-01-04 13:30:00,0.001,0.0,0.2782,0.0,0.0
2024-01-04 13:45:00,0.001,0.0,0.24053333333333332,0.0,0.0
2024-01-04 14:00:00,0.001,0.0,0.7259491615817824,0.0,0.0
2024-01-04 14:15:00,0.001,0.0,0.1968237423726735,0.0,0.0
2024-01-04 14:30:00,0.001,0.0,0.1968237423726735,0.0,0.0
2024-01-04 14:45:00,0.001,0.0,0.12995707570600684,0.0,0.0
2024-01-04 15:00:00,0.001,0.0,0.2580237423726735,0.0,0.0
2024-01-04 15:15:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-04 15:30:00,0.001,0.0,0.13932,0.0,0.0
2024-01-04 15:45:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 16:00:00,0.001,0.0,0.08326666666666666,0.0,0.0
2024-01-04 16:15:00,0.001,0.0,0.22819102543136,0.0,0.2
2024-01-04 16:30:00,0.001,0.0,0.40655219735291426,0.0,2.8
2024-01-04 16:45:00,0.001,0.0,0.284615027635317,0.0,0.0
2024-01-04 17:00:00,0.001,0.0,0.2283759397255878,0.0,0.0
2024-01-04 17:15:00,0.001,0.0,0.1289759397255878,0.0,0.0
2024-01-04 17:30:00,0.001,0.0,0.18269593972558779,0.0,0.0
2024-01-04 17:45:00,0.001,0.0,0.11817856180139895,0.0,0.0
2024-01-04 18:00:00,0.001,0.0,1.0406666666666666,0.0,0.0
2024-01-04 18:15:00,0.001,0.0,1.7145333333333332,0.0,0.0
2024-01-04 18:30:00,0.001,0.0,0.064,0.0,0.0
2024-01-04 18:45:00,0.001,0.0,0.06715299796604628,0.0,0.0
2024-01-04 19:00:00,0.001,0.0,0.0758237423726735,0.0,0.0
2024-01-04 19:15:00,0.001,0.0,0.11295707570600684,0.0,0.0
2024-01-04 19:30:00,0.001,0.0,0.2528237423726735,0.0,0.0
2024-01-04 19:45:00,0.001,0.0,0.122215828248449,0.0,0.0
2024-01-04 20:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 20:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-04 20:30:00,0.001,0.0,0.05906666666666666,0.0,0.0
2024-01-04 20:45:00,0.001,0.0,0.21,0.0,0.0
2024-01-04 21:00:00,0.001,0.0,0.362,0.0,0.0
2024-01-04 21:15:00,0.001,0.0,0.3308449447254705,0.0,0.0
2024-01-04 21:30:00,0.001,0.0,0.33925219735291434,0.0,0.0
2024-01-04 21:45:00,0.001,0.0,0.31505219735291434,0.0,0.0
2024-01-04 22:00:00,0.001,0.0,0.29891886401958095,0.0,0.0
2024-01-04 22:15:00,0.001,0.0,0.3772521973529143,0.0,0.0
2024-01-04 22:30:00,0.001,0.0,0.5103208789411657,0.0,0.0
2024-01-04 22:45:00,0.001,0.0,0.40048205086272,0.0,0.0
2024-01-04 23:00:00,0.001,0.0,0.7406286963359374,0.0,0.0
2024-01-04 23:15:00,0.001,0.0,0.3430092730589211,0.0,0.0
