,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 15:00:00,0.0,0.001,0.15086666666666665,0.0
2024-01-01 15:15:00,0.0,0.001,0.167,0.0
2024-01-01 15:30:00,0.0,0.001,0.18,0.0
2024-01-01 15:45:00,0.0,0.001,0.7384,0.0
2024-01-01 16:00:00,0.0,0.001,0.36193333333333333,0.0
2024-01-01 16:15:00,0.0,0.001,0.2766,0.0
2024-01-01 16:30:00,0.0,0.001,0.4458,0.0
2024-01-01 16:45:00,0.0,0.001,0.046,0.0
2024-01-01 17:00:00,0.0,0.001,0.046,0.0
2024-01-01 17:15:00,0.0,0.001,0.5917333333333333,0.0
2024-01-01 17:30:00,0.0,0.001,0.23600000000000002,0.0
2024-01-01 17:45:00,0.0,0.001,0.14733333333333334,0.0
2024-01-01 18:00:00,0.0,0.001,0.0512,1.2
2024-01-01 18:15:00,0.0,0.001,0.09055219735291432,0.0
2024-01-01 18:30:00,0.0,0.001,0.10237593972558781,0.0
2024-01-01 18:45:00,0.0,0.23432020964825145,0.10237593972558781,0.0
2024-01-01 19:00:00,0.0,0.7039212343379038,1.092309273058921,0.0
2024-01-01 19:15:00,0.0,0.34459935945807013,2.0836426063922544,0.0
2024-01-01 19:30:00,0.0,0.17055433073639628,0.19565158096089447,0.0
2024-01-01 19:45:00,0.0,0.6931757513099117,0.1788237423726735,0.0
2024-01-01 20:00:00,0.0,1.1064459872400179,0.1859313184117486,0.9333333333333333
2024-01-01 20:15:00,0.0,0.08670669606343534,0.17022677814380546,1.3333333333333333
2024-01-01 20:30:00,0.0,0.16148062471651628,0.2667092730589211,0.0
2024-01-01 20:45:00,0.0,0.4466169173542534,0.21604260639225445,0.0
2024-01-01 21:00:00,0.0,0.5990162396049699,0.1942426063922545,0.0
2024-01-01 21:15:00,0.0,0.001,0.18723766166678402,0.0
2024-01-01 21:30:00,0.0,0.11168793632775932,0.1788237423726735,0.0
2024-01-01 21:45:00,0.0,0.19883213881083456,0.20038996498694453,0.0
2024-01-01 22:00:00,0.0,1.1919111899081825,0.37504260639225445,0.0
2024-01-01 22:15:00,0.0,0.10943051901756166,0.2287092730589211,0.0
2024-01-01 22:30:00,0.0,0.17218476076597364,0.0893759397255878,0.0
2024-01-01 22:45:00,0.0,0.35116374390942556,0.07465158096089447,0.0
2024-01-01 23:00:00,0.0,0.5287194589028279,0.04757649898302314,0.0
2024-01-01 23:15:00,0.0,0.12049328674879728,0.046,0.0
2024-01-01 23:30:00,0.0,0.29288461440607627,0.19799999999999998,0.0
2024-01-01 23:45:00,0.0,1.6264374301973068,0.19799999999999998,0.0
2024-01-02 00:00:00,0.0,0.001,0.046,0.0
2024-01-02 00:15:00,0.0,0.001,0.046,0.0
2024-01-02 00:30:00,0.0,0.001,0.046,0.0
2024-01-02 00:45:00,0.0,0.001,0.5790666666666666,0.0
2024-01-02 01:00:00,0.0,0.001,0.18533333333333332,0.0
2024-01-02 01:15:00,0.0,0.001,0.21066666666666664,0.0
2024-01-02 01:30:00,0.0,0.001,0.046,0.0
2024-01-02 01:45:00,0.0,0.001,0.046,0.0
2024-01-02 02:00:00,0.0,0.001,0.046,0.0
2024-01-02 02:15:00,0.0,0.001,0.046,0.0
2024-01-02 02:30:00,0.0,0.001,0.17266666666666666,0.0
2024-01-02 02:45:00,0.0,0.001,0.2233333333333333,0.0
2024-01-02 03:00:00,0.0,0.001,0.046,0.0
2024-01-02 03:15:00,0.0,0.001,0.046,0.0
2024-01-02 03:30:00,0.0,0.001,0.046,0.0
2024-01-02 03:45:00,0.0,0.001,0.046,0.0
2024-01-02 04:00:00,0.0,0.001,0.16,0.0
2024-01-02 04:15:00,0.0,0.001,0.23600000000000002,0.5333333333333333
2024-01-02 04:30:00,0.0,0.001,0.046,0.0
2024-01-02 04:45:00,0.0,0.001,0.046,0.0
2024-01-02 05:00:00,0.0,0.001,0.046,0.0
2024-01-02 05:15:00,0.0,0.001,0.046,0.4
2024-01-02 05:30:00,0.0,0.001,0.14733333333333334,0.8
2024-01-02 05:45:00,0.0,0.001,0.23600000000000002,2.0
2024-01-02 06:00:00,0.0,0.001,0.058666666666666666,0.6666666666666666
2024-01-02 06:15:00,0.0,0.001,0.046,0.0
2024-01-02 06:30:00,0.0,0.001,0.046,0.0
2024-01-02 06:45:00,0.0,0.001,0.046,0.0
2024-01-02 07:00:00,0.0,0.001,0.5344666666666666,0.0
2024-01-02 07:15:00,0.0,0.001,0.23600000000000002,0.0
2024-01-02 07:30:00,0.0,0.001,0.07133333333333333,0.0
2024-01-02 07:45:00,0.0,0.001,0.046,0.0
2024-01-02 08:00:00,0.0,0.001,0.046,0.0
2024-01-02 08:15:00,0.0,0.001,0.046,0.0
2024-01-02 08:30:00,0.0,0.001,0.12199999999999998,0.0
2024-01-02 08:45:00,0.0,0.001,0.23600000000000002,1.4666666666666666
2024-01-02 09:00:00,0.0,0.001,0.084,0.8
2024-01-02 09:15:00,0.0,0.001,0.046,0.0
2024-01-02 09:30:00,0.0,0.001,0.046,0.0
2024-01-02 09:45:00,0.0,0.001,0.046,0.0
2024-01-02 10:00:00,0.0,0.001,0.10933333333333332,0.0
2024-01-02 10:15:00,0.0,0.001,0.23600000000000002,0.0
2024-01-02 10:30:00,0.0,0.001,0.09666666666666666,0.0
2024-01-02 10:45:00,0.0,0.001,0.046,0.0
2024-01-02 11:00:00,0.0,0.001,0.046,0.0
2024-01-02 11:15:00,0.0,0.001,0.046,0.0
2024-01-02 11:30:00,0.0,0.001,0.6297333333333334,0.0
2024-01-02 11:45:00,0.0,0.001,0.23600000000000002,0.0
2024-01-02 12:00:00,0.0,0.001,0.10933333333333332,0.0
2024-01-02 12:15:00,0.0,0.001,0.046,0.0
2024-01-02 12:30:00,0.0,0.001,0.046,0.0
2024-01-02 12:45:00,0.0,0.001,0.046,0.0
2024-01-02 13:00:00,0.0,0.001,0.084,1.3333333333333333
2024-01-02 13:15:00,0.0,0.001,0.23600000000000002,0.0
2024-01-02 13:30:00,0.0,0.001,0.12199999999999998,0.0
2024-01-02 13:45:00,0.0,0.001,0.046,0.0
2024-01-02 14:00:00,0.0,0.001,0.046,0.0
2024-01-02 14:15:00,0.0,0.001,0.046,0.0
2024-01-02 14:30:00,0.0,0.001,0.07133333333333332,0.0
2024-01-02 14:45:00,0.0,0.001,0.23600000000000002,0.0
2024-01-02 15:00:00,0.0,0.001,0.13466666666666666,0.0
2024-01-02 15:15:00,0.0,0.001,0.046,0.4
2024-01-02 15:30:00,0.0,0.001,0.046,0.0
2024-01-02 15:45:00,0.0,0.001,0.046,0.0
2024-01-02 16:00:00,0.0,0.001,0.058666666666666666,0.0
2024-01-02 16:15:00,0.0,0.001,0.357,1.6
2024-01-02 16:30:00,0.0,0.001,0.26833333333333337,0.6666666666666666
2024-01-02 16:45:00,0.0,0.001,0.167,0.0
2024-01-02 17:00:00,0.0,0.001,0.167,0.0
2024-01-02 17:15:00,0.0,0.001,0.167,0.0
2024-01-02 17:30:00,0.0,0.001,0.09440000000000001,0.0
2024-01-02 17:45:00,0.0,0.001,0.23600000000000002,0.0
2024-01-02 18:00:00,0.0,0.001,0.16,0.0
2024-01-02 18:15:00,0.0,0.001,0.046,0.0
2024-01-02 18:30:00,0.0,0.001,0.052933333333333325,0.0
2024-01-02 18:45:00,0.0,0.001,0.0637294969490694,0.0
2024-01-02 19:00:00,0.0,0.001,1.6708237423726737,0.0
2024-01-02 19:15:00,0.0,0.001,1.5814904090393402,0.0
2024-01-02 19:30:00,0.0,0.001,0.19575707570600684,0.0
2024-01-02 19:45:00,0.0,0.001,0.0788585406079497,0.0
2024-01-02 20:00:00,0.0,0.001,0.24221502763531705,0.0
2024-01-02 20:15:00,0.0,0.001,2.4765521973529143,0.0
2024-01-02 20:30:00,0.0,0.001,0.397418864019581,0.9333333333333333
2024-01-02 20:45:00,0.0,0.001,0.26429886401958097,1.3333333333333333
2024-01-02 21:00:00,0.0,0.001,0.4041255306862476,0.0
2024-01-02 21:15:00,0.0,0.001,0.20406994379349527,0.0
2024-01-02 21:30:00,0.0,0.001,0.21037593972558782,0.0
2024-01-02 21:45:00,0.0,0.001,0.21817593972558783,0.0
2024-01-02 22:00:00,0.0,0.001,0.2233759397255878,0.0
2024-01-02 22:15:00,0.0,0.001,0.2785759397255878,0.0
2024-01-02 22:30:00,0.0,0.001,0.36257977610985176,0.0
2024-01-02 22:45:00,0.0,0.001,0.18219041827713361,0.0
2024-01-02 23:00:00,0.0,0.001,0.1788237423726735,0.0
2024-01-02 23:15:00,0.0,0.001,0.1788237423726735,0.0
2024-01-02 23:30:00,0.0,0.001,0.1546237423726735,0.0
2024-01-02 23:45:00,0.0,0.001,0.19715707570600685,0.0
2024-01-03 00:00:00,0.0,0.001,0.2224904090393402,0.0
2024-01-03 00:15:00,0.0,0.001,0.05230599593209253,0.0
2024-01-03 00:30:00,0.0,0.001,0.06493131841174858,0.0
2024-01-03 00:45:00,0.0,0.001,0.07755219735291431,0.0
2024-01-03 01:00:00,0.0,0.001,0.07755219735291431,0.0
2024-01-03 01:15:00,0.0,0.001,0.20421886401958095,0.0
2024-01-03 01:30:00,0.0,0.001,0.24647161139213714,0.0
2024-01-03 01:45:00,0.0,0.001,0.046,0.0
2024-01-03 02:00:00,0.0,0.001,0.046,0.0
2024-01-03 02:15:00,0.0,0.001,0.44580000000000003,0.0
2024-01-03 02:30:00,0.0,0.001,0.046,0.0
2024-01-03 02:45:00,0.0,0.001,0.16,0.0
2024-01-03 03:00:00,0.0,0.001,0.23600000000000002,0.0
2024-01-03 03:15:00,0.0,0.001,0.046,0.0
2024-01-03 03:30:00,0.0,0.001,0.046,0.0
2024-01-03 03:45:00,0.0,0.001,0.44580000000000003,0.0
2024-01-03 04:00:00,0.0,0.001,0.046,0.5333333333333333
2024-01-03 04:15:00,0.0,0.001,0.14733333333333334,2.0
2024-01-03 04:30:00,0.0,0.001,0.7690666666666667,1.3333333333333333
2024-01-03 04:45:00,0.0,0.001,0.45846666666666663,0.0
2024-01-03 05:00:00,0.0,0.001,0.046,0.0
2024-01-03 05:15:00,0.0,0.001,0.0486,0.0
2024-01-03 05:30:00,0.0,0.001,0.059000000000000004,0.0
2024-01-03 05:45:00,0.0,0.001,0.14766666666666667,0.0
2024-01-03 06:00:00,0.0,0.001,0.25741391929411045,0.0
2024-01-03 06:15:00,0.0,0.001,0.1115521973529143,0.0
2024-01-03 06:30:00,0.0,0.001,0.16941886401958098,0.0
2024-01-03 06:45:00,0.0,0.001,0.5813521973529144,0.0
2024-01-03 07:00:00,0.0,0.001,0.714618864019581,0.0
2024-01-03 07:15:00,0.0,0.001,0.2566855306862476,0.0
2024-01-03 07:30:00,0.0,0.001,0.2542,0.0
2024-01-03 07:45:00,0.0,0.001,0.084,0.0
2024-01-03 08:00:00,0.0,0.023245747194113448,0.046,0.0
2024-01-03 08:15:00,0.0,0.10312271613385555,0.053799999999999994,0.0
2024-01-03 08:30:00,0.0,0.2010950398913879,0.059000000000000004,0.0
2024-01-03 08:45:00,0.0,1.1929415846478972,0.12233333333333334,0.0
2024-01-03 09:00:00,0.0,0.10714553533121343,0.249,0.0
2024-01-03 09:15:00,0.0,0.22679193220298569,0.10966666666666666,0.0
2024-01-03 09:30:00,0.0,0.46523556676035854,0.053799999999999994,0.0
2024-01-03 09:45:00,0.0,0.3648347632789099,0.046,0.0
2024-01-03 10:00:00,0.0,0.11089546792914368,0.046,1.8666666666666667
2024-01-03 10:15:00,0.0,0.3183593209385203,0.09666666666666666,1.4666666666666666
2024-01-03 10:30:00,0.0,1.9552611943631961,0.23600000000000002,0.0
2024-01-03 10:45:00,0.0,0.09966301068376837,0.10933333333333332,0.0
2024-01-03 11:00:00,0.0,0.15704385363812254,1.1276000000000002,0.0
2024-01-03 11:15:00,0.0,0.24201605146578084,1.294,0.0
2024-01-03 11:30:00,0.0,0.707970005707166,0.6284,0.0
2024-01-03 11:45:00,0.0,0.03051514850408295,0.084,0.0
2024-01-03 12:00:00,0.0,0.001,0.23600000000000002,0.0
2024-01-03 12:15:00,0.0,0.001,0.12199999999999998,0.0
2024-01-03 12:30:00,0.0,0.001,0.046,0.0
2024-01-03 12:45:00,0.0,0.001,0.046,0.0
2024-01-03 13:00:00,0.0,0.001,0.046,0.0
2024-01-03 13:15:00,0.0,0.001,0.07133333333333332,0.0
2024-01-03 13:30:00,0.0,0.001,0.23600000000000002,0.0
2024-01-03 13:45:00,0.0,0.001,0.13466666666666666,0.4
2024-01-03 14:00:00,0.0,0.001,0.4458,2.0
2024-01-03 14:15:00,0.0,0.001,0.046,0.0
2024-01-03 14:30:00,0.0,0.001,0.046,0.0
2024-01-03 14:45:00,0.0,0.001,0.058666666666666666,0.0
2024-01-03 15:00:00,0.0,0.001,0.23600000000000002,0.0
2024-01-03 15:15:00,0.0,0.001,0.14733333333333334,0.0
2024-01-03 15:30:00,0.0,0.001,0.046,0.0
2024-01-03 15:45:00,0.0,0.001,0.046,0.0
2024-01-03 16:00:00,0.0,0.001,0.046,0.0
2024-01-03 16:15:00,0.0,0.001,0.046,0.0
2024-01-03 16:30:00,0.0,0.001,1.1688666666666667,0.0
2024-01-03 16:45:00,0.0,0.001,0.2932666666666667,0.0
2024-01-03 17:00:00,0.0,0.001,0.046,0.0
2024-01-03 17:15:00,0.0,0.001,0.046,0.0
2024-01-03 17:30:00,0.0,0.001,0.5790666666666666,1.7333333333333334
2024-01-03 17:45:00,0.0,0.001,0.046,0.5333333333333333
2024-01-03 18:00:00,0.0,0.001,0.7595529979660464,0.0
2024-01-03 18:15:00,0.0,0.001,0.5043570757060069,0.0
2024-01-03 18:30:00,0.0,0.001,4.578823742372673,0.0
2024-01-03 18:45:00,0.0,0.001,1.3310237423726738,0.0
2024-01-03 19:00:00,0.0,0.001,0.9730237423726735,0.0
2024-01-03 19:15:00,0.0,0.001,1.4390904090393402,0.0
2024-01-03 19:30:00,0.0,0.001,1.1936549161581782,0.0
2024-01-03 19:45:00,0.0,0.001,0.18533333333333332,0.0
2024-01-03 20:00:00,0.0,0.001,0.046,0.0
2024-01-03 20:15:00,0.0003333333333333333,0.001,0.046,0.0
2024-01-03 20:30:00,2.25,0.001,0.046,0.0
2024-01-03 20:45:00,1.2004666666666668,0.001,0.15956175788233146,0.0
2024-01-03 21:00:00,1.2004666666666668,0.001,0.6522204468444259,1.4666666666666666
2024-01-03 21:15:00,0.0006666666666666666,0.001,0.25750927305892113,0.8
2024-01-03 21:30:00,0.0,0.001,0.4769092730589212,0.0
2024-01-03 21:45:00,0.0,0.001,0.4769092730589212,0.0
2024-01-03 22:00:00,0.0,0.001,0.21037593972558782,0.0
2024-01-03 22:15:00,0.0,0.001,0.6101759397255878,0.0
2024-01-03 22:30:00,0.0,0.001,0.4829759397255878,0.0
2024-01-03 22:45:00,0.0,0.001,0.3427759397255878,0.0
2024-01-03 23:00:00,0.0,0.001,0.0893759397255878,0.0
2024-01-03 23:15:00,0.0,0.001,0.0893759397255878,0.0
2024-01-03 23:30:00,0.0,0.001,0.16197593972558783,0.0
2024-01-03 23:45:00,0.0,0.001,0.20170519531896058,0.0
2024-01-04 00:00:00,0.0,0.001,0.30839102543136004,0.0
2024-01-04 00:15:00,0.0,0.001,0.3443333333333333,0.0
2024-01-04 00:30:00,0.0,0.001,0.13998205086272003,0.0
2024-01-04 00:45:00,0.0,0.001,0.47735219735291434,0.0
2024-01-04 01:00:00,0.0,0.001,0.07755219735291431,0.0
2024-01-04 01:15:00,0.0,0.001,0.07755219735291431,0.0
2024-01-04 01:30:00,0.0,0.001,0.17682783858822096,0.0
2024-01-04 01:45:00,0.0,0.001,0.23600000000000002,0.0
2024-01-04 02:00:00,0.0,0.001,0.046,0.0
2024-01-04 02:15:00,0.0,0.001,0.046,0.0
2024-01-04 02:30:00,0.0,0.001,0.046,0.0
2024-01-04 02:45:00,0.0,0.001,0.046,0.0
2024-01-04 03:00:00,0.0,0.001,0.14733333333333334,0.0
2024-01-04 03:15:00,0.0,0.001,0.23600000000000002,0.8
2024-01-04 03:30:00,0.0,0.001,0.058666666666666666,0.0
2024-01-04 03:45:00,0.0,0.001,0.046,0.0
2024-01-04 04:00:00,0.0,0.001,0.046,0.0
2024-01-04 04:15:00,0.0,0.001,0.046,0.8
2024-01-04 04:30:00,0.0,0.001,0.13466666666666666,2.0
2024-01-04 04:45:00,0.0,0.001,0.23600000000000002,1.0666666666666667
2024-01-04 05:00:00,0.0,0.001,0.07133333333333333,0.0
2024-01-04 05:15:00,0.0,0.001,0.046,0.0
2024-01-04 05:30:00,0.0,0.001,0.046,0.0
2024-01-04 05:45:00,0.0,0.001,0.046,0.0
2024-01-04 06:00:00,0.0,0.001,0.12199999999999998,0.0
2024-01-04 06:15:00,0.0,0.001,0.23600000000000002,0.0
2024-01-04 06:30:00,0.0,0.001,0.084,0.0
2024-01-04 06:45:00,0.0,0.001,0.046,0.0
2024-01-04 07:00:00,0.0,0.001,0.5790666666666666,0.0
2024-01-04 07:15:00,0.0,0.001,0.046,0.0
2024-01-04 07:30:00,0.0,0.001,0.10933333333333332,0.0
2024-01-04 07:45:00,0.0,0.001,0.23600000000000002,0.0
2024-01-04 08:00:00,0.0,0.001,1.2284000000000002,0.0
2024-01-04 08:15:00,0.0,0.001,2.168,0.0
2024-01-04 08:30:00,0.0,0.001,0.7602666666666666,0.8
2024-01-04 08:45:00,0.0,0.001,0.059000000000000004,2.0
2024-01-04 09:00:00,0.0,0.001,0.5094666666666667,0.0
2024-01-04 09:15:00,0.0,0.001,0.38226666666666664,0.0
2024-01-04 09:30:00,0.0,0.001,0.1102,0.0
2024-01-04 09:45:00,0.0,0.001,0.046,0.0
2024-01-04 10:00:00,0.0,0.001,0.046,0.0
2024-01-04 10:15:00,0.0,0.001,0.046,0.0
2024-01-04 10:30:00,0.0,0.001,0.084,0.0
2024-01-04 10:45:00,0.0,0.001,0.23600000000000002,0.0
2024-01-04 11:00:00,0.0,0.001,0.12199999999999998,0.0
2024-01-04 11:15:00,0.0,0.001,0.046,0.0
2024-01-04 11:30:00,0.0,0.001,0.046,0.0
2024-01-04 11:45:00,0.0,0.001,0.046,0.0
2024-01-04 12:00:00,0.0,0.001,0.07133333333333332,1.2
2024-01-04 12:15:00,0.0,0.001,0.23600000000000002,1.4666666666666666
2024-01-04 12:30:00,0.0,0.001,0.13466666666666666,0.0
2024-01-04 12:45:00,0.0,0.001,0.5790666666666666,0.0
2024-01-04 13:00:00,0.0,0.001,0.046,0.0
2024-01-04 13:15:00,0.0,0.001,0.050333333333333334,0.0
2024-01-04 13:30:00,0.0,0.001,0.07166666666666667,0.0
2024-01-04 13:45:00,0.0,0.001,0.249,0.0
2024-01-04 14:00:00,0.0,0.001,0.16033333333333333,0.0
2024-01-04 14:15:00,0.0,0.001,0.05466666666666666,0.0
2024-01-04 14:30:00,0.0,0.001,0.046,0.0
2024-01-04 14:45:00,0.0,0.001,0.046,0.0
2024-01-04 15:00:00,0.0,0.001,0.046,1.4666666666666666
2024-01-04 15:15:00,0.0,0.001,0.23600000000000002,0.8
2024-01-04 15:30:00,0.0,0.001,0.16,0.0
2024-01-04 15:45:00,0.0,0.001,0.046,0.0
2024-01-04 16:00:00,0.0,0.001,0.046,0.0
2024-01-04 16:15:00,0.0,0.001,0.5790666666666666,0.0
2024-01-04 16:30:00,0.0,0.001,0.5790666666666666,0.0
2024-01-04 16:45:00,0.0,0.001,0.2233333333333333,0.0
2024-01-04 17:00:00,0.0,0.001,0.17266666666666666,0.0
2024-01-04 17:15:00,0.0,0.001,0.046,0.0
2024-01-04 17:30:00,0.0,0.001,0.5872666666666666,0.0
2024-01-04 17:45:00,0.0,0.001,2.3012666666666672,0.26666666666666666
2024-01-04 18:00:00,0.0,0.001,1.8467059959320928,2.0
2024-01-04 18:15:00,0.0,0.001,0.3434904090393402,0.0
2024-01-04 18:30:00,0.0,0.001,0.8512237423726735,0.0
2024-01-04 18:45:00,0.0,0.001,0.7118904090393402,0.0
2024-01-04 19:00:00,0.0,0.001,0.17567074440662725,0.0
2024-01-04 19:15:00,0.0,0.001,0.046,0.0
2024-01-04 19:30:00,0.0002,0.001,0.12332949694906942,0.0
2024-01-04 19:45:00,1.9501333333333333,0.001,0.40362374237267346,0.0
2024-01-04 20:00:00,1.2004666666666668,0.001,0.4411341818432563,0.0
2024-01-04 20:15:00,1.5003333333333333,0.001,0.3143759397255878,0.0
2024-01-04 20:30:00,0.0008,0.001,0.3143759397255878,0.0
2024-01-04 20:45:00,0.0,0.001,0.22950927305892113,0.0
2024-01-04 21:00:00,0.0,0.001,0.1502032771268286,2.0
2024-01-04 21:15:00,0.0,0.001,0.34970927305892113,0.4
2024-01-04 21:30:00,0.0,0.001,0.35190432833345064,0.0
2024-01-04 21:45:00,0.0,0.001,0.1788237423726735,0.0
2024-01-04 22:00:00,0.0,0.001,0.19354810113736684,0.0
2024-01-04 22:15:00,0.0,0.001,0.2233759397255878,0.0
2024-01-04 22:30:00,0.0,0.001,0.2233759397255878,0.0
2024-01-04 22:45:00,0.0,0.001,0.8831092730589212,0.0
2024-01-04 23:00:00,0.0,0.001,0.3989759397255878,0.0
2024-01-04 23:15:00,0.0,0.001,0.20406550025500494,0.0
2024-01-04 23:30:00,0.0,0.001,0.37196882621449523,0.0
2024-01-04 23:45:00,0.0,0.001,0.34592329832027785,0.0
2024-01-05 00:00:00,0.0,0.001,0.0893759397255878,0.0
2024-01-05 00:15:00,0.0,0.001,0.2033759397255878,0.0
2024-01-05 00:30:00,0.0,0.001,0.2793759397255878,0.0
2024-01-05 00:45:00,0.0,0.001,0.6224426063922546,0.0
2024-01-05 01:00:00,0.0,0.001,0.0893759397255878,0.0
2024-01-05 01:15:00,0.0,0.001,0.06413418184325635,0.0
2024-01-05 01:30:00,0.0,0.001,0.04757649898302314,0.0
2024-01-05 01:45:00,0.0,0.001,0.6804,0.0
2024-01-05 02:00:00,0.0,0.001,0.7690666666666667,0.0
2024-01-05 02:15:00,0.0,0.001,0.058666666666666666,0.4
2024-01-05 02:30:00,0.0,0.001,0.046,0.0
2024-01-05 02:45:00,0.0,0.001,0.046,0.0
2024-01-05 03:00:00,0.0,0.001,0.046,0.0
2024-01-05 03:15:00,0.0,0.001,0.6677333333333333,0.0
2024-01-05 03:30:00,0.0,0.001,0.23600000000000002,0.0
2024-01-05 03:45:00,0.0,0.001,0.07133333333333333,0.0
2024-01-05 04:00:00,0.0,0.001,0.046,0.0
2024-01-05 04:15:00,0.0,0.001,0.046,1.2
2024-01-05 04:30:00,0.0,0.001,0.046,0.4
2024-01-05 04:45:00,0.0,0.001,0.12199999999999998,0.0
2024-01-05 05:00:00,0.0,0.001,0.36926666666666663,0.0
2024-01-05 05:15:00,0.0,0.001,0.48379999999999995,1.3333333333333333
2024-01-05 05:30:00,0.0,0.001,0.046,1.4666666666666666
2024-01-05 05:45:00,0.0,0.001,0.046,0.0
2024-01-05 06:00:00,0.0,0.001,0.046,0.4
2024-01-05 06:15:00,0.0,0.001,0.10933333333333332,0.26666666666666666
2024-01-05 06:30:00,0.0,0.001,0.23600000000000002,2.0
2024-01-05 06:45:00,0.0,0.001,0.09666666666666666,0.13333333333333333
2024-01-05 07:00:00,0.0,0.001,0.046,0.0
2024-01-05 07:15:00,0.0,0.001,0.046,0.0
2024-01-05 07:30:00,0.0,0.001,0.046,0.0
2024-01-05 07:45:00,0.0,0.001,0.10273333333333333,0.0
2024-01-05 08:00:00,0.0,0.001,0.249,0.0
2024-01-05 08:15:00,0.0,0.001,0.12233333333333334,0.0
2024-01-05 08:30:00,0.0,0.001,0.059000000000000004,0.0
2024-01-05 08:45:00,0.0,0.001,0.04686666666666666,0.0
2024-01-05 09:00:00,0.0,0.001,0.5790666666666666,0.0
2024-01-05 09:15:00,0.0,0.001,0.084,0.0
2024-01-05 09:30:00,0.0,0.001,0.23600000000000002,0.0
