,WashingMachine,BaseLoad,P_WB
2024-01-01 18:30:00,0.001,0.07600000000000001,0.0
2024-01-01 18:45:00,0.001,0.2,0.0
2024-01-01 19:00:00,0.001,0.17566666666666667,0.2
2024-01-01 19:15:00,0.001,0.06699999999999999,1.8
2024-01-01 19:30:00,0.001,0.045,0.0
2024-01-01 19:45:00,0.001,0.045,0.0
2024-01-01 20:00:00,0.001,0.18966666666666668,0.0
2024-01-01 20:15:00,0.001,0.107,0.0
2024-01-01 20:30:00,0.001,0.111,0.0
2024-01-01 20:45:00,0.001,0.111,0.0
2024-01-01 21:00:00,0.001,0.045,2.0
2024-01-01 21:15:00,0.001,0.26230842454899805,0.2
2024-01-01 21:30:00,0.001,0.3095562750928748,0.0
2024-01-01 21:45:00,0.001,0.20937593972558782,0.0
2024-01-01 22:00:00,0.001,0.23137593972558781,0.0
2024-01-01 22:15:00,0.001,0.3109620204314773,0.0
2024-01-01 22:30:00,0.001,0.2628170757060068,0.0
2024-01-01 22:45:00,0.001,0.974335492881162,1.8
2024-01-01 23:00:00,0.001,0.30169999999999997,0.4
2024-01-01 23:15:00,0.001,0.30169999999999997,0.0
2024-01-01 23:30:00,0.001,0.30169999999999997,0.0
2024-01-01 23:45:00,0.001,0.3297,0.0
2024-01-02 00:00:00,0.001,0.3797,0.0
2024-01-02 00:15:00,0.001,0.2117,0.0
2024-01-02 00:30:00,0.001,0.1807,0.0
2024-01-02 00:45:00,0.001,0.1807,0.0
2024-01-02 01:00:00,0.001,0.1807,0.0
2024-01-02 01:15:00,0.001,0.3590333333333333,0.0
2024-01-02 01:30:00,0.001,0.34103333333333335,0.0
2024-01-02 01:45:00,0.001,0.1807,0.0
2024-01-02 02:00:00,0.001,0.1807,0.0
2024-01-02 02:15:00,0.001,0.1807,0.0
2024-01-02 02:30:00,0.001,0.2737,0.0
2024-01-02 02:45:00,0.001,0.29436666666666667,0.0
2024-01-02 03:00:00,0.001,0.2907,0.0
2024-01-02 03:15:00,0.001,0.20270000000000002,0.0
2024-01-02 03:30:00,0.001,0.1807,0.0
2024-01-02 03:45:00,0.001,0.23236666666666667,0.0
2024-01-02 04:00:00,0.001,0.3357,0.0
2024-01-02 04:15:00,0.001,0.14451333333333333,0.0
2024-01-02 04:30:00,0.001,0.111,0.0
2024-01-02 04:45:00,0.001,0.111,0.0
2024-01-02 05:00:00,0.001,0.05533333333333333,0.2
2024-01-02 05:15:00,0.001,0.2,1.8
2024-01-02 05:30:00,0.001,0.08633333333333333,0.0
2024-01-02 05:45:00,0.001,0.045,0.0
2024-01-02 06:00:00,0.001,0.06699999999999999,0.0
2024-01-02 06:15:00,0.001,0.155,0.0
2024-01-02 06:30:00,0.001,0.169,0.0
2024-01-02 06:45:00,0.001,0.12766666666666668,0.0
2024-01-02 07:00:00,0.001,0.045,0.0
2024-01-02 07:15:00,0.001,0.045,0.0
2024-01-02 07:30:00,0.001,0.045,0.0
2024-01-02 07:45:00,0.001,0.21566666666666665,0.0
2024-01-02 08:00:00,0.001,0.213,0.0
2024-01-02 08:15:00,0.001,0.045,0.0
2024-01-02 08:30:00,0.001,0.045,0.0
2024-01-02 08:45:00,0.001,0.045,0.0
2024-01-02 09:00:00,0.001,0.08633333333333333,0.0
2024-01-02 09:15:00,0.001,0.24400000000000002,0.0
2024-01-02 09:30:00,0.001,0.14333333333333334,0.0
2024-01-02 09:45:00,0.001,0.045,0.0
2024-01-02 10:00:00,0.001,0.045,0.0
2024-01-02 10:15:00,0.001,0.045,0.0
2024-01-02 10:30:00,0.001,0.2,0.0
2024-01-02 10:45:00,0.001,0.09666666666666666,0.0
2024-01-02 11:00:00,0.001,0.155,0.0
2024-01-02 11:15:00,0.001,0.06699999999999999,0.0
2024-01-02 11:30:00,0.001,0.045,0.0
2024-01-02 11:45:00,0.001,0.15866666666666665,2.0
2024-01-02 12:00:00,0.001,0.138,0.0
2024-01-02 12:15:00,0.001,0.045,0.0
2024-01-02 12:30:00,0.001,0.111,0.0
2024-01-02 12:45:00,0.001,0.111,0.0
2024-01-02 13:00:00,0.001,0.11733333333333333,0.0
2024-01-02 13:15:00,0.001,0.17933333333333332,0.0
2024-01-02 13:30:00,0.001,0.045,0.0
2024-01-02 13:45:00,0.001,0.045,0.0
2024-01-02 14:00:00,0.001,0.06699999999999999,0.0
2024-01-02 14:15:00,0.001,0.186,0.0
2024-01-02 14:30:00,0.001,0.2,0.0
2024-01-02 14:45:00,0.001,0.06566666666666666,0.0
2024-01-02 15:00:00,0.001,0.045,0.0
2024-01-02 15:15:00,0.001,0.045,0.0
2024-01-02 15:30:00,0.001,0.045,0.0
2024-01-02 15:45:00,0.001,0.2776666666666667,0.0
2024-01-02 16:00:00,0.001,0.151,0.0
2024-01-02 16:15:00,0.001,0.045,0.0
2024-01-02 16:30:00,0.001,0.045,0.0
2024-01-02 16:45:00,0.001,0.045,0.0
2024-01-02 17:00:00,0.001,0.14833333333333334,0.0
2024-01-02 17:15:00,0.001,0.19233333333333336,0.6
2024-01-02 17:30:00,0.001,0.13299999999999998,1.6
2024-01-02 17:45:00,0.001,0.045,0.0
2024-01-02 18:00:00,0.001,0.045,0.0
2024-01-02 18:15:00,0.001,0.107,0.0
2024-01-02 18:30:00,0.001,0.18966666666666668,0.0
2024-01-02 18:45:00,0.001,0.045,0.0
2024-01-02 19:00:00,0.001,0.155,0.0
2024-01-02 19:15:00,0.001,0.06699999999999999,0.0
2024-01-02 19:30:00,0.001,0.06566666666666666,0.0
2024-01-02 19:45:00,0.001,0.2,0.0
2024-01-02 20:00:00,0.001,0.07600000000000001,0.0
2024-01-02 20:15:00,0.001,0.045,0.0
2024-01-02 20:30:00,0.001,0.111,0.0
2024-01-02 20:45:00,0.001,0.111,0.0
2024-01-02 21:00:00,0.001,0.17933333333333332,0.0
2024-01-02 21:15:00,0.001,0.11733333333333333,0.0
2024-01-02 21:30:00,0.001,0.045,0.0
2024-01-02 21:45:00,0.001,0.045,0.0
2024-01-02 22:00:00,0.001,0.06699999999999999,0.0
2024-01-02 22:15:00,0.001,0.24799999999999997,0.0
2024-01-02 22:30:00,0.001,0.15866666666666665,0.0
2024-01-02 22:45:00,0.001,0.045,0.0
2024-01-02 23:00:00,0.001,0.045,0.0
2024-01-02 23:15:00,0.001,0.045,0.0
2024-01-02 23:30:00,0.001,0.09666666666666666,0.0
2024-01-02 23:45:00,0.001,0.28800000000000003,1.0
2024-01-03 00:00:00,0.001,0.089,1.0
2024-01-03 00:15:00,0.001,0.045,0.0
2024-01-03 00:30:00,0.001,0.045,0.0
2024-01-03 00:45:00,0.001,0.05533333333333333,0.0
2024-01-03 01:00:00,0.001,0.2,0.0
2024-01-03 01:15:00,0.001,0.13033333333333333,0.0
2024-01-03 01:30:00,0.001,0.13299999999999998,0.0
2024-01-03 01:45:00,0.001,0.045,0.0
2024-01-03 02:00:00,0.001,0.045,0.0
2024-01-03 02:15:00,0.001,0.169,0.0
2024-01-03 02:30:00,0.001,0.12766666666666668,0.0
2024-01-03 02:45:00,0.001,0.045,0.2
2024-01-03 03:00:00,0.001,0.155,2.6
2024-01-03 03:15:00,0.001,0.06699999999999999,0.0
2024-01-03 03:30:00,0.001,0.12766666666666668,0.0
2024-01-03 03:45:00,0.001,0.169,2.6
2024-01-03 04:00:00,0.001,0.045,0.0
2024-01-03 04:15:00,0.001,0.045,0.0
2024-01-03 04:30:00,0.001,0.111,0.0
2024-01-03 04:45:00,0.001,0.15233333333333335,0.0
2024-01-03 05:00:00,0.001,0.2,0.0
2024-01-03 05:15:00,0.001,0.05533333333333333,0.0
2024-01-03 05:30:00,0.001,0.045,0.0
2024-01-03 05:45:00,0.001,0.045,0.0
2024-01-03 06:00:00,0.001,0.06699999999999999,0.0
2024-01-03 06:15:00,0.001,0.31,0.0
2024-01-03 06:30:00,0.001,0.09666666666666666,0.0
2024-01-03 06:45:00,0.001,0.045,0.0
2024-01-03 07:00:00,0.001,0.045,0.0
2024-01-03 07:15:00,0.001,0.045,0.0
2024-01-03 07:30:00,0.001,0.15866666666666665,0.0
2024-01-03 07:45:00,0.001,0.226,0.0
2024-01-03 08:00:00,0.001,0.089,0.0
2024-01-03 08:15:00,0.001,0.045,0.0
2024-01-03 08:30:00,0.001,0.045,0.0
2024-01-03 08:45:00,0.001,0.11733333333333333,0.0
2024-01-03 09:00:00,0.001,0.17933333333333332,0.0
2024-01-03 09:15:00,0.001,0.089,0.0
2024-01-03 09:30:00,0.001,0.13299999999999998,1.8
2024-01-03 09:45:00,0.001,0.045,0.6
2024-01-03 10:00:00,0.001,0.07600000000000001,0.0
2024-01-03 10:15:00,0.001,0.2,0.0
2024-01-03 10:30:00,0.001,0.06566666666666666,0.0
2024-01-03 10:45:00,0.001,0.045,2.0
2024-01-03 11:00:00,0.001,0.155,1.2
2024-01-03 11:15:00,0.001,0.06699999999999999,0.0
2024-01-03 11:30:00,0.001,0.5894666666666666,0.2
2024-01-03 11:45:00,0.001,0.5068,2.0
2024-01-03 12:00:00,0.001,0.17826666666666666,0.0
2024-01-03 12:15:00,0.001,0.045,0.0
2024-01-03 12:30:00,0.001,0.111,0.0
2024-01-03 12:45:00,0.001,0.21433333333333332,0.0
2024-01-03 13:00:00,0.001,0.14833333333333334,0.0
2024-01-03 13:15:00,0.001,0.045,0.0
2024-01-03 13:30:00,0.001,0.045,0.0
2024-01-03 13:45:00,0.001,0.045,0.0
2024-01-03 14:00:00,0.001,0.129,0.0
2024-01-03 14:15:00,0.001,0.2996666666666667,0.0
2024-01-03 14:30:00,0.001,0.045,0.0
2024-01-03 14:45:00,0.001,0.045,0.0
2024-01-03 15:00:00,0.001,0.045,0.0
2024-01-03 15:15:00,0.001,0.06566666666666666,0.0
2024-01-03 15:30:00,0.001,0.2,0.0
2024-01-03 15:45:00,0.001,0.164,0.0
2024-01-03 16:00:00,0.001,0.089,0.0
2024-01-03 16:15:00,0.001,0.045,0.0
2024-01-03 16:30:00,0.001,0.045,0.0
2024-01-03 16:45:00,0.001,0.17933333333333332,0.0
2024-01-03 17:00:00,0.001,0.11733333333333333,0.0
2024-01-03 17:15:00,0.001,0.089,0.0
2024-01-03 17:30:00,0.001,0.13299999999999998,0.0
2024-01-03 17:45:00,0.001,0.045,2.0
2024-01-03 18:00:00,0.001,0.138,0.0
2024-01-03 18:15:00,0.001,0.15866666666666665,0.0
2024-01-03 18:30:00,0.001,0.045,0.0
2024-01-03 18:45:00,0.001,0.045,0.0
2024-01-03 19:00:00,0.001,0.155,0.0
2024-01-03 19:15:00,0.001,0.11866666666666667,0.0
2024-01-03 19:30:00,0.001,0.2,0.0
2024-01-03 19:45:00,0.001,0.045,0.0
2024-01-03 20:00:00,0.001,0.045,0.0
2024-01-03 20:15:00,0.001,0.045,0.0
2024-01-03 20:30:00,0.001,0.12133333333333332,0.0
2024-01-03 20:45:00,0.001,0.266,0.0
2024-01-03 21:00:00,0.001,0.08633333333333333,0.0
2024-01-03 21:15:00,0.001,0.045,0.0
2024-01-03 21:30:00,0.001,0.045,0.0
2024-01-03 21:45:00,0.001,0.045,0.0
2024-01-03 22:00:00,0.001,0.191,0.0
2024-01-03 22:15:00,0.001,0.23766666666666666,0.0
2024-01-03 22:30:00,0.001,0.045,0.0
2024-01-03 22:45:00,0.001,0.045,0.0
2024-01-03 23:00:00,0.001,0.045,0.0
2024-01-03 23:15:00,0.001,0.12766666666666668,0.0
2024-01-03 23:30:00,0.001,0.169,0.0
2024-01-03 23:45:00,0.001,0.13299999999999998,0.0
2024-01-04 00:00:00,0.001,0.089,0.0
2024-01-04 00:15:00,0.001,0.045,2.0
2024-01-04 00:30:00,0.001,0.08633333333333333,0.0
2024-01-04 00:45:00,0.001,0.2,0.0
2024-01-04 01:00:00,0.001,0.05533333333333333,0.0
2024-01-04 01:15:00,0.001,0.089,0.0
2024-01-04 01:30:00,0.001,0.13299999999999998,0.0
2024-01-04 01:45:00,0.001,0.045,0.0
2024-01-04 02:00:00,0.001,0.2,0.0
2024-01-04 02:15:00,0.001,0.09666666666666666,0.0
2024-01-04 02:30:00,0.001,0.045,0.0
2024-01-04 02:45:00,0.001,0.045,0.0
2024-01-04 03:00:00,0.001,0.155,0.0
2024-01-04 03:15:00,0.001,0.18066666666666667,0.0
2024-01-04 03:30:00,0.001,0.138,0.0
2024-01-04 03:45:00,0.001,0.045,0.0
2024-01-04 04:00:00,0.001,0.045,0.0
2024-01-04 04:15:00,0.001,0.045,0.0
2024-01-04 04:30:00,0.001,0.18333333333333332,0.0
2024-01-04 04:45:00,0.001,0.24533333333333335,0.0
2024-01-04 05:00:00,0.001,0.045,0.0
2024-01-04 05:15:00,0.001,0.045,0.0
2024-01-04 05:30:00,0.001,0.045,0.0
2024-01-04 05:45:00,0.001,0.07600000000000001,0.0
2024-01-04 06:00:00,0.001,0.222,0.0
2024-01-04 06:15:00,0.001,0.17566666666666667,0.0
2024-01-04 06:30:00,0.001,0.045,0.0
2024-01-04 06:45:00,0.001,0.045,1.2
2024-01-04 07:00:00,0.001,0.045,0.8
2024-01-04 07:15:00,0.001,0.18966666666666668,0.0
2024-01-04 07:30:00,0.001,0.107,0.0
2024-01-04 07:45:00,0.001,0.13299999999999998,0.0
2024-01-04 08:00:00,0.001,0.089,0.0
2024-01-04 08:15:00,0.001,0.045,0.0
2024-01-04 08:30:00,0.001,0.14833333333333334,0.0
2024-01-04 08:45:00,0.001,0.5481333333333333,0.0
2024-01-04 09:00:00,0.001,0.045,0.8
2024-01-04 09:15:00,0.001,0.089,2.2
2024-01-04 09:30:00,0.001,0.7655799999999999,0.0
2024-01-04 09:45:00,0.001,0.2427,0.0
2024-01-04 10:00:00,0.001,0.8584333333333333,0.0
2024-01-04 10:15:00,0.001,0.1807,0.0
2024-01-04 10:30:00,0.001,0.1807,0.0
2024-01-04 10:45:00,0.001,0.1807,0.0
2024-01-04 11:00:00,0.001,0.3113666666666667,2.2
2024-01-04 11:15:00,0.001,0.3577,0.0
2024-01-04 11:30:00,0.001,0.2117,0.0
2024-01-04 11:45:00,0.001,0.1807,0.0
2024-01-04 12:00:00,0.001,0.1807,1.4
2024-01-04 12:15:00,0.001,0.1807,1.2
2024-01-04 12:30:00,0.001,0.3810333333333333,0.0
2024-01-04 12:45:00,0.001,0.31903333333333334,0.0
2024-01-04 13:00:00,0.001,0.1807,2.4
2024-01-04 13:15:00,0.001,0.1807,0.0
2024-01-04 13:30:00,0.001,0.1807,0.0
2024-01-04 13:45:00,0.001,0.2737,0.0
2024-01-04 14:00:00,0.001,0.31636666666666663,0.0
2024-01-04 14:15:00,0.001,0.2907,0.0
2024-01-04 14:30:00,0.001,0.1807,1.0
2024-01-04 14:45:00,0.001,0.1807,2.2
2024-01-04 15:00:00,0.001,0.18713333333333332,0.0
2024-01-04 15:15:00,0.001,0.2,0.0
2024-01-04 15:30:00,0.001,0.045,1.2
2024-01-04 15:45:00,0.001,0.13299999999999998,0.8
2024-01-04 16:00:00,0.001,0.089,0.0
2024-01-04 16:15:00,0.001,0.1886,0.0
2024-01-04 16:30:00,0.001,0.5998,0.0
2024-01-04 16:45:00,0.001,0.11578205086272003,0.0
2024-01-04 17:00:00,0.001,0.07655219735291431,2.8
2024-01-04 17:15:00,0.001,0.12055219735291431,1.6
2024-01-04 17:30:00,0.001,0.282158864019581,0.0
2024-01-04 17:45:00,0.001,0.36658553068624766,0.0
2024-01-04 18:00:00,0.001,0.4960472526274438,0.0
2024-01-04 18:15:00,0.001,0.5382333333333332,0.0
2024-01-04 18:30:00,0.001,1.2045666666666663,0.0
2024-01-04 18:45:00,0.001,0.3564333333333333,1.2
2024-01-04 19:00:00,0.001,0.4540333333333334,2.4
2024-01-04 19:15:00,0.001,0.4771487175293867,0.0
2024-01-04 19:30:00,0.001,0.33325219735291434,0.0
2024-01-04 19:45:00,0.001,0.33325219735291434,0.0
2024-01-04 20:00:00,0.001,0.33325219735291434,0.0
2024-01-04 20:15:00,0.001,0.3100521973529143,0.0
2024-01-04 20:30:00,0.001,0.5311139192941106,0.0
2024-01-04 20:45:00,0.001,0.3964332273660871,0.0
2024-01-04 21:00:00,0.001,0.3450759397255878,1.8
2024-01-04 21:15:00,0.001,0.3450759397255878,0.4
2024-01-04 21:30:00,0.001,0.2321426063922545,0.0
2024-01-04 21:45:00,0.001,0.3790759397255878,2.4
2024-01-04 22:00:00,0.001,0.2953778579177198,0.0
2024-01-04 22:15:00,0.001,0.46287437809419224,0.0
2024-01-04 22:30:00,0.001,0.6964759397255877,0.0
2024-01-04 22:45:00,0.001,0.27270260639225447,0.0
2024-01-04 23:00:00,0.001,0.8561092730589211,0.0
2024-01-04 23:15:00,0.001,0.3015876902340763,1.4
2024-01-04 23:30:00,0.001,0.1849313184117486,1.0
2024-01-04 23:45:00,0.001,0.13299999999999998,0.0
2024-01-05 00:00:00,0.001,0.089,0.0
2024-01-05 00:15:00,0.001,0.11733333333333333,1.6
2024-01-05 00:30:00,0.001,0.17933333333333332,1.6
2024-01-05 00:45:00,0.001,0.045,0.0
2024-01-05 01:00:00,0.001,0.045,0.0
2024-01-05 01:15:00,0.001,0.089,0.0
2024-01-05 01:30:00,0.001,0.164,0.0
2024-01-05 01:45:00,0.001,0.2,0.0
2024-01-05 02:00:00,0.001,0.06566666666666666,0.0
2024-01-05 02:15:00,0.001,0.045,2.0
2024-01-05 02:30:00,0.001,0.045,0.8
2024-01-05 02:45:00,0.001,0.045,0.0
2024-01-05 03:00:00,0.001,0.2996666666666667,0.0
2024-01-05 03:15:00,0.001,0.129,0.0
2024-01-05 03:30:00,0.001,0.045,0.0
2024-01-05 03:45:00,0.001,0.045,2.4
2024-01-05 04:00:00,0.001,0.045,0.4
2024-01-05 04:15:00,0.001,0.5481333333333333,0.0
2024-01-05 04:30:00,0.001,0.6141333333333333,0.0
2024-01-05 04:45:00,0.001,0.24426666666666666,0.0
2024-01-05 05:00:00,0.001,0.045,0.6
2024-01-05 05:15:00,0.001,0.045,2.4
2024-01-05 05:30:00,0.001,0.5068,0.0
2024-01-05 05:45:00,0.001,0.18966666666666668,0.0
2024-01-05 06:00:00,0.001,0.06699999999999999,0.4
2024-01-05 06:15:00,0.001,0.155,2.0
2024-01-05 06:30:00,0.001,0.045,0.0
2024-01-05 06:45:00,0.001,0.10206666666666667,0.0
2024-01-05 07:00:00,0.001,0.291,0.0
2024-01-05 07:15:00,0.001,0.16699999999999998,2.0
2024-01-05 07:30:00,0.001,0.136,0.6
2024-01-05 07:45:00,0.001,0.2058,3.0
2024-01-05 08:00:00,0.001,0.22226666666666667,3.0
2024-01-05 08:15:00,0.001,0.4458666666666667,0.0
2024-01-05 08:30:00,0.001,0.11733333333333333,0.0
2024-01-05 08:45:00,0.001,0.045,0.0
2024-01-05 09:00:00,0.001,0.045,0.0
2024-01-05 09:15:00,0.001,0.089,1.6
2024-01-05 09:30:00,0.001,0.226,1.4
2024-01-05 09:45:00,0.001,0.15866666666666665,0.0
2024-01-05 10:00:00,0.001,0.14986666666666668,2.2
2024-01-05 10:15:00,0.001,0.166,0.0
2024-01-05 10:30:00,0.001,0.166,0.0
2024-01-05 10:45:00,0.001,0.21766666666666667,0.0
2024-01-05 11:00:00,0.001,0.431,0.0
2024-01-05 11:15:00,0.001,0.13153333333333334,0.0
2024-01-05 11:30:00,0.001,0.045,2.2
2024-01-05 11:45:00,0.001,0.045,0.0
2024-01-05 12:00:00,0.001,0.05533333333333333,0.0
2024-01-05 12:15:00,0.001,0.2,0.0
2024-01-05 12:30:00,0.001,0.15233333333333335,0.0
2024-01-05 12:45:00,0.001,0.5107999999999999,0.0
2024-01-05 13:00:00,0.001,0.045,0.0
2024-01-05 13:15:00,0.001,0.045,0.2
2024-01-05 13:30:00,0.001,0.20518666666666666,3.0
2024-01-05 13:45:00,0.001,0.26336666666666664,0.2
2024-01-05 14:00:00,0.001,0.20270000000000002,0.0
2024-01-05 14:15:00,0.001,0.5572333333333332,0.0
2024-01-05 14:30:00,0.001,0.31396666666666667,0.0
2024-01-05 14:45:00,0.001,0.26336666666666664,0.0
2024-01-05 15:00:00,0.001,0.3047,0.0
2024-01-05 15:15:00,0.001,0.7137666666666667,0.0
2024-01-05 15:30:00,0.001,0.1807,0.0
2024-01-05 15:45:00,0.001,0.2687,0.0
2024-01-05 16:00:00,0.001,0.26603333333333334,0.0
2024-01-05 16:15:00,0.001,0.7354999999999999,0.0
2024-01-05 16:30:00,0.001,0.19103333333333333,0.0
2024-01-05 16:45:00,0.001,0.1807,0.0
2024-01-05 17:00:00,0.001,0.1807,0.0
2024-01-05 17:15:00,0.001,0.2247,0.0
2024-01-05 17:30:00,0.001,0.43632087894116567,2.4
2024-01-05 17:45:00,0.001,1.3834521973529144,3.0
2024-01-05 18:00:00,0.001,1.8115855306862476,0.0
2024-01-05 18:15:00,0.001,0.22328769023407624,0.0
2024-01-05 18:30:00,0.001,0.22407593972558779,0.0
2024-01-05 18:45:00,0.001,0.32301824762756115,0.0
2024-01-05 19:00:00,0.001,0.3955237423726735,0.0
2024-01-05 19:15:00,0.0687316897825012,0.24003121244450237,0.0
2024-01-05 19:30:00,0.22682445028681286,0.21225219735291428,0.8
2024-01-05 19:45:00,1.0480917842527124,0.2525855306862476,1.6
2024-01-05 20:00:00,0.23935650167967457,0.40558553068624764,0.0
2024-01-05 20:15:00,0.13825657016981338,0.477832774075898,1.0
2024-01-05 20:30:00,0.23973158958077476,0.3816272221962011,1.2
2024-01-05 20:45:00,0.6691374043641064,2.140893888862868,0.0
2024-01-05 21:00:00,0.12481499771125158,1.4484759397255877,0.0
2024-01-05 21:15:00,0.25295079774059637,0.3617032771268286,1.0
2024-01-05 21:30:00,1.3412469755805598,0.4882521973529143,1.4
2024-01-05 21:45:00,0.7702320920242269,0.353918864019581,0.8
2024-01-05 22:00:00,0.16249106075250772,0.32790695964705524,1.8
2024-01-05 22:15:00,0.21353011618250387,0.4432521973529143,0.0
2024-01-05 22:30:00,0.4998862558393829,0.21564553068624764,0.0
2024-01-05 22:45:00,0.30985465272307805,0.34221886401958096,0.0
2024-01-05 23:00:00,0.001,0.5260855306862476,2.4
2024-01-05 23:15:00,0.001,0.46408553068624764,0.6
2024-01-05 23:30:00,0.001,0.1865033738562814,0.0
2024-01-05 23:45:00,0.001,0.2174237423726735,0.0
2024-01-06 00:00:00,0.001,0.20415707570600683,0.0
2024-01-06 00:15:00,0.001,0.16015707570600682,0.0
2024-01-06 00:30:00,0.001,0.0568237423726735,0.0
2024-01-06 00:45:00,0.001,0.04578824949151157,0.0
2024-01-06 01:00:00,0.001,0.045,1.0
2024-01-06 01:15:00,0.001,0.151,1.0
2024-01-06 01:30:00,0.001,0.2776666666666667,0.0
2024-01-06 01:45:00,0.001,0.045,0.0
2024-01-06 02:00:00,0.001,0.045,0.0
2024-01-06 02:15:00,0.001,0.17826666666666666,0.0
2024-01-06 02:30:00,0.001,0.4654666666666667,0.0
2024-01-06 02:45:00,0.001,0.2,0.0
2024-01-06 03:00:00,0.001,0.186,2.0
2024-01-06 03:15:00,0.001,0.06699999999999999,0.0
2024-01-06 03:30:00,0.001,0.045,0.0
2024-01-06 03:45:00,0.001,0.045,0.0
2024-01-06 04:00:00,0.001,0.17933333333333332,2.4
2024-01-06 04:15:00,0.001,0.11733333333333333,0.6
2024-01-06 04:30:00,0.001,0.5108,0.0
2024-01-06 04:45:00,0.001,0.111,0.0
2024-01-06 05:00:00,0.001,0.045,0.0
2024-01-06 05:15:00,0.001,0.138,0.0
2024-01-06 05:30:00,0.001,0.15866666666666665,0.0
2024-01-06 05:45:00,0.001,0.045,0.0
2024-01-06 06:00:00,0.001,0.06699999999999999,0.0
2024-01-06 06:15:00,0.001,0.155,0.0
2024-01-06 06:30:00,0.001,0.09666666666666666,2.0
