,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-08 22:00:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-08 22:15:00,0.001,0.001,0.001,0.20166666666666666,0.0
2024-01-08 22:30:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-08 22:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 23:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 23:15:00,0.001,0.001,0.001,0.06266666666666668,0.0
2024-01-08 23:30:00,0.001,0.001,0.001,0.25033333333333335,0.0
2024-01-08 23:45:00,0.001,0.001,0.001,0.319,0.0
2024-01-09 00:00:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-09 00:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 00:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 00:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 01:00:00,0.001,0.001,0.001,0.23866666666666667,0.0
2024-01-09 01:15:00,0.001,0.001,0.001,0.3950000000000001,0.0
2024-01-09 01:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 01:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 02:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 02:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 02:30:00,0.001,0.001,0.001,0.21433333333333332,0.0
2024-01-09 02:45:00,0.001,0.001,0.001,0.3433333333333334,0.0
2024-01-09 03:00:00,0.001,0.001,0.001,0.126,0.0
2024-01-09 03:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 03:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 03:45:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-09 04:00:00,0.001,0.001,0.001,0.205,0.4
2024-01-09 04:15:00,0.001,0.001,0.001,0.26633333333333337,3.0
2024-01-09 04:30:00,0.001,0.001,0.001,0.20199999999999999,3.0
2024-01-09 04:45:00,0.001,0.001,0.001,0.05,0.2
2024-01-09 05:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 05:15:00,0.001,0.001,0.001,0.112,2.6
2024-01-09 05:30:00,0.001,0.001,0.001,0.205,3.0
2024-01-09 05:45:00,0.001,0.001,0.001,0.13866666666666666,1.4
2024-01-09 06:00:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-09 06:15:00,0.001,0.001,0.001,0.08800000000000001,2.4
2024-01-09 06:30:00,0.001,0.001,0.001,0.05,1.2
2024-01-09 06:45:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-09 07:00:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-09 07:15:00,0.001,0.001,0.001,0.06266666666666668,0.0
2024-01-09 07:30:00,0.001,0.001,0.001,0.23999999999999996,0.4
2024-01-09 07:45:00,0.001,0.001,0.001,0.164,0.0
2024-01-09 08:00:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-09 08:15:00,0.001,0.001,0.001,0.205,0.0
2024-01-09 08:30:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-09 08:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 09:00:00,0.001,0.001,0.001,0.17666666666666667,0.8
2024-01-09 09:15:00,0.001,0.001,0.001,0.23999999999999996,3.0
2024-01-09 09:30:00,0.001,0.001,0.001,0.112,3.0
2024-01-09 09:45:00,0.001,0.001,0.001,0.205,0.4
2024-01-09 10:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 10:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 10:30:00,0.001,0.001,0.001,0.10066666666666667,0.0
2024-01-09 10:45:00,0.001,0.001,0.001,0.23999999999999996,2.0
2024-01-09 11:00:00,0.001,0.001,0.001,0.23966666666666664,1.6
2024-01-09 11:15:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-09 11:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 11:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 12:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 12:15:00,0.001,0.001,0.001,0.225,0.0
2024-01-09 12:30:00,0.001,0.001,0.001,0.35700000000000004,2.2
2024-01-09 12:45:00,0.001,0.001,0.001,0.10166666666666666,1.4
2024-01-09 13:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 13:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 13:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 13:45:00,0.001,0.001,0.001,0.2006666666666667,2.0
2024-01-09 14:00:00,0.001,0.001,0.001,0.3950000000000001,1.4
2024-01-09 14:15:00,0.001,0.001,0.001,0.08800000000000001,0.0
2024-01-09 14:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 14:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 15:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 15:15:00,0.001,0.001,0.001,0.17633333333333334,2.0
2024-01-09 15:30:00,0.001,0.001,0.001,0.3433333333333334,1.4
2024-01-09 15:45:00,0.001,0.001,0.001,0.164,0.0
2024-01-09 16:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 16:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 16:30:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-09 16:45:00,0.001,0.001,0.001,0.205,1.8
2024-01-09 17:00:00,0.001,0.001,0.001,0.22833333333333333,1.6
2024-01-09 17:15:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-09 17:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 17:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 18:00:00,0.001,0.001,0.001,0.112,0.0
2024-01-09 18:15:00,0.001,0.001,0.001,0.205,1.8
2024-01-09 18:30:00,0.001,0.001,0.001,0.10066666666666667,1.6
2024-01-09 18:45:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-09 19:00:00,0.001,0.001,0.001,0.126,0.0
2024-01-09 19:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 19:30:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-09 19:45:00,0.001,0.001,0.001,0.15333333333333332,2.0
2024-01-09 20:00:00,0.001,0.001,0.001,0.05,1.4
2024-01-09 20:15:00,0.001,0.001,0.001,0.21466666666666664,0.0
2024-01-09 20:30:00,0.001,0.001,0.001,0.20199999999999999,0.0
2024-01-09 20:45:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-09 21:00:00,0.001,0.001,0.001,0.205,0.0
2024-01-09 21:15:00,0.001,0.001,0.001,0.10166666666666666,2.2
2024-01-09 21:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 21:45:00,0.001,0.001,0.001,0.13866666666666666,0.0
2024-01-09 22:00:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-09 22:15:00,0.001,0.001,0.001,0.15,0.0
2024-01-09 22:30:00,0.001,0.001,0.001,0.205,0.0
2024-01-09 22:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 23:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-09 23:15:00,0.001,0.001,0.001,0.06266666666666668,0.0
2024-01-09 23:30:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-09 23:45:00,0.001,0.001,0.001,0.2776666666666667,0.0
2024-01-10 00:00:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-10 00:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 00:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 00:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 01:00:00,0.001,0.001,0.001,0.18699999999999997,0.0
2024-01-10 01:15:00,0.001,0.001,0.001,0.3950000000000001,0.0
2024-01-10 01:30:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-10 01:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 02:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 02:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 02:30:00,0.001,0.001,0.001,0.16266666666666665,0.0
2024-01-10 02:45:00,0.001,0.001,0.001,0.3950000000000001,0.0
2024-01-10 03:00:00,0.001,0.001,0.001,0.126,0.0
2024-01-10 03:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 03:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 03:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 04:00:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-10 04:15:00,0.001,0.001,0.001,0.318,1.2
2024-01-10 04:30:00,0.001,0.001,0.001,0.20199999999999999,3.0
2024-01-10 04:45:00,0.001,0.001,0.001,0.05,1.8
2024-01-10 05:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 05:15:00,0.001,0.001,0.001,0.060333333333333336,1.2
2024-01-10 05:30:00,0.001,0.001,0.001,0.205,0.0
2024-01-10 05:45:00,0.001,0.001,0.001,0.19033333333333333,0.0
2024-01-10 06:00:00,0.001,0.001,0.001,0.23999999999999996,0.2
2024-01-10 06:15:00,0.001,0.001,0.001,0.08800000000000001,2.2
2024-01-10 06:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 06:45:00,0.001,0.001,0.001,0.112,3.0
2024-01-10 07:00:00,0.001,0.001,0.001,0.205,0.6
2024-01-10 07:15:00,0.001,0.001,0.001,0.06266666666666668,0.0
2024-01-10 07:30:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-10 07:45:00,0.001,0.001,0.001,0.164,0.0
2024-01-10 08:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 08:15:00,0.001,0.001,0.001,0.16366666666666668,1.8
2024-01-10 08:30:00,0.001,0.001,0.001,0.15333333333333332,2.4
2024-01-10 08:45:00,0.05373565240384421,0.001,0.001,0.05,2.4
2024-01-10 09:00:00,0.7920347860576631,0.001,0.001,0.18508058596077717,0.0
2024-01-10 09:15:00,0.7920347860576631,0.001,0.001,0.2715521973529143,0.0
2024-01-10 09:30:00,0.7920347860576631,0.001,0.001,0.09188553068624764,0.0
2024-01-10 09:45:00,0.7920347860576631,0.001,0.001,0.2365521973529143,0.0
2024-01-10 10:00:00,0.7920347860576631,0.001,0.001,0.13111538419605334,0.0
2024-01-10 10:15:00,0.7920347860576631,0.001,0.001,0.08840666666666668,1.4
2024-01-10 10:30:00,0.7920347860576631,0.001,0.001,0.24936666666666665,3.0
2024-01-10 10:45:00,0.7920347860576631,0.001,0.001,0.7884999999999999,3.0
2024-01-10 11:00:00,0.7920347860576631,0.001,0.001,0.33669999999999994,2.6
2024-01-10 11:15:00,0.7920347860576631,0.001,0.001,0.34503333333333336,0.0
2024-01-10 11:30:00,0.7920347860576631,0.001,0.001,0.1927942454236041,0.0
2024-01-10 11:45:00,0.7920347860576631,0.001,0.001,0.1975237423726735,0.0
2024-01-10 12:00:00,0.7920347860576631,0.001,0.001,0.1975237423726735,1.2
2024-01-10 12:15:00,0.3701495668269094,0.001,0.001,0.3832252072746164,3.0
2024-01-10 12:30:00,0.001,0.001,0.001,0.8945426063922545,0.0
2024-01-10 12:45:00,0.001,0.001,0.001,0.3237385286522939,0.0
2024-01-10 13:00:00,0.001,0.001,0.001,0.2172521973529143,0.0
2024-01-10 13:15:00,0.001,0.001,0.001,0.7503188640195809,1.4
2024-01-10 13:30:00,0.001,0.001,0.001,0.31089031230988734,2.4
2024-01-10 13:45:00,0.001,0.001,0.001,0.41752374237267353,0.0
2024-01-10 14:00:00,0.001,0.001,0.001,0.6635237423726735,0.0
2024-01-10 14:15:00,0.001,0.001,0.001,0.9412570757060069,0.0
2024-01-10 14:30:00,0.001,0.001,0.001,0.3185237423726735,0.0
2024-01-10 14:45:00,0.001,0.001,0.001,0.6266215828248448,0.0
2024-01-10 15:00:00,0.001,0.001,0.001,0.7187666666666667,0.6
2024-01-10 15:15:00,0.001,0.001,0.001,0.26903333333333335,2.4
2024-01-10 15:30:00,0.001,0.001,0.001,0.4532333333333333,2.6
2024-01-10 15:45:00,0.001,0.001,0.001,0.17857649898302314,0.0
2024-01-10 16:00:00,0.001,0.001,0.001,0.0748237423726735,0.0
2024-01-10 16:15:00,0.001,0.001,0.001,0.07135707570600684,0.0
2024-01-10 16:30:00,0.001,0.001,0.001,0.1501437423726735,1.0
2024-01-10 16:45:00,0.001,0.001,0.001,0.17549040903934018,2.6
2024-01-10 17:00:00,0.001,0.001,0.001,0.2918237423726735,0.0
2024-01-10 17:15:00,0.001,0.001,0.001,0.24315299796604625,0.0
2024-01-10 17:30:00,0.001,0.001,0.001,0.15486666666666668,0.0
2024-01-10 17:45:00,0.001,0.001,0.001,0.18782783858822097,1.0
2024-01-10 18:00:00,0.001,0.001,0.001,0.21288553068624763,1.6
2024-01-10 18:15:00,0.001,0.001,0.001,0.3705521973529143,0.0
2024-01-10 18:30:00,0.001,0.001,0.001,0.3178855306862476,0.0
2024-01-10 18:45:00,0.001,0.001,0.001,0.40555219735291426,1.6
2024-01-10 19:00:00,0.001,0.001,0.001,0.29691310944318505,2.0
2024-01-10 19:15:00,0.001,0.001,0.001,0.1901759397255878,0.0
2024-01-10 19:30:00,0.001,0.001,0.001,0.1553759397255878,0.0
2024-01-10 19:45:00,0.001,0.001,0.001,0.225237661666784,0.0
2024-01-10 20:00:00,0.001,0.001,0.001,0.05394124745755783,1.2
2024-01-10 20:15:00,0.001,0.001,0.001,0.21466666666666664,0.0
2024-01-10 20:30:00,0.001,0.001,0.001,0.20199999999999999,2.0
2024-01-10 20:45:00,0.001,0.001,0.001,0.05,1.6
2024-01-10 21:00:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-10 21:15:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-10 21:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-10 21:45:00,0.001,0.001,0.001,0.13866666666666666,0.0
2024-01-10 22:00:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-10 22:15:00,0.001,0.001,0.001,0.09833333333333334,0.0
2024-01-10 22:30:00,0.001,0.001,0.001,0.21603549288116194,0.0
2024-01-10 22:45:00,0.001,0.001,0.001,0.11349040903934017,0.0
2024-01-10 23:00:00,0.001,0.001,0.001,0.0618237423726735,0.0
2024-01-10 23:15:00,0.001,0.001,0.001,0.1148237423726735,0.0
2024-01-10 23:30:00,0.001,0.001,0.001,0.3649412474575578,0.0
2024-01-10 23:45:00,0.001,0.001,0.001,0.34700000000000003,0.0
2024-01-11 00:00:00,0.001,0.001,0.001,0.326,0.0
2024-01-11 00:15:00,0.001,0.001,0.001,0.171,0.0
2024-01-11 00:30:00,0.001,0.001,0.001,0.171,0.0
2024-01-11 00:45:00,0.001,0.001,0.001,0.0742,0.0
2024-01-11 01:00:00,0.001,0.001,0.001,0.17666666666666667,0.0
2024-01-11 01:15:00,0.001,0.001,0.001,0.35366666666666663,0.0
2024-01-11 01:30:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-11 01:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 02:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 02:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 02:30:00,0.001,0.001,0.001,0.111,0.0
2024-01-11 02:45:00,0.001,0.001,0.001,0.3950000000000001,0.0
2024-01-11 03:00:00,0.001,0.001,0.001,0.17766666666666667,0.0
2024-01-11 03:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 03:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 03:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 04:00:00,0.001,0.001,0.001,0.112,0.0
2024-01-11 04:15:00,0.001,0.001,0.001,0.36966666666666664,0.6
2024-01-11 04:30:00,0.001,0.001,0.001,0.20199999999999999,1.2
2024-01-11 04:45:00,0.001,0.001,0.001,0.05,0.6
2024-01-11 05:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 05:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 05:30:00,0.001,0.001,0.001,0.16366666666666668,1.2
2024-01-11 05:45:00,0.001,0.001,0.001,0.242,3.0
2024-01-11 06:00:00,0.001,0.001,0.001,0.23999999999999996,1.8
2024-01-11 06:15:00,0.001,0.001,0.001,0.08800000000000001,2.0
2024-01-11 06:30:00,0.001,0.001,0.001,0.05,3.0
2024-01-11 06:45:00,0.001,0.001,0.001,0.060333333333333336,1.8
2024-01-11 07:00:00,0.001,0.001,0.001,0.205,0.0
2024-01-11 07:15:00,0.001,0.001,0.001,0.11433333333333333,0.0
2024-01-11 07:30:00,0.001,0.001,0.001,0.23999999999999996,2.6
2024-01-11 07:45:00,0.001,0.001,0.001,0.164,3.0
2024-01-11 08:00:00,0.001,0.001,0.001,0.05,3.0
2024-01-11 08:15:00,0.001,0.001,0.001,0.112,1.8
2024-01-11 08:30:00,0.001,0.001,0.001,0.205,0.0
2024-01-11 08:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 09:00:00,0.001,0.001,0.001,0.17666666666666667,0.8
2024-01-11 09:15:00,0.001,0.001,0.001,0.23999999999999996,3.0
2024-01-11 09:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 09:45:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-11 10:00:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-11 10:15:00,0.001,0.001,0.001,0.06213333333333334,2.0
2024-01-11 10:30:00,0.001,0.001,0.001,0.11366666666666667,1.8
2024-01-11 10:45:00,0.001,0.001,0.001,0.2600942454236041,0.0
2024-01-11 11:00:00,0.05373565240384421,0.001,0.001,0.16115707570600685,0.0
2024-01-11 11:15:00,0.7920347860576631,0.001,0.001,0.3138904090393402,0.0
2024-01-11 11:30:00,0.7920347860576631,0.001,0.001,0.20449040903934018,2.0
2024-01-11 11:45:00,0.7920347860576631,0.001,0.001,0.15282374237267352,1.8
2024-01-11 12:00:00,0.7920347860576631,0.001,0.001,0.6806863312993797,0.0
2024-01-11 12:15:00,0.7920347860576631,0.001,0.001,0.28226666666666667,0.0
2024-01-11 12:30:00,0.7920347860576631,0.001,0.001,0.277,0.0
2024-01-11 12:45:00,0.7920347860576631,0.001,0.001,0.218,1.0
2024-01-11 13:00:00,0.7920347860576631,0.001,0.001,0.0604,2.6
2024-01-11 13:15:00,0.7920347860576631,0.001,0.001,0.05,0.0
2024-01-11 13:30:00,0.7920347860576631,0.001,0.001,0.05,0.0
2024-01-11 13:45:00,0.7920347860576631,0.001,0.001,0.13866666666666666,0.0
2024-01-11 14:00:00,0.7920347860576631,0.001,0.001,0.35366666666666663,0.0
2024-01-11 14:15:00,0.7920347860576631,0.001,0.001,0.19133333333333333,2.8
2024-01-11 14:30:00,0.7920347860576631,0.001,0.001,0.05,0.8
2024-01-11 14:45:00,0.5810921764422863,0.001,0.001,0.05,0.0
2024-01-11 15:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 15:15:00,0.001,0.001,0.001,0.07300000000000001,0.0
2024-01-11 15:30:00,0.001,0.001,0.001,0.3950000000000001,1.2
2024-01-11 15:45:00,0.001,0.001,0.001,0.21566666666666665,0.6
2024-01-11 16:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-11 16:15:00,0.001,0.001,0.001,0.05,1.4
2024-01-11 16:30:00,0.001,0.001,0.001,0.05,2.2
2024-01-11 16:45:00,0.001,0.001,0.001,0.112,0.0
2024-01-11 17:00:00,0.001,0.001,0.001,0.33166666666666667,0.0
2024-01-11 17:15:00,0.001,0.001,0.001,0.2512666666666667,0.0
2024-01-11 17:30:00,0.001,0.001,0.001,0.4817313184117486,0.0
2024-01-11 17:45:00,0.001,0.001,0.001,0.0945521973529143,2.4
2024-01-11 18:00:00,0.001,0.001,0.001,0.0945521973529143,0.4
2024-01-11 18:15:00,0.001,0.001,0.001,0.1969521973529143,0.0
2024-01-11 18:30:00,0.001,0.001,0.001,0.22924175788233145,0.0
2024-01-11 18:45:00,0.001,0.001,0.001,0.2803333333333333,0.4
2024-01-11 19:00:00,0.001,0.001,0.001,0.2572472433896504,3.0
2024-01-11 19:15:00,0.001,0.001,0.001,0.18282374237267351,0.0
2024-01-11 19:30:00,0.001,0.001,0.001,0.5929570757060069,0.0
2024-01-11 19:45:00,0.001,0.001,0.001,0.8752237423726735,0.0
2024-01-11 20:00:00,0.001,0.001,0.001,0.18865899389813878,0.0
2024-01-11 20:15:00,0.001,0.001,0.001,0.23949040903934019,1.6
2024-01-11 20:30:00,0.001,0.001,0.001,0.3236237423726735,2.0
2024-01-11 20:45:00,0.001,0.001,0.001,0.19409040903934016,0.0
2024-01-11 21:00:00,0.001,0.001,0.001,0.2448237423726735,0.0
2024-01-11 21:15:00,0.001,0.001,0.001,0.3354589938981388,0.0
2024-01-11 21:30:00,0.001,0.001,0.001,0.19934057672298372,0.0
2024-01-11 21:45:00,0.001,0.001,0.001,0.4057814344707002,1.2
2024-01-11 22:00:00,0.001,0.001,0.001,0.4190759397255878,0.0
2024-01-11 22:15:00,0.21194260961537684,0.001,0.001,0.3477426063922545,0.0
2024-01-11 22:30:00,0.7920347860576631,0.001,0.001,0.4637426063922545,0.0
2024-01-11 22:45:00,0.7920347860576631,0.001,0.001,0.44316202966927076,0.0
2024-01-11 23:00:00,0.7920347860576631,0.001,0.001,0.32352783858822093,0.0
2024-01-11 23:15:00,0.7920347860576631,0.001,0.001,0.31936666666666663,0.0
2024-01-11 23:30:00,0.7920347860576631,0.001,0.001,0.38376666666666664,0.0
2024-01-11 23:45:00,0.7920347860576631,0.001,0.001,0.312398081807868,0.0
2024-01-12 00:00:00,0.7920347860576631,0.001,0.001,0.3525237423726735,0.0
2024-01-12 00:15:00,0.7920347860576631,0.001,0.001,0.24919040903934017,0.0
2024-01-12 00:30:00,0.7920347860576631,0.001,0.001,0.1975237423726735,0.0
2024-01-12 00:45:00,0.7920347860576631,0.001,0.001,0.1975237423726735,0.0
2024-01-12 01:00:00,0.1592069572115326,0.001,0.001,0.31473141514120134,0.0
2024-01-12 01:15:00,0.001,0.001,0.001,0.43770000000000003,0.0
2024-01-12 01:30:00,0.001,0.001,0.001,0.3407,0.0
2024-01-12 01:45:00,0.001,0.001,0.001,0.1857,0.0
2024-01-12 02:00:00,0.001,0.001,0.001,0.1857,0.0
2024-01-12 02:15:00,0.001,0.001,0.001,0.1857,0.0
2024-01-12 02:30:00,0.001,0.001,0.001,0.17303999999999997,0.0
2024-01-12 02:45:00,0.001,0.001,0.001,0.35366666666666663,0.0
2024-01-12 03:00:00,0.001,0.001,0.001,0.22933333333333333,0.0
2024-01-12 03:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-12 03:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-12 03:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-12 04:00:00,0.001,0.001,0.001,0.060333333333333336,0.2
2024-01-12 04:15:00,0.001,0.001,0.001,0.36966666666666664,1.0
2024-01-12 04:30:00,0.001,0.001,0.001,0.25366666666666665,0.6
2024-01-12 04:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-12 05:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-12 05:15:00,0.001,0.001,0.001,0.05,1.4
2024-01-12 05:30:00,0.001,0.001,0.001,0.112,2.8
2024-01-12 05:45:00,0.001,0.001,0.001,0.2936666666666667,0.0
2024-01-12 06:00:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-12 06:15:00,0.001,0.001,0.001,0.08800000000000001,0.2
2024-01-12 06:30:00,0.001,0.001,0.001,0.05,3.0
2024-01-12 06:45:00,0.001,0.001,0.001,0.05,3.0
2024-01-12 07:00:00,0.001,0.001,0.001,0.16366666666666668,3.0
2024-01-12 07:15:00,0.001,0.001,0.001,0.16599999999999998,3.0
2024-01-12 07:30:00,0.001,0.001,0.001,0.23999999999999996,0.4
2024-01-12 07:45:00,0.001,0.001,0.001,0.164,0.0
2024-01-12 08:00:00,0.001,0.001,0.001,0.05,0.2
2024-01-12 08:15:00,0.001,0.001,0.001,0.060333333333333336,1.6
2024-01-12 08:30:00,0.001,0.001,0.001,0.205,0.8
2024-01-12 08:45:00,0.001,0.001,0.001,0.10166666666666666,1.8
2024-01-12 09:00:00,0.001,0.001,0.001,0.17666666666666667,2.0
2024-01-12 09:15:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-12 09:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-12 09:45:00,0.001,0.001,0.001,0.112,0.0
2024-01-12 10:00:00,0.001,0.001,0.001,0.205,2.6
2024-01-12 10:15:00,0.001,0.001,0.001,0.05,1.2
2024-01-12 10:30:00,0.001,0.001,0.001,0.10066666666666667,0.0
2024-01-12 10:45:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-12 11:00:00,0.001,0.001,0.001,0.126,0.0
2024-01-12 11:15:00,0.001,0.001,0.001,0.5634666666666667,2.6
2024-01-12 11:30:00,0.001,0.001,0.001,0.1646,1.2
2024-01-12 11:45:00,0.001,0.001,0.001,1.6191333333333333,0.0
2024-01-12 12:00:00,0.001,0.001,0.001,2.185,0.0
2024-01-12 12:15:00,0.001,0.001,0.001,0.5105999999999999,0.0
2024-01-12 12:30:00,0.001,0.001,0.001,1.3475333333333335,0.0
2024-01-12 12:45:00,0.001,0.001,0.001,2.355464651745082,2.8
2024-01-12 13:00:00,0.001,0.001,0.001,0.570618864019581,1.4
2024-01-12 13:15:00,0.001,0.001,0.001,1.0045521973529143,0.0
2024-01-12 13:30:00,0.001,0.001,0.001,0.22650927305892116,0.0
2024-01-12 13:45:00,0.001,0.001,0.001,0.30304260639225444,0.0
2024-01-12 14:00:00,0.001,0.001,0.001,0.4663759397255877,1.4
2024-01-12 14:15:00,0.001,0.001,0.001,0.3884446213138392,2.2
2024-01-12 14:30:00,0.001,0.001,0.001,0.17318057672298373,0.0
2024-01-12 14:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-12 15:00:00,0.001,0.001,0.001,0.0570942454236041,0.0
2024-01-12 15:15:00,0.001,0.001,0.001,0.07449040903934016,0.0
2024-01-12 15:30:00,0.001,0.001,0.001,0.36549040903934016,3.0
2024-01-12 15:45:00,0.001,0.001,0.001,0.8122237423726736,0.6
2024-01-12 16:00:00,0.001,0.001,0.001,0.0618237423726735,0.0
2024-01-12 16:15:00,0.001,0.001,0.001,0.06103549288116193,0.0
2024-01-12 16:30:00,0.001,0.001,0.001,0.769157075706007,0.0
2024-01-12 16:45:00,0.001,0.001,0.001,2.1941570757060074,1.4
2024-01-12 17:00:00,0.001,0.001,0.001,1.4752237423726735,2.2
2024-01-12 17:15:00,0.001,0.001,0.001,0.30349040903934016,0.0
2024-01-12 17:30:00,0.001,0.001,0.001,0.0618237423726735,0.0
2024-01-12 17:45:00,0.001,0.001,0.001,0.47440000000000004,0.0
2024-01-12 18:00:00,0.001,0.001,0.001,2.172,0.0
2024-01-12 18:15:00,0.001,0.001,0.001,2.103917399117638,2.6
2024-01-12 18:30:00,0.001,0.001,0.001,0.8332855306862477,1.0
2024-01-12 18:45:00,0.001,0.001,0.001,0.31821119125105307,0.0
2024-01-12 19:00:00,0.001,0.001,0.001,0.3033759397255878,0.0
2024-01-12 19:15:00,0.001,0.001,0.001,0.22564260639225447,0.0
2024-01-12 19:30:00,0.001,0.001,0.001,0.1932237423726735,0.6
2024-01-12 19:45:00,0.001,0.001,0.001,0.3410426063922545,3.0
2024-01-12 20:00:00,0.001,0.001,0.001,0.24767785791771976,0.0
2024-01-12 20:15:00,0.001,0.001,0.001,0.659018864019581,0.0
2024-01-12 20:30:00,0.001,0.001,0.001,0.23875219735291428,0.0
