,WasherDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 05:45:00,0.001,0.0,0.4307,0.0,2.2,1.0
2024-01-01 06:00:00,0.001,0.0,0.1777,0.0,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.1777,0.0,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.1777,0.0,0.0,1.2
2024-01-01 06:45:00,0.001,0.0,0.3630333333333333,0.0,0.0,1.5
2024-01-01 07:00:00,0.001,0.0,0.47203333333333336,0.0,0.0,0.6
2024-01-01 07:15:00,0.001,0.0,0.18803333333333333,0.0,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.1777,0.0,0.0,0.6
2024-01-01 07:45:00,0.001,0.0,0.11437333333333334,0.0,0.0,1.5
2024-01-01 08:00:00,0.001,0.0,0.20666666666666667,0.0,0.0,1.5
2024-01-01 08:15:00,0.001,0.0,0.30533333333333335,0.9333333333333333,0.0,1.4
2024-01-01 08:30:00,0.001,0.0,0.10400000000000001,7.0,0.0,1.5
2024-01-01 08:45:00,0.001,0.0,0.06009333333333333,5.133333333333334,0.0,1.5
2024-01-01 09:00:00,0.001,0.0,0.1777,0.0,0.8,1.5
2024-01-01 09:15:00,0.001,0.0,0.3484333333333333,0.0,0.8,1.5
2024-01-01 09:30:00,0.001,0.0,0.40236666666666665,0.0,0.0,1.5
2024-01-01 09:45:00,0.001,0.0,0.3043666666666667,0.0,0.0,1.5
2024-01-01 10:00:00,0.001,0.0,0.19069999999999998,0.0,0.0,1.5
2024-01-01 10:15:00,0.001,0.0,0.18983333333333333,0.0,0.0,1.5
2024-01-01 10:30:00,0.001,0.0,0.3463079141242245,0.0,0.0,1.5
2024-01-01 10:45:00,0.001,0.0,0.3495237423726735,0.0,0.0,1.5
2024-01-01 11:00:00,0.001,0.0,1.7591904090393402,0.0,0.0,1.5
2024-01-01 11:15:00,0.001,0.0,2.9655904090393403,0.0,0.0,1.5
2024-01-01 11:30:00,0.001,0.0,2.4966570757060067,0.0,0.0,1.5
2024-01-01 11:45:00,0.001,0.0,0.602217746440581,0.0,1.6,1.5
2024-01-01 12:00:00,0.001,0.0,0.4380333333333333,0.0,1.4,1.5
2024-01-01 12:15:00,0.001,0.0,0.42269999999999996,0.0,0.0,1.5
2024-01-01 12:30:00,0.001,0.0,0.3673196646327129,0.9333333333333333,0.0,1.5
2024-01-01 12:45:00,0.001,0.0,0.3235237423726735,0.9333333333333333,0.0,1.5
2024-01-01 13:00:00,0.001,0.0,0.3028837423726735,0.0,0.0,1.3
2024-01-01 13:15:00,0.001,0.0,0.20615707570600686,0.0,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.13742374237267352,0.0,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.18049040903934016,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.0620942454236041,0.0,0.0,0.3
2024-01-01 14:15:00,0.001,0.0,0.3326,0.0,0.0,1.1
2024-01-01 14:30:00,0.001,0.0,0.33953333333333335,0.0,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.309,0.0,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.439,0.0,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.19753333333333334,0.0,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.32766666666666666,0.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.2747961636157361,0.0,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,1.907957075706007,0.0,0.0,0.9
2024-01-01 16:15:00,0.001,0.0,1.8755211414903117,0.0,0.0,0.2
2024-01-01 16:30:00,0.001,0.0,0.7239426063922545,0.0,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,2.9144092730589213,0.0,0.0,0.5
2024-01-01 17:00:00,0.001,0.0,0.4841620296692708,2.3333333333333335,2.8,1.5
2024-01-01 17:15:00,0.001,0.0,0.33904079416736876,3.7333333333333334,0.2,1.0
2024-01-01 17:30:00,0.001,0.0,0.34745707570600687,0.0,0.0,1.5
2024-01-01 17:45:00,0.001,0.0,0.4105426063922545,0.0,0.0,0.3
2024-01-01 18:00:00,0.001,0.0,0.5067426063922544,0.0,0.0,1.5
2024-01-01 18:15:00,0.001,0.0,0.5378759397255878,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,1.0004759397255878,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.8910248599516736,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,3.057675091215665,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,3.5609188640195812,0.0,0.0,0.5
2024-01-01 19:30:00,0.001,0.0,2.254976275092875,0.0,0.0,0.7
2024-01-01 19:45:00,0.001,0.0,0.4630759397255878,0.0,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.5513959397255878,0.0,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.6091559397255877,0.0,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.664500848509923,0.0,0.0,1.2
2024-01-01 20:45:00,0.001,0.0,2.7375504090393403,0.0,0.0,0.6
2024-01-01 21:00:00,0.001,0.0,0.7756237423726735,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,1.813639329265426,0.0,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,2.4092213801281455,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,1.1473759397255878,0.0,0.0,1.3
2024-01-01 22:00:00,0.001,0.0,0.46670927305892107,0.0,0.2,0.1
2024-01-01 22:15:00,0.001,0.0,0.8604426063922546,0.0,0.0,0.3
2024-01-01 22:30:00,0.001,0.0,0.7271759397255878,0.0,0.0,1.5
2024-01-01 22:45:00,0.001,0.0,1.2809092730589213,0.0,0.0,0.4
2024-01-01 23:00:00,0.001,0.0,0.5238620296692708,0.0,0.0,0.3
2024-01-01 23:15:00,0.001,0.0,0.7440188640195811,0.0,0.0,1.1
2024-01-01 23:30:00,0.001,0.0,0.20479944074256468,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.20637593972558782,0.0,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.20637593972558782,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.49504260639225445,0.0,0.0,0.4
2024-01-02 00:30:00,0.001,0.0,0.4077092730589211,0.0,0.0,0.6
2024-01-02 00:45:00,0.001,0.0,0.1911290436588803,0.0,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.163,0.0,0.0,0.4
2024-01-02 01:15:00,0.001,0.0,0.163,0.0,0.0,0.9
2024-01-02 01:30:00,0.001,0.0,0.4,0.0,0.0,0.4
2024-01-02 01:45:00,0.001,0.0,0.41600000000000004,0.0,0.0,1.5
2024-01-02 02:00:00,0.001,0.0,0.12266666666666667,0.0,0.0,0.6
2024-01-02 02:15:00,0.001,0.0,0.042,0.0,0.0,1.0
2024-01-02 02:30:00,0.001,0.0,0.042,0.0,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.2304863312993796,0.0,0.0,0.5
2024-01-02 03:00:00,0.001,0.0,0.3481570757060068,0.0,0.0,1.5
2024-01-02 03:15:00,0.001,0.0,0.33069040903934016,0.0,0.0,0.1
2024-01-02 03:30:00,0.001,0.0,0.18709040903934018,0.0,0.6,0.0
2024-01-02 03:45:00,0.001,0.0,0.0538237423726735,0.0,0.0,1.0
2024-01-02 04:00:00,0.001,0.0,0.20903141514120138,0.0,1.8,1.5
2024-01-02 04:15:00,0.001,0.0,0.30533333333333335,0.0,1.8,0.5
2024-01-02 04:30:00,0.001,0.0,0.10400000000000001,0.0,1.2,0.0
2024-01-02 04:45:00,0.001,0.0,0.042,0.0,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.042,0.0,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.7397333333333334,0.0,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,1.5331333333333332,0.0,0.0,0.5
2024-01-02 05:45:00,0.001,0.0,1.2752000000000001,0.0,0.0,0.6
2024-01-02 06:00:00,0.001,0.0,0.042,0.0,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.04546666666666667,0.0,0.0,0.2
2024-01-02 06:30:00,0.001,0.0,0.21966666666666665,0.0,0.0,1.5
2024-01-02 06:45:00,0.001,0.0,0.215,0.0,0.0,0.1
2024-01-02 07:00:00,0.001,0.0,0.21,0.0,0.0,0.0
2024-01-02 07:15:00,0.001,0.0,0.06533333333333333,0.0,0.0,0.0
2024-01-02 07:30:00,0.001,0.0,0.5880666666666666,0.0,0.0,0.7
2024-01-02 07:45:00,0.001,0.0,0.21966666666666665,0.0,0.0,1.5
2024-01-02 08:00:00,0.001,0.0,0.19433333333333333,1.4,0.0,1.5
2024-01-02 08:15:00,0.001,0.0,0.179,7.0,0.0,0.1
2024-01-02 08:30:00,0.001,0.0,0.5167999999999999,7.0,0.0,0.9
2024-01-02 08:45:00,0.001,0.0,0.055,4.666666666666667,0.0,0.3
2024-01-02 09:00:00,0.001,0.0,0.8011333333333334,0.0,0.0,0.0
2024-01-02 09:15:00,0.001,0.0,0.3153333333333333,0.0,0.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.24833333333333335,0.0,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,0.2836,0.0,2.6,0.0
2024-01-02 10:00:00,0.001,0.0,0.4295333333333333,0.0,0.4,0.0
2024-01-02 10:15:00,0.001,0.0,0.5832666666666666,0.0,0.0,0.0
2024-01-02 10:30:00,0.001,0.7503333333333333,0.19433333333333333,0.0,0.0,1.0
2024-01-02 10:45:00,0.001,2.25,0.07566666666666667,0.0,0.0,0.8
2024-01-02 11:00:00,0.001,0.9006000000000001,0.32464,0.0,0.0,0.0
2024-01-02 11:15:00,0.001,0.7506666666666667,0.8298,0.0,0.0,0.0
2024-01-02 11:30:00,0.001,0.0003333333333333333,0.548815828248449,0.0,0.0,0.9
2024-01-02 11:45:00,0.001,0.0,2.845423742372674,0.0,0.0,0.1
2024-01-02 12:00:00,0.001,0.0,0.9355570757060068,0.0,0.0,1.1
2024-01-02 12:15:00,0.001,0.0,0.3956237423726735,0.0,0.0,0.6
2024-01-02 12:30:00,0.001,0.0,0.740228687098144,0.0,0.0,0.0
2024-01-02 12:45:00,0.001,0.0,0.26304260639225446,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.0,0.2823521973529142,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.2075521973529143,0.0,0.0,1.5
2024-01-02 13:30:00,0.001,0.0,0.27431538419605334,0.0,0.0,1.0
2024-01-02 13:45:00,0.001,0.0,0.6764666666666667,0.0,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.7274666666666666,0.0,0.0,0.0
2024-01-02 14:15:00,0.001,0.0,0.2136,0.0,0.0,1.5
2024-01-02 14:30:00,0.001,0.0,0.23122666666666664,0.0,0.0,1.1
2024-01-02 14:45:00,0.001,0.0,0.3919666666666667,0.0,0.0,0.0
2024-01-02 15:00:00,0.001,0.0,1.0628199999999999,0.0,0.0,0.0
2024-01-02 15:15:00,0.001,0.0,0.5947,4.2,0.0,0.9
2024-01-02 15:30:00,0.001,0.0,0.5291,5.133333333333334,0.0,1.5
2024-01-02 15:45:00,0.001,0.0,0.40002,0.0,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.23909999999999998,0.0,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.3137069596470552,0.0,1.8,0.0
2024-01-02 16:30:00,0.001,0.0,0.435918864019581,0.0,1.2,0.0
2024-01-02 16:45:00,0.001,0.0,0.34858553068624765,0.0,0.0,0.7
2024-01-02 17:00:00,0.001,0.0,0.2975721973529143,0.0,0.0,0.3
2024-01-02 17:15:00,0.001,0.0,0.744918864019581,0.0,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.4538153841960534,0.0,0.0,1.1
2024-01-02 17:45:00,0.001,0.0,1.2441,0.0,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.5838570757060069,0.0,0.0,0.0
2024-01-02 18:15:00,0.1592069572115326,0.0,0.7274570757060068,0.0,0.0,0.0
2024-01-02 18:30:00,0.7920347860576631,0.0,2.5665237423726737,0.0,0.0,0.0
2024-01-02 18:45:00,0.7920347860576631,0.0,2.321084914294228,0.0,0.0,0.4
2024-01-02 19:00:00,0.7920347860576631,0.00013333333333333334,3.1054759397255878,0.0,0.0,1.4
2024-01-02 19:15:00,0.7920347860576631,0.1509333333333333,4.0509959397255875,0.0,0.0,0.0
2024-01-02 19:30:00,0.7920347860576631,1.0505333333333333,1.3967661074092312,0.0,0.0,0.0
2024-01-02 19:45:00,0.7920347860576631,0.001,0.48633219735291433,0.0,0.0,0.6
2024-01-02 20:00:00,0.7920347860576631,0.0009333333333333333,0.6408921973529143,0.0,0.0,0.7
2024-01-02 20:15:00,0.7920347860576631,0.0,1.2462910254313602,0.0,0.0,0.0
2024-01-02 20:30:00,0.7920347860576631,0.0,0.5600243587646934,0.0,0.0,1.5
2024-01-02 20:45:00,0.7920347860576631,0.0,0.8156521973529143,0.0,0.0,1.5
2024-01-02 21:00:00,0.7920347860576631,0.0,0.3651511912510531,0.0,0.0,0.3
2024-01-02 21:15:00,0.7920347860576631,0.0,0.3377759397255878,0.0,0.0,0.6
2024-01-02 21:30:00,0.7920347860576631,0.0,1.0974426063922544,0.0,0.0,1.4
2024-01-02 21:45:00,0.7920347860576631,0.0,0.6907759397255878,0.0,0.0,0.0
2024-01-02 22:00:00,0.1064713048076884,0.0,0.32737593972558776,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.0,0.4377759397255877,0.0,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.32737593972558776,0.0,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.512709273058921,0.0,1.4,0.0
2024-01-02 23:00:00,0.001,0.0,0.6114620296692708,0.0,0.6,0.8
2024-01-02 23:15:00,0.001,0.0,0.3290385286522939,0.0,0.0,1.5
2024-01-02 23:30:00,0.001,0.0,0.7271759397255878,0.0,0.0,0.3
2024-01-02 23:45:00,0.001,0.0,0.37997593972558785,0.0,0.0,1.5
2024-01-03 00:00:00,0.001,0.0,0.39806055552953445,0.0,0.0,0.6
2024-01-03 00:15:00,0.001,0.0,0.5032656605648055,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.36069999999999997,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.29869999999999997,0.0,0.0,1.2
2024-01-03 01:00:00,0.001,0.0,0.3390333333333333,0.0,0.0,0.4
2024-01-03 01:15:00,0.001,0.0,0.46336666666666665,0.0,0.0,0.8
2024-01-03 01:30:00,0.001,0.0,0.5103666666666666,0.0,0.0,0.9
2024-01-03 01:45:00,0.001,0.0,0.4123666666666666,0.0,0.0,1.5
2024-01-03 02:00:00,0.001,0.0,0.27449999999999997,0.0,0.0,0.2
2024-01-03 02:15:00,0.001,0.0,0.7107666666666667,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.8754333333333333,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.3377,0.0,0.0,1.4
2024-01-03 03:00:00,0.001,0.0,0.3327,0.0,0.0,0.2
2024-01-03 03:15:00,0.001,0.0,0.18803333333333333,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.1777,0.0,0.0,0.1
2024-01-03 03:45:00,0.001,0.0,0.34236666666666665,0.0,0.0,1.0
2024-01-03 04:00:00,0.001,0.0,0.7168333333333333,0.0,1.4,0.0
2024-01-03 04:15:00,0.001,0.0,0.3017,0.0,1.0,0.0
2024-01-03 04:30:00,0.001,0.0,0.2397,0.0,0.0,0.0
2024-01-03 04:45:00,0.001,0.0,0.7107666666666667,0.0,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.34236666666666665,0.0,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.45030000000000003,0.0,0.0,1.3
2024-01-03 05:30:00,0.001,0.0,0.5165666666666666,0.0,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,1.3574999999999997,0.0,0.0,1.5
2024-01-03 06:00:00,0.001,0.0,0.77166,0.0,0.0,1.5
2024-01-03 06:15:00,0.001,0.0,0.20666666666666667,0.0,0.0,0.8
2024-01-03 06:30:00,0.001,0.0,0.5854666666666667,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.07566666666666667,0.0,0.0,1.5
2024-01-03 07:00:00,0.001,0.0,0.21,0.0,0.0,0.0
2024-01-03 07:15:00,0.001,0.0,0.06533333333333333,0.0,0.0,0.1
2024-01-03 07:30:00,0.001,0.0,0.21966666666666665,0.0,0.0,1.0
2024-01-03 07:45:00,0.001,0.0,0.5941333333333334,0.0,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.055,0.0,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.27580000000000005,0.0,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,0.238,0.0,3.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.7404666666666667,0.0,0.0,0.1
2024-01-03 09:00:00,0.001,0.0,0.3153333333333333,0.0,0.0,1.5
2024-01-03 09:15:00,0.001,0.0,0.5070666666666667,0.0,0.0,0.3
2024-01-03 09:30:00,0.001,0.0,0.3816,0.0,0.0,0.0
2024-01-03 09:45:00,0.001,0.0,0.2836,0.0,0.0,0.0
2024-01-03 10:00:00,0.001,0.0,0.32766666666666666,0.0,0.0,0.0
2024-01-03 10:15:00,0.001,0.0,0.30926666666666663,0.0,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.11953333333333332,0.0,0.0,0.6
2024-01-03 10:45:00,0.001,0.0,0.07566666666666667,0.0,0.0,1.1
2024-01-03 11:00:00,0.001,0.0,0.7430666666666668,0.0,0.0,0.6
2024-01-03 11:15:00,0.001,0.0,0.22999999999999998,0.0,0.0,1.5
2024-01-03 11:30:00,0.001,0.0,2.545453333333333,0.0,0.0,0.7
2024-01-03 11:45:00,0.001,0.0,3.62548,0.0,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,2.164,0.0,0.0,0.0
2024-01-03 12:15:00,0.001,0.0,1.5841333333333334,0.0,0.0,0.0
2024-01-03 12:30:00,0.001,0.0,1.0812666666666668,0.0,0.0,0.0
2024-01-03 12:45:00,0.001,0.0,0.19433333333333333,0.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.0,0.4595294969490694,0.0,0.0,0.0
2024-01-03 13:15:00,0.001,0.0,0.5392237423726736,0.0,0.0,0.0
2024-01-03 13:30:00,0.001,0.0,1.1420104090393401,0.0,0.0,1.1
2024-01-03 13:45:00,0.001,0.9003333333333333,0.9862237423726736,0.0,0.0,0.0
2024-01-03 14:00:00,0.001,2.1000666666666667,0.3245570757060069,0.0,0.0,0.8
2024-01-03 14:15:00,0.001,1.0505333333333333,0.15555707570600685,0.0,0.0,1.5
2024-01-03 14:30:00,0.001,0.9006000000000001,0.6805570757060069,0.0,0.0,1.5
2024-01-03 14:45:00,0.001,2.25,1.1987570757060069,0.0,1.6,0.9
2024-01-03 15:00:00,0.05373565240384421,0.9006000000000001,2.62949040903934,0.0,0.0,0.0
2024-01-03 15:15:00,0.7920347860576631,1.2004666666666668,1.1552237423726734,0.0,0.0,0.9
2024-01-03 15:30:00,0.7920347860576631,0.0005333333333333334,0.18782374237267352,0.0,0.0,0.6
2024-01-03 15:45:00,0.7920347860576631,0.0,0.18782374237267352,0.0,0.0,1.5
2024-01-03 16:00:00,0.7920347860576631,0.0,0.17994124745755785,0.0,0.0,0.3
2024-01-03 16:15:00,0.7920347860576631,0.0,0.5670000000000001,0.0,0.0,0.0
2024-01-03 16:30:00,0.7920347860576631,0.0,0.96468,0.0,0.0,0.0
2024-01-03 16:45:00,0.7920347860576631,0.0,0.37276666666666664,3.7333333333333334,0.0,0.5
2024-01-03 17:00:00,0.7920347860576631,0.0,0.41969999999999996,7.0,0.0,1.2
2024-01-03 17:15:00,0.7920347860576631,0.0,0.44073479823527617,5.6,0.0,0.0
2024-01-03 17:30:00,0.7920347860576631,0.0,0.6882521973529143,0.0,0.0,0.4
2024-01-03 17:45:00,0.7920347860576631,0.0,0.7054562750928749,0.0,0.0,0.8
2024-01-03 18:00:00,0.7920347860576631,0.0,0.3550759397255879,0.0,1.2,0.0
2024-01-03 18:15:00,0.7920347860576631,0.0,0.4570620204314773,0.0,1.8,0.7
2024-01-03 18:30:00,0.1064713048076884,0.0,0.41225707570600684,0.0,0.0,0.7
2024-01-03 18:45:00,0.001,0.0,0.6211904090393401,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,0.6774570757060069,0.0,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.37732374237267347,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.4315237423726735,0.0,0.0,0.0
2024-01-03 19:45:00,0.001,0.0,0.4734759397255878,0.0,0.0,1.1
2024-01-03 20:00:00,0.001,0.0,0.6399543569007429,0.0,0.0,1.4
2024-01-03 20:15:00,0.001,0.0,0.7291620296692708,0.0,0.0,0.5
2024-01-03 20:30:00,0.001,0.0,0.49167593972558776,0.0,0.0,1.5
2024-01-03 20:45:00,0.001,0.0,2.2405692730589215,0.0,0.0,1.5
2024-01-03 21:00:00,0.001,0.0,1.5739026063922548,0.0,0.0,1.5
2024-01-03 21:15:00,0.001,0.0,0.6277426063922544,0.0,0.0,1.5
2024-01-03 21:30:00,0.001,0.0,1.4752092730589212,0.0,0.0,1.5
2024-01-03 21:45:00,0.001,0.0,0.5897426063922544,0.0,0.0,1.5
2024-01-03 22:00:00,0.001,0.0,0.3856092730589211,0.0,0.0,1.5
2024-01-03 22:15:00,0.001,0.0,0.8734426063922545,0.0,0.0,1.5
2024-01-03 22:30:00,0.001,0.0,0.5050426063922544,0.0,0.0,1.5
2024-01-03 22:45:00,0.001,0.0,0.9001759397255877,0.0,0.0,1.5
2024-01-03 23:00:00,0.001,0.0,0.4906464427765184,0.0,0.0,1.2
2024-01-03 23:15:00,0.001,0.0,0.267418864019581,0.0,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.19455219735291432,0.0,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,1.158818864019581,0.0,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.3149497687360087,0.0,0.0,1.0
2024-01-04 00:15:00,0.001,0.0,0.7712237423726737,0.0,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.3578237423726735,0.0,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.19095707570600684,0.0,0.0,0.3
2024-01-04 01:00:00,0.001,0.0,1.0058237423726735,0.0,0.0,1.5
2024-01-04 01:15:00,0.001,0.0,0.5767491615817824,0.0,0.0,0.4
2024-01-04 01:30:00,0.001,0.0,0.5222,0.0,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.15566666666666668,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.042,0.0,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.20666666666666667,0.0,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.18133333333333335,0.0,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.06266666666666668,0.0,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.197,0.0,0.0,0.5
2024-01-04 03:15:00,0.001,0.0,0.052333333333333336,0.0,0.6,0.6
2024-01-04 03:30:00,0.001,0.0,0.6064666666666666,0.0,0.0,0.8
2024-01-04 03:45:00,0.001,0.0,0.18133333333333335,0.0,0.0,0.5
2024-01-04 04:00:00,0.001,0.0,0.5750666666666666,0.0,0.4,0.8
2024-01-04 04:15:00,0.001,0.0,0.166,0.0,3.0,1.5
2024-01-04 04:30:00,0.001,0.0,0.10400000000000001,0.0,1.0,0.4
2024-01-04 04:45:00,0.001,0.0,0.20666666666666667,0.0,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.18685107977391432,0.0,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.5868904090393402,0.0,0.0,0.6
2024-01-04 05:30:00,0.001,0.0,0.6592237423726736,0.0,0.0,1.5
2024-01-04 05:45:00,0.001,0.0,0.5672904090393402,0.0,0.0,1.1
2024-01-04 06:00:00,0.001,0.0,0.21297266259875922,0.0,0.0,0.8
2024-01-04 06:15:00,0.001,0.0,0.18133333333333335,0.0,0.0,1.5
2024-01-04 06:30:00,0.001,0.0,0.042,0.0,0.0,1.3
2024-01-04 06:45:00,0.001,0.0,0.07133333333333333,0.0,0.0,1.3
2024-01-04 07:00:00,0.001,0.0,0.21,0.0,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,0.22999999999999998,0.0,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.19433333333333333,0.0,0.0,0.0
2024-01-04 07:45:00,0.001,0.0,0.055,0.0,0.0,1.4
2024-01-04 08:00:00,0.001,0.0,0.4461333333333333,0.0,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.166,0.0,0.0,0.7
2024-01-04 08:30:00,0.001,0.0,0.26866666666666666,0.0,0.0,1.1
2024-01-04 08:45:00,0.001,0.0,0.18133333333333335,0.0,0.0,1.2
2024-01-04 09:00:00,0.001,0.0,0.042,0.0,0.0,1.0
2024-01-04 09:15:00,0.001,0.0,0.042,7.0,0.8,0.1
2024-01-04 09:30:00,0.001,0.0,0.11433333333333334,6.066666666666666,2.2,0.0
2024-01-04 09:45:00,0.001,0.0,0.3203333333333333,0.0,0.0,0.0
2024-01-04 10:00:00,0.001,0.0,0.5811333333333334,0.0,0.0,0.0
2024-01-04 10:15:00,0.001,0.0,0.16865333333333332,0.0,0.0,0.6
2024-01-04 10:30:00,0.001,0.0,0.1777,0.0,0.0,0.7
