,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 16:15:00,0.001,0.0,0.001,0.0945521973529143,0.0,0.6666666666666666
2024-01-01 16:30:00,0.001,0.0,0.001,0.1623995467098109,0.0,0.3333333333333333
2024-01-01 16:45:00,0.001,0.0,0.001,0.26022374237267354,0.0,0.3333333333333333
2024-01-01 17:00:00,0.001,0.0,0.001,0.27201040903934015,0.0,0.6666666666666666
2024-01-01 17:15:00,0.001,0.0,0.001,0.19089040903934018,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.3168237423726735,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.42294124745755785,0.0,1.3333333333333333
2024-01-01 18:00:00,0.001,0.0,0.001,0.5326533333333333,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.8455570757060068,0.5333333333333333,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.7444237423726735,1.8666666666666667,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.20458491429422782,0.0,0.3333333333333333
2024-01-01 19:00:00,0.001,0.0,0.001,0.4358426063922544,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.44970927305892106,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.3404934448104721,0.0,0.3333333333333333
2024-01-01 19:45:00,0.001,0.0,0.001,0.33655219735291425,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.30672435876469334,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.482,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.3124510797739143,0.0,0.3333333333333333
2024-01-01 20:45:00,0.001,0.0,0.001,0.2017550607844221,0.0,0.3333333333333333
2024-01-01 21:00:00,0.001,0.0,0.001,0.2143759397255878,0.0,1.6666666666666667
2024-01-01 21:15:00,0.001,0.0,0.001,0.2523759397255878,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.5583959397255878,0.0,2.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.4861620296692708,0.0,0.0
2024-01-01 22:00:00,0.7392991336538189,0.0,0.001,0.4710759397255878,0.0,1.6666666666666667
2024-01-01 22:15:00,0.7920347860576631,0.0,0.001,0.4710759397255878,0.0,1.6666666666666667
2024-01-01 22:30:00,0.7920347860576631,0.0,0.001,0.5470759397255878,0.0,0.3333333333333333
2024-01-01 22:45:00,0.7920347860576631,0.0,0.001,0.648409273058921,0.0,0.0
2024-01-01 23:00:00,0.7920347860576631,0.0,0.001,0.822475939725588,0.0,2.6666666666666665
2024-01-01 23:15:00,0.7920347860576631,0.0,0.001,0.3122915266183402,0.0,2.6666666666666665
2024-01-01 23:30:00,0.7920347860576631,0.0,0.001,0.6065347982352762,0.0,0.0
2024-01-01 23:45:00,0.7920347860576631,0.0,0.001,0.29969999999999997,0.0,0.0
