,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 06:45:00,0.001,0.0,0.001,0.045,0.0,1.5
2024-01-01 07:00:00,0.001,0.0,0.001,0.045,0.0,0.4
2024-01-01 07:15:00,0.001,0.0,0.001,0.045,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.20966666666666667,0.0,1.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.14633333333333332,2.0,1.1
2024-01-01 08:00:00,0.001,0.0,0.001,0.045,1.3333333333333333,0.1
2024-01-01 08:15:00,0.001,0.0,0.001,0.045,0.0,0.4
2024-01-01 08:30:00,0.001,0.0,0.001,0.045,0.0,1.4
2024-01-01 08:45:00,0.001,0.0,0.001,0.07033333333333333,0.0,0.7
2024-01-01 09:00:00,0.001,0.0,0.001,0.235,0.0,0.3
2024-01-01 09:15:00,0.001,0.0,0.001,0.09566666666666665,0.0,0.4
2024-01-01 09:30:00,0.001,0.0,0.001,0.08533333333333333,0.0,1.4
2024-01-01 09:45:00,0.001,0.0,0.001,0.1738,3.3333333333333335,0.9
2024-01-01 10:00:00,0.001,0.0,0.001,0.179,0.0,0.6
2024-01-01 10:15:00,0.001,0.0,0.001,1.6696666666666669,0.0,1.5
2024-01-01 10:30:00,0.001,0.0,0.001,2.491,0.0,0.6
2024-01-01 10:45:00,0.001,0.0,0.001,0.2962666666666667,0.0,0.2
2024-01-01 11:00:00,0.001,0.0,0.001,0.058,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.5910666666666666,0.0,1.1
2024-01-01 11:30:00,0.001,0.0,0.001,0.058,0.0,0.6
2024-01-01 11:45:00,0.001,0.0,0.001,0.18671774644058098,0.0,0.9
2024-01-01 12:00:00,0.001,0.0,0.001,0.28489040903934015,0.0,0.1
2024-01-01 12:15:00,0.001,0.0,0.001,0.1830237423726735,0.0,0.1
2024-01-01 12:30:00,0.001,0.0,0.001,0.2223759397255878,0.0,0.1
2024-01-01 12:45:00,0.001,0.0,0.001,0.2223759397255878,0.0,0.1
2024-01-01 13:00:00,0.001,0.0,0.001,0.21291694582744902,0.0,0.3
2024-01-01 13:15:00,0.001,0.0,0.001,0.37808553068624756,2.3333333333333335,0.1
2024-01-01 13:30:00,0.001,0.0,0.001,0.14418406578430476,0.0,0.5
2024-01-01 13:45:00,0.001,0.0,0.001,0.045,0.0,0.2
2024-01-01 14:00:00,0.001,0.0,0.001,0.15793333333333334,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.166,0.0,0.2
2024-01-01 14:30:00,0.001,0.0,0.001,0.20400000000000001,0.0,0.2
2024-01-01 14:45:00,0.001,0.0,0.001,0.38334523770585904,0.0,1.5
2024-01-01 15:00:00,0.001,0.0,0.001,0.2355521973529143,0.3333333333333333,1.5
2024-01-01 15:15:00,0.001,0.0,0.001,0.13301886401958096,3.0,0.7
2024-01-01 15:30:00,0.001,0.0,0.001,0.07655219735291431,0.0,0.1
2024-01-01 15:45:00,0.001,0.0,0.001,0.07234523770585907,0.0,0.1
2024-01-01 16:00:00,0.001,0.0,0.001,0.13366666666666666,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.22469808180786802,0.0,0.1
2024-01-01 16:30:00,0.001,0.0,0.001,0.0568237423726735,0.0,0.1
2024-01-01 16:45:00,0.001,0.0,0.001,0.0568237423726735,0.0,0.1
2024-01-01 17:00:00,0.001,0.0,0.001,0.0568237423726735,0.0,0.6
2024-01-01 17:15:00,0.001,0.0,0.001,0.0568237423726735,0.0,0.3
2024-01-01 17:30:00,0.001,0.0,0.001,0.18590983231635647,0.0,0.2
2024-01-01 17:45:00,0.001,0.0,0.001,0.17166666666666666,0.0,0.8
2024-01-01 18:00:00,0.001,0.0,0.001,0.07050302653333854,0.6666666666666666,1.1
2024-01-01 18:15:00,0.001,0.0,0.001,0.0883759397255878,2.6666666666666665,0.1
2024-01-01 18:30:00,0.001,0.0,0.001,0.15290927305892113,0.0,0.4
2024-01-01 18:45:00,0.001,0.0,0.001,0.20937593972558782,0.0,1.2
2024-01-01 19:00:00,0.001,0.0,0.001,0.6659092730589211,0.0,0.9
2024-01-01 19:15:00,0.001,0.0,0.001,0.41864260639225453,0.0,0.1
2024-01-01 19:30:00,0.001,0.0,0.001,0.1851759397255878,0.0,0.2
2024-01-01 19:45:00,0.001,0.0,0.001,0.20937593972558782,0.0,0.6
2024-01-01 20:00:00,0.001,0.0,0.001,0.20937593972558782,0.0,0.7
2024-01-01 20:15:00,0.001,0.0,0.001,0.7825918739412832,0.0,1.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.7374014344707002,0.0,0.1
2024-01-01 20:45:00,0.001,0.0,0.001,0.5238715266183402,0.0,0.4
2024-01-01 21:00:00,0.001,0.0,0.001,0.35248960842620825,0.0,0.4
2024-01-01 21:15:00,0.001,0.0,0.001,0.5737759397255878,0.0,0.9
2024-01-01 21:30:00,0.001,0.0,0.001,0.10137593972558781,3.3333333333333335,1.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.18167447482364496,0.0,1.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.21849424542360413,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.045,0.0,1.5
2024-01-01 22:30:00,0.001,0.0,0.001,0.15793333333333334,0.0,0.2
2024-01-01 22:45:00,0.001,0.0,0.001,0.166,0.0,0.2
2024-01-01 23:00:00,0.001,0.0,0.001,0.166,0.0,0.1
2024-01-01 23:15:00,0.001,0.0,0.001,0.31799999999999995,0.0,0.1
2024-01-01 23:30:00,0.001,0.0,0.001,0.25579999999999997,0.0,0.1
2024-01-01 23:45:00,0.001,0.0,0.001,0.045,0.0,0.0
