,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 17:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.049,0.0,0.0,0.1
2024-01-01 18:00:00,0.001,0.0,0.5820666666666666,0.0,0.0,1.5
2024-01-01 18:15:00,0.001,0.0,0.16299999999999998,0.0,0.0,0.7
2024-01-01 18:30:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.07844871752938667,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.08055219735291429,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.33741886401958093,0.0,0.0,0.0
2024-01-01 20:00:00,0.001,0.0005333333333333334,0.35355219735291427,0.0,1.6,0.0
2024-01-01 20:15:00,0.001,1.0505333333333333,0.8255327740758981,0.0,0.8,1.5
2024-01-01 20:30:00,0.001,0.1509333333333333,0.8548217274510889,0.0,0.0,0.8
2024-01-01 20:45:00,0.001,0.001,0.33437593972558777,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,6.666666666666667e-05,0.33437593972558777,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.9161092730589212,0.0,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.43777593972558776,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.19234114149031162,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.21337593972558783,0.0,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.15533277407589802,0.0,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.2395521973529143,0.0,0.0,1.3
2024-01-01 22:45:00,0.001,0.0,0.3915521973529143,0.0,0.0,1.1
2024-01-01 23:00:00,0.001,0.0,0.2775521973529143,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.1949716021543437,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.20706550025500498,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.10044260639225448,0.0,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.1683759397255878,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.2823759397255878,0.0,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.12406994379349527,0.0,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.049,0.0,0.0,1.2
2024-01-02 01:15:00,0.001,0.0,0.049,0.0,0.0,1.0
2024-01-02 01:30:00,0.001,0.0,0.16299999999999998,0.0,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.20099999999999998,0.0,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.20099999999999998,0.0,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.049,0.0,0.0,0.3
2024-01-02 04:00:00,0.001,0.0,0.049,0.0,0.0,1.5
2024-01-02 04:15:00,0.001,0.0,0.049,0.0,0.9333333333333333,0.4
2024-01-02 04:30:00,0.001,0.0,0.239,0.0,0.6666666666666666,0.0
2024-01-02 04:45:00,0.001,0.0,0.16299999999999998,0.0,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.049,0.0,1.2,0.0
2024-01-02 05:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-02 06:00:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.125,0.0,1.3333333333333333,0.0
2024-01-02 06:30:00,0.001,0.0,0.049,0.0,2.0,0.1
2024-01-02 06:45:00,0.001,0.0,1.0885333333333334,0.0,2.0,1.5
2024-01-02 07:00:00,0.001,0.0,2.1281333333333334,0.0,1.3333333333333333,0.6
2024-01-02 07:15:00,0.001,0.0,0.125,0.0,0.0,0.0
2024-01-02 07:30:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.16299999999999998,0.0,0.0,0.0
2024-01-02 09:00:00,0.001,0.0,0.239,0.0,0.5333333333333333,0.0
2024-01-02 09:15:00,0.001,0.0,0.049,0.0,2.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.049,0.0,0.8,0.8
2024-01-02 09:45:00,0.001,0.0,0.049,0.0,0.0,1.4
2024-01-02 10:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 10:15:00,0.001,0.0,0.20099999999999998,0.0,0.0,0.0
2024-01-02 10:30:00,0.001,0.0,0.20099999999999998,0.0,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 11:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 11:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-02 12:00:00,0.001,0.0,0.16299999999999998,0.0,1.8666666666666667,0.0
2024-01-02 12:15:00,0.001,0.0,0.049,0.0,1.3333333333333333,0.0
2024-01-02 12:30:00,0.001,0.0,0.049,0.0,0.0,1.5
2024-01-02 12:45:00,0.001,0.0,0.049,0.0,0.0,0.7
2024-01-02 13:00:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-02 13:30:00,0.001,0.0,0.125,2.0,0.0,0.0
2024-01-02 13:45:00,0.001,0.0,0.049,15.0,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.049,13.0,0.0,0.0
2024-01-02 14:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 14:30:00,0.001,0.0,0.125,0.0,0.0,0.0
2024-01-02 14:45:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-02 15:00:00,0.001,0.0,0.087,0.0,0.9333333333333333,0.0
2024-01-02 15:15:00,0.001,0.0,0.15386666666666668,0.0,2.0,1.2
2024-01-02 15:30:00,0.001,0.0,0.17,0.0,0.26666666666666666,1.0
2024-01-02 15:45:00,0.001,0.0,0.17,0.0,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.284,0.0,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.36,0.0,0.0,0.0
2024-01-02 16:30:00,0.001,0.0,0.08126666666666667,0.0,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 17:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.20099999999999998,0.0,0.0,0.6
2024-01-02 17:45:00,0.001,0.0,0.20099999999999998,0.0,0.0,1.5
2024-01-02 18:00:00,0.001,0.0,0.049,0.0,0.0,0.1
2024-01-02 18:15:00,0.001,0.0,0.049,0.0,1.0666666666666667,0.0
2024-01-02 18:30:00,0.001,0.0,0.057066666666666675,0.0,2.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.17,0.0,0.13333333333333333,0.0
2024-01-02 19:00:00,0.001,0.0,0.36,0.0,0.0,0.0
2024-01-02 19:15:00,0.001,0.0,0.29266666666666663,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,0.0,0.183,0.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.17493333333333333,0.0,0.0,0.0
2024-01-02 20:00:00,0.001,0.0,0.0862,0.0,0.0,0.6
2024-01-02 20:15:00,0.001,0.0,0.21728058596077718,0.0,0.0,1.5
2024-01-02 20:30:00,0.001,0.0,0.3915521973529143,0.0,0.0,0.4
2024-01-02 20:45:00,0.001,0.0,0.39048553068624764,0.0,0.0,0.0
2024-01-02 21:00:00,0.001,0.0,0.33201119125105305,0.0,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.6009092730589212,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.6566153537648106,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.3588307020197287,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.5243759397255877,0.0,1.8666666666666667,0.0
2024-01-02 22:15:00,0.001,0.0,0.36291694582744893,0.0,0.9333333333333333,0.2
2024-01-02 22:30:00,0.001,0.0,0.3225521973529143,0.0,0.0,1.5
2024-01-02 22:45:00,0.001,0.0,0.2499521973529143,0.0,0.0,0.6
2024-01-02 23:00:00,0.001,0.0,0.1791084245489981,0.0,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.17106666666666664,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.36,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.17,0.0,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.17,0.0,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.17,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.11353333333333333,0.0,0.0,0.7
2024-01-03 00:45:00,0.001,0.0,0.20099999999999998,0.0,0.0,1.5
2024-01-03 01:00:00,0.001,0.0,0.20099999999999998,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.16299999999999998,0.0,0.4,0.0
2024-01-03 02:45:00,0.001,0.0,0.049,0.0,0.0,0.1
2024-01-03 03:00:00,0.001,0.0,0.049,0.0,0.0,1.5
2024-01-03 03:15:00,0.001,0.0,0.049,0.0,0.0,0.6
2024-01-03 03:30:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.125,0.0,0.0,0.0
2024-01-03 04:15:00,0.001,0.0,0.049,0.0,1.7333333333333334,0.0
2024-01-03 04:30:00,0.001,0.0,0.049,0.0,2.0,0.0
2024-01-03 04:45:00,0.001,0.0,0.049,0.0,2.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.125,0.0,1.0666666666666667,0.0
2024-01-03 05:15:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-03 05:30:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.049,0.0,0.0,1.0
2024-01-03 06:00:00,0.001,0.0,0.049,0.0,0.0,1.2
2024-01-03 06:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.16299999999999998,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.24853333333333333,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.06199999999999999,0.0,1.6,0.0
2024-01-03 07:15:00,0.001,0.0,0.11053333333333333,0.0,1.7333333333333334,0.0
2024-01-03 07:30:00,0.001,0.0,2.3920666666666666,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.15213333333333334,0.0,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.292,0.0,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.22526666666666667,0.0,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,0.049,0.0,0.0,0.9
2024-01-03 08:45:00,0.001,0.0,0.049,0.0,0.0,1.3
2024-01-03 09:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 09:15:00,0.001,0.0,0.049,0.0,0.26666666666666666,0.0
2024-01-03 09:30:00,0.001,0.0,0.239,0.0,2.0,0.0
2024-01-03 09:45:00,0.001,0.0,0.16299999999999998,0.0,1.0666666666666667,0.0
2024-01-03 10:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 10:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 10:45:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-03 11:00:00,0.001,0.0,0.239,0.0,0.0,0.5
2024-01-03 11:15:00,0.001,0.0,0.125,11.0,0.0,1.5
2024-01-03 11:30:00,0.001,0.0,0.049,6.0,0.0,0.4
2024-01-03 11:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.049,0.0,2.0,0.0
2024-01-03 12:15:00,0.001,0.0,0.5248,0.0,1.3333333333333333,0.0
2024-01-03 12:30:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-03 12:45:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.0,0.3155333333333334,0.0,0.0,0.0
2024-01-03 13:15:00,0.001,0.0,0.18226666666666666,0.0,0.0,0.0
2024-01-03 13:30:00,0.001,0.0,0.049,0.0,0.0,0.3
2024-01-03 13:45:00,0.001,0.0,0.16299999999999998,0.0,0.0,1.5
2024-01-03 14:00:00,0.001,0.0,0.239,0.0,0.0,0.4
2024-01-03 14:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 14:30:00,0.001,0.0,0.049,0.0,1.3333333333333333,0.0
2024-01-03 14:45:00,0.001,0.0,0.049,0.0,2.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.44880000000000003,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.20099999999999998,2.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.20099999999999998,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.049,0.0,0.0,0.1
2024-01-03 16:15:00,0.001,0.0,0.049,0.0,0.0,1.5
2024-01-03 16:30:00,0.001,0.0,0.049,0.0,0.0,0.6
2024-01-03 16:45:00,0.001,0.0,0.26213827805880385,0.0,0.0,0.0
2024-01-03 17:00:00,0.001,0.0,0.1945521973529143,0.0,1.0666666666666667,0.0
2024-01-03 17:15:00,0.001,0.0,0.08055219735291429,0.0,2.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.08055219735291429,0.0,0.26666666666666666,0.0
2024-01-03 17:45:00,0.001,0.0,0.08055219735291429,0.0,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.11224175788233144,0.0,0.0,0.0
2024-01-03 18:15:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.125,0.0,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.049,0.0,0.0,0.7
2024-01-03 19:00:00,0.001,0.0,0.049,0.0,0.0,1.5
2024-01-03 19:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.125,0.0,0.9333333333333333,0.0
2024-01-03 19:45:00,0.001,0.0,0.239,0.0,2.0,0.0
2024-01-03 20:00:00,0.001,0.0,0.087,0.0,0.4,0.0
2024-01-03 20:15:00,0.001,0.0,0.21798666666666666,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.0,0.291,0.0,0.0,0.0
2024-01-03 20:45:00,0.001,0.0,0.31728683248635975,0.0,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.4483759397255877,0.0,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.5243759397255877,0.0,0.0,0.1
2024-01-03 21:30:00,0.001,0.0,0.27790927305892116,0.0,0.0,1.5
2024-01-03 21:45:00,0.001,0.0,0.22241502763531704,0.0,0.0,0.9
2024-01-03 22:00:00,0.001,0.0,0.19365637182232767,0.0,0.0,0.0
2024-01-03 22:15:00,0.001,0.0,0.21337593972558783,0.0,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,0.36537593972558774,0.0,0.0,0.0
2024-01-03 22:45:00,0.001,0.0,0.2847092730589211,0.0,0.13333333333333333,0.0
2024-01-03 23:00:00,0.001,0.0,0.15690927305892113,0.0,1.8666666666666667,0.0
2024-01-03 23:15:00,0.001,0.0,0.32412869633593744,0.0,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.3204487175293867,0.0,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,0.291,0.0,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.481,0.0,0.0,0.9
2024-01-04 00:15:00,0.001,0.0,0.3404666666666667,0.0,0.0,1.4
2024-01-04 00:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.125,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.44880000000000003,0.0,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.125,0.0,0.0,1.5
2024-01-04 03:00:00,0.001,0.0,0.239,0.0,0.0,0.7
2024-01-04 03:15:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.049,0.0,0.26666666666666666,0.0
2024-01-04 04:15:00,0.001,0.0,0.16299999999999998,0.0,0.9333333333333333,0.0
2024-01-04 04:30:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-04 04:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.049,0.0,1.0666666666666667,0.4
2024-01-04 05:15:00,0.001,0.0,0.049,0.0,0.9333333333333333,1.5
2024-01-04 05:30:00,0.001,0.0,0.049,0.0,1.4666666666666666,0.3
2024-01-04 05:45:00,0.001,0.0,0.20099999999999998,0.0,2.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.20099999999999998,0.0,2.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.049,0.0,1.7333333333333334,0.0
2024-01-04 06:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 06:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.16299999999999998,0.0,0.0,1.4
2024-01-04 07:45:00,0.001,0.0,0.049,0.0,0.8,0.8
2024-01-04 08:00:00,0.001,0.0,0.44880000000000003,0.0,2.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.049,0.0,0.8,0.0
2024-01-04 08:30:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-04 08:45:00,0.001,0.0,0.239,0.0,0.0,0.0
2024-01-04 09:00:00,0.001,0.0,0.125,0.0,0.0,0.0
2024-01-04 09:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 09:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 09:45:00,0.001,0.0,0.849,0.0,1.2,0.0
2024-01-04 10:00:00,0.001,0.0,1.9916666666666667,0.0,2.0,0.7
2024-01-04 10:15:00,0.001,0.0,0.6388,0.0,0.26666666666666666,1.5
2024-01-04 10:30:00,0.001,0.0,0.087,0.0,0.0,0.0
2024-01-04 10:45:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 11:00:00,0.001,0.0,0.049,3.0,0.0,0.0
2024-01-04 11:15:00,0.001,0.0,0.049,15.0,0.0,0.0
2024-01-04 11:30:00,0.001,0.0,0.6960666666666666,5.0,0.0,0.0
2024-01-04 11:45:00,0.001,0.0,0.239,0.0,1.3333333333333333,0.0
2024-01-04 12:00:00,0.001,0.0,0.049,0.0,2.0,0.0
2024-01-04 12:15:00,0.001,0.0,0.049,0.0,0.13333333333333333,0.7
2024-01-04 12:30:00,0.001,0.0,0.049,0.0,0.0,1.5
2024-01-04 12:45:00,0.001,0.0,0.049,0.0,0.0,0.2
2024-01-04 13:00:00,0.001,0.0,0.20099999999999998,1.0,0.0,0.0
2024-01-04 13:15:00,0.001,0.0,0.20099999999999998,0.0,0.0,0.0
2024-01-04 13:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 13:45:00,0.001,0.0,0.049,0.0,1.0666666666666667,0.0
2024-01-04 14:00:00,0.001,0.0,0.049,0.0,2.0,0.0
2024-01-04 14:15:00,0.001,0.0,0.049,0.0,0.4,0.0
2024-01-04 14:30:00,0.001,0.0,0.239,0.0,0.0,0.2
2024-01-04 14:45:00,0.001,0.0,0.16299999999999998,0.0,0.0,1.5
2024-01-04 15:00:00,0.001,0.0,0.049,0.0,0.0,0.5
2024-01-04 15:15:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 15:30:00,0.001,0.0,0.049,0.0,0.0,0.0
2024-01-04 15:45:00,0.001,0.0,0.09826666666666667,0.0,0.8,0.0
2024-01-04 16:00:00,0.001,0.0,0.252,1.0,2.0,0.0
