,TumbleDryer,BaseLoad,P_HP,P_WB
2024-01-01 14:15:00,0.001,0.1238237423726735,0.0,0.0
2024-01-01 14:30:00,0.001,0.0618237423726735,0.0,0.0
2024-01-01 14:45:00,0.001,0.0547294969490694,0.0,0.0
2024-01-01 15:00:00,0.001,0.6397999999999999,0.0,0.0
2024-01-01 15:15:00,0.001,0.22366666666666665,0.0,1.0
2024-01-01 15:30:00,0.001,0.174,0.0,0.1
2024-01-01 15:45:00,0.001,0.05,0.0,0.0
2024-01-01 16:00:00,0.001,0.126,0.0,0.0
2024-01-01 16:15:00,0.001,0.23999999999999996,0.0,0.8
2024-01-01 16:30:00,0.001,0.08739999999999999,0.26666666666666666,0.3
2024-01-01 16:45:00,0.001,0.22588249491511567,2.933333333333333,0.0
2024-01-01 17:00:00,0.001,0.19835070201972874,0.0,0.0
2024-01-01 17:15:00,0.001,0.33097593972558775,0.0,0.0
2024-01-01 17:30:00,0.001,0.35544260639225445,0.0,1.1
2024-01-01 17:45:00,0.001,1.0455876902340762,0.0,0.0
2024-01-01 18:00:00,0.001,1.557038528652294,0.0,0.0
2024-01-01 18:15:00,0.001,0.9130515809608944,0.0,0.0
2024-01-01 18:30:00,0.001,0.26795707570600685,0.0,0.7
2024-01-01 18:45:00,0.001,0.1314675151765897,0.0,0.6
2024-01-01 19:00:00,0.001,0.0933759397255878,0.0,0.0
2024-01-01 19:15:00,0.001,0.13470927305892114,0.0,0.9
2024-01-01 19:30:00,0.001,0.3552816943019837,0.0,0.3
2024-01-01 19:45:00,0.001,0.33955219735291425,0.0,0.0
2024-01-01 20:00:00,0.001,0.18325073245097145,0.0,0.0
2024-01-01 20:15:00,0.001,0.1958237423726735,3.2,0.4
2024-01-01 20:30:00,0.001,0.1958237423726735,0.0,0.7
2024-01-01 20:45:00,0.001,0.5056078081569783,0.0,0.0
2024-01-01 21:00:00,0.001,0.4061759397255878,0.0,0.0
2024-01-01 21:15:00,0.001,0.3053759397255878,0.0,0.0
2024-01-01 21:30:00,0.001,0.3053759397255878,0.0,0.0
2024-01-01 21:45:00,0.001,0.38137593972558775,0.0,1.1
2024-01-01 22:00:00,0.001,0.5218502791607823,0.0,0.0
2024-01-01 22:15:00,0.001,0.35188553068624756,0.0,0.0
2024-01-01 22:30:00,0.001,0.16117710613724953,0.0,0.0
2024-01-01 22:45:00,0.001,0.3053242951843456,0.0,0.0
2024-01-01 23:00:00,0.001,0.5020759397255878,0.0,1.1
2024-01-01 23:15:00,0.001,0.7662759397255878,0.0,0.0
2024-01-01 23:30:00,0.001,0.5496092730589212,0.0,0.0
2024-01-01 23:45:00,0.001,0.34074260639225445,0.0,0.0
2024-01-02 00:00:00,0.001,0.4708781932850068,0.0,0.3
2024-01-02 00:15:00,0.001,0.5400759397255878,0.0,0.8
2024-01-02 00:30:00,0.001,0.3902709950001173,0.0,0.0
2024-01-02 00:45:00,0.001,0.42185707570600683,0.0,0.0
2024-01-02 01:00:00,0.001,0.3711904090393402,0.0,0.0
2024-01-02 01:15:00,0.001,0.29969999999999997,0.0,0.0
2024-01-02 01:30:00,0.001,0.3630333333333333,0.0,0.9
2024-01-02 01:45:00,0.001,0.1857,0.0,0.2
2024-01-02 02:00:00,0.001,0.7681666666666666,0.0,0.0
2024-01-02 02:15:00,0.001,0.9947666666666666,0.0,0.0
2024-01-02 02:30:00,0.001,0.4967,0.0,0.1
2024-01-02 02:45:00,0.001,0.4080333333333333,0.0,1.0
2024-01-02 03:00:00,0.001,0.7065,0.0,0.0
2024-01-02 03:15:00,0.001,0.3067,0.0,0.0
2024-01-02 03:30:00,0.001,0.39603333333333335,0.0,0.0
2024-01-02 03:45:00,0.001,0.8374999999999999,0.0,1.1
2024-01-02 04:00:00,0.001,0.6108333333333333,1.3333333333333333,0.0
2024-01-02 04:15:00,0.001,0.1857,4.0,0.0
2024-01-02 04:30:00,0.001,0.14046666666666666,0.8,0.0
2024-01-02 04:45:00,0.001,0.2743333333333334,0.0,0.0
2024-01-02 05:00:00,0.001,0.8464000000000002,0.0,1.1
2024-01-02 05:15:00,0.001,0.05,0.0,0.0
2024-01-02 05:30:00,0.001,0.05,0.0,0.0
2024-01-02 05:45:00,0.001,0.08800000000000001,0.0,0.0
2024-01-02 06:00:00,0.001,0.25033333333333335,0.0,0.0
2024-01-02 06:15:00,0.001,0.26833333333333337,0.0,1.2
2024-01-02 06:30:00,0.001,0.081,0.0,0.0
2024-01-02 06:45:00,0.001,0.05,0.0,0.0
2024-01-02 07:00:00,0.001,0.164,0.0,1.0
2024-01-02 07:15:00,0.001,0.2273333333333333,0.0,0.1
2024-01-02 07:30:00,0.001,0.4861333333333333,0.0,0.0
2024-01-02 07:45:00,0.001,1.3910000000000002,1.8666666666666667,0.0
2024-01-02 08:00:00,0.001,0.8854666666666666,1.3333333333333333,0.0
2024-01-02 08:15:00,0.001,0.253,0.0,1.1
2024-01-02 08:30:00,0.001,0.16433333333333333,0.0,0.2
2024-01-02 08:45:00,0.001,0.10433333333333333,0.0,0.0
2024-01-02 09:00:00,0.001,0.8801333333333333,0.0,0.0
2024-01-02 09:15:00,0.001,1.3739999999999999,0.0,0.0
2024-01-02 09:30:00,0.001,0.9186,0.0,0.8
2024-01-02 09:45:00,0.001,0.6261294969490694,0.0,0.3
2024-01-02 10:00:00,0.001,0.0748237423726735,0.0,0.0
2024-01-02 10:15:00,0.001,0.2091570757060068,0.0,0.0
2024-01-02 10:30:00,0.001,0.8106237423726735,0.0,0.0
2024-01-02 10:45:00,0.001,0.20115707570600685,0.0,0.0
2024-01-02 11:00:00,0.001,0.05551774644058097,0.0,1.3
2024-01-02 11:15:00,0.001,0.09840000000000002,0.0,0.0
2024-01-02 11:30:00,0.001,0.2855402929803886,0.8,0.0
2024-01-02 11:45:00,0.001,0.5165521973529142,2.4,0.0
2024-01-02 12:00:00,0.001,0.2719521973529143,0.0,0.0
2024-01-02 12:15:00,0.001,0.2155521973529143,0.0,0.4
2024-01-02 12:30:00,1.2288399048342362,0.15908553068624762,0.0,0.9
2024-01-02 12:45:00,1.949257526753119,0.7109771061372496,0.0,0.0
2024-01-02 13:00:00,1.7245844062633329,0.5096393292654259,0.0,0.0
2024-01-02 13:15:00,0.34645293866492205,0.21382374237267351,0.0,0.0
2024-01-02 13:30:00,0.537946393830189,0.18282374237267351,0.0,0.0
2024-01-02 13:45:00,0.001,0.7158904090393402,0.0,1.0
2024-01-02 14:00:00,0.001,0.3728237423726735,0.0,0.1
2024-01-02 14:15:00,0.001,0.3819726625987592,0.0,0.0
2024-01-02 14:30:00,0.001,0.86126,0.0,0.0
2024-01-02 14:45:00,0.001,0.8527666666666666,0.0,0.0
2024-01-02 15:00:00,0.001,0.338518864019581,0.0,1.0
2024-01-02 15:15:00,0.001,0.4202521973529143,0.0,0.1
2024-01-02 15:30:00,0.001,0.29258553068624765,0.26666666666666666,0.0
2024-01-02 15:45:00,0.001,0.3722521973529143,2.933333333333333,0.0
2024-01-02 16:00:00,0.001,0.20883827805880378,0.0,0.0
2024-01-02 16:15:00,0.001,0.4708333333333333,0.0,0.2
2024-01-02 16:30:00,0.001,0.45903333333333335,0.0,0.9
2024-01-02 16:45:00,0.001,0.3228529979660462,0.0,0.0
2024-01-02 17:00:00,0.001,0.4563237423726735,0.0,0.0
2024-01-02 17:15:00,0.001,1.3940570757060067,0.0,0.0
2024-01-02 17:30:00,0.001,1.4005237423726735,0.0,1.2
2024-01-02 17:45:00,0.001,0.4071904090393402,0.0,0.0
2024-01-02 18:00:00,0.001,0.20947422423015485,0.0,0.0
2024-01-02 18:15:00,0.001,0.41769944074256465,0.0,0.0
2024-01-02 18:30:00,0.001,0.6010759397255878,0.0,0.7
2024-01-02 18:45:00,0.001,0.5404092730589212,0.0,0.4
2024-01-02 19:00:00,0.001,0.35874260639225447,0.0,0.0
2024-01-02 19:15:00,0.001,0.3500759397255878,0.0,0.0
2024-01-02 19:30:00,0.001,0.3061292730589212,0.0,0.0
2024-01-02 19:45:00,0.001,0.6189417274510888,2.933333333333333,1.1
2024-01-02 20:00:00,0.001,0.35104260639225443,0.26666666666666666,0.3
2024-01-02 20:15:00,0.001,0.2273759397255878,0.0,0.0
2024-01-02 20:30:00,0.001,0.2273759397255878,0.0,0.0
2024-01-02 20:45:00,0.001,0.3033759397255878,0.0,0.0
2024-01-02 21:00:00,0.001,0.5117759397255878,0.0,0.5
2024-01-02 21:15:00,0.001,0.21170927305892115,0.0,0.6
2024-01-02 21:30:00,0.001,0.20299766166678399,0.0,0.0
2024-01-02 21:45:00,0.001,0.3185237423726735,0.0,0.0
2024-01-02 22:00:00,0.001,0.4705237423726735,0.0,0.0
2024-01-02 22:15:00,0.001,0.4960374110732939,0.0,0.3
2024-01-02 22:30:00,0.001,0.46169999999999994,0.0,0.9
2024-01-02 22:45:00,0.001,0.32352783858822093,0.0,0.0
2024-01-02 23:00:00,0.001,0.29558553068624766,0.0,0.0
2024-01-02 23:15:00,0.001,0.40725219735291435,0.0,0.0
2024-01-02 23:30:00,0.001,0.28058553068624764,0.0,0.3
2024-01-02 23:45:00,0.001,0.35158553068624765,0.0,0.9
2024-01-03 00:00:00,0.001,0.2603208789411657,0.0,0.0
2024-01-03 00:15:00,0.001,0.4101,0.0,0.0
2024-01-03 00:30:00,0.001,0.3701275787569374,0.0,0.0
2024-01-03 00:45:00,0.001,0.1975237423726735,0.0,0.0
2024-01-03 01:00:00,0.001,0.39085707570600686,0.0,1.3
2024-01-03 01:15:00,0.001,0.44252374237267345,0.0,0.0
2024-01-03 01:30:00,0.001,0.5085237423726735,0.0,0.0
2024-01-03 01:45:00,0.001,0.41985707570600683,0.0,0.0
2024-01-03 02:00:00,0.001,0.2734609120902708,0.0,0.0
2024-01-03 02:15:00,0.001,0.1960333333333333,0.0,0.8
2024-01-03 02:30:00,0.001,0.4167,0.0,0.4
2024-01-03 02:45:00,0.001,0.4067,0.0,0.0
2024-01-03 03:00:00,0.001,0.22365421227449905,0.0,0.0
2024-01-03 03:15:00,0.001,0.12678553068624762,0.0,0.0
2024-01-03 03:30:00,0.001,0.0815521973529143,0.5333333333333333,1.1
2024-01-03 03:45:00,0.001,0.3368855306862476,0.26666666666666666,0.0
2024-01-03 04:00:00,0.001,0.31388553068624764,1.3333333333333333,0.0
2024-01-03 04:15:00,0.001,0.05,4.0,0.0
2024-01-03 04:30:00,0.001,0.05,0.0,0.7
2024-01-03 04:45:00,0.001,0.4878,0.0,0.4
2024-01-03 05:00:00,0.001,0.2813333333333333,0.0,0.0
2024-01-03 05:15:00,0.001,0.26833333333333337,0.0,0.0
2024-01-03 05:30:00,0.001,0.05,0.0,0.0
2024-01-03 05:45:00,0.001,0.05,0.0,1.0
2024-01-03 06:00:00,0.001,0.6970666666666666,0.0,0.1
2024-01-03 06:15:00,0.001,0.2273333333333333,0.0,0.0
2024-01-03 06:30:00,0.001,0.18606666666666666,0.0,0.0
2024-01-03 06:45:00,0.001,0.125,0.0,0.0
2024-01-03 07:00:00,0.001,0.063,0.0,0.6
2024-01-03 07:15:00,0.001,0.7860666666666666,0.0,0.5
2024-01-03 07:30:00,0.001,0.16433333333333333,2.4,0.0
2024-01-03 07:45:00,0.001,0.13533333333333333,0.8,0.0
2024-01-03 08:00:00,0.001,0.1818,0.0,0.1
2024-01-03 08:15:00,0.001,0.7485999999999999,0.0,1.5
2024-01-03 08:30:00,0.001,1.501,0.0,0.0
2024-01-03 08:45:00,0.001,1.6529333333333334,0.0,0.0
2024-01-03 09:00:00,0.001,0.07333333333333333,0.0,0.9
2024-01-03 09:15:00,0.001,0.218,0.0,0.2
2024-01-03 09:30:00,0.001,0.3792666666666667,0.0,0.0
2024-01-03 09:45:00,0.001,0.6021333333333333,0.0,0.0
2024-01-03 10:00:00,0.001,0.063,0.0,0.0
2024-01-03 10:15:00,0.001,0.5834472433896504,0.0,1.2
2024-01-03 10:30:00,0.001,0.32655707570600684,0.0,0.0
2024-01-03 10:45:00,0.001,1.3544904090393401,0.5333333333333333,0.0
2024-01-03 11:00:00,0.001,2.11787040903934,2.6666666666666665,0.0
2024-01-03 11:15:00,0.001,0.9849472433896503,0.0,0.0
2024-01-03 11:30:00,0.001,0.7317666666666666,0.0,0.0
2024-01-03 11:45:00,0.001,0.8871,0.0,1.1
2024-01-03 12:00:00,0.001,0.5520681315686097,0.0,0.0
2024-01-03 12:15:00,0.001,0.750318864019581,0.0,0.0
2024-01-03 12:30:00,0.001,0.22678553068624765,0.0,0.0
2024-01-03 12:45:00,0.001,1.1631188640195809,0.0,0.5
2024-01-03 13:00:00,0.001,0.8779111912510531,0.0,0.7
2024-01-03 13:15:00,0.001,1.1279724599020602,0.0,0.0
2024-01-03 13:30:00,0.001,0.4120759397255878,0.0,0.0
2024-01-03 13:45:00,0.001,0.3500759397255878,0.0,0.0
2024-01-03 14:00:00,0.001,0.4260759397255878,0.0,0.8
2024-01-03 14:15:00,0.001,0.4458759397255878,2.1333333333333333,0.5
2024-01-03 14:30:00,0.001,0.3376391265687269,1.0666666666666667,0.0
2024-01-03 14:45:00,0.001,0.33452374237267346,0.0,0.0
2024-01-03 15:00:00,0.001,0.20894724338965037,0.0,0.0
2024-01-03 15:15:00,0.001,0.7623237423726735,0.0,0.3
2024-01-03 15:30:00,0.001,1.3933237423726734,0.0,0.9
2024-01-03 15:45:00,0.001,0.32885707570600686,0.0,0.0
2024-01-03 16:00:00,0.001,0.6067904090393401,0.0,0.0
2024-01-03 16:15:00,0.001,0.7818059959320925,0.0,0.0
2024-01-03 16:30:00,0.001,0.5125437728039162,0.0,0.0
2024-01-03 16:45:00,0.001,0.4256210235674096,0.0,1.1
2024-01-03 17:00:00,0.001,0.29854260639225444,0.0,0.0
2024-01-03 17:15:00,0.001,0.4422092730589211,0.0,0.0
2024-01-03 17:30:00,0.001,0.5614092730589211,0.8,0.0
2024-01-03 17:45:00,0.001,0.8617791265687269,2.4,0.7
2024-01-03 18:00:00,0.001,0.2867492730589211,0.0,0.5
2024-01-03 18:15:00,0.001,0.36063277407589805,0.0,0.0
2024-01-03 18:30:00,0.001,0.40125627509287487,0.0,0.0
2024-01-03 18:45:00,0.001,0.7080759397255878,0.0,0.0
2024-01-03 19:00:00,0.001,0.4644092730589211,0.0,0.1
2024-01-03 19:15:00,0.001,0.3509426063922545,0.0,1.0
2024-01-03 19:30:00,0.001,0.3535426063922545,0.0,0.0
2024-01-03 19:45:00,0.001,0.43907593972558784,0.0,0.0
2024-01-03 20:00:00,0.001,0.6874092730589212,0.0,0.0
2024-01-03 20:15:00,0.5133357661134783,0.45040927305892114,0.0,0.8
2024-01-03 20:30:00,1.8126105293494639,0.36307593972558777,0.0,1.5
2024-01-03 20:45:00,1.9750930667388347,0.7533426063922545,0.26666666666666666,1.1
2024-01-03 21:00:00,1.9517746161720926,0.4686759397255878,2.933333333333333,0.0
2024-01-03 21:15:00,0.7872116014247428,0.5747426063922544,0.0,0.0
2024-01-03 21:30:00,0.001,0.48707593972558777,0.0,0.0
2024-01-03 21:45:00,0.001,0.4513959397255878,0.0,0.6
2024-01-03 22:00:00,0.001,0.4638492730589211,0.0,0.5
2024-01-03 22:15:00,0.001,0.5522092730589211,0.0,0.0
2024-01-03 22:30:00,0.001,0.4367426063922545,0.0,0.0
2024-01-03 22:45:00,0.001,0.6284759397255877,0.0,0.0
2024-01-03 23:00:00,0.001,0.38454260639225446,0.0,0.0
2024-01-03 23:15:00,0.001,0.46407593972558775,0.0,1.1
2024-01-03 23:30:00,0.001,0.637809273058921,0.0,0.0
2024-01-03 23:45:00,0.001,0.36063277407589805,0.0,0.0
2024-01-04 00:00:00,0.001,0.4664092730589211,0.0,0.0
2024-01-04 00:15:00,0.001,0.45607593972558774,0.0,1.3
2024-01-04 00:30:00,0.001,1.084409273058921,0.0,0.0
2024-01-04 00:45:00,0.001,0.43247795464717254,0.0,0.0
2024-01-04 01:00:00,0.001,0.2701237423726735,0.0,0.0
2024-01-04 01:15:00,0.001,0.23176283028240272,0.0,0.0
2024-01-04 01:30:00,0.001,0.4174882494915116,0.0,0.2
2024-01-04 01:45:00,0.001,1.0415904090393402,0.0,0.9
2024-01-04 02:00:00,0.001,0.3438570757060068,0.0,0.0
2024-01-04 02:15:00,0.001,0.8515904090393402,0.0,0.0
2024-01-04 02:30:00,0.001,0.2913837423726735,0.0,0.0
2024-01-04 02:45:00,0.001,0.5534882494915117,0.0,0.0
2024-01-04 03:00:00,0.001,0.38703333333333334,1.3333333333333333,1.1
2024-01-04 03:15:00,0.001,0.1857,1.0666666666666667,0.0
2024-01-04 03:30:00,0.001,0.1857,0.0,0.0
2024-01-04 03:45:00,0.001,0.22369999999999998,0.0,0.0
2024-01-04 04:00:00,0.001,0.44803333333333334,0.0,0.0
2024-01-04 04:15:00,0.001,0.3730333333333334,3.2,0.7
2024-01-04 04:30:00,0.001,0.1857,1.3333333333333333,0.4
2024-01-04 04:45:00,0.001,0.1857,0.0,0.0
2024-01-04 05:00:00,0.001,0.6995,0.0,0.0
2024-01-04 05:15:00,0.001,0.3733666666666666,0.0,0.0
2024-01-04 05:30:00,0.001,0.3407,0.0,0.1
2024-01-04 05:45:00,0.001,0.6164999999999999,0.0,1.0
2024-01-04 06:00:00,0.001,0.8316999999999999,0.0,0.0
2024-01-04 06:15:00,0.001,0.4967,0.0,0.0
2024-01-04 06:30:00,0.001,0.4080333333333333,0.0,0.0
2024-01-04 06:45:00,0.001,0.29242666666666667,0.0,0.0
2024-01-04 07:00:00,0.001,0.21559999999999999,0.26666666666666666,1.1
2024-01-04 07:15:00,0.001,0.126,2.933333333333333,0.0
2024-01-04 07:30:00,0.001,0.23999999999999996,0.0,0.0
2024-01-04 07:45:00,0.001,0.07533333333333334,0.0,0.0
2024-01-04 08:00:00,0.001,0.09133333333333332,0.0,0.4
2024-01-04 08:15:00,0.001,0.20933333333333332,0.0,0.7
2024-01-04 08:30:00,0.001,0.215,0.0,0.0
2024-01-04 08:45:00,0.001,0.20233333333333334,0.0,0.0
2024-01-04 09:00:00,0.001,0.063,0.0,0.0
2024-01-04 09:15:00,0.001,0.063,0.0,0.0
2024-01-04 09:30:00,0.001,0.6247333333333334,0.0,1.2
2024-01-04 09:45:00,0.001,0.31153333333333333,0.26666666666666666,0.1
2024-01-04 10:00:00,0.001,0.12633333333333333,2.933333333333333,0.0
2024-01-04 10:15:00,0.001,0.063,0.0,0.0
2024-01-04 10:30:00,0.001,0.055200000000000006,0.0,0.0
2024-01-04 10:45:00,0.001,0.23633333333333334,0.0,0.0
2024-01-04 11:00:00,0.001,0.3522,0.0,1.1
2024-01-04 11:15:00,0.001,0.08193131841174857,0.0,0.0
2024-01-04 11:30:00,0.001,1.1612188640195809,0.0,0.0
2024-01-04 11:45:00,0.001,2.0660855306862476,0.0,0.0
2024-01-04 12:00:00,0.001,0.41588553068624756,0.0,0.0
2024-01-04 12:15:00,0.001,0.8664855306862477,0.0,0.6
2024-01-04 12:30:00,0.001,0.21660695964705523,0.26666666666666666,0.5
2024-01-04 12:45:00,0.001,0.184,2.933333333333333,0.0
2024-01-04 13:00:00,0.001,1.6497599576131017,0.0,0.0
2024-01-04 13:15:00,0.001,2.4851092730589213,0.0,0.0
2024-01-04 13:30:00,0.001,0.8621092730589212,0.0,0.0
2024-01-04 13:45:00,0.001,0.2903759397255878,0.0,1.1
2024-01-04 14:00:00,0.001,0.5535876902340763,0.0,0.0
2024-01-04 14:15:00,0.001,0.7147721973529143,0.0,0.0
2024-01-04 14:30:00,0.001,0.46113681315686095,0.0,0.0
2024-01-04 14:45:00,0.001,0.3610333333333333,0.0,0.1
2024-01-04 15:00:00,0.001,0.4747,0.0,1.0
2024-01-04 15:15:00,0.001,0.46967649898302305,0.5333333333333333,0.0
2024-01-04 15:30:00,0.001,0.5137237423726735,2.6666666666666665,0.0
2024-01-04 15:45:00,0.001,0.6483904090393402,0.0,0.0
2024-01-04 16:00:00,0.001,0.4356570757060068,0.0,0.3
2024-01-04 16:15:00,0.001,1.2647237423726734,0.0,0.8
2024-01-04 16:30:00,0.001,0.3856570757060068,0.0,0.0
2024-01-04 16:45:00,0.001,0.4194092730589212,0.0,0.0
2024-01-04 17:00:00,0.001,0.3524759397255878,0.0,0.0
2024-01-04 17:15:00,0.001,0.2420759397255878,0.0,0.9
2024-01-04 17:30:00,0.001,0.31440927305892113,0.0,0.3
2024-01-04 17:45:00,0.001,0.6635426063922545,0.0,0.0
2024-01-04 18:00:00,0.001,2.1766001446262435,1.8666666666666667,0.0
2024-01-04 18:15:00,0.001,1.7750412474575579,1.3333333333333333,0.0
2024-01-04 18:30:00,0.001,0.8377426063922545,0.0,0.6
2024-01-04 18:45:00,0.001,0.9038092730589212,0.0,0.5
2024-01-04 19:00:00,0.001,0.7080759397255878,0.0,0.0
2024-01-04 19:15:00,0.001,0.3357692730589211,0.0,0.0
2024-01-04 19:30:00,0.001,0.22695152661834017,0.0,0.0
2024-01-04 19:45:00,0.001,0.8776248599516736,0.0,0.0
2024-01-04 20:00:00,0.001,0.9018759397255879,0.0,1.0
2024-01-04 20:15:00,0.001,0.5927426063922545,0.0,0.1
2024-01-04 20:30:00,0.001,0.4430759397255878,0.0,0.0
2024-01-04 20:45:00,0.001,0.3500759397255878,3.2,0.0
2024-01-04 21:00:00,0.001,0.3373111912510531,0.0,0.0
2024-01-04 21:15:00,0.001,0.40725219735291435,0.0,0.6
2024-01-04 21:30:00,0.001,0.3177119043725257,0.0,0.5
2024-01-04 21:45:00,0.001,0.3407,0.0,0.0
2024-01-04 22:00:00,0.001,0.18900983231635643,0.0,0.0
2024-01-04 22:15:00,0.001,0.4296715809608945,0.0,0.0
2024-01-04 22:30:00,0.001,0.4194092730589212,0.0,0.6
2024-01-04 22:45:00,0.001,0.2420759397255878,0.0,0.6
2024-01-04 23:00:00,0.001,0.3764092730589212,0.0,0.0
2024-01-04 23:15:00,0.001,0.2910759397255878,0.0,0.0
2024-01-04 23:30:00,0.001,0.41513469226802996,0.0,0.0
2024-01-04 23:45:00,0.001,0.2870333333333333,0.0,0.0
2024-01-05 00:00:00,0.001,0.1857,0.0,0.4
2024-01-05 00:15:00,0.001,0.25803333333333334,0.0,0.7
2024-01-05 00:30:00,0.001,0.25,0.0,0.0
2024-01-05 00:45:00,0.001,0.23999999999999996,0.0,0.0
2024-01-05 01:00:00,0.001,0.07533333333333334,0.0,0.0
2024-01-05 01:15:00,0.001,0.05,0.0,0.0
2024-01-05 01:30:00,0.001,0.060333333333333336,0.0,1.1
2024-01-05 01:45:00,0.001,0.35700000000000004,0.0,0.0
2024-01-05 02:00:00,0.001,0.6201333333333333,0.0,0.0
2024-01-05 02:15:00,0.001,0.05,0.0,0.0
2024-01-05 02:30:00,0.001,0.05,0.0,0.9
2024-01-05 02:45:00,0.001,0.08800000000000001,0.0,0.2
2024-01-05 03:00:00,0.001,0.3433333333333334,0.0,0.0
2024-01-05 03:15:00,0.001,0.6061333333333334,0.8,0.0
2024-01-05 03:30:00,0.001,0.05,0.8,0.0
2024-01-05 03:45:00,0.001,0.05,1.6,1.1
2024-01-05 04:00:00,0.001,0.164,4.0,0.0
2024-01-05 04:15:00,0.001,0.6684666666666667,1.3333333333333333,0.0
2024-01-05 04:30:00,0.001,0.205,0.0,0.0
2024-01-05 04:45:00,0.001,0.05,0.0,0.0
2024-01-05 05:00:00,0.001,0.05,0.0,1.2
2024-01-05 05:15:00,0.001,0.7730666666666667,0.0,0.0
2024-01-05 05:30:00,0.001,0.6844,0.0,0.0
2024-01-05 05:45:00,0.001,0.18433333333333332,0.0,0.0
2024-01-05 06:00:00,0.001,0.11979999999999999,0.5333333333333333,0.0
2024-01-05 06:15:00,0.001,0.4055333333333333,1.3333333333333333,0.0
2024-01-05 06:30:00,0.001,0.38626666666666665,0.0,1.3
2024-01-05 06:45:00,0.001,0.08833333333333333,0.0,0.0
2024-01-05 07:00:00,0.001,0.13446666666666665,0.0,0.0
2024-01-05 07:15:00,0.001,0.7613466666666666,1.3333333333333333,0.0
