,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_WB
2024-03-12 22:30:00,0.001,0.001,0.0,0.001,0.2223759397255878,0.0,0.5
2024-03-12 22:45:00,0.001,0.001,0.0,0.001,0.3182229417595415,0.0,1.5
2024-03-12 23:00:00,0.001,0.001,0.0,0.001,0.2095445245843864,0.0,1.5
2024-03-12 23:15:00,0.001,0.001,0.0,0.001,0.0883759397255878,0.0,1.5
2024-03-12 23:30:00,0.001,0.001,0.0,0.001,0.08416898007853256,0.0,1.5
2024-03-12 23:45:00,0.001,0.001,0.0,0.001,0.0568237423726735,0.0,1.5
2024-03-13 00:00:00,0.001,0.001,0.0,0.001,0.0568237423726735,0.0,1.5
2024-03-13 00:15:00,0.001,0.001,0.0,0.001,0.23894124745755782,0.0,0.0
2024-03-13 00:30:00,0.001,0.001,0.0,0.001,0.10833333333333334,0.0,0.0
2024-03-13 00:45:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 01:00:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 01:15:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 01:30:00,0.001,0.001,0.0,0.001,0.09566666666666666,0.0,0.0
2024-03-13 01:45:00,0.001,0.001,0.0,0.001,0.235,0.0,0.0
2024-03-13 02:00:00,0.001,0.001,0.0,0.001,0.057666666666666665,0.0,1.2
2024-03-13 02:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-13 02:30:00,0.001,0.001,0.0,0.001,0.44480000000000003,0.0,0.4
2024-03-13 02:45:00,0.001,0.001,0.0,0.001,0.045,0.0,0.3
2024-03-13 03:00:00,0.001,0.001,0.0,0.001,0.14633333333333332,0.0,1.5
2024-03-13 03:15:00,0.001,0.001,0.0,0.001,0.19699999999999998,0.0,1.5
2024-03-13 03:30:00,0.001,0.001,0.0,0.001,0.5780666666666666,0.0,1.5
2024-03-13 03:45:00,0.001,0.001,0.0,0.001,0.045,0.0,0.8
2024-03-13 04:00:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 04:15:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 04:30:00,0.001,0.001,0.0,0.001,0.197,0.0,0.0
2024-03-13 04:45:00,0.001,0.001,0.0,0.001,0.14633333333333332,0.0,0.0
2024-03-13 05:00:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 05:15:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 05:30:00,0.001,0.001,0.0,0.001,0.44480000000000003,0.0,0.0
2024-03-13 05:45:00,0.001,0.001,0.0,0.001,0.057666666666666665,0.0,0.0
2024-03-13 06:00:00,0.001,0.001,0.0,0.001,0.235,0.0,0.4
2024-03-13 06:15:00,0.001,0.001,0.0,0.001,0.09566666666666665,0.0,1.5
2024-03-13 06:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.0
2024-03-13 06:45:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 07:00:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 07:15:00,0.001,0.001,0.0,0.001,0.10833333333333334,0.0,0.9
2024-03-13 07:30:00,0.001,0.001,0.0,0.001,0.235,0.0,1.5
2024-03-13 07:45:00,0.001,0.001,0.0,0.001,0.045,0.0,0.9
2024-03-13 08:00:00,0.001,0.001,0.0,0.001,0.16686666666666666,0.0,0.0
2024-03-13 08:15:00,0.001,0.001,0.0,0.001,0.179,0.0,0.0
2024-03-13 08:30:00,0.001,0.001,0.0,0.001,0.179,0.0,0.4
2024-03-13 08:45:00,0.001,0.001,0.0,0.001,0.293,0.0,1.5
2024-03-13 09:00:00,0.001,0.001,0.0,0.001,0.3157333333333333,0.0,1.5
2024-03-13 09:15:00,0.001,0.001,0.0,0.001,0.1176,0.0,1.5
2024-03-13 09:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-13 09:45:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-13 10:00:00,0.001,0.001,0.0,0.001,1.0352666666666666,0.0,0.1
2024-03-13 10:15:00,0.001,0.001,0.0,0.001,2.3316666666666666,0.0,0.0
2024-03-13 10:30:00,0.001,0.001,0.0,0.001,0.841,0.0,0.0
2024-03-13 10:45:00,0.001,0.001,0.0,0.001,0.045,0.0,0.4
2024-03-13 11:00:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-13 11:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-13 11:30:00,0.001,0.001,0.0,0.001,0.6034,0.0,1.5
2024-03-13 11:45:00,0.001,0.001,0.0,0.001,0.7680666666666667,0.0,1.5
2024-03-13 12:00:00,0.001,0.001,0.0,0.001,0.08299999999999999,0.0,1.5
2024-03-13 12:15:00,0.001,0.001,0.0,0.001,0.5780666666666666,0.0,1.5
2024-03-13 12:30:00,0.001,0.001,0.0,0.001,0.05524724338965037,0.0,0.3
2024-03-13 12:45:00,0.001,0.001,0.0,0.001,0.16169040903934018,0.0,0.0
2024-03-13 13:00:00,0.001,0.001,0.0,0.001,0.2538237423726735,0.0,1.0
2024-03-13 13:15:00,0.001,0.001,0.0,0.001,0.35515707570600685,0.0,1.5
2024-03-13 13:30:00,0.001,0.001,0.0,0.001,0.21498144370849362,0.0,1.5
2024-03-13 13:45:00,0.7920347860576631,0.001,0.0,0.001,0.2909169458274489,0.0,0.9
2024-03-13 14:00:00,0.7920347860576631,0.001,0.0,0.001,0.8389759397255878,0.0,0.0
2024-03-13 14:15:00,0.7920347860576631,0.001,0.0,0.001,0.17937593972558782,0.0,0.2
2024-03-13 14:30:00,0.7920347860576631,0.001,0.0,0.001,0.24537593972558777,0.0,1.5
2024-03-13 14:45:00,0.7920347860576631,0.001,0.0,0.001,0.19190432833345064,0.0,1.5
2024-03-13 15:00:00,0.7920347860576631,0.001,0.0,0.001,0.05367074440662723,0.0,1.5
2024-03-13 15:15:00,0.7920347860576631,0.001,0.0,0.001,0.045,0.0,0.7
2024-03-13 15:30:00,0.7920347860576631,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 15:45:00,0.7920347860576631,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 16:00:00,0.7920347860576631,0.001,0.0,0.001,0.22233333333333333,0.0,0.0
2024-03-13 16:15:00,0.7920347860576631,0.001,0.0,0.001,0.121,0.0,0.0
2024-03-13 16:30:00,0.7920347860576631,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 16:45:00,0.7920347860576631,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 17:00:00,0.7920347860576631,0.001,0.0,0.001,0.045,2.3333333333333335,0.0
2024-03-13 17:15:00,0.7920347860576631,0.001,0.0,0.001,0.08299999999999999,7.0,0.0
2024-03-13 17:30:00,0.7920347860576631,0.001,0.0,0.001,0.235,7.0,0.0
2024-03-13 17:45:00,0.1592069572115326,0.001,0.0,0.001,0.07033333333333333,7.0,0.0
2024-03-13 18:00:00,0.001,0.001,0.0,0.001,0.045,7.0,0.6
2024-03-13 18:15:00,0.001,0.001,0.0,0.001,0.5780666666666666,0.9333333333333333,1.5
2024-03-13 18:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-13 18:45:00,0.001,0.001,0.0,0.001,0.13366666666666666,0.0,1.5
2024-03-13 19:00:00,0.001,0.001,0.0,0.001,0.20966666666666667,0.0,0.0
2024-03-13 19:15:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 19:30:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-13 19:45:00,0.001,0.001,0.0,0.001,0.05051774644058096,0.0,0.0
2024-03-13 20:00:00,0.001,0.001,0.0,0.001,0.0568237423726735,0.0,0.0
2024-03-13 20:15:00,0.001,0.001,0.0,0.001,0.7292237423726735,0.0,0.0
2024-03-13 20:30:00,0.001,0.001,0.0,0.001,0.1708237423726735,0.0,0.0
2024-03-13 20:45:00,0.001,0.001,0.0,0.001,0.0568237423726735,0.0,1.2
2024-03-13 21:00:00,0.001,0.001,0.0,0.001,0.12056882621449527,0.0,1.5
2024-03-13 21:15:00,0.001,0.001,0.0,0.001,0.166,0.0,0.7
2024-03-13 21:30:00,0.001,0.001,0.0,0.001,0.18229641420922615,0.0,0.0
2024-03-13 21:45:00,0.001,0.001,0.0,0.001,0.39937593972558777,0.0,0.0
2024-03-13 22:00:00,0.001,0.001,0.0,0.001,0.6725092730589212,0.0,1.2
2024-03-13 22:15:00,0.001,0.001,0.0,0.001,0.15290927305892113,0.0,1.5
2024-03-13 22:30:00,0.001,0.001,0.0,0.001,0.20464644277651842,0.0,1.5
2024-03-13 22:45:00,0.001,0.001,0.0,0.001,0.19124175788233144,0.0,1.5
2024-03-13 23:00:00,0.001,0.001,0.0,0.001,0.24821886401958096,0.0,1.5
2024-03-13 23:15:00,0.001,0.001,0.0,0.001,0.37141886401958096,0.0,1.5
2024-03-13 23:30:00,0.001,0.001,0.0,0.001,0.08921886401958098,0.0,1.5
2024-03-13 23:45:00,0.001,0.001,0.0,0.001,0.07655219735291431,0.0,1.5
2024-03-14 00:00:00,0.001,0.001,0.0,0.001,0.051310439470582864,0.0,1.5
2024-03-14 00:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 00:30:00,0.001,0.001,0.0,0.001,0.14633333333333332,0.0,1.5
2024-03-14 00:45:00,0.001,0.001,0.0,0.001,0.19699999999999998,0.0,1.5
2024-03-14 01:00:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 01:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 01:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 01:45:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 02:00:00,0.001,0.001,0.0,0.001,0.197,0.0,1.5
2024-03-14 02:15:00,0.001,0.001,0.0,0.001,0.14633333333333332,0.0,1.5
2024-03-14 02:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 02:45:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 03:00:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 03:15:00,0.001,0.001,0.0,0.001,0.057666666666666665,0.0,1.5
2024-03-14 03:30:00,0.001,0.001,0.0,0.001,0.235,0.0,1.5
2024-03-14 03:45:00,0.001,0.001,0.0,0.001,0.09566666666666665,0.0,1.5
2024-03-14 04:00:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 04:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 04:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 04:45:00,0.001,0.001,0.0,0.001,0.3748666666666667,0.0,1.5
2024-03-14 05:00:00,0.001,0.001,0.0,0.001,0.3682666666666667,0.0,1.5
2024-03-14 05:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 05:30:00,0.001,0.001,0.0,0.001,0.4448,0.0,1.5
2024-03-14 05:45:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 06:00:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 06:15:00,0.001,0.001,0.0,0.001,0.15899999999999997,0.0,1.5
2024-03-14 06:30:00,0.001,0.001,0.0,0.001,0.18433333333333332,0.0,1.5
2024-03-14 06:45:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 07:00:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 07:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 07:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 07:45:00,0.001,0.001,0.0,0.001,0.20966666666666667,0.0,1.5
2024-03-14 08:00:00,0.001,0.001,0.0,0.001,0.13366666666666666,0.0,1.5
2024-03-14 08:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-14 08:30:00,0.001,0.001,0.0,0.001,0.047599999999999996,0.0,1.5
2024-03-14 08:45:00,0.001,0.001,0.0,0.001,0.058,0.0,1.5
2024-03-14 09:00:00,0.001,0.001,0.0,0.001,0.08333333333333333,0.0,1.5
2024-03-14 09:15:00,0.001,0.001,0.0,0.001,0.24799999999999997,0.0,1.5
2024-03-14 09:30:00,0.001,0.001,0.0,0.001,0.096,0.0,1.5
2024-03-14 09:45:00,0.001,0.001,0.0,0.001,0.0528,0.0,1.5
2024-03-14 10:00:00,0.001,0.001,0.0,0.001,0.058,0.0,1.5
2024-03-14 10:15:00,0.001,0.001,0.0,0.001,0.058,0.0,1.5
2024-03-14 10:30:00,0.001,0.001,0.0,0.001,0.13399999999999998,0.0,1.5
2024-03-14 10:45:00,0.4228852192307536,0.001,0.0,0.001,0.2336,0.0,1.5
2024-03-14 11:00:00,0.7920347860576631,0.001,0.0,0.001,0.05106666666666667,0.0,1.5
2024-03-14 11:15:00,0.7920347860576631,0.001,0.0,0.001,0.5910666666666666,0.0,1.5
2024-03-14 11:30:00,0.7920347860576631,0.001,0.0,0.001,0.058,0.0,1.5
2024-03-14 11:45:00,0.7920347860576631,0.001,0.0,0.001,0.058,0.0,1.5
2024-03-14 12:00:00,0.7920347860576631,0.001,0.0,0.001,0.17426666666666665,6.533333333333333,1.5
2024-03-14 12:15:00,0.7920347860576631,0.001,0.0,0.001,0.26039999999999996,7.0,1.5
2024-03-14 12:30:00,0.7920347860576631,0.001,0.0,0.001,0.5658,7.0,1.5
2024-03-14 12:45:00,0.7920347860576631,0.001,0.0,0.001,0.1738,7.0,1.5
2024-03-14 13:00:00,0.7920347860576631,0.001,0.0,0.001,0.179,7.0,1.5
2024-03-14 13:15:00,0.7920347860576631,0.001,0.0,0.001,0.179,6.066666666666666,1.5
2024-03-14 13:30:00,0.7920347860576631,0.001,0.0006666666666666666,0.001,0.8957059959320924,0.0,1.5
2024-03-14 13:45:00,0.7920347860576631,0.001,1.2004666666666668,0.001,0.6296104090393402,0.0,1.5
2024-03-14 14:00:00,0.3701495668269094,0.001,0.001,0.001,0.0568237423726735,0.0,1.5
2024-03-14 14:15:00,0.001,0.001,0.001,0.001,0.0568237423726735,0.0,1.5
2024-03-14 14:30:00,0.001,0.001,0.001,0.001,0.0568237423726735,0.0,1.5
2024-03-14 14:45:00,0.001,0.001,0.001,0.001,0.49399232723147224,0.0,1.5
2024-03-14 15:00:00,0.001,0.001,0.001,0.001,0.27744871752938666,0.0,1.5
2024-03-14 15:15:00,0.001,0.001,0.001,0.001,0.11488553068624764,0.0,1.5
2024-03-14 15:30:00,0.001,0.001,0.001,0.001,0.08955219735291431,0.0,1.5
2024-03-14 15:45:00,0.001,0.001,2.25,0.001,0.08955219735291431,0.0,1.5
2024-03-14 16:00:00,0.001,0.001,0.1509333333333333,0.001,0.0796487175293867,0.0,1.5
2024-03-14 16:15:00,0.001,0.001,0.0006666666666666666,0.001,0.1882666666666667,0.0,1.5
2024-03-14 16:30:00,0.001,0.001,0.0,0.0836337114293139,0.31366666666666665,0.0,1.5
2024-03-14 16:45:00,0.001,0.001,0.0,0.11168793632775932,0.6820666666666667,0.0,1.5
2024-03-14 17:00:00,0.001,0.001,0.0,0.19883213881083456,0.149,0.0,1.5
2024-03-14 17:15:00,0.001,0.001,0.0,1.1919111899081825,0.09353333333333333,0.0,1.5
2024-03-14 17:30:00,0.001,0.001,0.0,0.10943051901756166,0.05972435876469335,0.0,1.5
2024-03-14 17:45:00,0.001,0.001,0.0,0.17218476076597364,0.21588553068624763,0.0,1.5
2024-03-14 18:00:00,0.001,0.001,0.0,0.35116374390942556,0.19055219735291432,0.0,1.5
2024-03-14 18:15:00,0.001,0.001,0.0,0.5287194589028279,0.08206994379349528,0.0,1.5
2024-03-14 18:30:00,0.001,0.001,0.0,0.12049328674879728,0.0883759397255878,0.0,1.5
2024-03-14 18:45:00,0.001,0.001,0.0,0.29288461440607627,0.17669593972558778,0.0,1.5
2024-03-14 19:00:00,0.001,0.001,0.0,0.07132120813619972,0.16800084850992303,0.0,1.5
2024-03-14 19:15:00,0.001,0.001,0.0,0.001,0.37896403535306206,0.0,1.5
2024-03-14 19:30:00,0.001,0.001,0.0005333333333333334,0.001,0.28570927305892113,0.0,1.5
2024-03-14 19:45:00,0.001,0.001,1.0505333333333333,0.001,0.7554426063922546,0.0,1.5
2024-03-14 20:00:00,0.001,0.001,0.1509333333333333,0.001,0.2223759397255878,0.0,0.4
2024-03-14 20:15:00,0.001,0.001,0.001,0.001,1.5274426063922546,0.0,1.5
2024-03-14 20:30:00,0.001,0.001,0.001,0.001,2.261042606392254,0.0,1.5
2024-03-14 20:45:00,0.001,0.001,0.001,0.001,0.6940147678040334,0.0,1.5
2024-03-14 21:00:00,0.001,0.001,0.001,0.001,0.19101738987984468,0.0,1.0
2024-03-14 21:15:00,0.001,0.001,0.001,0.001,0.1975521973529143,0.0,0.0
2024-03-14 21:30:00,0.001,0.001,0.001,0.001,0.1975521973529143,0.0,0.0
2024-03-14 21:45:00,0.001,0.001,1.9501333333333333,0.001,0.1975521973529143,0.0,0.0
2024-03-14 22:00:00,0.001,0.001,0.45013333333333333,0.001,0.2988855306862476,0.0,0.0
2024-03-14 22:15:00,0.001,0.001,0.0,0.001,0.26888553068624765,0.0,0.0
2024-03-14 22:30:00,0.001,0.001,0.0,0.001,0.19597125483140085,0.0,0.0
2024-03-14 22:45:00,0.001,0.001,0.0,0.001,0.20937593972558782,0.0,0.0
2024-03-14 23:00:00,0.001,0.001,0.0,0.001,0.20937593972558782,0.0,0.3
2024-03-14 23:15:00,0.001,0.001,0.0,0.001,0.20937593972558782,0.0,1.5
2024-03-14 23:30:00,0.001,0.001,0.0,0.001,0.3613759397255878,0.0,1.5
2024-03-14 23:45:00,0.001,0.001,0.0,0.001,0.20295087707721526,0.0,1.5
2024-03-15 00:00:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-15 00:15:00,0.001,0.001,0.0,0.001,0.0544589938981388,0.0,1.5
2024-03-15 00:30:00,0.001,0.001,0.0,0.001,0.0568237423726735,0.0,0.1
2024-03-15 00:45:00,0.001,0.001,0.0,0.001,0.06949040903934017,0.0,0.9
2024-03-15 01:00:00,0.001,0.001,0.0,0.001,0.24682374237267352,0.0,1.5
2024-03-15 01:15:00,0.001,0.001,0.0,0.001,0.10591391005631705,0.0,1.5
2024-03-15 01:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-15 01:45:00,0.001,0.001,0.0,0.001,0.045,0.0,0.3
2024-03-15 02:00:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-15 02:15:00,0.001,0.001,0.0,0.001,0.10833333333333334,0.0,0.0
2024-03-15 02:30:00,0.001,0.001,0.0,0.001,0.235,0.0,0.0
2024-03-15 02:45:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-15 03:00:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-15 03:15:00,0.001,0.001,0.0,0.001,0.045,0.0,0.9
2024-03-15 03:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-15 03:45:00,0.001,0.001,0.0,0.001,0.2922666666666667,0.0,1.5
2024-03-15 04:00:00,0.001,0.001,0.0,0.001,0.45086666666666664,0.0,0.5
2024-03-15 04:15:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-15 04:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.1
2024-03-15 04:45:00,0.001,0.001,0.0,0.001,0.045,0.0,1.4
2024-03-15 05:00:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-15 05:15:00,0.001,0.001,0.0,0.001,0.20966666666666667,0.0,0.0
2024-03-15 05:30:00,0.001,0.001,0.0,0.001,0.13366666666666666,0.0,0.0
2024-03-15 05:45:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-15 06:00:00,0.001,0.001,0.0,0.001,0.045,0.0,1.3
2024-03-15 06:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-15 06:30:00,0.001,0.001,0.0,0.001,0.33686666666666665,0.0,1.3
2024-03-15 06:45:00,0.001,0.001,0.0,0.001,0.3682666666666667,0.0,0.0
2024-03-15 07:00:00,0.001,0.001,0.0,0.001,0.08299999999999999,0.0,0.0
2024-03-15 07:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.3
2024-03-15 07:30:00,0.001,0.001,0.0,0.001,0.6108666666666667,0.0,1.5
2024-03-15 07:45:00,0.001,0.001,0.0,0.001,2.167,0.0,0.8
2024-03-15 08:00:00,0.001,0.001,0.0,0.001,1.252733333333333,0.0,0.7
2024-03-15 08:15:00,0.001,0.001,0.0,0.001,0.22233333333333333,0.0,1.5
2024-03-15 08:30:00,0.001,0.001,0.0,0.1613153268107452,0.045,0.0,1.5
2024-03-15 08:45:00,0.001,0.001,0.0,0.4742561237541715,0.4474,0.0,0.2
2024-03-15 09:00:00,0.001,0.001,0.0,0.614273171681349,0.19126666666666664,0.0,0.0
2024-03-15 09:15:00,0.001,0.001,0.0,0.15269830158935585,0.4578,0.0,0.0
2024-03-15 09:30:00,0.001,0.001,0.0,0.3591484120935252,0.7177333333333333,0.0,0.0
2024-03-15 09:45:00,0.001,0.001,0.0,1.3103478708408682,0.18380000000000002,0.0,0.0
2024-03-15 10:00:00,0.001,0.001,0.0,0.24717629226994017,0.045,0.0,0.0
2024-03-15 10:15:00,0.001,0.001,0.0,0.10649224540073976,0.5780666666666666,0.0,1.4
2024-03-15 10:30:00,0.001,0.001,0.0,0.3213968434492331,0.045,0.0,1.5
2024-03-15 10:45:00,0.001,0.001,0.0,0.8709994292464647,0.045,0.0,1.5
2024-03-15 11:00:00,0.001,0.001,0.0,0.001,0.22233333333333333,0.0,1.5
2024-03-15 11:15:00,0.001,0.001,0.0,0.001,0.121,0.0,0.2
2024-03-15 11:30:00,0.001,0.001,0.0,0.001,0.045,1.4,1.5
2024-03-15 11:45:00,0.001,0.001,0.0,0.001,0.045,7.0,1.5
2024-03-15 12:00:00,0.001,0.001,0.0,0.001,0.05366666666666667,7.0,1.5
2024-03-15 12:15:00,0.001,0.001,0.0,0.001,0.096,7.0,1.5
2024-03-15 12:30:00,0.001,0.001,0.0,0.001,0.9968,7.0,1.5
2024-03-15 12:45:00,0.001,0.001,0.0,0.001,1.3313333333333333,3.7333333333333334,0.2
2024-03-15 13:00:00,0.001,0.001,0.0,0.001,0.9657177464405808,0.0,0.0
2024-03-15 13:15:00,0.001,0.001,0.0,0.001,0.0568237423726735,0.0,0.7
2024-03-15 13:30:00,0.001,0.001,0.0,0.001,0.0568237423726735,0.0,1.5
2024-03-15 13:45:00,0.001,0.001,0.0,0.001,0.14549040903934018,0.0,1.5
2024-03-15 14:00:00,0.001,0.001,0.0,0.001,0.21912566056480548,0.0,1.5
2024-03-15 14:15:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-15 14:30:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-15 14:45:00,0.001,0.001,0.0,0.001,0.045,0.0,1.5
2024-03-15 15:00:00,0.001,0.001,0.0,0.001,0.1554,0.0,0.6
2024-03-15 15:15:00,0.001,0.001,0.0,0.001,0.1947333333333333,0.0,0.0
2024-03-15 15:30:00,0.001,0.001,0.0,0.001,0.17200000000000001,0.0,0.0
2024-03-15 15:45:00,0.001,0.001,0.0,0.001,0.08534523770585907,0.0,0.0
2024-03-15 16:00:00,0.001,0.001,0.0,0.001,0.08868553068624765,0.0,0.0
2024-03-15 16:15:00,0.001,0.001,0.0,0.001,0.08758769023407623,0.0,0.0
2024-03-15 16:30:00,0.001,0.001,0.0,0.001,0.0883759397255878,0.0,0.0
2024-03-15 16:45:00,0.001,0.001,0.0,0.001,0.3299759397255878,2.8,0.0
2024-03-15 17:00:00,0.001,0.001,0.0,0.001,0.27098491429422783,4.2,0.0
2024-03-15 17:15:00,0.001,0.001,0.0,0.001,0.1908237423726735,0.0,0.6
2024-03-15 17:30:00,0.001,0.001,0.0,0.001,0.18207458079089114,0.0,1.5
2024-03-15 17:45:00,0.001,0.001,0.0,0.001,0.18860685367980903,0.0,1.5
2024-03-15 18:00:00,0.001,0.001,0.0,0.001,0.2519759397255878,0.0,1.5
2024-03-15 18:15:00,0.001,0.001,0.0,0.001,0.3913092730589211,0.0,1.5
2024-03-15 18:30:00,0.001,0.001,0.0,0.001,0.2220426063922545,0.0,1.5
2024-03-15 18:45:00,0.001,0.001,0.0,0.001,0.20937593972558782,0.0,1.5
2024-03-15 19:00:00,0.001,0.001,0.0,0.001,0.19044462131383924,0.0,1.5
2024-03-15 19:15:00,0.001,0.001,0.0,0.001,0.16169040903934018,0.0,0.2
2024-03-15 19:30:00,0.001,0.19936030919213968,0.0,0.001,0.15815707570600684,0.0,0.6
2024-03-15 19:45:00,0.001,1.7798584200956205,0.0,0.001,0.23827245990206017,0.0,1.5
2024-03-15 20:00:00,0.001,1.9083628405002044,0.0,0.001,0.0883759397255878,0.0,1.5
2024-03-15 20:15:00,0.05373565240384421,1.2705341635296237,0.0,0.001,0.0883759397255878,0.0,0.0
2024-03-15 20:30:00,0.7920347860576631,0.6289654370282111,0.0,0.001,0.10881886401958098,0.0,0.0
2024-03-15 20:45:00,0.7920347860576631,0.14348826160976078,0.0,0.001,0.1975521973529143,0.0,0.0
2024-03-15 21:00:00,0.7920347860576631,0.001,0.0,0.001,0.32431043947058286,0.0,0.0
2024-03-15 21:15:00,0.7920347860576631,0.001,0.0,0.001,0.2828414980510479,0.0,0.0
2024-03-15 21:30:00,0.7920347860576631,0.001,0.0,0.001,0.20937593972558782,0.0,0.0
2024-03-15 21:45:00,0.7920347860576631,0.001,0.0,0.001,0.6091759397255879,0.0,0.0
2024-03-15 22:00:00,0.7920347860576631,0.001,0.0,0.001,0.20937593972558782,0.0,0.0
2024-03-15 22:15:00,0.7920347860576631,0.001,0.0,0.001,0.1897759397255878,0.0,0.0
2024-03-15 22:30:00,0.7920347860576631,0.001,0.0,0.001,0.2678585406079497,0.0,0.0
2024-03-15 22:45:00,0.7920347860576631,0.001,0.0,0.001,0.19550927305892113,0.0,0.0
2024-03-15 23:00:00,0.7920347860576631,0.001,0.0,0.001,0.29769593972558783,0.0,0.0
2024-03-15 23:15:00,0.3701495668269094,0.001,0.0,0.001,0.20937593972558782,0.0,0.0
2024-03-15 23:30:00,0.001,0.001,0.0,0.001,0.6091759397255879,0.0,0.0
2024-03-15 23:45:00,0.001,0.001,0.0,0.001,0.2727092730589211,0.0,0.0
2024-03-16 00:00:00,0.001,0.001,0.0,0.001,0.3441551667516683,0.0,0.0
2024-03-16 00:15:00,0.001,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-16 00:30:00,0.6865634812499747,0.001,0.0,0.001,0.045,0.0,1.3
2024-03-16 00:45:00,0.7920347860576631,0.001,0.0,0.001,0.04894124745755783,0.0,1.5
2024-03-16 01:00:00,0.7920347860576631,0.001,0.0,0.001,0.0568237423726735,0.0,0.8
2024-03-16 01:15:00,0.7920347860576631,0.001,0.0,0.001,0.1708237423726735,0.0,0.0
2024-03-16 01:30:00,0.7920347860576631,0.001,0.0,0.001,0.19615707570600685,0.0,0.0
2024-03-16 01:45:00,0.7920347860576631,0.001,0.0,0.001,0.5898904090393402,0.0,0.0
2024-03-16 02:00:00,0.7920347860576631,0.001,0.0,0.001,0.05524724338965037,0.0,0.0
2024-03-16 02:15:00,0.7920347860576631,0.001,0.0,0.001,0.045,0.0,0.0
2024-03-16 02:30:00,0.7920347860576631,0.001,0.0,0.001,0.045,0.0,0.0
