,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 12:00:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.13766666666666666,0.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.07166666666666667,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.035,0.0,0.0,0.2
2024-01-01 13:15:00,0.001,0.0,0.035,0.0,1.0666666666666667,2.4
2024-01-01 13:30:00,0.001,0.0,0.035,0.0,0.8,0.0
2024-01-01 13:45:00,0.001,0.0,0.042333333333333334,0.0,0.0,0.6
2024-01-01 14:00:00,0.001,0.0,0.145,0.0,0.0,2.8
2024-01-01 14:15:00,0.001,0.0,0.057,0.0,0.0,1.2
2024-01-01 14:30:00,0.001,0.0,0.035,0.0,0.0,1.4
2024-01-01 14:45:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.035,0.0,0.0,0.8
2024-01-01 15:15:00,0.001,0.0,0.057,0.0,0.0,3.0
2024-01-01 15:30:00,0.001,0.0,0.145,0.0,0.0,0.6
2024-01-01 15:45:00,0.001,0.0,0.042333333333333334,0.0,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.07166666666666667,0.0,1.8666666666666667,0.0
2024-01-01 17:00:00,0.001,0.0,0.13766666666666666,0.0,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.08633333333333333,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.123,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.10099999999999999,0.0,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.10833333333333334,0.0,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.035,0.0,1.8666666666666667,0.0
2024-01-01 20:30:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.11566666666666665,0.7333333333333333,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.09366666666666666,11.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.035,11.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.035,1.4666666666666666,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.13033333333333333,0.0,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.079,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.035,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.035,0.0,0.0,0.0
