,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 07:15:00,0.001,0.0,0.001,0.043,2.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.043,2.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.043,0.6666666666666666,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.195,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.22033333333333335,0.0,1.2
2024-01-01 08:30:00,0.001,0.0,0.001,0.043,2.0,3.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.043,0.0,2.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.043,0.0,2.2
2024-01-01 09:15:00,0.001,0.0,0.001,0.043,0.0,1.4
2024-01-01 09:30:00,0.001,0.0,0.001,0.233,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.18233333333333335,0.0,0.6
2024-01-01 10:00:00,0.001,0.0,0.001,0.043,0.0,3.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.043,0.0,0.6
2024-01-01 10:45:00,0.001,0.0,0.001,0.081,1.2,3.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.233,0.8,1.8
2024-01-01 11:15:00,0.001,0.0,0.001,0.14433333333333334,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.043,0.0,1.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.11900000000000001,0.0,1.2
2024-01-01 12:30:00,0.001,0.0,0.001,0.233,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.10633333333333334,0.0,2.4
2024-01-01 13:00:00,0.001,0.0,0.001,0.043,0.0,1.4
2024-01-01 13:15:00,0.001,0.0,0.001,0.043,0.0,3.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.043,0.4,1.2
2024-01-01 13:45:00,0.001,0.0,0.001,0.157,1.6,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.233,0.0,1.8
2024-01-01 14:15:00,0.001,0.0,0.001,0.06833333333333333,0.0,1.2
2024-01-01 14:30:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.195,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.22033333333333335,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.043,0.0,2.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.043,0.0,0.4
2024-01-01 16:30:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.233,1.3333333333333333,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.18233333333333335,0.6666666666666666,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.081,0.0,2.6
2024-01-01 18:15:00,0.001,0.0,0.001,0.233,0.0,1.6
2024-01-01 18:30:00,0.001,0.0,0.001,2.1248666666666667,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,2.183931318411749,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.07455219735291431,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.07455219735291431,0.0,1.6
2024-01-01 19:30:00,0.001,0.0,0.001,0.2231521973529143,0.0,0.8
2024-01-01 19:45:00,0.001,0.0,0.001,0.37899798507841526,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.26557509121566475,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.20855219735291428,1.7333333333333334,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.21564644277651843,0.26666666666666666,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.12930927305892112,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.3213759397255878,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.39737593972558777,0.0,1.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.23270927305892114,0.0,2.4
2024-01-01 21:45:00,0.001,0.0,0.001,0.20185819328500684,0.0,0.8
2024-01-01 22:00:00,0.001,0.0,0.001,0.12295219735291431,0.0,1.6
2024-01-01 22:15:00,0.001,0.0,0.001,0.07455219735291431,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.20131043947058289,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.22033333333333335,0.0,1.2
2024-01-01 23:00:00,0.001,0.0,0.001,0.043,0.0,3.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.043,0.0,0.0
