,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 15:45:00,0.001,0.0,0.001,0.145,2.2,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.0876,2.0,2.2
2024-01-01 16:15:00,0.001,0.0,0.001,0.17200000000000001,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.238,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.17293333333333333,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.035,0.0,0.2
2024-01-01 17:15:00,0.001,0.0,0.001,0.145,0.0,1.8
2024-01-01 17:30:00,0.001,0.0,0.001,0.11166666666666666,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.19766666666666666,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.2541333333333333,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.245,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.169,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.34526666666666667,1.6,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.389,2.6,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,2.0964,0.0,1.8
2024-01-01 19:30:00,0.001,0.0,0.001,2.0566,0.0,0.4
2024-01-01 19:45:00,0.001,0.0,0.001,0.28306666666666663,0.0,1.6
2024-01-01 20:00:00,0.001,0.0,0.001,2.0161333333333333,0.0,1.6
2024-01-01 20:15:00,0.001,0.0,0.001,2.3612666666666664,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.31805769209802665,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.40155219735291425,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.28768553068624764,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.1875521973529143,0.0,2.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.1875521973529143,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.22831043947058288,1.2,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.35133333333333333,3.0,0.6
2024-01-01 22:15:00,0.001,0.0,0.001,0.3792666666666667,0.0,1.4
2024-01-01 22:30:00,0.001,0.0,0.001,0.2952417578823315,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.1875521973529143,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.1875521973529143,0.0,1.8
2024-01-01 23:15:00,0.001,0.0,0.001,0.23888553068624763,0.0,2.4
2024-01-01 23:30:00,0.001,0.0,0.001,0.45275219735291433,0.0,3.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.39821886401958095,0.0,3.0
