,TumbleDryer,DishWasher,BaseLoad
2024-01-01 15:00:00,0.001,0.0,0.11900000000000001
2024-01-01 15:15:00,0.001,0.0,0.11900000000000001
2024-01-01 15:30:00,0.001,0.0,0.053
2024-01-01 15:45:00,0.001,0.0,0.205
2024-01-01 16:00:00,0.001,0.0,0.15433333333333332
2024-01-01 16:15:00,0.001,0.0,0.053
2024-01-01 16:30:00,0.001,0.0,0.11900000000000001
2024-01-01 16:45:00,0.001,0.0,0.11900000000000001
2024-01-01 17:00:00,0.001,0.0,0.21766666666666665
2024-01-01 17:15:00,0.001,0.0,0.849
2024-01-01 17:30:00,0.001,0.0,2.175
2024-01-01 17:45:00,0.001,0.0,1.3261999999999998
2024-01-01 18:00:00,0.001,0.0,0.11900000000000001
2024-01-01 18:15:00,0.001,0.0,0.40489333333333327
2024-01-01 18:30:00,0.001,0.0,0.27076666666666666
2024-01-01 18:45:00,0.001,0.0,0.3227
2024-01-01 19:00:00,0.001,0.0006666666666666666,0.7224999999999999
2024-01-01 19:15:00,0.001,1.2004666666666668,0.3227
2024-01-01 19:30:00,0.001,0.001,1.1117666666666668
2024-01-01 19:45:00,0.001,0.001,0.4596979850784153
2024-01-01 20:00:00,0.001,0.0006000000000000001,0.38965219735291434
2024-01-01 20:15:00,0.001,0.0,0.3530759397255878
2024-01-01 20:30:00,0.001,0.0,0.3657426063922545
2024-01-01 20:45:00,0.001,0.0,0.5188759397255878
2024-01-01 21:00:00,0.001,0.0,0.33822520727461636
2024-01-01 21:15:00,0.001,0.0,0.3336797761098518
2024-01-01 21:30:00,0.001,0.0,0.34125219735291434
2024-01-01 21:45:00,0.001,0.0,0.39885219735291433
2024-01-01 22:00:00,0.001,0.0,0.8820388640195809
2024-01-01 22:15:00,0.001,0.0,2.6038389727046893
2024-01-01 22:30:00,0.001,0.0,2.2669237423726734
2024-01-01 22:45:00,0.001,0.0,0.4843237423726735
2024-01-01 23:00:00,0.001,0.0,0.4805237423726735
2024-01-01 23:15:00,0.001,0.0,0.5349354928811619
2024-01-01 23:30:00,0.001,0.0,0.3350333333333333
2024-01-01 23:45:00,0.001,0.0,0.27351333333333333
2024-01-02 00:00:00,0.001,0.0,0.1270666666666667
2024-01-02 00:15:00,0.001,0.0,0.16966666666666666
2024-01-02 00:30:00,0.001,0.0,0.3534
2024-01-02 00:45:00,0.001,0.0,0.06566666666666666
2024-01-02 01:00:00,0.001,0.0,0.053
2024-01-02 01:15:00,0.001,0.0,0.053
2024-01-02 01:30:00,0.001,0.0,0.18233333333333332
2024-01-02 01:45:00,0.001,0.0,0.309
2024-01-02 02:00:00,0.001,0.0,0.053
2024-01-02 02:15:00,0.001,0.0,0.053
2024-01-02 02:30:00,0.001,0.0,0.053
2024-01-02 02:45:00,0.001,0.0,0.129
2024-01-02 03:00:00,0.001,0.0,0.2963333333333333
2024-01-02 03:15:00,0.001,0.0,0.11900000000000001
2024-01-02 03:30:00,0.001,0.0,0.053
2024-01-02 03:45:00,0.001,0.0,0.5860666666666667
2024-01-02 04:00:00,0.001,0.0,0.14166666666666666
2024-01-02 04:15:00,0.001,0.0,0.21766666666666667
2024-01-02 04:30:00,0.001,0.0,0.11900000000000001
2024-01-02 04:45:00,0.001,0.0,0.11900000000000001
2024-01-02 05:00:00,0.001,0.0,0.053
2024-01-02 05:15:00,0.001,0.0,0.15433333333333332
2024-01-02 05:30:00,0.001,0.0,0.6047999999999999
2024-01-02 05:45:00,0.001,0.0,0.18626666666666666
2024-01-02 06:00:00,0.001,0.0,0.11900000000000001
2024-01-02 06:15:00,0.001,0.0,0.11900000000000001
2024-01-02 06:30:00,0.001,0.0,0.1696
2024-01-02 06:45:00,0.001,0.0,0.20533333333333334
2024-01-02 07:00:00,0.001,0.0,0.066
2024-01-02 07:15:00,0.001,0.0,0.066
2024-01-02 07:30:00,0.001,0.0,0.6624666666666666
2024-01-02 07:45:00,0.001,0.0,0.24566666666666667
2024-01-02 08:00:00,0.001,0.0,0.17966666666666667
2024-01-02 08:15:00,0.001,0.0,0.053
2024-01-02 08:30:00,0.001,0.0,0.053
2024-01-02 08:45:00,0.001,0.0,0.053
2024-01-02 09:00:00,0.001,0.0,0.26353333333333334
2024-01-02 09:15:00,0.001,0.0,0.246
2024-01-02 09:30:00,0.001,0.0,0.066
2024-01-02 09:45:00,0.001,0.0,0.066
2024-01-02 10:00:00,0.001,0.0,0.066
2024-01-02 10:15:00,0.001,0.0,0.20586666666666667
2024-01-02 10:30:00,0.001,0.0,0.22033333333333335
2024-01-02 10:45:00,0.001,0.0,0.11900000000000001
2024-01-02 11:00:00,0.001,0.0,0.053
2024-01-02 11:15:00,0.001,0.0,0.053
2024-01-02 11:30:00,0.001,0.0,0.21766666666666665
2024-01-02 11:45:00,0.001,0.0,0.14166666666666666
2024-01-02 12:00:00,0.001,0.0,0.11900000000000001
2024-01-02 12:15:00,0.001,0.0,0.11900000000000001
2024-01-02 12:30:00,0.001,0.0,0.5860666666666667
2024-01-02 12:45:00,0.001,0.0,0.23033333333333333
2024-01-02 13:00:00,0.001,0.0,0.5288
2024-01-02 13:15:00,0.001,0.0,0.053
2024-01-02 13:30:00,0.001,0.0,0.11900000000000001
2024-01-02 13:45:00,0.001,0.0,0.2456533333333333
2024-01-02 14:00:00,0.001,0.0,0.3787
2024-01-02 14:15:00,0.001,0.0,0.2520333333333333
2024-01-02 14:30:00,0.001,0.0,0.18869999999999998
2024-01-02 14:45:00,0.001,0.0,0.18869999999999998
2024-01-02 15:00:00,0.001,0.0,0.26736666666666664
2024-01-02 15:15:00,0.001,0.0,0.4447
2024-01-02 15:30:00,0.001,0.0,0.23936666666666664
2024-01-02 15:45:00,0.001,0.0,0.18869999999999998
2024-01-02 16:00:00,0.001,0.0,0.18869999999999998
2024-01-02 16:15:00,0.001,0.0,0.21403333333333333
2024-01-02 16:30:00,0.001,0.0,0.4447
2024-01-02 16:45:00,0.001,0.0,0.29269999999999996
2024-01-02 17:00:00,0.001,0.0,0.8347
2024-01-02 17:15:00,0.001,0.0,0.3097
2024-01-02 17:30:00,0.001,0.0,0.35810000000000003
2024-01-02 17:45:00,0.001,0.0,0.5127
2024-01-02 18:00:00,0.001,0.0,0.37370000000000003
2024-01-02 18:15:00,0.001,0.0,0.24055999999999997
2024-01-02 18:30:00,0.001,0.0,0.7230066666666666
2024-01-02 18:45:00,0.001,0.0,0.3733666666666667
2024-01-02 19:00:00,0.001,6.666666666666667e-05,0.523735492881162
2024-01-02 19:15:00,0.001,1.0505333333333333,0.4222411414903116
2024-01-02 19:30:00,0.001,1.9501333333333333,0.5478759397255878
2024-01-02 19:45:00,0.001,1.2004666666666666,0.4916759397255878
2024-01-02 20:00:00,0.001,0.4508,0.4303620296692708
2024-01-02 20:15:00,0.001,0.0002,0.6522521973529142
2024-01-02 20:30:00,0.001,0.0,0.4622521973529144
2024-01-02 20:45:00,0.001,0.0,0.7410521973529143
2024-01-02 21:00:00,0.001,0.0,0.439518864019581
2024-01-02 21:15:00,0.001,0.0,0.6084547134614792
2024-01-02 21:30:00,0.001,0.0,0.5304092730589212
2024-01-02 21:45:00,0.001,0.0,0.2807026063922545
2024-01-02 22:00:00,0.001,0.0,0.2173759397255878
2024-01-02 22:15:00,0.001,0.0,0.12864260639225447
2024-01-02 22:30:00,0.001,0.0,0.24052965081310668
2024-01-02 22:45:00,0.001,0.0,0.3482
2024-01-02 23:00:00,0.001,0.0,0.174
2024-01-02 23:15:00,0.001,0.0,0.174
2024-01-02 23:30:00,0.001,0.0,0.174
2024-01-02 23:45:00,0.001,0.0,0.3802
2024-01-03 00:00:00,0.001,0.0,0.4807333333333333
2024-01-03 00:15:00,0.001,0.0,0.23999999999999996
2024-01-03 00:30:00,0.001,0.0,0.16593333333333332
2024-01-03 00:45:00,0.001,0.0,0.053
2024-01-03 01:00:00,0.001,0.0,0.16699999999999998
2024-01-03 01:15:00,0.001,0.0,0.19233333333333333
2024-01-03 01:30:00,0.001,0.0,0.11900000000000001
2024-01-03 01:45:00,0.001,0.0,0.11900000000000001
2024-01-03 02:00:00,0.001,0.0,0.053
2024-01-03 02:15:00,0.001,0.0,0.17966666666666667
2024-01-03 02:30:00,0.001,0.0,0.17966666666666667
2024-01-03 02:45:00,0.001,0.0,0.053
2024-01-03 03:00:00,0.001,0.0,0.6520666666666667
2024-01-03 03:15:00,0.001,0.0,0.6520666666666666
2024-01-03 03:30:00,0.001,0.0,0.19233333333333333
2024-01-03 03:45:00,0.001,0.0,0.16699999999999998
2024-01-03 04:00:00,0.001,0.0,0.053
2024-01-03 04:15:00,0.001,0.0,0.053
2024-01-03 04:30:00,0.001,0.0,0.5187999999999999
2024-01-03 04:45:00,0.001,0.0,0.27099999999999996
2024-01-03 05:00:00,0.001,0.0,0.4208666666666667
2024-01-03 05:15:00,0.001,0.0,0.18626666666666666
2024-01-03 05:30:00,0.001,0.0,0.45280000000000004
2024-01-03 05:45:00,0.001,0.0,0.053
2024-01-03 06:00:00,0.001,0.0,0.8167333333333333
2024-01-03 06:15:00,0.001,0.0,0.20766666666666664
2024-01-03 06:30:00,0.001,0.0,0.053
2024-01-03 06:45:00,0.001,0.0,0.053
2024-01-03 07:00:00,0.001,0.0,0.053
2024-01-03 07:15:00,0.001,0.0,0.23033333333333333
2024-01-03 07:30:00,0.001,0.0,0.19499999999999998
2024-01-03 07:45:00,0.001,0.0,0.11900000000000001
2024-01-03 08:00:00,0.001,0.0,0.053
2024-01-03 08:15:00,0.001,0.0,0.06426666666666667
2024-01-03 08:30:00,0.001,0.0,0.256
2024-01-03 08:45:00,0.001,0.0,0.12933333333333333
2024-01-03 09:00:00,0.001,0.0,0.6650666666666666
2024-01-03 09:15:00,0.001,0.0,0.12073333333333333
2024-01-03 09:30:00,0.001,0.0,0.06566666666666666
2024-01-03 09:45:00,0.001,0.0,0.6427999999999999
2024-01-03 10:00:00,0.001,0.0,0.10366666666666666
2024-01-03 10:15:00,0.001,0.0,0.053
2024-01-03 10:30:00,0.001,0.0,0.11900000000000001
2024-01-03 10:45:00,0.001,0.0,0.14433333333333334
2024-01-03 11:00:00,0.001,0.0,0.243
2024-01-03 11:15:00,0.001,0.0,0.091
2024-01-03 11:30:00,0.001,0.0,0.053
2024-01-03 11:45:00,0.001,0.0,0.053
2024-01-03 12:00:00,0.001,0.0,0.157
2024-01-03 12:15:00,0.001,0.0,0.309
2024-01-03 12:30:00,0.001,0.0,0.07833333333333334
2024-01-03 12:45:00,0.001,0.0,0.053
2024-01-03 13:00:00,0.001,0.0,0.053
2024-01-03 13:15:00,0.001,0.0,0.10366666666666666
2024-01-03 13:30:00,0.001,0.0,0.309
2024-01-03 13:45:00,0.001,0.0,0.13166666666666668
2024-01-03 14:00:00,0.001,0.0,0.053
2024-01-03 14:15:00,0.001,0.0,0.053
2024-01-03 14:30:00,0.001,0.0,0.11633333333333333
2024-01-03 14:45:00,0.001,0.0,0.243
2024-01-03 15:00:00,0.001,0.0,0.11900000000000001
2024-01-03 15:15:00,0.001,0.0,0.11900000000000001
2024-01-03 15:30:00,0.001,0.0,0.053
2024-01-03 15:45:00,0.001,0.0,0.129
2024-01-03 16:00:00,0.001,0.0,0.23033333333333333
2024-01-03 16:15:00,0.001,0.0,0.053
2024-01-03 16:30:00,0.001,0.0,0.11900000000000001
2024-01-03 16:45:00,0.001,0.0,0.11900000000000001
2024-01-03 17:00:00,0.001,0.0,0.14166666666666666
2024-01-03 17:15:00,0.001,0.0,0.21766666666666667
2024-01-03 17:30:00,0.001,0.0,0.053
2024-01-03 17:45:00,0.001,0.0,0.053
2024-01-03 18:00:00,0.001,0.0,0.11900000000000001
2024-01-03 18:15:00,0.001,0.0,0.22033333333333333
2024-01-03 18:30:00,0.001,0.0,0.205
2024-01-03 18:45:00,0.001,0.0,0.053
2024-01-03 19:00:00,0.001,0.0,0.053
2024-01-03 19:15:00,0.001,0.0,0.053
2024-01-03 19:30:00,0.001,0.0,0.2377294969490694
2024-01-03 19:45:00,0.001,0.0,0.3266237423726735
2024-01-03 20:00:00,0.001,0.0,0.22615707570600685
2024-01-03 20:15:00,0.001,0.0,0.3068237423726735
2024-01-03 20:30:00,0.001,0.0,0.3215481011373668
2024-01-03 20:45:00,0.001,0.0,0.4707915266183401
2024-01-03 21:00:00,0.001,0.0,0.41673661046016186
2024-01-03 21:15:00,0.001,0.0,0.7203759397255879
2024-01-03 21:30:00,0.001,0.0,0.2198585406079497
2024-01-03 21:45:00,0.001,0.0,0.1910237423726735
2024-01-03 22:00:00,0.001,0.0,0.3251570757060068
2024-01-03 22:15:00,0.001,0.0,0.293517746440581
2024-01-03 22:30:00,0.001,0.0,0.23999999999999996
2024-01-03 22:45:00,0.001,0.0,0.1593333333333333
2024-01-03 23:00:00,0.001,0.0,0.053
2024-01-03 23:15:00,0.001,0.0,0.205
2024-01-03 23:30:00,0.001,0.0,0.5541333333333333
2024-01-03 23:45:00,0.001,0.0,0.053
2024-01-04 00:00:00,0.001,0.0,0.11900000000000001
2024-01-04 00:15:00,0.001,0.0,0.11900000000000001
2024-01-04 00:30:00,0.001,0.0,0.21766666666666665
2024-01-04 00:45:00,0.001,0.0,0.5414666666666667
2024-01-04 01:00:00,0.001,0.0,0.053
2024-01-04 01:15:00,0.001,0.0,0.053
2024-01-04 01:30:00,0.001,0.0,0.11900000000000001
2024-01-04 01:45:00,0.001,0.0,0.29633333333333334
2024-01-04 02:00:00,0.001,0.0,0.129
2024-01-04 02:15:00,0.001,0.0,0.053
2024-01-04 02:30:00,0.001,0.0,0.053
2024-01-04 02:45:00,0.001,0.0,0.053
2024-01-04 03:00:00,0.001,0.0,0.309
2024-01-04 03:15:00,0.001,0.0,0.18233333333333332
2024-01-04 03:30:00,0.001,0.0,0.053
2024-01-04 03:45:00,0.001,0.0,0.053
2024-01-04 04:00:00,0.001,0.0,0.06566666666666666
2024-01-04 04:15:00,0.001,0.0,0.243
2024-01-04 04:30:00,0.001,0.0,0.16966666666666666
2024-01-04 04:45:00,0.001,0.0,0.11900000000000001
2024-01-04 05:00:00,0.001,0.0,0.053
2024-01-04 05:15:00,0.001,0.0,0.07833333333333334
2024-01-04 05:30:00,0.001,0.0,0.243
2024-01-04 05:45:00,0.001,0.0,0.091
2024-01-04 06:00:00,0.001,0.0,0.11900000000000001
2024-01-04 06:15:00,0.001,0.0,0.11900000000000001
2024-01-04 06:30:00,0.001,0.0,0.091
2024-01-04 06:45:00,0.001,0.0,0.243
2024-01-04 07:00:00,0.001,0.0,0.07833333333333334
2024-01-04 07:15:00,0.001,0.0,0.053
2024-01-04 07:30:00,0.001,0.0,0.11986666666666666
2024-01-04 07:45:00,0.001,0.0,0.18266666666666664
2024-01-04 08:00:00,0.001,0.0,0.6557999999999999
2024-01-04 08:15:00,0.001,0.0,0.07866666666666668
2024-01-04 08:30:00,0.001,0.0,0.05993333333333333
2024-01-04 08:45:00,0.001,0.0,0.053
2024-01-04 09:00:00,0.001,0.0,0.18233333333333332
2024-01-04 09:15:00,0.001,0.0,0.309
2024-01-04 09:30:00,0.001,0.0,0.053
2024-01-04 09:45:00,0.001,0.0,0.053
2024-01-04 10:00:00,0.001,0.0,0.053
2024-01-04 10:15:00,0.001,0.0,0.129
2024-01-04 10:30:00,0.001,0.0,0.2963333333333333
2024-01-04 10:45:00,0.001,0.0,0.11900000000000001
2024-01-04 11:00:00,0.001,0.0,0.053
2024-01-04 11:15:00,0.001,0.0,0.053
2024-01-04 11:30:00,0.001,0.0,0.14166666666666666
2024-01-04 11:45:00,0.001,0.0,0.21766666666666667
2024-01-04 12:00:00,0.001,0.0,0.11900000000000001
2024-01-04 12:15:00,0.001,0.0,0.6520666666666667
2024-01-04 12:30:00,0.001,0.0,0.053
2024-01-04 12:45:00,0.001,0.0,0.15433333333333332
2024-01-04 13:00:00,0.001,0.0,0.205
2024-01-04 13:15:00,0.001,0.0,0.053
2024-01-04 13:30:00,0.001,0.0,0.11900000000000001
2024-01-04 13:45:00,0.001,0.0,0.11900000000000001
2024-01-04 14:00:00,0.001,0.0,0.16699999999999998
2024-01-04 14:15:00,0.001,0.0,0.19233333333333333
2024-01-04 14:30:00,0.001,0.0,0.053
2024-01-04 14:45:00,0.001,0.0,0.053
2024-01-04 15:00:00,0.001,0.0,0.11900000000000001
2024-01-04 15:15:00,0.001,0.0,0.24566666666666667
2024-01-04 15:30:00,0.001,0.0,0.17966666666666667
2024-01-04 15:45:00,0.001,0.0,0.053
2024-01-04 16:00:00,0.001,0.0,0.053
2024-01-04 16:15:00,0.001,0.0,0.053
2024-01-04 16:30:00,0.001,0.0,0.25833333333333336
2024-01-04 16:45:00,0.001,0.0,0.23299999999999998
2024-01-04 17:00:00,0.001,0.0,0.053
2024-01-04 17:15:00,0.001,0.0,0.053
2024-01-04 17:30:00,0.001,0.0,0.053
2024-01-04 17:45:00,0.001,0.0,0.4946716113921371
2024-01-04 18:00:00,0.001,0.0,0.3851521973529143
2024-01-04 18:15:00,0.001,0.0,0.1505521973529143
2024-01-04 18:30:00,0.001,0.0,0.08455219735291429
2024-01-04 18:45:00,0.001,0.0,0.10068553068624762
2024-01-04 19:00:00,0.001,0.0,0.34077014649019427
2024-01-04 19:15:00,0.001,0.0,0.6624666666666666
2024-01-04 19:30:00,0.001,0.0,0.4185
2024-01-04 19:45:00,0.001,0.0003333333333333333,0.6422333333333333
2024-01-04 20:00:00,0.001,2.25,0.3097
2024-01-04 20:15:00,0.001,1.2004666666666668,0.4467
2024-01-04 20:30:00,0.001,1.2004666666666668,0.37043333333333334
2024-01-04 20:45:00,0.001,0.0006666666666666666,0.3566125022889587
2024-01-04 21:00:00,0.001,0.0,0.48047593972558783
2024-01-04 21:15:00,0.001,0.0,0.5530759397255878
2024-01-04 21:30:00,0.001,0.0,0.6770759397255878
2024-01-04 21:45:00,0.001,0.0,0.4423426063922545
2024-01-04 22:00:00,0.001,0.0,0.3444051953189606
2024-01-04 22:15:00,0.001,0.0,0.31249798507841525
2024-01-04 22:30:00,0.001,0.0,0.39624916158178236
2024-01-04 22:45:00,0.001,0.0,0.5775237423726735
2024-01-04 23:00:00,0.001,0.0,0.37219040903934014
2024-01-04 23:15:00,0.001,0.0,0.32573070201972876
2024-01-04 23:30:00,0.001,0.0,0.6883426063922544
2024-01-04 23:45:00,0.001,0.0,0.25267977610985176
2024-01-05 00:00:00,0.001,0.0,0.9864521973529143
2024-01-05 00:15:00,0.001,0.0,0.3242521973529143
2024-01-05 00:30:00,0.001,0.0,0.3328382780588039
2024-01-05 00:45:00,0.001,0.0,0.20113999999999999
2024-01-05 01:00:00,0.001,0.0,0.212
2024-01-05 01:15:00,0.001,0.0,0.364
2024-01-05 01:30:00,0.001,0.0,0.2653333333333333
2024-01-05 01:45:00,0.001,0.0,0.1512666666666667
2024-01-05 02:00:00,0.001,0.0,0.16593333333333332
2024-01-05 02:15:00,0.001,0.0,0.22466666666666665
2024-01-05 02:30:00,0.001,0.0,0.364
2024-01-05 02:45:00,0.001,0.0,0.18666666666666665
2024-01-05 03:00:00,0.001,0.0,0.22386666666666663
2024-01-05 03:15:00,0.001,0.0,0.11900000000000001
2024-01-05 03:30:00,0.001,0.0,0.11633333333333333
2024-01-05 03:45:00,0.001,0.0,0.243
2024-01-05 04:00:00,0.001,0.0,1.1191333333333333
2024-01-05 04:15:00,0.001,0.0,0.053
2024-01-05 04:30:00,0.001,0.0,0.11900000000000001
2024-01-05 04:45:00,0.001,0.0,0.19499999999999998
2024-01-05 05:00:00,0.001,0.0,0.23033333333333333
2024-01-05 05:15:00,0.001,0.0,0.053
2024-01-05 05:30:00,0.001,0.0,0.053
2024-01-05 05:45:00,0.001,0.0,0.053
2024-01-05 06:00:00,0.001,0.0,0.20766666666666664
2024-01-05 06:15:00,0.001,0.0,0.2836666666666667
2024-01-05 06:30:00,0.001,0.0,0.053
2024-01-05 06:45:00,0.001,0.0,0.053
2024-01-05 07:00:00,0.001,0.0,0.0608
2024-01-05 07:15:00,0.001,0.0,0.16733333333333336
2024-01-05 07:30:00,0.001,0.0,0.284
2024-01-05 07:45:00,0.001,0.0,0.12506666666666666
2024-01-05 08:00:00,0.001,0.0,0.053
2024-01-05 08:15:00,0.001,0.0,0.053
2024-01-05 08:30:00,0.001,0.0,0.16699999999999998
2024-01-05 08:45:00,0.001,0.0,0.19233333333333333
2024-01-05 09:00:00,0.001,0.0,0.11900000000000001
2024-01-05 09:15:00,0.001,0.0,0.11900000000000001
2024-01-05 09:30:00,0.001,0.0,0.053
2024-01-05 09:45:00,0.001,0.0,0.17966666666666667
2024-01-05 10:00:00,0.001,0.0,0.17966666666666667
2024-01-05 10:15:00,0.001,0.0,0.053
2024-01-05 10:30:00,0.001,0.0,0.11900000000000001
2024-01-05 10:45:00,0.001,0.0,0.11900000000000001
2024-01-05 11:00:00,0.001,0.0,0.19233333333333333
2024-01-05 11:15:00,0.001,0.0,0.16699999999999998
2024-01-05 11:30:00,0.001,0.0,0.053
2024-01-05 11:45:00,0.001,0.0,0.053
2024-01-05 12:00:00,0.001,0.0,0.11900000000000001
2024-01-05 12:15:00,0.001,0.0,0.27099999999999996
2024-01-05 12:30:00,0.001,0.0,0.15433333333333332
2024-01-05 12:45:00,0.001,0.0,0.053
2024-01-05 13:00:00,0.001,0.0,0.053
2024-01-05 13:15:00,0.001,0.0,0.053
2024-01-05 13:30:00,0.001,0.0,0.2836666666666667
2024-01-05 13:45:00,0.001,0.0,0.20766666666666664
2024-01-05 14:00:00,0.001,0.0,0.053
2024-01-05 14:15:00,0.001,0.0,0.053
2024-01-05 14:30:00,0.001,0.0,0.053
2024-01-05 14:45:00,0.001,0.0,0.23033333333333333
2024-01-05 15:00:00,0.001,0.0,0.19499999999999998
2024-01-05 15:15:00,0.001,0.0,0.11900000000000001
2024-01-05 15:30:00,0.001,0.0,0.053
2024-01-05 15:45:00,0.001,0.0,0.053
2024-01-05 16:00:00,0.001,0.0,0.243
2024-01-05 16:15:00,0.001,0.0,0.11633333333333333
2024-01-05 16:30:00,0.001,0.0,0.11900000000000001
2024-01-05 16:45:00,0.001,0.0,0.11900000000000001
2024-01-05 17:00:00,0.001,0.0,0.06913333333333332
2024-01-05 17:15:00,0.001,0.0,0.256
2024-01-05 17:30:00,0.001,0.0,0.2296
2024-01-05 17:45:00,0.001,0.0,0.187
2024-01-05 18:00:00,0.001,0.0,0.2551133333333333
2024-01-05 18:15:00,0.001,0.0,0.4073393292654259
2024-01-05 18:30:00,0.001,0.0,0.5115237423726735
2024-01-05 18:45:00,0.001,0.0,0.35952374237267354
2024-01-05 19:00:00,0.001,0.0,0.21665707570600684
2024-01-05 19:15:00,0.749399932232701,0.0,0.6003237423726735
2024-01-05 19:30:00,1.8972392235313549,0.0,1.002857075706007
2024-01-05 19:45:00,1.8309528189172917,0.0,0.7162082494915116
2024-01-05 20:00:00,0.7354850558423817,0.0,2.0150771061372494
2024-01-05 20:15:00,1.051127759826138,0.0,2.7305188640195808
2024-01-05 20:30:00,0.7799923549645357,0.0,1.077478864019581
2024-01-05 20:45:00,0.9284423611314392,0.0005333333333333334,0.8902255306862477
2024-01-05 21:00:00,1.6391505578949659,1.0505333333333333,0.9457855306862476
2024-01-05 21:15:00,0.001,0.1509333333333333,0.5495896084262082
2024-01-05 21:30:00,0.001,0.0008,1.5407426063922545
2024-01-05 21:45:00,0.001,0.0,2.2074092730589214
2024-01-05 22:00:00,0.001,0.0,0.5374092730589212
2024-01-05 22:15:00,0.001,0.0,0.5995426063922544
2024-01-05 22:30:00,0.001,0.0,0.41907593972558776
2024-01-05 22:45:00,0.001,0.0,0.48723277407589805
2024-01-05 23:00:00,0.001,0.0,0.4870759397255878
2024-01-05 23:15:00,0.001,0.0,0.45014260639225445
2024-01-05 23:30:00,0.001,0.0,0.5434092730589212
2024-01-05 23:45:00,0.001,0.0,0.3321675151765897
2024-01-06 00:00:00,0.001,0.0,0.5078092730589211
2024-01-06 00:15:00,1.3312494268995703,0.0,0.5400759397255878
2024-01-06 00:30:00,1.9120072957021788,0.0,0.5517071135110926
2024-01-06 00:45:00,1.975589256962361,0.0,0.7601855306862475
2024-01-06 01:00:00,1.7335662512467718,0.0,0.8599487175293866
2024-01-06 01:15:00,0.08761334898773074,0.0,0.36616666666666664
2024-01-06 01:30:00,0.001,0.0,0.26276666666666665
2024-01-06 01:45:00,0.001,0.0,0.3560333333333333
