,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-02 07:45:00,0.001,0.0,0.001,0.2240333333333333,0.0,5.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.19036666666666666,0.0,5.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.5944999999999999,2.2,5.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.19469999999999998,0.0,5.0
2024-01-02 08:45:00,0.001,0.0,0.001,0.20203333333333334,0.0,0.0
2024-01-02 09:00:00,0.1064713048076884,0.0,0.001,0.3046999999999999,0.0,0.0
2024-01-02 09:15:00,0.7920347860576631,0.0,0.001,0.2145,0.0,0.0
2024-01-02 09:30:00,0.7920347860576631,0.0,0.1343270449307853,0.19469999999999998,0.0,1.0
2024-01-02 09:45:00,0.7920347860576631,0.0,0.3980656350139567,0.2675,0.0,2.3333333333333335
2024-01-02 10:00:00,0.7920347860576631,0.0,0.7000993479286205,0.2857,0.0,0.0
2024-01-02 10:15:00,0.7920347860576631,0.0,0.1361017319839218,0.1547333333333333,0.0,0.0
2024-01-02 10:30:00,0.7920347860576631,0.0,0.2459531966181246,0.247,0.0,1.6666666666666667
2024-01-02 10:45:00,0.7920347860576631,0.0,1.262108895437139,0.2592666666666667,0.0,0.0
2024-01-02 11:00:00,0.7920347860576631,0.0,0.4280888661194665,2.168,0.0,0.0
2024-01-02 11:15:00,0.7920347860576631,0.0,0.11063258560186728,1.885066666666667,0.0,0.0
2024-01-02 11:30:00,0.7920347860576631,0.0,0.2961313106793138,0.046,0.0,0.0
2024-01-02 11:45:00,0.7920347860576631,0.0,0.9065954028231974,0.05333333333333334,0.0,0.0
2024-01-02 12:00:00,0.7920347860576631,0.0,0.001,0.156,2.2,0.0
2024-01-02 12:15:00,0.31741391442306527,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-02 12:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-02 12:45:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-02 13:00:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.001,0.05333333333333334,0.0,0.0
2024-01-02 13:30:00,0.001,0.0,0.001,0.156,0.0,0.0
2024-01-02 13:45:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-02 14:15:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-02 14:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-02 14:45:00,0.001,0.0,0.001,0.059643772803916195,0.0,0.0
2024-01-02 15:00:00,0.001,0.0,0.001,0.23497977610985174,0.0,0.0
2024-01-02 15:15:00,0.001,0.0,0.001,0.23970927305892115,0.0,0.3333333333333333
2024-01-02 15:30:00,0.001,0.0,0.001,0.21037593972558782,0.0,0.6666666666666666
2024-01-02 15:45:00,0.001,0.0,0.001,0.21384260639225447,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.001,0.20899883358833826,2.2,0.3333333333333333
2024-01-02 16:15:00,0.001,0.0,0.001,0.1879374110732939,0.0,0.6666666666666666
2024-01-02 16:30:00,0.001,0.0,0.001,0.31734523770585904,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.001,0.24001886401958097,0.0,0.0
2024-01-02 17:00:00,0.001,0.0,0.001,0.1985521973529143,0.0,1.3333333333333333
2024-01-02 17:15:00,0.001,0.0,0.001,0.18241886401958096,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.001,0.1743521973529143,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.001,0.19326465174508192,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.001,0.277,0.0,0.0
2024-01-02 18:15:00,0.001,0.0,0.001,0.19633333333333336,0.0,1.3333333333333333
2024-01-02 18:30:00,0.001,0.0,0.001,0.167,0.0,2.0
2024-01-02 18:45:00,0.001,0.0,0.001,0.12666666666666668,0.0,1.6666666666666667
2024-01-02 19:00:00,0.001,0.0,0.001,0.16910347982352764,0.0,2.6666666666666665
2024-01-02 19:15:00,0.001,0.0,0.001,0.20588553068624763,0.0,5.0
2024-01-02 19:30:00,0.001,0.0,0.001,0.3085521973529143,0.0,5.0
2024-01-02 19:45:00,0.001,0.0,0.001,0.17948553068624762,0.0,5.0
2024-01-02 20:00:00,0.001,0.0,0.001,0.07755219735291431,1.0,5.0
2024-01-02 20:15:00,0.001,0.0,0.001,0.06703479823527621,1.2,5.0
2024-01-02 20:30:00,0.001,0.0,0.001,0.046,0.0,5.0
2024-01-02 20:45:00,0.001,0.0,0.001,0.05333333333333334,0.0,5.0
2024-01-02 21:00:00,0.001,0.0,0.001,0.156,0.0,0.6666666666666666
2024-01-02 21:15:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.001,0.0530942454236041,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.001,0.12235707570600685,0.0,0.0
2024-01-02 22:15:00,0.001,0.0,0.001,0.18615707570600684,0.0,1.3333333333333333
2024-01-02 22:30:00,0.001,0.0,0.001,0.2888237423726735,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.001,0.20106283028240274,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.001,0.14279999999999998,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.5790666666666666,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.05333333333333334,0.0,0.6666666666666666
2024-01-03 00:00:00,0.001,0.0,0.001,0.156,0.0,3.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.001,0.05333333333333334,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.156,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.046,0.4,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.05333333333333334,0.2,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.156,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.046,0.6,2.0
2024-01-03 04:00:00,0.001,0.0,0.001,0.046,2.8,0.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.05333333333333334,0.0,0.0
2024-01-03 04:30:00,0.001,0.0,0.001,0.156,0.0,0.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.001,0.046,0.0,3.3333333333333335
2024-01-03 05:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.001,0.05333333333333334,0.0,2.0
2024-01-03 06:00:00,0.001,0.0,0.001,0.156,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.001,0.046,0.0,0.3333333333333333
2024-01-03 07:15:00,0.001,0.0,0.001,0.05333333333333334,0.0,3.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.156,2.0,1.6666666666666667
2024-01-03 07:45:00,0.001,0.0,0.001,0.07533333333333332,0.2,1.6666666666666667
2024-01-03 08:00:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.001,0.05333333333333334,0.0,0.0
2024-01-03 09:00:00,0.001,0.0,0.001,0.5577333333333333,0.0,1.3333333333333333
2024-01-03 09:15:00,0.001,0.0,0.001,2.892662830282403,0.0,0.0
2024-01-03 09:30:00,0.001,0.0,0.001,0.6122237423726736,0.0,3.6666666666666665
2024-01-03 09:45:00,0.001,0.0,0.001,0.1918237423726735,0.0,0.0
2024-01-03 10:00:00,0.001,0.0,0.001,0.1918237423726735,0.0,0.0
2024-01-03 10:15:00,0.001,0.0,0.001,0.1870237423726735,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.001,0.2858275787569375,0.0,1.0
2024-01-03 10:45:00,0.001,0.0,0.001,0.20933333333333332,0.0,2.0
2024-01-03 11:00:00,0.001,0.0,0.001,0.06706666666666666,1.6,0.0
2024-01-03 11:15:00,0.001,0.0,0.001,0.19233333333333336,0.6,0.0
2024-01-03 11:30:00,0.001,0.0,0.001,2.0621529979660465,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.001,0.6045570757060069,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.001,0.1678237423726735,0.0,1.0
2024-01-03 12:15:00,0.001,0.0,0.001,0.08715707570600682,0.0,0.0
2024-01-03 12:30:00,0.001,0.0,0.001,0.07395707570600683,0.0,5.0
2024-01-03 12:45:00,0.001,0.0,0.001,0.18283932926542587,0.0,0.6666666666666666
2024-01-03 13:00:00,0.001,0.0,0.001,0.18,0.0,0.3333333333333333
2024-01-03 13:15:00,0.001,0.0,0.001,0.19364377280391618,0.0,0.6666666666666666
2024-01-03 13:30:00,0.001,0.0,0.001,0.3325876902340762,0.0,0.0
2024-01-03 13:45:00,0.001,0.0,0.001,0.16250927305892113,0.0,2.3333333333333335
2024-01-03 14:00:00,0.001,0.0,0.001,0.0893759397255878,0.0,1.6666666666666667
2024-01-03 14:15:00,0.001,0.0,0.001,0.6495826063922545,0.0,1.6666666666666667
2024-01-03 14:30:00,0.001,0.0,0.001,0.19484341624317988,1.6,0.0
2024-01-03 14:45:00,0.001,0.0,0.001,0.18903333333333333,0.6,0.0
2024-01-03 15:00:00,0.001,0.0,0.001,0.2917,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.001,0.2223,0.0,2.3333333333333335
2024-01-03 15:30:00,0.001,0.0,0.001,0.2673,0.0,1.3333333333333333
2024-01-03 15:45:00,0.001,0.0,0.001,0.3157,0.0,5.0
2024-01-03 16:00:00,0.001,0.0,0.001,0.30789999999999995,0.0,0.3333333333333333
2024-01-03 16:15:00,0.001,0.0,0.001,0.31003333333333327,0.0,1.0
2024-01-03 16:30:00,0.001,0.0,0.001,0.4268973779241889,0.0,0.3333333333333333
2024-01-03 16:45:00,0.001,0.0,0.001,0.3270092730589212,0.0,0.0
2024-01-03 17:00:00,0.001,0.0,0.001,0.6352759397255878,0.0,0.0
2024-01-03 17:15:00,0.001,0.0,0.001,0.2380759397255878,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.001,0.34136610740923135,0.0,0.0
2024-01-03 17:45:00,0.001,0.0,0.001,0.33355073245097144,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.001,0.4179,2.2,3.0
2024-01-03 18:15:00,0.001,0.0,0.001,0.3450333333333333,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.001,0.27536666666666665,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.001,0.3157,0.0,3.3333333333333335
2024-01-03 19:00:00,0.001,0.0,0.001,0.7257472433896504,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.001,0.33485707570600687,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.001,0.4579257932353935,0.0,1.0
2024-01-03 19:45:00,0.001,0.0,0.001,0.25270927305892116,0.0,3.0
2024-01-03 20:00:00,0.001,0.0,0.001,0.21904260639225448,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.20564644277651842,0.0,0.0
2024-01-03 20:30:00,0.001,0.0,0.001,0.1287701464901943,0.0,0.0
2024-01-03 20:45:00,0.001,0.0,0.001,0.05333333333333334,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.001,0.6890666666666666,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.09953333333333333,0.6,1.6666666666666667
2024-01-03 21:30:00,0.001,0.0,0.001,0.167,1.6,0.6666666666666666
2024-01-03 21:45:00,0.001,0.0,0.001,0.20222773262097474,0.0,0.6666666666666666
2024-01-03 22:00:00,0.001,0.0,0.001,0.21037593972558782,0.0,0.0
2024-01-03 22:15:00,0.001,0.0,0.001,0.3443626063922545,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,0.001,0.45607593972558785,0.0,3.6666666666666665
2024-01-03 22:45:00,0.001,0.0,0.001,0.3754092730589212,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,0.001,0.3258338345203135,0.0,0.0
2024-01-03 23:15:00,0.001,0.0,0.001,0.3145237423726735,0.0,4.0
2024-01-03 23:30:00,0.001,0.0,0.001,0.30645707570600683,0.0,2.6666666666666665
2024-01-03 23:45:00,0.001,0.0,0.001,0.20085707570600683,0.0,0.6666666666666666
2024-01-04 00:00:00,0.001,0.0,0.001,0.3035237423726735,0.0,3.3333333333333335
2024-01-04 00:15:00,0.001,0.0,0.001,0.22285707570600682,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.001,0.18248824949151157,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.001,0.1817,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.001,0.28656666666666664,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.001,0.3121368131568609,0.0,2.3333333333333335
2024-01-04 01:30:00,0.001,0.0,0.001,0.8440521973529143,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.001,0.36358553068624766,0.0,1.6666666666666667
2024-01-04 02:00:00,0.001,0.0,0.001,0.33425219735291434,0.0,1.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.24551886401958095,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.001,0.21325219735291429,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.001,0.1974472526274438,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.001,0.2917,0.0,0.3333333333333333
2024-01-04 03:15:00,0.001,0.0,0.001,0.10247333333333335,0.0,1.0
2024-01-04 03:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.001,0.046,0.2,1.6666666666666667
2024-01-04 04:15:00,0.001,0.0,0.001,0.05333333333333334,3.0,0.0
2024-01-04 04:30:00,0.001,0.0,0.001,0.156,0.6,0.0
2024-01-04 04:45:00,0.001,0.0,0.001,0.07533333333333332,0.0,1.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.001,0.046,0.0,1.0
2024-01-04 05:30:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-04 05:45:00,0.001,0.0,0.001,0.05333333333333334,0.0,1.3333333333333333
2024-01-04 06:00:00,0.001,0.0,0.001,0.156,0.0,1.3333333333333333
2024-01-04 06:15:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-04 06:30:00,0.001,0.0,0.001,0.046,0.0,3.3333333333333335
2024-01-04 06:45:00,0.001,0.0,0.001,0.046,2.2,0.0
2024-01-04 07:00:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,0.001,0.05333333333333334,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.001,0.156,0.0,0.0
2024-01-04 07:45:00,0.001,0.0,0.001,0.0814,0.0,0.0
2024-01-04 08:00:00,0.001,0.0,0.001,0.059000000000000004,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.001,0.059000000000000004,0.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.001,0.059000000000000004,0.0,0.0
2024-01-04 08:45:00,0.001,0.0,0.001,0.06633333333333333,0.0,0.0
2024-01-04 09:00:00,0.001,0.0,0.001,0.16033333333333336,0.0,2.6666666666666665
2024-01-04 09:15:00,0.001,0.0,0.001,0.07533333333333332,0.0,2.3333333333333335
2024-01-04 09:30:00,0.001,0.0,0.0836337114293139,0.046,1.8,0.0
2024-01-04 09:45:00,0.001,0.0,0.35241852509254945,0.046,0.4,1.3333333333333333
2024-01-04 10:00:00,0.001,0.0,0.759159940451665,0.046,0.0,3.6666666666666665
2024-01-04 10:15:00,0.001,0.0,0.1313832674071484,0.05333333333333334,0.0,0.0
2024-01-04 10:30:00,0.001,0.0,0.16556550051723923,0.156,0.0,0.0
