,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-03 10:15:00,0.001,0.001,0.001,0.049,2.3333333333333335,0.0
2024-01-03 10:30:00,0.001,0.001,0.001,0.049,7.0,0.0
2024-01-03 10:45:00,0.001,0.001,0.001,0.07833333333333334,5.133333333333334,0.0
2024-01-03 11:00:00,0.001,0.001,0.001,0.159,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.001,0.049,0.0,1.4
2024-01-03 11:30:00,0.001,0.001,0.001,0.049,0.0,1.4
2024-01-03 11:45:00,0.001,0.001,0.001,0.44880000000000003,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.001,0.071,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.001,0.159,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.001,0.05633333333333333,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.001,0.5820666666666666,6.533333333333333,0.0
2024-01-03 13:00:00,0.001,0.001,0.001,0.049,2.8,3.0
2024-01-03 13:15:00,0.001,0.001,0.001,0.06366666666666668,0.0,3.0
2024-01-03 13:30:00,0.001,0.001,0.001,0.159,0.0,2.4
2024-01-03 13:45:00,0.001,0.001,0.001,0.06366666666666668,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.001,0.05633333333333333,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.001,0.159,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.001,0.071,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.001,0.159,2.3333333333333335,0.0
2024-01-03 16:15:00,0.001,0.001,0.001,0.07833333333333334,7.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.001,0.049,6.066666666666666,0.0
2024-01-03 16:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.001,0.15166666666666667,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.001,0.08566666666666668,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.001,0.14433333333333334,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.093,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.001,0.137,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.001,0.10033333333333334,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.001,0.12966666666666668,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.001,0.10766666666666666,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.001,0.12233333333333334,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.001,0.115,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.001,0.115,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.001,0.12233333333333334,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.001,0.10766666666666666,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.001,0.12966666666666668,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.001,0.10033333333333334,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.001,0.137,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.001,0.093,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.001,0.14433333333333334,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 04:30:00,0.001,0.001,0.001,0.08566666666666668,0.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.001,0.15166666666666667,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.001,0.07833333333333334,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.001,0.159,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.001,0.071,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.001,0.159,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.001,0.05633333333333333,0.0,0.0
2024-01-04 07:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 08:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.001,0.06366666666666668,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.001,0.159,7.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.001,0.06366666666666668,7.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.001,0.049,7.0,0.0
2024-01-04 09:15:00,0.001,0.001,0.001,0.049,7.0,0.0
2024-01-04 09:30:00,0.001,0.001,0.001,0.05633333333333333,7.0,0.0
2024-01-04 09:45:00,0.001,0.001,0.001,0.159,7.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.001,0.071,2.3333333333333335,0.0
2024-01-04 10:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 10:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 10:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 11:00:00,0.001,0.001,0.001,0.159,0.0,0.0
2024-01-04 11:15:00,0.001,0.001,0.001,0.07833333333333334,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 11:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 12:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.001,0.15166666666666667,0.0,0.0
2024-01-04 12:30:00,0.001,0.001,0.001,0.08566666666666668,0.0,0.0
2024-01-04 12:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 13:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 13:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 13:30:00,0.001,0.001,0.001,0.14433333333333334,0.0,0.0
2024-01-04 13:45:00,0.001,0.001,0.001,0.093,0.0,0.0
2024-01-04 14:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 14:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 14:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 14:45:00,0.001,0.001,0.001,0.137,0.0,0.0
2024-01-04 15:00:00,0.001,0.001,0.001,0.10033333333333334,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 15:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 15:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 16:00:00,0.001,0.001,0.001,0.12966666666666668,0.0,0.0
2024-01-04 16:15:00,0.001,0.001,0.001,0.10766666666666666,0.0,0.0
2024-01-04 16:30:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 16:45:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 17:00:00,0.001,0.001,0.001,0.049,0.0,0.0
2024-01-04 17:15:00,0.001,0.001,0.001,0.12233333333333334,0.0,0.0
2024-01-04 17:30:00,0.001,0.001,0.001,0.115,0.0,0.0
