,WashingMachine,BaseLoad,P_WB
2024-01-01 18:00:00,0.001,0.5225855306862477,0.0
2024-01-01 18:15:00,0.001,0.43391886401958096,0.0
2024-01-01 18:30:00,0.001,0.304918864019581,0.0
2024-01-01 18:45:00,0.001,0.2242521973529143,0.0
2024-01-01 19:00:00,0.001,0.2137347982352762,0.0
2024-01-01 19:15:00,0.001,0.19269999999999998,0.0
2024-01-01 19:30:00,0.001,0.2687,0.0
2024-01-01 19:45:00,0.001,0.3827,0.0
2024-01-01 20:00:00,0.001,0.19269999999999998,0.0
2024-01-01 20:15:00,0.001,0.19269999999999998,0.0
2024-01-01 20:30:00,0.001,0.19269999999999998,0.0
2024-01-01 20:45:00,0.001,0.19269999999999998,0.0
2024-01-01 21:00:00,0.001,0.19269999999999998,0.0
2024-01-01 21:15:00,0.001,0.35736666666666667,0.0
2024-01-01 21:30:00,0.001,0.2940333333333333,0.0
2024-01-01 21:45:00,0.001,0.19269999999999998,0.0
2024-01-01 22:00:00,0.001,0.19269999999999998,0.0
2024-01-01 22:15:00,0.001,0.19348824949151153,0.1
2024-01-01 22:30:00,0.001,0.6043237423726736,1.5
2024-01-01 22:45:00,0.001,0.8009237423726735,0.4
2024-01-01 23:00:00,0.001,0.39452374237267357,0.0
2024-01-01 23:15:00,0.001,0.4430570757060069,0.0
2024-01-01 23:30:00,0.001,0.3973491615817823,0.0
2024-01-01 23:45:00,0.001,0.299,0.0
2024-01-02 00:00:00,0.001,0.5655333333333333,0.0
2024-01-02 00:15:00,0.001,0.4322666666666667,0.0
2024-01-02 00:30:00,0.001,0.35419999999999996,0.2
2024-01-02 00:45:00,0.001,0.20326666666666665,1.5
2024-01-02 01:00:00,0.001,0.057,1.3
2024-01-02 01:15:00,0.001,0.057,1.5
2024-01-02 01:30:00,0.001,0.057,1.4
2024-01-02 01:45:00,0.001,0.057,0.0
2024-01-02 02:00:00,0.001,0.10766666666666666,0.0
2024-01-02 02:15:00,0.001,0.247,0.0
2024-01-02 02:30:00,0.001,0.08233333333333334,1.1
2024-01-02 02:45:00,0.001,0.45680000000000004,1.0
2024-01-02 03:00:00,0.001,0.057,0.1
2024-01-02 03:15:00,0.001,0.057,1.5
2024-01-02 03:30:00,0.001,0.057,1.5
2024-01-02 03:45:00,0.001,0.19633333333333333,1.5
2024-01-02 04:00:00,0.001,0.18366666666666667,1.5
2024-01-02 04:15:00,0.001,0.057,1.5
2024-01-02 04:30:00,0.001,0.057,1.5
2024-01-02 04:45:00,0.001,0.057,1.5
2024-01-02 05:00:00,0.001,0.057,1.5
2024-01-02 05:15:00,0.001,0.095,1.5
2024-01-02 05:30:00,0.001,0.247,1.5
2024-01-02 05:45:00,0.001,0.095,1.5
2024-01-02 06:00:00,0.001,0.057,1.5
2024-01-02 06:15:00,0.001,0.057,1.5
2024-01-02 06:30:00,0.001,0.057,1.5
2024-01-02 06:45:00,0.001,0.057,1.5
2024-01-02 07:00:00,0.001,0.18366666666666667,1.5
2024-01-02 07:15:00,0.001,0.19633333333333333,1.5
2024-01-02 07:30:00,0.001,0.091,1.5
2024-01-02 07:45:00,0.001,0.12133333333333332,1.5
2024-01-02 08:00:00,0.001,0.1616,1.5
2024-01-02 08:15:00,0.001,0.148,0.7
2024-01-02 08:30:00,0.001,0.17333333333333334,0.0
2024-01-02 08:45:00,0.001,0.3076666666666667,0.0
2024-01-02 09:00:00,0.001,0.10766666666666666,0.0
2024-01-02 09:15:00,0.001,0.057,0.0
2024-01-02 09:30:00,0.001,0.057,0.0
2024-01-02 09:45:00,0.001,0.057,0.0
2024-01-02 10:00:00,0.001,0.057,0.0
2024-01-02 10:15:00,0.001,0.17099999999999999,0.0
2024-01-02 10:30:00,0.001,0.209,0.0
2024-01-02 10:45:00,0.001,0.057,0.0
2024-01-02 11:00:00,0.001,0.057,0.0
2024-01-02 11:15:00,0.001,0.057,0.0
2024-01-02 11:30:00,0.001,0.057,0.0
2024-01-02 11:45:00,0.001,0.06966666666666667,0.0
2024-01-02 12:00:00,0.001,0.26509333333333335,0.0
2024-01-02 12:15:00,0.001,0.2638333333333333,0.0
2024-01-02 12:30:00,0.001,0.2702333333333333,0.0
2024-01-02 12:45:00,0.001,0.3267,0.0
2024-01-02 13:00:00,0.001,0.3516333333333333,1.3
2024-01-02 13:15:00,0.001,0.3546333333333333,1.5
2024-01-02 13:30:00,0.001,0.4331666666666667,1.5
2024-01-02 13:45:00,0.001,0.38156666666666667,0.1
2024-01-02 14:00:00,0.001,0.19269999999999998,0.0
2024-01-02 14:15:00,0.001,0.19269999999999998,0.0
2024-01-02 14:30:00,0.001,0.19269999999999998,0.0
2024-01-02 14:45:00,0.001,0.19269999999999998,0.0
2024-01-02 15:00:00,0.001,0.19269999999999998,1.3
2024-01-02 15:15:00,0.001,0.3827,1.5
2024-01-02 15:30:00,0.001,0.2687,1.5
2024-01-02 15:45:00,0.001,0.20136666666666664,1.5
2024-01-02 16:00:00,0.001,0.27849999999999997,1.5
2024-01-02 16:15:00,0.001,0.2967,1.5
2024-01-02 16:30:00,0.001,0.2967,1.5
2024-01-02 16:45:00,0.001,0.9097666666666666,1.5
2024-01-02 17:00:00,0.001,0.2947866666666667,1.5
2024-01-02 17:15:00,0.001,0.057,1.5
2024-01-02 17:30:00,0.001,0.057,1.5
2024-01-02 17:45:00,0.001,0.057,1.4
2024-01-02 18:00:00,0.001,0.057,1.0
2024-01-02 18:15:00,0.001,0.057,1.5
2024-01-02 18:30:00,0.001,0.23433333333333334,0.6
2024-01-02 18:45:00,0.001,0.6019333333333333,0.3
2024-01-02 19:00:00,0.001,0.178,1.5
2024-01-02 19:15:00,0.001,0.178,0.7
2024-01-02 19:30:00,0.001,0.178,0.0
2024-01-02 19:45:00,0.001,0.178,0.5
2024-01-02 20:00:00,0.001,0.2368942454236041,1.5
2024-01-02 20:15:00,0.001,0.2588237423726735,1.5
2024-01-02 20:30:00,0.001,0.06882374237267351,1.5
2024-01-02 20:45:00,0.001,0.06882374237267351,0.2
2024-01-02 21:00:00,0.001,0.06882374237267351,0.0
2024-01-02 21:15:00,0.001,0.3003923272314722,0.0
2024-01-02 21:30:00,0.001,0.30057649898302313,0.0
2024-01-02 21:45:00,0.001,0.47549040903934015,0.0
2024-01-02 22:00:00,0.001,0.4121570757060068,0.0
2024-01-02 22:15:00,0.001,0.8438904090393403,0.1
2024-01-02 22:30:00,0.001,1.1630237423726735,1.5
2024-01-02 22:45:00,0.001,0.13335707570600686,1.5
2024-01-02 23:00:00,0.001,0.20113827805880383,1.5
2024-01-02 23:15:00,0.001,0.2728855306862476,1.5
2024-01-02 23:30:00,0.001,0.39955219735291425,1.5
2024-01-02 23:45:00,0.001,0.6220188640195811,1.1
2024-01-03 00:00:00,0.001,0.2540855306862477,0.0
2024-01-03 00:15:00,0.001,0.07382783858822096,0.0
2024-01-03 00:30:00,0.001,0.057,0.0
2024-01-03 00:45:00,0.001,0.057,0.0
2024-01-03 01:00:00,0.001,0.209,0.0
2024-01-03 01:15:00,0.001,0.17099999999999999,0.0
2024-01-03 01:30:00,0.001,0.057,0.3
2024-01-03 01:45:00,0.001,0.057,1.5
2024-01-03 02:00:00,0.001,0.057,1.5
2024-01-03 02:15:00,0.001,0.057,1.5
2024-01-03 02:30:00,0.001,0.10766666666666666,1.5
2024-01-03 02:45:00,0.001,0.247,1.5
2024-01-03 03:00:00,0.001,0.08233333333333334,0.1
2024-01-03 03:15:00,0.001,0.057,0.0
2024-01-03 03:30:00,0.001,0.057,0.0
2024-01-03 03:45:00,0.001,0.057,0.0
2024-01-03 04:00:00,0.001,0.057,0.0
2024-01-03 04:15:00,0.001,0.19633333333333333,0.0
2024-01-03 04:30:00,0.001,0.18366666666666667,0.0
2024-01-03 04:45:00,0.001,0.057,0.0
2024-01-03 05:00:00,0.001,0.057,0.0
2024-01-03 05:15:00,0.001,0.057,0.0
2024-01-03 05:30:00,0.001,0.057,0.0
2024-01-03 05:45:00,0.001,0.095,0.0
2024-01-03 06:00:00,0.001,0.247,0.0
2024-01-03 06:15:00,0.001,0.095,0.0
2024-01-03 06:30:00,0.001,0.057,0.0
2024-01-03 06:45:00,0.001,0.057,0.0
2024-01-03 07:00:00,0.001,0.06566666666666668,1.3
2024-01-03 07:15:00,0.001,0.07,1.1
2024-01-03 07:30:00,0.001,0.2612,0.0
2024-01-03 07:45:00,0.001,0.3303333333333333,0.0
2024-01-03 08:00:00,0.001,0.18926666666666667,0.0
2024-01-03 08:15:00,0.001,0.178,0.0
2024-01-03 08:30:00,0.001,0.16993333333333333,1.3
2024-01-03 08:45:00,0.001,0.057,1.0
2024-01-03 09:00:00,0.001,0.08233333333333334,0.0
2024-01-03 09:15:00,0.001,0.247,0.0
2024-01-03 09:30:00,0.001,0.10766666666666666,1.2
2024-01-03 09:45:00,0.001,0.057,1.5
2024-01-03 10:00:00,0.001,0.0596,1.5
2024-01-03 10:15:00,0.001,0.07,1.5
2024-01-03 10:30:00,0.001,0.6030666666666666,1.5
2024-01-03 10:45:00,0.001,0.18400000000000002,1.5
2024-01-03 11:00:00,0.001,0.222,0.5
2024-01-03 11:15:00,0.001,0.05873333333333333,0.0
2024-01-03 11:30:00,0.001,0.057,0.0
2024-01-03 11:45:00,0.001,0.057,0.0
2024-01-03 12:00:00,0.001,0.057,0.0
2024-01-03 12:15:00,0.001,0.06966666666666667,0.0
2024-01-03 12:30:00,0.001,0.24873333333333333,0.0
2024-01-03 12:45:00,0.001,0.13727458079089117,0.0
2024-01-03 13:00:00,0.001,0.08182374237267351,0.0
2024-01-03 13:15:00,0.001,0.4816237423726735,0.0
2024-01-03 13:30:00,0.001,0.08182374237267351,0.0
2024-01-03 13:45:00,0.001,0.07055707570600683,0.1
2024-01-03 14:00:00,0.001,0.16589808180786803,1.5
2024-01-03 14:15:00,0.001,0.23466666666666666,1.5
2024-01-03 14:30:00,0.001,0.07,1.5
2024-01-03 14:45:00,0.001,0.07,1.5
2024-01-03 15:00:00,0.001,0.06393333333333334,1.5
2024-01-03 15:15:00,0.001,0.057,1.5
2024-01-03 15:30:00,0.001,0.057,1.5
2024-01-03 15:45:00,0.001,0.247,1.0
2024-01-03 16:00:00,0.001,0.133,1.3
2024-01-03 16:15:00,0.001,0.057,1.5
2024-01-03 16:30:00,0.001,0.057,0.8
2024-01-03 16:45:00,0.001,0.057,0.0
2024-01-03 17:00:00,0.001,0.057,0.0
2024-01-03 17:15:00,0.001,0.14566666666666667,0.0
2024-01-03 17:30:00,0.001,0.23433333333333334,0.0
2024-01-03 17:45:00,0.001,0.057,0.0
2024-01-03 18:00:00,0.001,0.09733333333333333,0.0
2024-01-03 18:15:00,0.001,0.191,0.0
2024-01-03 18:30:00,0.001,0.191,0.0
2024-01-03 18:45:00,0.001,0.29586666666666667,0.0
2024-01-03 19:00:00,0.001,0.48933333333333334,0.0
2024-01-03 19:15:00,0.001,0.322,0.1
2024-01-03 19:30:00,0.001,0.178,1.5
2024-01-03 19:45:00,0.001,0.08926666666666666,1.2
2024-01-03 20:00:00,0.001,0.45680000000000004,0.0
2024-01-03 20:15:00,0.001,0.060941247457557836,0.0
2024-01-03 20:30:00,0.001,0.14482374237267354,0.0
2024-01-03 20:45:00,0.001,0.2588237423726735,0.0
2024-01-03 21:00:00,0.001,0.06882374237267351,0.0
2024-01-03 21:15:00,0.001,0.18175707570600685,0.0
2024-01-03 21:30:00,0.001,0.29470599593209257,0.3
2024-01-03 21:45:00,0.001,0.178,1.5
2024-01-03 22:00:00,0.001,0.178,1.5
2024-01-03 22:15:00,0.001,0.3265333333333333,1.5
2024-01-03 22:30:00,0.001,0.15833333333333333,1.5
2024-01-03 22:45:00,0.001,0.0675173991176381,1.5
2024-01-03 23:00:00,0.001,0.1768721973529143,1.5
2024-01-03 23:15:00,0.001,0.0885521973529143,1.2
2024-01-03 23:30:00,0.001,0.0885521973529143,0.0
2024-01-03 23:45:00,0.001,0.14978205086272,1.5
2024-01-04 00:00:00,0.001,0.247,1.5
2024-01-04 00:15:00,0.001,0.06966666666666667,0.9
2024-01-04 00:30:00,0.001,0.057,0.0
2024-01-04 00:45:00,0.001,0.057,0.2
2024-01-04 01:00:00,0.001,0.057,1.5
2024-01-04 01:15:00,0.001,0.07286666666666666,1.5
2024-01-04 01:30:00,0.001,0.7760666666666667,1.5
2024-01-04 01:45:00,0.001,0.1778,0.4
2024-01-04 02:00:00,0.001,0.057,0.0
2024-01-04 02:15:00,0.001,0.057,0.0
2024-01-04 02:30:00,0.001,0.057,0.0
2024-01-04 02:45:00,0.001,0.057,0.0
2024-01-04 03:00:00,0.001,0.5074666666666666,0.0
2024-01-04 03:15:00,0.001,0.247,0.8
2024-01-04 03:30:00,0.001,0.08233333333333334,1.5
2024-01-04 03:45:00,0.001,0.0706,1.5
2024-01-04 04:00:00,0.001,0.091,1.5
2024-01-04 04:15:00,0.001,0.07966666666666668,1.5
2024-01-04 04:30:00,0.001,0.057,1.5
2024-01-04 04:45:00,0.001,0.19633333333333333,1.5
2024-01-04 05:00:00,0.001,0.18366666666666667,1.5
2024-01-04 05:15:00,0.001,0.057,1.5
2024-01-04 05:30:00,0.001,0.057,1.5
2024-01-04 05:45:00,0.001,0.057,1.5
2024-01-04 06:00:00,0.001,0.057,1.5
2024-01-04 06:15:00,0.001,0.095,1.5
2024-01-04 06:30:00,0.001,0.247,0.7
2024-01-04 06:45:00,0.001,0.095,0.0
2024-01-04 07:00:00,0.001,0.057,1.4
2024-01-04 07:15:00,0.001,0.057,1.5
2024-01-04 07:30:00,0.001,0.07,1.5
2024-01-04 07:45:00,0.001,0.07,1.5
2024-01-04 08:00:00,0.001,0.19666666666666668,1.5
2024-01-04 08:15:00,0.001,0.20933333333333334,1.5
2024-01-04 08:30:00,0.001,0.06046666666666667,1.5
2024-01-04 08:45:00,0.001,0.057,1.5
2024-01-04 09:00:00,0.001,0.057,1.5
2024-01-04 09:15:00,0.001,0.057,1.5
2024-01-04 09:30:00,0.001,0.10653333333333333,1.5
2024-01-04 09:45:00,0.001,0.368,1.4
2024-01-04 10:00:00,0.001,0.3942,1.5
2024-01-04 10:15:00,0.001,0.5655333333333333,1.5
2024-01-04 10:30:00,0.001,0.3016,1.5
2024-01-04 10:45:00,0.001,0.33913999999999994,1.5
2024-01-04 11:00:00,0.001,0.3993,1.5
2024-01-04 11:15:00,0.001,0.3681,1.5
2024-01-04 11:30:00,0.001,0.43223333333333336,1.5
2024-01-04 11:45:00,0.001,0.2837,1.5
2024-01-04 12:00:00,0.001,0.2837,1.5
2024-01-04 12:15:00,0.001,0.24123333333333333,1.5
2024-01-04 12:30:00,0.001,0.19348824949151153,1.5
2024-01-04 12:45:00,0.001,0.2575237423726735,1.5
2024-01-04 13:00:00,0.001,0.5155237423726735,1.4
2024-01-04 13:15:00,0.001,0.3888570757060068,0.0
2024-01-04 13:30:00,0.001,0.7817904090393402,0.0
2024-01-04 13:45:00,0.001,0.8382570757060069,1.0
2024-01-04 14:00:00,0.001,0.3160647484745347,1.5
2024-01-04 14:15:00,0.001,0.3379,1.5
2024-01-04 14:30:00,0.001,0.5360333333333334,0.6
2024-01-04 14:45:00,0.001,0.5832333333333334,1.5
2024-01-04 15:00:00,0.001,0.3137,1.5
2024-01-04 15:15:00,0.001,0.44854316564968977,1.5
2024-01-04 15:30:00,0.001,0.5920570757060069,1.5
2024-01-04 15:45:00,0.001,0.21259040903934015,1.5
2024-01-04 16:00:00,0.001,0.13215040903934017,1.5
2024-01-04 16:15:00,0.001,0.2588237423726735,0.6
2024-01-04 16:30:00,0.001,0.14482374237267354,0.0
2024-01-04 16:45:00,0.001,0.060941247457557836,1.5
2024-01-04 17:00:00,0.001,0.057,1.5
2024-01-04 17:15:00,0.001,0.057,1.5
2024-01-04 17:30:00,0.001,0.1538,1.5
2024-01-04 17:45:00,0.001,1.1154666666666666,1.5
2024-01-04 18:00:00,0.001,2.4773333333333336,1.5
2024-01-04 18:15:00,0.001,0.6023999999999999,1.5
2024-01-04 18:30:00,0.001,0.178,0.7
2024-01-04 18:45:00,0.001,0.0812,1.5
2024-01-04 19:00:00,0.001,0.057,1.4
2024-01-04 19:15:00,0.001,0.057,0.0
2024-01-04 19:30:00,0.001,0.23433333333333334,0.0
2024-01-04 19:45:00,0.001,0.14566666666666667,0.0
2024-01-04 20:00:00,0.001,0.057,0.0
2024-01-04 20:15:00,0.001,0.057,0.0
2024-01-04 20:30:00,0.001,0.057,0.0
2024-01-04 20:45:00,0.001,0.057,0.0
2024-01-04 21:00:00,0.001,0.133,0.0
2024-01-04 21:15:00,0.001,0.247,0.0
2024-01-04 21:30:00,0.001,0.057,0.0
2024-01-04 21:45:00,0.001,0.057,0.0
2024-01-04 22:00:00,0.001,0.057,0.0
2024-01-04 22:15:00,0.001,0.057,0.0
2024-01-04 22:30:00,0.001,0.057,0.0
2024-01-04 22:45:00,0.001,0.22166666666666668,0.0
2024-01-04 23:00:00,0.001,0.15833333333333333,0.0
2024-01-04 23:15:00,0.001,0.057,0.0
2024-01-04 23:30:00,0.001,0.057,0.0
2024-01-04 23:45:00,0.001,0.057,0.0
2024-01-05 00:00:00,0.001,0.057,0.0
2024-01-05 00:15:00,0.001,0.12033333333333333,0.7
2024-01-05 00:30:00,0.001,0.247,1.5
2024-01-05 00:45:00,0.001,0.06966666666666667,1.5
2024-01-05 01:00:00,0.001,0.057,1.5
2024-01-05 01:15:00,0.001,0.45680000000000004,1.2
2024-01-05 01:30:00,0.001,0.057,0.0
2024-01-05 01:45:00,0.001,0.057,0.0
2024-01-05 02:00:00,0.001,0.209,0.0
2024-01-05 02:15:00,0.001,0.17099999999999999,0.0
2024-01-05 02:30:00,0.001,0.057,0.0
2024-01-05 02:45:00,0.001,0.057,0.0
2024-01-05 03:00:00,0.001,0.057,0.0
2024-01-05 03:15:00,0.001,0.057,0.0
2024-01-05 03:30:00,0.001,0.10766666666666666,0.0
2024-01-05 03:45:00,0.001,0.247,0.0
2024-01-05 04:00:00,0.001,0.6154,1.3
2024-01-05 04:15:00,0.001,0.057,1.0
2024-01-05 04:30:00,0.001,0.057,0.0
2024-01-05 04:45:00,0.001,0.057,0.5
2024-01-05 05:00:00,0.001,0.057,1.5
2024-01-05 05:15:00,0.001,0.19633333333333333,1.5
2024-01-05 05:30:00,0.001,0.18366666666666667,1.5
2024-01-05 05:45:00,0.001,0.5900666666666666,1.5
2024-01-05 06:00:00,0.001,0.057,0.9
2024-01-05 06:15:00,0.001,0.057,0.0
2024-01-05 06:30:00,0.001,0.057,0.0
2024-01-05 06:45:00,0.001,0.095,0.9
2024-01-05 07:00:00,0.001,0.247,1.5
2024-01-05 07:15:00,0.001,0.095,1.5
2024-01-05 07:30:00,0.001,0.45680000000000004,0.3
2024-01-05 07:45:00,0.001,0.057,0.6
2024-01-05 08:00:00,0.001,0.0674,1.5
2024-01-05 08:15:00,0.001,0.4698,1.5
2024-01-05 08:30:00,0.001,0.19666666666666668,0.5
2024-01-05 08:45:00,0.001,0.2976533333333334,0.0
2024-01-05 09:00:00,0.001,0.06306666666666667,0.4
2024-01-05 09:15:00,0.001,0.07,1.5
2024-01-05 09:30:00,0.001,0.13873333333333332,0.4
2024-01-05 09:45:00,0.001,0.282,0.0
2024-01-05 10:00:00,0.001,1.7546158282484492,1.3
2024-01-05 10:15:00,0.001,2.9012237423726734,1.5
2024-01-05 10:30:00,0.001,0.9142237423726736,1.5
2024-01-05 10:45:00,0.001,0.19915707570600683,1.5
2024-01-05 11:00:00,0.001,0.08182374237267351,1.5
2024-01-05 11:15:00,0.001,0.5439764989830231,1.5
2024-01-05 11:30:00,0.001,0.7240666666666666,1.5
2024-01-05 11:45:00,0.001,0.305,1.5
2024-01-05 12:00:00,0.001,0.343,1.5
2024-01-05 12:15:00,0.001,0.19783297677259704,1.5
2024-01-05 12:30:00,0.001,0.13757593972558782,1.5
2024-01-05 12:45:00,0.001,0.10210927305892113,1.5
2024-01-05 13:00:00,0.001,0.3035759397255877,1.5
2024-01-05 13:15:00,0.001,1.4398026063922544,1.5
2024-01-05 13:30:00,0.001,2.2012356467451992,1.5
2024-01-05 13:45:00,0.001,1.1695333333333333,1.5
2024-01-05 14:00:00,0.001,0.17886666666666665,1.5
2024-01-05 14:15:00,0.001,0.279,1.5
2024-01-05 14:30:00,0.001,2.0444666666666667,1.5
2024-01-05 14:45:00,0.001,1.5113333333333332,1.5
2024-01-05 15:00:00,0.001,0.2793333333333333,1.5
2024-01-05 15:15:00,0.001,0.3426666666666666,1.5
2024-01-05 15:30:00,0.001,0.28656,1.5
2024-01-05 15:45:00,0.001,0.3137,1.5
2024-01-05 16:00:00,0.001,0.3137,1.5
2024-01-05 16:15:00,0.001,0.29265299796604627,1.5
2024-01-05 16:30:00,0.001,0.20452374237267348,1.5
2024-01-05 16:45:00,0.001,0.39885707570600687,1.5
2024-01-05 17:00:00,0.001,0.2935237423726735,1.5
2024-01-05 17:15:00,0.001,0.7505904090393402,1.5
2024-01-05 17:30:00,0.001,0.2461842104105486,1.5
2024-01-05 17:45:00,0.001,0.23551886401958097,1.5
2024-01-05 18:00:00,0.001,1.8235855306862476,1.5
2024-01-05 18:15:00,0.001,1.1220445245843864,1.5
2024-01-05 18:30:00,0.001,0.41340927305892117,1.5
2024-01-05 18:45:00,0.001,0.7260182476275611,1.5
2024-01-05 19:00:00,0.001,0.3255237423726735,1.5
2024-01-05 19:15:00,0.001,0.3486620204314773,1.5
2024-01-05 19:30:00,0.001,0.35471119125105316,1.5
2024-01-05 19:45:00,0.001,0.747416945827449,1.5
2024-01-05 20:00:00,0.001,0.47794260639225444,1.5
2024-01-05 20:15:00,0.001,0.5506092730589212,1.5
2024-01-05 20:30:00,0.001,0.47491418184325634,1.5
2024-01-05 20:45:00,0.001,0.5516715809608944,1.5
2024-01-05 21:00:00,0.001,0.5898915266183401,1.5
2024-01-05 21:15:00,0.001,0.4690413589346967,1.5
2024-01-05 21:30:00,0.001,1.0616426063922544,1.5
2024-01-05 21:45:00,0.001,1.9511092730589212,1.5
2024-01-05 22:00:00,0.001,0.2083849142942278,1.5
2024-01-05 22:15:00,0.001,0.21249040903934016,1.5
2024-01-05 22:30:00,0.001,0.22303549288116192,1.5
2024-01-05 22:45:00,0.001,0.19616631010593036,0.7
2024-01-05 23:00:00,0.001,0.12457593972558781,0.3
2024-01-05 23:15:00,0.001,0.31344260639225446,1.5
2024-01-05 23:30:00,0.001,0.3227092730589211,1.5
2024-01-05 23:45:00,0.001,0.2213759397255878,1.5
2024-01-06 00:00:00,0.001,0.21927245990206018,1.1
2024-01-06 00:15:00,0.001,0.17387458079089116,1.5
2024-01-06 00:30:00,0.001,0.09733333333333333,1.5
2024-01-06 00:45:00,0.001,0.24133333333333334,0.6
2024-01-06 01:00:00,0.001,0.368,0.0
2024-01-06 01:15:00,0.001,0.19066666666666665,0.0
2024-01-06 01:30:00,0.001,0.178,1.2
2024-01-06 01:45:00,0.001,0.178,1.1
2024-01-06 02:00:00,0.001,0.07313333333333333,0.0
2024-01-06 02:15:00,0.001,0.057,0.0
2024-01-06 02:30:00,0.001,0.209,0.0
2024-01-06 02:45:00,0.001,0.17099999999999999,0.0
2024-01-06 03:00:00,0.001,0.057,1.2
2024-01-06 03:15:00,0.001,0.057,1.5
2024-01-06 03:30:00,0.001,0.057,1.5
2024-01-06 03:45:00,0.001,0.057,1.5
2024-01-06 04:00:00,0.001,0.10766666666666666,1.5
2024-01-06 04:15:00,0.001,0.247,0.0
2024-01-06 04:30:00,0.001,0.08233333333333334,0.0
2024-01-06 04:45:00,0.001,0.057,0.0
2024-01-06 05:00:00,0.001,0.057,0.0
2024-01-06 05:15:00,0.001,0.057,0.5
