,TumbleDryer,BaseLoad,P_EV,P_WB
2024-01-02 09:30:00,0.001,0.19233333333333333,0.0,3.0
2024-01-02 09:45:00,0.001,0.22719999999999999,0.0,0.0
2024-01-02 10:00:00,0.001,0.066,0.0,1.6
2024-01-02 10:15:00,0.001,0.066,0.0,2.0
2024-01-02 10:30:00,0.001,0.066,0.0,0.0
2024-01-02 10:45:00,0.001,0.06253333333333334,0.0,0.0
2024-01-02 11:00:00,0.001,0.11633333333333333,0.0,0.0
2024-01-02 11:15:00,1.3312494268995703,0.7760666666666667,0.0,0.0
2024-01-02 11:30:00,1.9120072957021788,0.67292,0.0,3.0
2024-01-02 11:45:00,1.975589256962361,0.2139417578823314,10.266666666666667,1.0
2024-01-02 12:00:00,1.7335662512467718,0.2202521973529143,11.0,2.4
2024-01-02 12:15:00,0.08761334898773074,0.2202521973529143,11.0,0.0
2024-01-02 12:30:00,0.001,0.2202521973529143,11.0,3.0
2024-01-02 12:45:00,0.001,0.39758553068624763,11.0,1.2
2024-01-02 13:00:00,0.001,0.32378058596077713,11.0,0.0
2024-01-02 13:15:00,0.001,0.18869999999999998,1.4666666666666666,0.0
2024-01-02 13:30:00,0.001,0.18869999999999998,0.0,0.0
2024-01-02 13:45:00,0.001,0.18869999999999998,0.0,0.0
2024-01-02 14:00:00,0.001,0.18869999999999998,0.0,0.0
2024-01-02 14:15:00,0.001,0.2900333333333333,0.0,2.4
2024-01-02 14:30:00,0.001,0.3787,0.0,1.4
2024-01-02 14:45:00,0.001,0.20136666666666664,0.0,0.2
2024-01-02 15:00:00,0.001,0.18869999999999998,0.0,3.0
2024-01-02 15:15:00,0.001,0.18869999999999998,0.0,1.8
2024-01-02 15:30:00,0.001,0.18869999999999998,0.0,0.0
2024-01-02 15:45:00,0.001,0.2463,0.0,0.0
2024-01-02 16:00:00,0.001,0.4997,0.0,0.0
2024-01-02 16:15:00,0.001,0.39836666666666665,0.0,0.0
2024-01-02 16:30:00,0.001,0.2916066666666666,0.0,0.0
2024-01-02 16:45:00,0.001,0.174,0.0,0.0
2024-01-02 17:00:00,0.001,0.3186982780588038,0.0,0.8
2024-01-02 17:15:00,0.001,0.9195855306862477,0.0,1.4
2024-01-02 17:30:00,0.001,0.7249855306862476,0.0,0.2
2024-01-02 17:45:00,0.001,0.639918864019581,0.0,2.8
2024-01-02 18:00:00,0.001,0.4253855306862476,0.0,0.0
2024-01-02 18:15:00,0.001,0.3097,0.0,0.0
2024-01-02 18:30:00,0.001,0.2774333333333333,0.0,0.6
2024-01-02 18:45:00,0.001,0.31489999999999996,0.0,3.0
2024-01-02 19:00:00,0.001,1.0237824949151155,0.0,2.0
2024-01-02 19:15:00,0.001,0.6455237423726735,0.0,0.0
2024-01-02 19:30:00,0.001,0.5061904090393402,0.0,0.0
2024-01-02 19:45:00,0.001,0.44945707570600685,0.0,0.0
2024-01-02 20:00:00,0.001,0.4425237423726735,0.0,0.0
2024-01-02 20:15:00,0.001,0.4425237423726735,0.0,2.2
2024-01-02 20:30:00,0.001,0.3699237423726735,0.0,3.0
2024-01-02 20:45:00,0.001,0.4665904090393402,0.0,2.4
2024-01-02 21:00:00,0.001,0.3377078081569783,0.0,0.0
2024-01-02 21:15:00,0.001,0.2202521973529143,0.0,0.0
2024-01-02 21:30:00,0.001,0.2560248599516735,0.0,0.0
2024-01-02 21:45:00,0.001,0.3790092730589212,0.0,0.0
2024-01-02 22:00:00,0.001,0.25582927305892117,0.0,1.6
2024-01-02 22:15:00,0.001,0.7185092730589211,0.0,0.8
2024-01-02 22:30:00,0.001,0.49996898007853247,0.0,0.0
2024-01-02 22:45:00,0.001,0.33903469226802996,0.0,0.0
2024-01-02 23:00:00,0.001,0.7263521973529143,0.0,0.0
2024-01-02 23:15:00,0.001,0.34695219735291427,0.0,0.0
2024-01-02 23:30:00,0.001,0.8613521973529144,0.0,0.0
2024-01-02 23:45:00,0.001,0.2580855306862476,0.0,1.8
2024-01-03 00:00:00,0.001,0.3310188640195809,0.0,1.4
2024-01-03 00:15:00,0.001,0.17321886401958095,0.0,0.0
2024-01-03 00:30:00,0.001,0.08455219735291429,0.0,1.8
2024-01-03 00:45:00,0.001,0.08455219735291429,0.0,0.8
2024-01-03 01:00:00,0.001,0.08455219735291429,0.0,0.0
2024-01-03 01:15:00,0.001,0.059310439470582864,0.0,0.0
2024-01-03 01:30:00,0.001,0.19233333333333333,0.0,0.0
2024-01-03 01:45:00,0.001,0.21766666666666667,0.0,0.0
2024-01-03 02:00:00,0.001,0.06167074440662724,0.0,0.0
2024-01-03 02:15:00,0.001,0.0648237423726735,0.0,0.2
2024-01-03 02:30:00,0.001,0.09202374237267351,0.0,3.0
2024-01-03 02:45:00,0.001,0.09882374237267351,0.0,0.4
2024-01-03 03:00:00,0.001,0.16136882621449528,0.0,0.0
2024-01-03 03:15:00,0.001,0.277,0.0,0.0
2024-01-03 03:30:00,0.001,0.115,0.0,0.0
2024-01-03 03:45:00,0.001,0.053,0.0,0.0
2024-01-03 04:00:00,0.001,0.053,0.0,2.8
2024-01-03 04:15:00,0.001,0.18626666666666666,0.0,2.2
2024-01-03 04:30:00,0.001,0.4528,0.0,0.0
2024-01-03 04:45:00,0.001,0.23033333333333333,0.0,0.0
2024-01-03 05:00:00,0.001,0.5794666666666667,0.0,0.0
2024-01-03 05:15:00,0.001,0.053,0.0,1.0
2024-01-03 05:30:00,0.001,0.31953333333333334,0.0,3.0
2024-01-03 05:45:00,0.001,0.31953333333333334,0.0,0.0
2024-01-03 06:00:00,0.001,0.053,0.0,0.0
2024-01-03 06:15:00,0.001,0.15433333333333332,0.0,1.6
2024-01-03 06:30:00,0.001,0.243,0.0,2.2
2024-01-03 06:45:00,0.001,0.06566666666666666,0.0,0.0
2024-01-03 07:00:00,0.001,0.053,0.0,0.0
2024-01-03 07:15:00,0.001,0.053,0.0,0.0
2024-01-03 07:30:00,0.001,0.053,0.0,1.6
2024-01-03 07:45:00,0.001,0.07833333333333334,0.0,2.4
2024-01-03 08:00:00,0.001,0.243,0.0,0.0
2024-01-03 08:15:00,0.001,0.14166666666666666,0.0,0.0
2024-01-03 08:30:00,0.001,0.053,0.0,0.0
2024-01-03 08:45:00,0.001,0.053,0.0,0.0
2024-01-03 09:00:00,0.001,0.053,0.0,0.0
2024-01-03 09:15:00,0.001,0.0577294969490694,0.0,0.0
2024-01-03 09:30:00,0.001,0.20415707570600686,0.0,0.0
2024-01-03 09:45:00,0.001,0.3627570757060069,0.0,0.0
2024-01-03 10:00:00,0.001,0.4646237423726735,0.0,2.6
2024-01-03 10:15:00,0.001,0.0648237423726735,0.7333333333333333,2.0
2024-01-03 10:30:00,0.001,0.05851774644058097,11.0,1.4
2024-01-03 10:45:00,0.001,0.053,11.0,2.4
2024-01-03 11:00:00,0.001,0.18870666666666666,5.866666666666666,3.0
2024-01-03 11:15:00,0.001,0.3787,0.0,1.2
2024-01-03 11:30:00,0.001,0.23936666666666664,0.0,0.0
2024-01-03 11:45:00,0.001,0.18869999999999998,0.0,0.0
2024-01-03 12:00:00,0.001,0.18869999999999998,1.4666666666666666,0.0
2024-01-03 12:15:00,0.001,0.18869999999999998,0.0,0.0
2024-01-03 12:30:00,0.001,0.18869999999999998,0.0,0.0
2024-01-03 12:45:00,0.001,0.3660333333333333,0.0,0.0
2024-01-03 13:00:00,0.001,0.31536666666666663,0.0,0.0
2024-01-03 13:15:00,0.001,0.18869999999999998,0.0,2.0
2024-01-03 13:30:00,0.001,0.18869999999999998,0.0,3.0
2024-01-03 13:45:00,0.001,0.18869999999999998,0.0,0.2
2024-01-03 14:00:00,0.001,0.18869999999999998,0.0,0.0
2024-01-03 14:15:00,0.001,0.2900333333333333,0.0,1.4
2024-01-03 14:30:00,0.001,1.5119,0.0,3.0
2024-01-03 14:45:00,0.001,1.4679,5.866666666666666,1.2
2024-01-03 15:00:00,0.001,0.6553666666666668,0.0,0.0
2024-01-03 15:15:00,0.001,0.18869999999999998,0.0,0.0
2024-01-03 15:30:00,0.001,0.18869999999999998,0.0,0.6
2024-01-03 15:45:00,0.001,0.7471,0.0,2.0
2024-01-03 16:00:00,0.001,0.3787,0.0,0.0
2024-01-03 16:15:00,0.001,0.27736666666666665,0.0,0.0
2024-01-03 16:30:00,0.001,0.18869999999999998,0.0,0.0
2024-01-03 16:45:00,0.001,0.2048333333333333,0.0,2.4
2024-01-03 17:00:00,0.001,0.3097,0.0,1.2
2024-01-03 17:15:00,0.001,0.3097,0.0,0.0
2024-01-03 17:30:00,0.001,0.44903333333333334,0.0,0.0
2024-01-03 17:45:00,0.001,0.47830791412422446,0.0,0.0
2024-01-03 18:00:00,0.001,0.21665707570600684,0.0,1.8
2024-01-03 18:15:00,0.001,0.2247237423726735,0.0,1.2
2024-01-03 18:30:00,0.001,0.3215237423726735,0.0,3.0
2024-01-03 18:45:00,0.001,0.43445707570600683,0.0,3.0
2024-01-03 19:00:00,0.001,0.5027040777399605,0.0,3.0
2024-01-03 19:15:00,0.001,0.6222764989830232,0.0,3.0
2024-01-03 19:30:00,0.001,0.3848112879805059,0.0,3.0
2024-01-03 19:45:00,0.001,0.3530759397255878,0.0,3.0
2024-01-03 20:00:00,0.001,0.28854260639225443,0.0,3.0
2024-01-03 20:15:00,0.001,0.31594260639225447,0.0,3.0
2024-01-03 20:30:00,0.001,0.36607593972558783,0.0,3.0
2024-01-03 20:45:00,0.001,0.5029250626483726,0.0,3.0
2024-01-03 21:00:00,0.001,0.480918864019581,0.0,3.0
2024-01-03 21:15:00,0.001,0.34298553068624765,0.0,3.0
2024-01-03 21:30:00,0.001,0.421918864019581,0.0,3.0
2024-01-03 21:45:00,0.001,0.3139492730589211,0.0,3.0
2024-01-03 22:00:00,0.001,0.32575506078442207,0.0,3.0
2024-01-03 22:15:00,0.001,0.9412237423726736,0.0,3.0
2024-01-03 22:30:00,0.001,0.4968237423726735,0.0,3.0
2024-01-03 22:45:00,0.001,0.24610215954782863,0.0,3.0
2024-01-03 23:00:00,0.001,0.14233741107329392,0.0,3.0
2024-01-03 23:15:00,0.001,0.13742374237267352,0.0,3.0
2024-01-03 23:30:00,0.001,0.18582374237267352,0.0,1.6
2024-01-03 23:45:00,0.001,0.21746751517658972,0.0,0.0
2024-01-04 00:00:00,0.001,0.9404426063922545,0.0,0.0
2024-01-04 00:15:00,0.001,0.30604260639225445,0.0,0.0
2024-01-04 00:30:00,0.001,0.135316945827449,0.0,1.8
2024-01-04 00:45:00,0.001,0.08455219735291429,0.0,2.2
2024-01-04 01:00:00,0.001,0.08455219735291429,0.0,0.0
2024-01-04 01:15:00,0.001,0.05720695964705524,0.0,0.0
2024-01-04 01:30:00,0.001,0.19233333333333333,0.0,0.0
2024-01-04 01:45:00,0.001,0.21766666666666667,0.0,0.0
2024-01-04 02:00:00,0.001,0.053,0.0,0.0
2024-01-04 02:15:00,0.001,0.053,0.0,1.0
2024-01-04 02:30:00,0.001,0.053,0.0,3.0
2024-01-04 02:45:00,0.001,0.053,0.0,2.4
2024-01-04 03:00:00,0.001,0.20506666666666665,0.0,3.0
2024-01-04 03:15:00,0.001,0.364,0.0,1.8
2024-01-04 03:30:00,0.001,0.22466666666666665,0.0,0.0
2024-01-04 03:45:00,0.001,0.7070666666666666,0.0,0.0
2024-01-04 04:00:00,0.001,0.174,0.0,0.0
2024-01-04 04:15:00,0.001,0.174,0.0,0.4
2024-01-04 04:30:00,0.001,0.11753333333333332,0.0,3.0
2024-01-04 04:45:00,0.001,0.23033333333333333,0.0,2.0
2024-01-04 05:00:00,0.001,0.17966666666666667,0.0,0.0
2024-01-04 05:15:00,0.001,0.053,0.0,0.0
2024-01-04 05:30:00,0.001,0.053,0.0,0.0
2024-01-04 05:45:00,0.001,0.053,0.0,0.0
2024-01-04 06:00:00,0.001,0.053,0.0,0.0
2024-01-04 06:15:00,0.001,0.15433333333333332,0.0,0.0
2024-01-04 06:30:00,0.001,0.243,0.0,2.6
2024-01-04 06:45:00,0.001,0.06566666666666666,0.0,3.0
2024-01-04 07:00:00,0.001,0.053,0.0,3.0
2024-01-04 07:15:00,0.001,0.053,0.0,2.2
2024-01-04 07:30:00,0.001,0.053,0.0,0.0
2024-01-04 07:45:00,0.001,0.07833333333333334,0.0,1.8
2024-01-04 08:00:00,0.001,0.243,0.0,1.0
2024-01-04 08:15:00,0.001,0.6747333333333334,0.0,0.0
2024-01-04 08:30:00,0.001,0.08526666666666666,0.0,3.0
2024-01-04 08:45:00,0.001,0.174,0.0,2.0
2024-01-04 09:00:00,0.001,0.18206666666666665,0.0,3.0
2024-01-04 09:15:00,0.001,0.295,0.0,1.8
2024-01-04 09:30:00,0.001,0.4343333333333333,0.0,2.8
2024-01-04 09:45:00,0.001,0.4112666666666666,0.0,2.4
2024-01-04 10:00:00,0.001,0.174,0.0,0.0
2024-01-04 10:15:00,0.001,0.14173333333333332,0.0,0.0
2024-01-04 10:30:00,0.001,0.053,0.0,0.8
2024-01-04 10:45:00,0.001,0.1498,4.4,1.2
2024-01-04 11:00:00,0.001,0.2373333333333333,11.0,0.0
2024-01-04 11:15:00,0.001,0.364,11.0,0.4
2024-01-04 11:30:00,0.001,0.22466666666666665,1.4666666666666666,1.8
2024-01-04 11:45:00,0.001,0.14173333333333332,0.0,1.2
2024-01-04 12:00:00,0.001,0.053,0.0,3.0
2024-01-04 12:15:00,0.001,0.15786666666666666,0.0,0.8
2024-01-04 12:30:00,0.001,0.17794124745755782,0.0,3.0
2024-01-04 12:45:00,0.001,0.36315707570600686,0.0,2.8
2024-01-04 13:00:00,0.001,0.3124904090393402,0.0,0.0
2024-01-04 13:15:00,0.001,0.29875707570600685,0.0,0.0
2024-01-04 13:30:00,0.001,0.18582374237267352,0.0,0.0
2024-01-04 13:45:00,0.001,0.17951774644058097,5.866666666666666,0.0
2024-01-04 14:00:00,0.001,0.174,0.0,0.0
2024-01-04 14:15:00,0.001,0.3479333333333333,0.0,2.4
2024-01-04 14:30:00,0.001,0.37466666666666665,0.0,0.0
2024-01-04 14:45:00,0.001,0.1996666666666667,0.0,2.0
2024-01-04 15:00:00,0.001,0.187,0.0,1.4
2024-01-04 15:15:00,0.001,0.187,0.0,0.0
2024-01-04 15:30:00,0.001,0.1046,0.0,0.0
2024-01-04 15:45:00,0.001,0.07833333333333334,0.0,1.8
2024-01-04 16:00:00,0.001,0.243,0.0,0.2
2024-01-04 16:15:00,0.001,0.19813333333333333,0.0,0.0
2024-01-04 16:30:00,0.001,0.2869333333333333,0.0,0.0
2024-01-04 16:45:00,0.001,0.3045333333333333,0.0,0.0
2024-01-04 17:00:00,0.001,0.308,0.0,2.8
2024-01-04 17:15:00,0.001,0.308,0.0,3.0
2024-01-04 17:30:00,0.001,0.3640666666666667,0.0,0.0
2024-01-04 17:45:00,0.001,0.41103999999999996,0.0,0.0
2024-01-04 18:00:00,0.001,0.3097,0.0,0.0
2024-01-04 18:15:00,0.001,0.3097,0.0,0.0
2024-01-04 18:30:00,0.001,0.31489999999999996,0.0,0.0
2024-01-04 18:45:00,0.001,0.3872333333333333,0.0,0.0
2024-01-04 19:00:00,0.001,0.38603333333333334,0.0,2.0
2024-01-04 19:15:00,0.001,0.5127,0.0,0.4
2024-01-04 19:30:00,0.001,0.3733666666666667,0.0,3.0
2024-01-04 19:45:00,0.001,0.31316666666666665,0.0,0.4
2024-01-04 20:00:00,0.001,0.21289999999999998,0.0,0.0
2024-01-04 20:15:00,0.001,0.21604523770585907,0.0,0.6
2024-01-04 20:30:00,0.001,0.2202521973529143,0.0,1.4
2024-01-04 20:45:00,0.001,0.39758553068624763,0.0,0.0
2024-01-04 21:00:00,0.001,0.346918864019581,0.0,0.0
2024-01-04 21:15:00,0.001,0.2202521973529143,0.0,0.0
2024-01-04 21:30:00,0.001,0.2034243587646933,0.0,2.0
2024-01-04 21:45:00,0.001,0.18869999999999998,0.0,0.8
2024-01-04 22:00:00,0.001,0.18869999999999998,0.0,3.0
2024-01-04 22:15:00,0.001,0.5565666666666667,0.0,3.0
2024-01-04 22:30:00,0.001,0.6452333333333333,0.0,3.0
2024-01-04 22:45:00,0.001,0.20136666666666664,0.0,3.0
2024-01-04 23:00:00,0.001,0.18869999999999998,0.0,3.0
2024-01-04 23:15:00,0.001,0.053,0.0,3.0
2024-01-04 23:30:00,0.001,0.053,0.0,3.0
2024-01-04 23:45:00,0.001,0.07833333333333334,0.0,3.0
2024-01-05 00:00:00,0.001,0.243,0.0,3.0
2024-01-05 00:15:00,0.001,0.14166666666666666,0.0,3.0
2024-01-05 00:30:00,0.001,0.053,0.0,3.0
2024-01-05 00:45:00,0.001,0.08034523770585907,0.0,3.0
2024-01-05 01:00:00,0.001,0.08455219735291429,0.0,3.0
2024-01-05 01:15:00,0.001,0.08455219735291429,0.0,3.0
2024-01-05 01:30:00,0.001,0.21547161139213714,0.0,3.0
2024-01-05 01:45:00,0.001,0.21766666666666667,0.0,3.0
2024-01-05 02:00:00,0.001,0.053,0.0,3.0
2024-01-05 02:15:00,0.001,0.053,0.0,3.0
2024-01-05 02:30:00,0.001,0.053,0.0,3.0
2024-01-05 02:45:00,0.001,0.053,8.066666666666666,3.0
2024-01-05 03:00:00,0.001,0.14053333333333334,0.0,3.0
2024-01-05 03:15:00,0.001,0.364,0.0,3.0
2024-01-05 03:30:00,0.001,0.22466666666666665,0.0,3.0
2024-01-05 03:45:00,0.001,0.174,0.0,3.0
2024-01-05 04:00:00,0.001,0.174,0.0,1.0
2024-01-05 04:15:00,0.001,0.10946666666666666,0.0,0.0
2024-01-05 04:30:00,0.001,0.053,0.0,2.0
2024-01-05 04:45:00,0.001,0.23033333333333333,0.0,0.0
2024-01-05 05:00:00,0.001,0.17966666666666667,0.0,0.0
2024-01-05 05:15:00,0.001,0.053,0.0,0.0
2024-01-05 05:30:00,0.001,0.053,0.0,0.0
2024-01-05 05:45:00,0.001,0.06167074440662724,0.0,0.0
2024-01-05 06:00:00,0.001,0.0648237423726735,0.0,0.0
2024-01-05 06:15:00,0.001,0.16615707570600685,0.0,2.0
2024-01-05 06:30:00,0.001,0.2548237423726735,0.0,3.0
2024-01-05 06:45:00,0.001,0.07591391005631705,0.0,3.0
2024-01-05 07:00:00,0.001,0.06513333333333333,0.0,0.2
2024-01-05 07:15:00,0.001,0.066,0.0,0.0
2024-01-05 07:30:00,0.001,0.066,0.0,0.0
2024-01-05 07:45:00,0.001,0.09133333333333334,0.0,0.0
2024-01-05 08:00:00,0.001,0.256,0.0,0.0
2024-01-05 08:15:00,0.001,0.1434,0.0,0.0
2024-01-05 08:30:00,0.001,0.053,0.0,0.0
2024-01-05 08:45:00,0.001,0.31953333333333334,0.0,1.0
2024-01-05 09:00:00,0.001,0.3535333333333333,0.0,1.8
2024-01-05 09:15:00,0.001,0.087,0.0,0.0
2024-01-05 09:30:00,0.001,0.19686666666666666,0.0,1.2
2024-01-05 09:45:00,0.001,0.21766666666666667,0.0,1.2
2024-01-05 10:00:00,0.001,0.053,0.0,1.4
2024-01-05 10:15:00,0.001,0.053,0.0,0.8
