,TumbleDryer,DishWasher,BaseLoad
2024-01-01 11:15:00,0.001,0.0,0.049
2024-01-01 11:30:00,0.001,0.0,0.049
2024-01-01 11:45:00,0.001,0.0,0.049
2024-01-01 12:00:00,0.001,0.0,0.049
2024-01-01 12:15:00,0.001,0.0,0.17566666666666667
2024-01-01 12:30:00,0.001,0.0,0.22633333333333333
2024-01-01 12:45:00,0.001,0.0,2.1281333333333334
2024-01-01 13:00:00,0.001,0.0,1.0511876902340762
2024-01-01 13:15:00,0.001,0.0,0.0923759397255878
2024-01-01 13:30:00,0.001,0.0,0.0923759397255878
2024-01-01 13:45:00,0.001,0.0,0.21904260639225445
2024-01-01 14:00:00,0.001,0.0,0.2544623769922136
2024-01-01 14:15:00,0.001,0.0,0.049
2024-01-01 14:30:00,0.001,0.0,0.049
2024-01-01 14:45:00,0.001,0.0,0.049
2024-01-01 15:00:00,0.001,0.0,0.049
2024-01-01 15:15:00,0.001,0.0,0.17566666666666667
2024-01-01 15:30:00,0.001,0.0,0.22633333333333333
2024-01-01 15:45:00,0.001,0.0,0.049
2024-01-01 16:00:00,0.001,0.0,0.049
2024-01-01 16:15:00,0.001,0.0,0.049
2024-01-01 16:30:00,0.001,0.0,0.049
2024-01-01 16:45:00,0.001,0.0,0.17566666666666667
2024-01-01 17:00:00,0.001,0.0,0.22633333333333333
2024-01-01 17:15:00,0.001,0.0,0.049
2024-01-01 17:30:00,0.001,0.0,0.049
2024-01-01 17:45:00,0.001,0.0,0.049
2024-01-01 18:00:00,0.001,0.0,0.049
2024-01-01 18:15:00,0.001,0.0,0.17566666666666667
2024-01-01 18:30:00,0.001,0.0,0.22633333333333333
2024-01-01 18:45:00,0.001,0.0,0.049
2024-01-01 19:00:00,0.001,0.0,0.049
2024-01-01 19:15:00,0.001,0.0,0.049
2024-01-01 19:30:00,0.001,0.0,0.049
2024-01-01 19:45:00,0.001,0.0,0.17566666666666667
2024-01-01 20:00:00,0.001,0.0,0.22633333333333333
2024-01-01 20:15:00,0.001,0.0,0.049
2024-01-01 20:30:00,0.001,0.0,0.049
2024-01-01 20:45:00,0.001,0.0,0.049
2024-01-01 21:00:00,0.001,0.0,0.049
2024-01-01 21:15:00,0.001,0.0,0.17566666666666667
2024-01-01 21:30:00,0.001,0.0,0.22633333333333333
2024-01-01 21:45:00,0.001,0.0,0.049
2024-01-01 22:00:00,0.001,0.0,0.049
2024-01-01 22:15:00,0.001,0.0,0.049
2024-01-01 22:30:00,0.001,0.0,0.049
2024-01-01 22:45:00,0.001,0.0,0.17566666666666667
2024-01-01 23:00:00,0.001,0.0,0.22633333333333333
2024-01-01 23:15:00,0.001,0.0,0.049
2024-01-01 23:30:00,0.001,0.0,0.049
2024-01-01 23:45:00,0.001,0.0,0.049
2024-01-02 00:00:00,0.001,0.0,0.049
2024-01-02 00:15:00,0.001,0.0,0.17566666666666667
2024-01-02 00:30:00,0.001,0.0,0.4928666666666667
2024-01-02 00:45:00,0.001,0.0,0.3155333333333334
2024-01-02 01:00:00,0.001,0.0,0.049
2024-01-02 01:15:00,0.001,0.0,0.049
2024-01-02 01:30:00,0.001,0.0,0.049
2024-01-02 01:45:00,0.001,0.0,0.17566666666666667
2024-01-02 02:00:00,0.001,0.0,0.22633333333333333
2024-01-02 02:15:00,0.001,0.0,0.049
2024-01-02 02:30:00,0.001,0.0,0.049
2024-01-02 02:45:00,0.001,0.0,0.5820666666666666
2024-01-02 03:00:00,0.001,0.0,0.049
2024-01-02 03:15:00,0.001,0.0,0.17566666666666667
2024-01-02 03:30:00,0.001,0.0,0.22633333333333333
2024-01-02 03:45:00,0.001,0.0,0.049
2024-01-02 04:00:00,0.001,0.0,0.049
2024-01-02 04:15:00,0.001,0.0,0.049
2024-01-02 04:30:00,0.001,0.0,0.049
2024-01-02 04:45:00,0.001,0.0,0.5754666666666667
2024-01-02 05:00:00,0.001,0.0,0.6261333333333333
2024-01-02 05:15:00,0.001,0.0,0.049
2024-01-02 05:30:00,0.001,0.0,0.049
2024-01-02 05:45:00,0.001,0.0,0.049
2024-01-02 06:00:00,0.001,0.0,0.049
2024-01-02 06:15:00,0.001,0.0,0.17566666666666667
2024-01-02 06:30:00,0.001,0.0,1.2924666666666667
2024-01-02 06:45:00,0.001,0.0,0.049
2024-01-02 07:00:00,0.001,0.0,0.049
2024-01-02 07:15:00,0.001,0.0,0.049
2024-01-02 07:30:00,0.001,0.0,0.049
2024-01-02 07:45:00,0.001,0.0,0.17566666666666667
2024-01-02 08:00:00,0.001,0.0,0.22633333333333333
2024-01-02 08:15:00,0.001,0.0,0.049
2024-01-02 08:30:00,0.001,0.0,0.049
2024-01-02 08:45:00,0.001,0.0,0.049
2024-01-02 09:00:00,0.001,0.0,0.049
2024-01-02 09:15:00,0.001,0.0,0.17566666666666667
2024-01-02 09:30:00,0.001,0.0,0.22633333333333333
2024-01-02 09:45:00,0.001,0.0,0.049
2024-01-02 10:00:00,0.001,0.0,0.049
2024-01-02 10:15:00,0.001,0.0,0.049
2024-01-02 10:30:00,0.001,0.0,0.049
2024-01-02 10:45:00,0.001,0.0,0.17566666666666667
2024-01-02 11:00:00,0.001,0.0,0.22633333333333333
2024-01-02 11:15:00,0.001,0.0,0.049
2024-01-02 11:30:00,0.001,0.0,0.049
2024-01-02 11:45:00,0.001,0.0,0.7146
2024-01-02 12:00:00,0.001,0.0,1.297
2024-01-02 12:15:00,0.001,0.0,0.9244666666666668
2024-01-02 12:30:00,0.001,0.0,0.6261333333333333
2024-01-02 12:45:00,0.001,0.0,0.049
2024-01-02 13:00:00,0.001,0.7503333333333333,0.049
2024-01-02 13:15:00,0.001,2.25,0.05110347982352762
2024-01-02 13:30:00,0.001,0.9006000000000001,0.08055219735291429
2024-01-02 13:45:00,0.001,0.7506666666666667,0.20721886401958098
2024-01-02 14:00:00,0.001,0.0003333333333333333,0.25788553068624764
2024-01-02 14:15:00,0.001,0.0,0.08606994379349527
2024-01-02 14:30:00,0.001,0.0,0.4900724599020603
2024-01-02 14:45:00,0.001,0.0,0.0608237423726735
2024-01-02 15:00:00,0.001,0.0,0.0608237423726735
2024-01-02 15:15:00,0.001,0.0,0.18749040903934017
2024-01-02 15:30:00,0.001,0.0,0.5829923272314722
2024-01-02 15:45:00,0.001,0.0,0.3032666666666667
2024-01-02 16:00:00,0.001,0.0,0.25832
2024-01-02 16:15:00,0.001,0.0,0.17
2024-01-02 16:30:00,0.001,0.0,0.17
2024-01-02 16:45:00,0.001,0.0,0.2536698323163565
2024-01-02 17:00:00,0.001,0.0,0.28231707570600684
2024-01-02 17:15:00,0.001,0.0,0.09027245990206018
2024-01-02 17:30:00,0.001,0.0,0.0923759397255878
2024-01-02 17:45:00,0.001,0.0,0.1891759397255878
2024-01-02 18:00:00,0.001,0.0,0.21337593972558783
2024-01-02 18:15:00,0.001,0.0,0.3187465395059712
2024-01-02 18:30:00,0.001,0.0,0.3473333333333333
2024-01-02 18:45:00,0.001,0.0,0.17
2024-01-02 19:00:00,0.001,0.0,0.057066666666666675
2024-01-02 19:15:00,0.001,0.0,0.049
2024-01-02 19:30:00,0.001,0.0,0.049
2024-01-02 19:45:00,0.001,0.0,0.17566666666666667
2024-01-02 20:00:00,0.001,0.0,0.22633333333333333
2024-01-02 20:15:00,0.001,0.0,0.049
2024-01-02 20:30:00,0.001,0.0,0.1458
2024-01-02 20:45:00,0.001,0.0,0.17867074440662725
2024-01-02 21:00:00,0.001,0.0,0.2007550607844221
2024-01-02 21:15:00,0.001,0.0,0.3400426063922544
2024-01-02 21:30:00,0.001,0.0,0.3907092730589211
2024-01-02 21:45:00,0.001,0.0,0.21337593972558783
2024-01-02 22:00:00,0.001,0.0,0.21337593972558783
2024-01-02 22:15:00,0.001,0.0,0.7464426063922546
2024-01-02 22:30:00,0.001,0.0,0.21337593972558783
2024-01-02 22:45:00,0.001,0.0,0.3376778579177198
2024-01-02 23:00:00,0.001,0.0,0.38913277407589797
2024-01-02 23:15:00,0.001,0.0,0.21337593972558783
2024-01-02 23:30:00,0.001,0.0,0.32377593972558777
2024-01-02 23:45:00,0.001,0.0,0.13270927305892113
2024-01-03 00:00:00,0.001,0.0,0.09079944074256467
2024-01-03 00:15:00,0.001,0.0,0.20721886401958098
2024-01-03 00:30:00,0.001,0.0,0.22633333333333333
2024-01-03 00:45:00,0.001,0.0,0.049
2024-01-03 01:00:00,0.001,0.0,0.049
2024-01-03 01:15:00,0.001,0.0,0.049
2024-01-03 01:30:00,0.001,0.0,0.049
2024-01-03 01:45:00,0.001,0.0,0.17566666666666667
2024-01-03 02:00:00,0.001,0.0,0.22633333333333333
2024-01-03 02:15:00,0.001,0.0,0.049
2024-01-03 02:30:00,0.001,0.0,0.049
2024-01-03 02:45:00,0.001,0.0,0.049
2024-01-03 03:00:00,0.001,0.0,0.049
2024-01-03 03:15:00,0.001,0.0,0.17566666666666667
2024-01-03 03:30:00,0.001,0.0,0.22633333333333333
2024-01-03 03:45:00,0.001,0.0,0.049
2024-01-03 04:00:00,0.001,0.0,0.049
2024-01-03 04:15:00,0.001,0.0,0.049
2024-01-03 04:30:00,0.001,0.0,0.049
2024-01-03 04:45:00,0.001,0.0,0.17566666666666667
2024-01-03 05:00:00,0.001,0.0,0.22633333333333333
2024-01-03 05:15:00,0.001,0.0,0.049
2024-01-03 05:30:00,0.001,0.0,0.049
2024-01-03 05:45:00,0.001,0.0,0.049
2024-01-03 06:00:00,0.001,0.0,0.049
2024-01-03 06:15:00,0.001,0.0,0.17566666666666667
2024-01-03 06:30:00,0.001,0.0,0.22633333333333333
2024-01-03 06:45:00,0.001,0.0,0.049
2024-01-03 07:00:00,0.001,0.0,0.049
2024-01-03 07:15:00,0.001,0.0,0.049
2024-01-03 07:30:00,0.001,0.0,0.049
2024-01-03 07:45:00,0.001,0.0,0.17566666666666667
2024-01-03 08:00:00,0.001,0.0,0.22633333333333333
2024-01-03 08:15:00,0.001,0.0,0.049
2024-01-03 08:30:00,0.001,0.0,0.049
2024-01-03 08:45:00,0.001,0.0,0.049
2024-01-03 09:00:00,0.001,0.0,1.7466
2024-01-03 09:15:00,0.001,0.0,2.2976666666666667
2024-01-03 09:30:00,0.001,0.0,0.7922
2024-01-03 09:45:00,0.001,0.0,0.06582783858822096
2024-01-03 10:00:00,0.001,0.0,0.1076921973529143
2024-01-03 10:15:00,0.001,0.0,0.2162521973529143
2024-01-03 10:30:00,0.001,0.0,0.218616945827449
2024-01-03 10:45:00,0.001,0.0,0.35474260639225447
2024-01-03 11:00:00,0.001,0.0,0.40540927305892116
2024-01-03 11:15:00,0.001,0.0,0.1965237423726735
2024-01-03 11:30:00,0.001,0.0,0.2207237423726735
2024-01-03 11:45:00,0.001,0.0,0.31515899389813884
2024-01-03 12:00:00,0.001,0.0,0.30569999999999997
2024-01-03 12:15:00,0.001,0.0,0.4323666666666667
2024-01-03 12:30:00,0.001,0.0,0.4830333333333333
2024-01-03 12:45:00,0.001,0.0,0.30569999999999997
2024-01-03 13:00:00,0.001,0.0,0.2573
2024-01-03 13:15:00,0.001,0.0,0.4551745807908912
2024-01-03 13:30:00,0.001,0.0,0.3297904090393402
2024-01-03 13:45:00,0.001,0.0,0.3231904090393402
2024-01-03 14:00:00,0.001,0.0,0.37385707570600685
2024-01-03 14:15:00,0.001,0.0,0.1965237423726735
2024-01-03 14:30:00,1.4491974914579884,0.0,0.8336844131072476
2024-01-03 14:45:00,1.9244796209905488,0.0,0.19573549288116196
2024-01-03 15:00:00,1.97843492348752,0.0,0.1693837423726735
2024-01-03 15:15:00,1.653646877195888,0.0,0.18749040903934017
2024-01-03 15:30:00,0.03426666666666667,0.0,0.23815707570600686
2024-01-03 15:45:00,0.001,0.0,0.054517746440580966
2024-01-03 16:00:00,0.001,0.0,0.6887333333333333
2024-01-03 16:15:00,0.001,0.0,1.4884
2024-01-03 16:30:00,0.001,0.0,0.1216
2024-01-03 16:45:00,0.001,0.0,0.2966666666666667
2024-01-03 17:00:00,0.001,0.0,0.3473333333333333
2024-01-03 17:15:00,0.001,0.0,0.17
2024-01-03 17:30:00,0.001,0.0,0.17
2024-01-03 17:45:00,0.001,0.0,0.16193333333333335
2024-01-03 18:00:00,0.001,0.0,0.049
2024-01-03 18:15:00,0.001,0.0,0.7103098323163565
2024-01-03 18:30:00,0.001,0.0,0.23815707570600686
2024-01-03 18:45:00,0.001,0.0,0.0608237423726735
2024-01-03 19:00:00,0.001,0.0,0.07554810113736685
2024-01-03 19:15:00,0.001,0.0,0.14884260639225447
2024-01-03 19:30:00,0.001,0.0,0.21337593972558783
2024-01-03 19:45:00,0.001,0.0,0.3290071135110926
2024-01-03 20:00:00,0.001,0.0,0.4766645245843864
2024-01-03 20:15:00,0.001,0.0,0.21337593972558783
2024-01-03 20:30:00,0.001,0.0,0.117637661666784
2024-01-03 20:45:00,0.001,0.0,0.0923759397255878
2024-01-03 21:00:00,0.001,0.0,0.09158769023407623
2024-01-03 21:15:00,0.001,0.0,0.2784280256013633
2024-01-03 21:30:00,0.001,0.0,0.40540927305892116
2024-01-03 21:45:00,0.001,0.0,0.31639593972558777
2024-01-03 22:00:00,0.001,0.0,0.2196620204314773
2024-01-03 22:15:00,0.001,0.0,0.2207237423726735
2024-01-03 22:30:00,0.001,0.0,0.3112177464405809
2024-01-03 22:45:00,0.001,0.0,0.43473141514120134
2024-01-03 23:00:00,0.001,0.0,0.4948570757060068
2024-01-03 23:15:00,0.001,0.0,0.3175237423726735
2024-01-03 23:30:00,0.001,0.0,0.6447237423726736
2024-01-03 23:45:00,0.001,0.0,0.1965237423726735
2024-01-04 00:00:00,0.001,0.0,0.19258249491511567
2024-01-04 00:15:00,0.001,0.0,0.3113666666666666
2024-01-04 00:30:00,0.001,0.0,0.8950999999999999
2024-01-04 00:45:00,0.001,0.0,0.5845
2024-01-04 01:00:00,0.001,0.0,0.18469999999999998
2024-01-04 01:15:00,0.001,0.0,0.18469999999999998
2024-01-04 01:30:00,0.001,0.0,0.18469999999999998
2024-01-04 01:45:00,0.001,0.0,0.3113666666666666
2024-01-04 02:00:00,0.001,0.0,0.3620333333333333
2024-01-04 02:15:00,0.001,0.0,0.5754533333333334
2024-01-04 02:30:00,0.001,0.0,0.5820666666666666
2024-01-04 02:45:00,0.001,0.0,0.049
2024-01-04 03:00:00,0.001,0.0,0.049
2024-01-04 03:15:00,0.001,0.0,0.17566666666666667
2024-01-04 03:30:00,0.001,0.0,0.22633333333333333
2024-01-04 03:45:00,0.001,0.0,0.049
2024-01-04 04:00:00,0.001,0.0,0.049
2024-01-04 04:15:00,0.001,0.0,0.049
2024-01-04 04:30:00,0.001,0.0,0.049
2024-01-04 04:45:00,0.001,0.0,0.17566666666666667
2024-01-04 05:00:00,0.001,0.0,0.22633333333333333
2024-01-04 05:15:00,0.001,0.0,0.049
2024-01-04 05:30:00,0.001,0.0,0.049
2024-01-04 05:45:00,0.001,0.0,0.049
2024-01-04 06:00:00,0.001,0.0,0.049
2024-01-04 06:15:00,0.001,0.0,0.7087333333333333
2024-01-04 06:30:00,0.001,0.0,0.22633333333333333
2024-01-04 06:45:00,0.001,0.0,0.049
2024-01-04 07:00:00,0.001,0.0,0.44880000000000003
2024-01-04 07:15:00,0.001,0.0,0.049
2024-01-04 07:30:00,0.001,0.0,0.049
2024-01-04 07:45:00,0.001,0.0,0.17566666666666667
2024-01-04 08:00:00,0.001,0.0,0.22633333333333333
2024-01-04 08:15:00,0.001,0.0,0.049
2024-01-04 08:30:00,0.001,0.0,0.049
2024-01-04 08:45:00,0.001,0.0,0.049
2024-01-04 09:00:00,0.001,0.0,0.049
2024-01-04 09:15:00,0.001,0.0,0.17566666666666667
2024-01-04 09:30:00,0.001,0.0,0.22633333333333333
2024-01-04 09:45:00,0.001,0.0,0.049
2024-01-04 10:00:00,0.001,0.0,0.049
2024-01-04 10:15:00,0.001,0.0,0.06113333333333334
2024-01-04 10:30:00,0.001,0.0,0.14
2024-01-04 10:45:00,0.001,0.0,0.26666666666666666
2024-01-04 11:00:00,0.001,0.0,0.3173333333333333
2024-01-04 11:15:00,0.001,0.0,0.46093333333333336
2024-01-04 11:30:00,0.001,0.0,0.049788249491511574
2024-01-04 11:45:00,0.001,0.0,1.8200904090393404
2024-01-04 12:00:00,0.001,0.0,0.5406237423726735
2024-01-04 12:15:00,1.1086209490368857,0.0,0.18749040903934017
2024-01-04 12:30:00,1.9396937650350974,0.0,0.23815707570600686
2024-01-04 12:45:00,1.7610668775895202,0.0,0.05215299796604626
2024-01-04 13:00:00,0.4141184616224421,0.0,0.18024724338965037
2024-01-04 13:15:00,0.001,0.0,0.1818237423726735
2024-01-04 13:30:00,0.001,0.0,0.1818237423726735
2024-01-04 13:45:00,0.001,0.0,0.30849040903934016
2024-01-04 14:00:00,0.001,0.0,0.28752949694906943
2024-01-04 14:15:00,0.001,0.0,0.049
2024-01-04 14:30:00,0.001,0.0,0.049
2024-01-04 14:45:00,0.001,0.0,0.049
2024-01-04 15:00:00,0.001,0.0,0.049
2024-01-04 15:15:00,0.001,0.0,0.17566666666666667
2024-01-04 15:30:00,0.001,0.0,0.22633333333333333
2024-01-04 15:45:00,0.001,0.0,0.049
2024-01-04 16:00:00,0.001,0.0,0.049
2024-01-04 16:15:00,0.001,0.0,0.049
2024-01-04 16:30:00,0.001,0.0,0.049
2024-01-04 16:45:00,0.001,0.0,0.18408058596077714
2024-01-04 17:00:00,0.001,0.0,0.2657680256013633
2024-01-04 17:15:00,0.001,0.0,0.0923759397255878
2024-01-04 17:30:00,0.001,0.0,0.20530927305892116
2024-01-04 17:45:00,0.001,0.0,0.21337593972558783
2024-01-04 18:00:00,0.001,0.0,0.30931506078442206
2024-01-04 18:15:00,0.001,0.0,0.4394609120902707
2024-01-04 18:30:00,0.001,0.0,0.44163827805880385
2024-01-04 18:45:00,0.001,0.0,0.296918864019581
2024-01-04 19:00:00,0.001,0.0,0.3372521973529144
2024-01-04 19:15:00,0.001,0.0,0.4476521973529143
2024-01-04 19:30:00,0.001,0.0,0.8450771061372495
2024-01-04 19:45:00,0.001,0.0,0.5197142454236041
2024-01-04 20:00:00,0.001,0.0,0.4948570757060068
2024-01-04 20:15:00,0.001,0.0,0.3175237423726735
2024-01-04 20:30:00,0.001,0.0,0.3448689800785326
2024-01-04 20:45:00,0.001,0.0,0.3372521973529144
2024-01-04 21:00:00,0.001,0.0,0.2807855306862477
2024-01-04 21:15:00,0.001,0.0,0.3832521973529143
2024-01-04 21:30:00,0.001,0.0,0.503541150728105
2024-01-04 21:45:00,0.001,0.0,0.3448689800785326
2024-01-04 22:00:00,0.001,0.0,0.3490759397255878
2024-01-04 22:15:00,0.001,0.0,0.3006759397255878
2024-01-04 22:30:00,0.001,0.0,0.26840927305892115
2024-01-04 22:45:00,0.001,0.0,0.42262677814380545
2024-01-04 23:00:00,0.001,0.0,0.3557472526274438
2024-01-04 23:15:00,0.001,0.0,0.17
2024-01-04 23:30:00,0.001,0.0,0.13491538419605337
2024-01-04 23:45:00,0.001,0.0,0.08055219735291429
2024-01-05 00:00:00,0.001,0.0,0.08055219735291429
2024-01-05 00:15:00,0.001,0.0,0.20721886401958098
2024-01-05 00:30:00,0.001,0.0,0.25788553068624764
2024-01-05 00:45:00,0.001,0.0,0.07424175788233144
2024-01-05 01:00:00,0.001,0.0,0.049
2024-01-05 01:15:00,0.001,0.0,0.049
2024-01-05 01:30:00,0.001,0.0,0.049
2024-01-05 01:45:00,0.001,0.0,0.17566666666666667
2024-01-05 02:00:00,0.001,0.0,0.22633333333333333
2024-01-05 02:15:00,0.001,0.0,0.049
2024-01-05 02:30:00,0.001,0.0,0.049
2024-01-05 02:45:00,0.001,0.0,0.049
2024-01-05 03:00:00,0.001,0.0,0.049
2024-01-05 03:15:00,0.001,0.0,0.17566666666666667
2024-01-05 03:30:00,0.001,0.0,0.22633333333333333
2024-01-05 03:45:00,0.001,0.0,0.049
2024-01-05 04:00:00,0.001,0.0,0.049
2024-01-05 04:15:00,0.001,0.0,0.049
2024-01-05 04:30:00,0.001,0.0,0.049
2024-01-05 04:45:00,0.001,0.0,0.17566666666666667
2024-01-05 05:00:00,0.001,0.0,0.22633333333333333
2024-01-05 05:15:00,0.001,0.0,0.049
2024-01-05 05:30:00,0.001,0.0,0.049
2024-01-05 05:45:00,0.001,0.0,0.049
2024-01-05 06:00:00,0.001,0.0,0.049
2024-01-05 06:15:00,0.001,0.0,0.17566666666666667
2024-01-05 06:30:00,0.001,0.0,0.22633333333333333
2024-01-05 06:45:00,0.001,0.0,0.049
2024-01-05 07:00:00,0.001,0.0,0.049
2024-01-05 07:15:00,0.001,0.0,0.049
2024-01-05 07:30:00,0.001,0.0,0.049
2024-01-05 07:45:00,0.001,0.0,0.17566666666666667
2024-01-05 08:00:00,0.001,0.0,0.22633333333333333
2024-01-05 08:15:00,0.001,0.0,0.049
2024-01-05 08:30:00,0.001,0.0,0.049
2024-01-05 08:45:00,0.001,0.0,0.049
2024-01-05 09:00:00,0.001,0.0,0.049
2024-01-05 09:15:00,0.9887669884116619,0.0,0.17566666666666667
2024-01-05 09:30:00,1.9270935187488678,0.0,0.22633333333333333
2024-01-05 09:45:00,1.7897319924923003,0.0,0.049
2024-01-05 10:00:00,0.5252236169965309,0.0,0.049
2024-01-05 10:15:00,1.0781792581538319,0.0,0.049
2024-01-05 10:30:00,0.7991305740280013,0.0,0.049
2024-01-05 10:45:00,1.006747267478339,0.0,0.17566666666666667
2024-01-05 11:00:00,0.001,0.0,0.22633333333333333
2024-01-05 11:15:00,0.001,0.0,0.049
2024-01-05 11:30:00,0.001,0.0,0.049
2024-01-05 11:45:00,0.001,0.0,0.049
2024-01-05 12:00:00,0.001,0.0,0.049
2024-01-05 12:15:00,0.001,0.0,0.17566666666666667
2024-01-05 12:30:00,0.001,0.0,0.22633333333333333
2024-01-05 12:45:00,0.001,0.0,0.049
2024-01-05 13:00:00,0.001,0.0,0.049
2024-01-05 13:15:00,0.001,0.0,0.049
2024-01-05 13:30:00,0.001,0.0,0.049
2024-01-05 13:45:00,0.001,0.0,0.17566666666666667
2024-01-05 14:00:00,0.001,0.0,0.22633333333333333
2024-01-05 14:15:00,0.001,0.0,0.049
2024-01-05 14:30:00,0.001,0.0,0.049
2024-01-05 14:45:00,0.001,0.0,0.049
2024-01-05 15:00:00,0.001,0.0,0.049
2024-01-05 15:15:00,0.001,0.0,0.17566666666666667
2024-01-05 15:30:00,0.001,0.0,0.22633333333333333
2024-01-05 15:45:00,0.001,0.0,0.049
2024-01-05 16:00:00,0.001,0.0,0.049
2024-01-05 16:15:00,0.001,0.0,0.049
2024-01-05 16:30:00,0.001,0.0,0.049
2024-01-05 16:45:00,0.001,0.0,0.17566666666666667
2024-01-05 17:00:00,0.001,0.0,0.22633333333333333
2024-01-05 17:15:00,0.001,0.0,1.1685333333333332
2024-01-05 17:30:00,0.001,0.0,1.6483333333333332
2024-01-05 17:45:00,0.001,0.0,0.049
2024-01-05 18:00:00,0.001,0.0,0.049
2024-01-05 18:15:00,0.001,0.0,0.17566666666666667
2024-01-05 18:30:00,0.001,0.0,0.22633333333333333
2024-01-05 18:45:00,0.001,0.0,0.05924724338965037
2024-01-05 19:00:00,0.001,0.0,0.0608237423726735
2024-01-05 19:15:00,0.001,0.0,0.0608237423726735
2024-01-05 19:30:00,0.001,0.0,0.0608237423726735
2024-01-05 19:45:00,0.001,0.0,0.1843374110732939
2024-01-05 20:00:00,0.001,0.0,0.22633333333333333
2024-01-05 20:15:00,0.001,0.0,0.05320695964705524
2024-01-05 20:30:00,0.001,0.0,0.08055219735291429
2024-01-05 20:45:00,0.001,0.0,0.08055219735291429
2024-01-05 21:00:00,0.001,0.0,0.08055219735291429
2024-01-05 21:15:00,0.001,0.0,0.2233521973529143
2024-01-05 21:30:00,0.001,0.0,0.36626465174508194
2024-01-05 21:45:00,0.001,0.0,0.19734523770585904
2024-01-05 22:00:00,0.001,0.0,0.2015521973529143
2024-01-05 22:15:00,0.001,0.0,0.2015521973529143
2024-01-05 22:30:00,0.001,0.0,0.2015521973529143
2024-01-05 22:45:00,0.001,0.0,0.21528553068624762
2024-01-05 23:00:00,0.001,0.0,0.25788553068624764
2024-01-05 23:15:00,0.001,0.0,0.05741391929411048
2024-01-05 23:30:00,0.001,0.0,0.12966666666666668
2024-01-05 23:45:00,0.001,0.0,0.17
2024-01-06 00:00:00,0.001,0.0,0.17
2024-01-06 00:15:00,0.001,0.0,0.2966666666666667
2024-01-06 00:30:00,0.001,0.0,0.3473333333333333
2024-01-06 00:45:00,0.001,0.0,0.17
2024-01-06 01:00:00,0.001,0.0,0.5803173991176381
2024-01-06 01:15:00,0.001,0.0,0.6013521973529143
2024-01-06 01:30:00,0.001,0.0,0.2015521973529143
2024-01-06 01:45:00,0.001,0.0,0.32821886401958095
2024-01-06 02:00:00,0.001,0.0,0.3304855306862476
2024-01-06 02:15:00,0.001,0.0,0.6031014649019429
2024-01-06 02:30:00,0.001,0.0,0.5820666666666666
2024-01-06 02:45:00,0.001,0.0,0.049
2024-01-06 03:00:00,0.001,0.0,0.049
2024-01-06 03:15:00,0.001,0.0,0.5754666666666667
2024-01-06 03:30:00,0.001,0.0,0.22633333333333333
2024-01-06 03:45:00,0.001,0.0,0.5820666666666666
2024-01-06 04:00:00,0.001,0.0,0.049
