,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 12:00:00,0.001,0.20199999999999999,5.866666666666666,0.0
2024-01-01 12:15:00,0.001,0.20199999999999999,0.0,0.0
2024-01-01 12:30:00,0.001,0.07493333333333334,0.0,0.0
2024-01-01 12:45:00,0.001,0.084,0.0,0.0
2024-01-01 13:00:00,0.001,0.05,0.0,0.0
2024-01-01 13:15:00,0.001,0.15133333333333335,0.0,0.0
2024-01-01 13:30:00,0.001,0.7730666666666667,0.0,0.0
2024-01-01 13:45:00,0.001,0.06266666666666668,0.0,0.0
2024-01-01 14:00:00,0.001,0.4498,0.0,0.0
2024-01-01 14:15:00,0.001,0.05,0.0,0.0
2024-01-01 14:30:00,0.001,0.10066666666666667,0.0,0.0
2024-01-01 14:45:00,0.001,0.23999999999999996,0.0,0.0
2024-01-01 15:00:00,0.001,0.11333333333333333,0.0,0.0
2024-01-01 15:15:00,0.001,0.05,0.0,0.0
2024-01-01 15:30:00,0.001,0.05,0.0,0.0
2024-01-01 15:45:00,0.001,0.05,0.0,0.0
2024-01-01 16:00:00,0.001,0.23999999999999996,2.2,1.4666666666666666
2024-01-01 16:15:00,0.001,0.164,0.0,1.4666666666666666
2024-01-01 16:30:00,0.001,0.05,0.0,0.0
2024-01-01 16:45:00,0.001,0.05,0.0,0.0
2024-01-01 17:00:00,0.001,0.05,0.0,0.0
2024-01-01 17:15:00,0.001,0.1948510797739143,0.0,0.0
2024-01-01 17:30:00,0.001,0.2264904090393402,3.6666666666666665,0.0
2024-01-01 17:45:00,0.001,0.07444462131383922,0.0,0.0
2024-01-01 18:00:00,0.001,0.0933759397255878,0.0,0.0
2024-01-01 18:15:00,0.001,0.8592226063922546,0.0,0.0
2024-01-01 18:30:00,0.001,0.6891426063922544,0.0,0.0
2024-01-01 18:45:00,0.001,0.5410210235674096,0.0,0.0
2024-01-01 19:00:00,0.001,0.3884092730589212,0.0,0.0
2024-01-01 19:15:00,0.001,0.36307593972558777,0.0,0.0
2024-01-01 19:30:00,0.001,0.27013564674519924,0.0,0.0
2024-01-01 19:45:00,0.001,0.35919808180786805,0.0,0.0
2024-01-01 20:00:00,0.001,0.4967,0.0,0.0
2024-01-01 20:15:00,0.001,0.3827,0.0,0.0
2024-01-01 20:30:00,0.001,0.31064124745755783,0.0,0.0
2024-01-01 20:45:00,0.001,0.21365707570600684,0.0,0.9333333333333333
2024-01-01 21:00:00,0.001,0.1975237423726735,0.0,0.0
2024-01-01 21:15:00,0.001,0.4555237423726735,0.0,0.0
2024-01-01 21:30:00,0.001,0.4451904090393402,0.0,0.0
2024-01-01 21:45:00,0.001,0.3185237423726735,0.0,0.0
2024-01-01 22:00:00,0.001,0.3090647484745347,0.0,0.0
2024-01-01 22:15:00,0.001,0.3340452377058591,0.0,0.0
2024-01-01 22:30:00,0.001,0.4326521973529143,0.0,0.0
2024-01-01 22:45:00,0.001,0.4008915266183402,0.0,1.0666666666666667
2024-01-01 23:00:00,0.001,0.2290759397255878,0.0,1.3333333333333333
2024-01-01 23:15:00,0.001,0.2185585406079497,0.0,0.0
2024-01-01 23:30:00,0.001,0.17038374237267348,0.0,0.0
2024-01-01 23:45:00,0.001,0.1483411414903116,0.0,0.0
2024-01-02 00:00:00,0.001,0.6713521973529144,0.0,0.0
2024-01-02 00:15:00,0.001,0.11955219735291431,0.0,0.0
2024-01-02 00:30:00,0.001,0.0815521973529143,0.0,0.0
2024-01-02 00:45:00,0.001,0.0815521973529143,0.0,0.0
2024-01-02 01:00:00,0.001,0.09005769209802668,0.0,0.0
2024-01-02 01:15:00,0.001,0.23999999999999996,0.0,0.0
2024-01-02 01:30:00,0.001,0.13866666666666666,0.0,0.0
2024-01-02 01:45:00,0.001,0.5830666666666667,0.0,0.0
2024-01-02 02:00:00,0.001,0.05,0.0,0.0
2024-01-02 02:15:00,0.001,0.05,0.0,0.0
2024-01-02 02:30:00,0.001,0.21466666666666664,0.0,0.0
2024-01-02 02:45:00,0.001,0.18933333333333333,0.0,0.0
2024-01-02 03:00:00,0.001,0.05,0.0,0.0
2024-01-02 03:15:00,0.001,0.05,0.0,0.0
2024-01-02 03:30:00,0.001,0.05,0.0,0.0
2024-01-02 03:45:00,0.001,0.164,0.0,0.0
2024-01-02 04:00:00,0.001,0.23999999999999996,0.0,0.4
2024-01-02 04:15:00,0.001,0.05,0.0,0.0
2024-01-02 04:30:00,0.001,0.05,0.0,0.0
2024-01-02 04:45:00,0.001,0.05,0.0,0.0
2024-01-02 05:00:00,0.001,0.11333333333333333,0.0,0.0
2024-01-02 05:15:00,0.001,0.24453333333333335,0.0,1.2
2024-01-02 05:30:00,0.001,0.13466666666666666,0.0,1.2
2024-01-02 05:45:00,0.001,0.0772,0.0,0.0
2024-01-02 06:00:00,0.001,0.05,0.0,0.0
2024-01-02 06:15:00,0.001,0.08306666666666666,0.0,0.0
2024-01-02 06:30:00,0.001,0.274,0.0,0.0
2024-01-02 06:45:00,0.001,0.18093333333333333,0.0,0.0
2024-01-02 07:00:00,0.001,0.063,0.0,0.0
2024-01-02 07:15:00,0.001,0.063,0.0,0.0
2024-01-02 07:30:00,0.001,0.059533333333333334,0.0,0.0
2024-01-02 07:45:00,0.001,0.6018,0.0,0.0
2024-01-02 08:00:00,0.001,0.6018,0.0,0.0
2024-01-02 08:15:00,0.001,0.05,0.0,0.0
2024-01-02 08:30:00,0.001,0.05,0.0,0.0
2024-01-02 08:45:00,0.001,0.05,0.0,0.0
2024-01-02 09:00:00,0.001,0.1702646517450819,0.0,0.0
2024-01-02 09:15:00,0.001,0.2715521973529143,0.0,0.0
2024-01-02 09:30:00,0.001,0.1005248599516735,0.0,0.0
2024-01-02 09:45:00,0.001,0.0933759397255878,0.0,0.0
2024-01-02 10:00:00,0.001,0.0933759397255878,0.0,0.0
2024-01-02 10:15:00,0.001,0.14404260639225447,0.0,0.0
2024-01-02 10:30:00,0.001,0.2749620204314773,0.0,0.0
2024-01-02 10:45:00,0.001,0.6471882494915115,0.0,0.0
2024-01-02 11:00:00,0.001,0.05,0.0,0.0
2024-01-02 11:15:00,0.001,0.05,0.0,0.0
2024-01-02 11:30:00,0.001,0.5830666666666666,0.0,0.0
2024-01-02 11:45:00,0.001,0.23999999999999996,2.933333333333333,0.0
2024-01-02 12:00:00,0.001,0.164,11.0,0.0
2024-01-02 12:15:00,0.001,0.05,8.066666666666666,0.0
2024-01-02 12:30:00,0.001,0.05,0.0,0.0
2024-01-02 12:45:00,0.001,0.05,0.0,0.0
2024-01-02 13:00:00,0.001,0.18933333333333333,0.0,0.8
2024-01-02 13:15:00,0.001,0.21466666666666664,0.0,0.0
2024-01-02 13:30:00,0.001,0.05,0.0,0.0
2024-01-02 13:45:00,0.001,0.05,0.0,0.0
2024-01-02 14:00:00,0.001,0.05,0.0,0.0
2024-01-02 14:15:00,0.001,0.13866666666666666,0.0,0.0
2024-01-02 14:30:00,0.001,0.6397999999999999,0.0,0.0
2024-01-02 14:45:00,0.001,0.49126666666666663,0.0,0.0
2024-01-02 15:00:00,0.001,0.171,0.0,0.0
2024-01-02 15:15:00,0.001,0.171,0.0,0.4
2024-01-02 15:30:00,0.001,0.20900000000000002,0.0,0.0
2024-01-02 15:45:00,0.001,0.7854,0.0,0.4
2024-01-02 16:00:00,0.001,2.2641333333333336,0.0,2.0
2024-01-02 16:15:00,0.001,1.4646666666666668,0.0,0.4
2024-01-02 16:30:00,0.001,0.05806666666666667,0.0,0.0
2024-01-02 16:45:00,0.001,0.171,0.7333333333333333,0.0
2024-01-02 17:00:00,0.001,0.7481333333333333,0.0,0.0
2024-01-02 17:15:00,0.001,0.8307333333333333,0.0,0.0
2024-01-02 17:30:00,0.001,0.171,0.0,0.0
2024-01-02 17:45:00,0.001,0.1814,0.0,0.0
2024-01-02 18:00:00,0.001,0.09526666666666667,0.0,0.0
2024-01-02 18:15:00,0.001,0.3106666666666667,0.0,0.0
2024-01-02 18:30:00,0.001,0.3629098323163565,0.0,0.0
2024-01-02 18:45:00,0.001,0.1958237423726735,0.0,0.0
2024-01-02 19:00:00,0.001,0.1958237423726735,0.0,0.0
2024-01-02 19:15:00,0.001,0.26972810113736684,0.0,0.0
2024-01-02 19:30:00,0.001,0.3180759397255878,0.0,0.0
2024-01-02 19:45:00,0.001,0.4304994407425647,0.0,0.0
2024-01-02 20:00:00,0.001,0.26880927305892116,0.0,0.0
2024-01-02 20:15:00,0.001,0.2290759397255878,0.0,0.0
2024-01-02 20:30:00,0.001,0.2290759397255878,0.0,0.0
2024-01-02 20:45:00,0.001,0.7268092730589212,0.0,0.0
2024-01-02 21:00:00,0.001,0.5400759397255878,0.0,0.0
2024-01-02 21:15:00,0.001,0.4292836124941157,0.0,0.0
2024-01-02 21:30:00,0.001,0.33825219735291434,0.0,0.0
2024-01-02 21:45:00,0.001,0.3067,0.0,0.0
2024-01-02 22:00:00,0.001,0.2421666666666666,0.0,0.0
2024-01-02 22:15:00,0.001,0.3543079141242245,0.0,0.0
2024-01-02 22:30:00,0.001,0.33685707570600687,0.0,1.4666666666666666
2024-01-02 22:45:00,0.001,0.1975237423726735,0.0,0.0
2024-01-02 23:00:00,0.001,0.1975237423726735,0.0,0.0
2024-01-02 23:15:00,0.001,0.1975237423726735,0.0,0.0
2024-01-02 23:30:00,0.001,0.3115237423726735,0.0,0.0
2024-01-02 23:45:00,0.001,0.37648824949151155,0.0,0.0
2024-01-03 00:00:00,0.001,0.1857,0.0,0.0
2024-01-03 00:15:00,0.001,0.1857,0.0,0.0
2024-01-03 00:30:00,0.001,0.1857,0.0,0.0
2024-01-03 00:45:00,0.001,0.2490333333333333,0.0,0.0
2024-01-03 01:00:00,0.001,0.7839139192941105,0.0,0.0
2024-01-03 01:15:00,0.001,0.267918864019581,0.0,0.0
2024-01-03 01:30:00,0.001,0.2172521973529143,0.0,0.0
2024-01-03 01:45:00,0.001,0.2172521973529143,0.0,0.0
2024-01-03 02:00:00,0.001,0.22991886401958095,0.0,0.0
2024-01-03 02:15:00,0.001,0.39463131841174864,0.0,0.0
2024-01-03 02:30:00,0.001,0.2870333333333333,0.0,0.0
2024-01-03 02:45:00,0.001,0.1857,0.0,0.0
2024-01-03 03:00:00,0.001,0.1857,0.0,0.0
2024-01-03 03:15:00,0.001,0.4588466666666667,0.0,0.0
2024-01-03 03:30:00,0.001,0.20199999999999999,0.0,0.0
2024-01-03 03:45:00,0.001,0.20199999999999999,0.0,0.0
2024-01-03 04:00:00,0.001,0.18326666666666666,0.0,0.0
2024-01-03 04:15:00,0.001,0.31653333333333333,5.866666666666666,0.8
2024-01-03 04:30:00,0.001,0.05,1.4666666666666666,0.4
2024-01-03 04:45:00,0.001,0.15133333333333335,0.0,0.0
2024-01-03 05:00:00,0.001,0.6397999999999999,0.0,0.0
2024-01-03 05:15:00,0.001,0.06266666666666668,0.0,0.0
2024-01-03 05:30:00,0.001,0.05,0.0,0.0
2024-01-03 05:45:00,0.001,0.05,0.0,0.0
2024-01-03 06:00:00,0.001,0.10066666666666667,0.0,0.0
2024-01-03 06:15:00,0.001,0.23999999999999996,0.0,0.0
2024-01-03 06:30:00,0.001,0.8206666666666667,0.0,0.0
2024-01-03 06:45:00,0.001,2.172,0.0,0.0
2024-01-03 07:00:00,0.001,1.3275333333333335,0.0,0.0
2024-01-03 07:15:00,0.001,0.063,0.0,0.8
2024-01-03 07:30:00,0.001,0.6527999999999999,0.0,0.0
2024-01-03 07:45:00,0.001,0.31026666666666664,0.0,0.0
2024-01-03 08:00:00,0.001,0.059533333333333334,0.0,0.0
2024-01-03 08:15:00,0.001,0.4593333333333333,0.0,0.0
2024-01-03 08:30:00,0.001,0.063,0.0,1.6
2024-01-03 08:45:00,0.001,0.20233333333333334,0.0,0.8
2024-01-03 09:00:00,0.001,0.22766666666666666,0.0,0.0
2024-01-03 09:15:00,0.001,0.063,0.0,0.0
2024-01-03 09:30:00,0.001,0.05,0.0,0.0
2024-01-03 09:45:00,0.001,0.05,0.0,0.0
2024-01-03 10:00:00,0.001,0.6717333333333333,0.0,0.0
2024-01-03 10:15:00,0.001,0.23999999999999996,0.0,0.0
2024-01-03 10:30:00,0.001,0.07533333333333334,0.0,0.0
2024-01-03 10:45:00,0.001,0.05,0.0,0.0
2024-01-03 11:00:00,0.001,0.05,0.0,0.0
2024-01-03 11:15:00,0.001,0.48779999999999996,0.0,0.0
2024-01-03 11:30:00,0.001,0.23999999999999996,0.0,0.0
2024-01-03 11:45:00,0.001,0.126,3.6666666666666665,0.0
2024-01-03 12:00:00,0.001,0.05,11.0,0.0
2024-01-03 12:15:00,0.001,0.05,5.133333333333334,0.0
2024-01-03 12:30:00,0.001,0.05,0.0,0.0
2024-01-03 12:45:00,0.001,0.2273333333333333,0.0,0.0
2024-01-03 13:00:00,0.001,0.17666666666666667,0.0,0.0
2024-01-03 13:15:00,0.001,0.05,0.0,0.0
2024-01-03 13:30:00,0.001,0.05,0.0,0.0
2024-01-03 13:45:00,0.001,0.4498,0.0,0.0
2024-01-03 14:00:00,0.001,0.17666666666666667,0.0,0.0
2024-01-03 14:15:00,0.001,0.2273333333333333,0.0,0.0
2024-01-03 14:30:00,0.001,0.05,0.0,0.0
2024-01-03 14:45:00,0.001,0.05,0.0,0.0
2024-01-03 15:00:00,0.001,0.05,0.0,0.0
2024-01-03 15:15:00,0.001,0.126,0.0,0.0
2024-01-03 15:30:00,0.001,0.23999999999999996,0.0,0.0
2024-01-03 15:45:00,0.001,0.09824724338965037,0.0,0.5333333333333333
2024-01-03 16:00:00,0.001,0.0618237423726735,0.0,2.0
2024-01-03 16:15:00,0.001,0.0618237423726735,2.933333333333333,0.26666666666666666
2024-01-03 16:30:00,0.001,0.08715707570600682,0.0,0.0
2024-01-03 16:45:00,0.001,0.7841021595478286,0.0,0.0
2024-01-03 17:00:00,0.001,0.5746533333333333,0.0,0.0
2024-01-03 17:15:00,0.001,0.3189666666666666,0.0,0.0
2024-01-03 17:30:00,0.001,0.1857,0.0,0.0
2024-01-03 17:45:00,0.001,1.0177,0.0,0.0
2024-01-03 18:00:00,0.001,2.1314333333333333,0.0,0.0
2024-01-03 18:15:00,0.001,1.0738333333333334,0.0,0.0
2024-01-03 18:30:00,0.001,0.19783333333333333,0.0,0.0
2024-01-03 18:45:00,0.001,0.2713,0.0,0.0
2024-01-03 19:00:00,0.001,0.3197,0.0,0.0
2024-01-03 19:15:00,0.001,0.43196666666666667,0.0,0.0
2024-01-03 19:30:00,0.001,2.575833333333333,0.0,0.0
2024-01-03 19:45:00,0.001,1.9251824949151155,0.0,0.0
2024-01-03 20:00:00,0.001,2.2507237423726734,0.0,0.0
2024-01-03 20:15:00,0.001,0.3504550607844221,0.0,0.0
2024-01-03 20:30:00,0.001,0.42294260639225445,0.0,0.0
2024-01-03 20:45:00,0.001,0.8734092730589211,0.0,0.0
2024-01-03 21:00:00,0.001,1.396013109443185,0.0,0.0
2024-01-03 21:15:00,0.001,1.1587502791607822,0.0,0.0
2024-01-03 21:30:00,0.001,0.4787814344707002,0.0,0.0
2024-01-03 21:45:00,0.001,0.21019040903934016,0.0,0.0
2024-01-03 22:00:00,0.001,0.6697170757060069,0.0,0.0
2024-01-03 22:15:00,0.001,0.17367447482364495,0.0,0.0
2024-01-03 22:30:00,0.001,0.14984260639225447,0.0,0.0
2024-01-03 22:45:00,0.001,0.6118111912510532,0.0,0.0
2024-01-03 23:00:00,0.001,0.2143759397255878,0.0,0.0
2024-01-03 23:15:00,0.001,0.3663759397255878,0.0,0.0
2024-01-03 23:30:00,0.001,0.3663759397255878,0.0,0.0
2024-01-03 23:45:00,0.001,0.1175759397255878,0.0,0.0
2024-01-04 00:00:00,0.001,0.07734523770585906,0.0,0.0
2024-01-04 00:15:00,0.001,0.05,0.0,0.0
2024-01-04 00:30:00,0.001,0.15133333333333335,0.0,0.0
2024-01-04 00:45:00,0.001,0.23999999999999996,0.0,0.0
2024-01-04 01:00:00,0.001,0.06266666666666668,0.0,0.0
2024-01-04 01:15:00,0.001,0.05,0.0,0.0
2024-01-04 01:30:00,0.001,0.05,0.0,0.0
2024-01-04 01:45:00,0.001,0.10066666666666667,0.0,0.0
2024-01-04 02:00:00,0.001,0.23999999999999996,0.0,0.0
2024-01-04 02:15:00,0.001,0.11333333333333333,0.0,0.0
2024-01-04 02:30:00,0.001,0.05,0.0,0.0
2024-01-04 02:45:00,0.001,0.054533333333333336,0.0,0.0
2024-01-04 03:00:00,0.001,0.084,0.0,0.0
2024-01-04 03:15:00,0.001,0.26493333333333335,0.0,0.0
2024-01-04 03:30:00,0.001,0.164,0.0,0.0
2024-01-04 03:45:00,0.001,0.05,0.0,0.0
2024-01-04 04:00:00,0.001,0.05,0.0,0.0
2024-01-04 04:15:00,0.001,0.05,0.0,1.6
2024-01-04 04:30:00,0.001,0.18933333333333333,0.0,0.0
2024-01-04 04:45:00,0.001,0.21466666666666664,0.0,0.0
2024-01-04 05:00:00,0.001,0.05,0.0,0.0
2024-01-04 05:15:00,0.001,0.3165333333333333,0.0,0.4
2024-01-04 05:30:00,0.001,0.18326666666666666,0.0,0.0
2024-01-04 05:45:00,0.001,0.13866666666666666,0.0,0.0
2024-01-04 06:00:00,0.001,0.24433333333333335,0.0,0.0
2024-01-04 06:15:00,0.001,0.08833333333333333,0.0,0.0
2024-01-04 06:30:00,0.001,0.6288666666666667,0.0,0.0
2024-01-04 06:45:00,0.001,2.185,0.0,0.0
2024-01-04 07:00:00,0.001,1.6502000000000001,0.0,0.0
2024-01-04 07:15:00,0.001,0.2792347982352762,0.0,0.0
2024-01-04 07:30:00,0.001,0.7944855306862476,0.0,0.0
2024-01-04 07:45:00,0.001,0.2195521973529143,0.0,0.0
2024-01-04 08:00:00,0.001,0.21501886401958098,0.0,0.8
2024-01-04 08:15:00,0.001,0.1855521973529143,0.0,0.4
2024-01-04 08:30:00,0.001,0.2881084245489981,0.0,0.0
2024-01-04 08:45:00,0.001,0.17666666666666667,0.7333333333333333,0.0
2024-01-04 09:00:00,0.001,0.05,11.0,0.0
2024-01-04 09:15:00,0.001,0.05,0.0,0.0
2024-01-04 09:30:00,0.001,0.05,0.0,1.6
2024-01-04 09:45:00,0.001,0.17666666666666667,0.0,1.7333333333333334
2024-01-04 10:00:00,0.001,0.2273333333333333,0.0,0.0
2024-01-04 10:15:00,0.001,0.05,0.0,0.0
2024-01-04 10:30:00,0.001,0.05,0.0,0.0
2024-01-04 10:45:00,0.001,0.05,0.0,0.0
2024-01-04 11:00:00,0.001,0.5257999999999999,0.7333333333333333,0.0
2024-01-04 11:15:00,0.001,0.7730666666666667,4.4,0.0
2024-01-04 11:30:00,0.001,0.08800000000000001,0.0,0.0
2024-01-04 11:45:00,0.001,0.05,0.0,0.0
2024-01-04 12:00:00,0.001,0.05,0.0,0.0
2024-01-04 12:15:00,0.001,0.34186666666666665,0.0,0.0
2024-01-04 12:30:00,0.001,0.3732666666666667,0.0,0.0
2024-01-04 12:45:00,0.001,0.13866666666666666,0.0,0.0
2024-01-04 13:00:00,0.001,0.05,0.0,0.0
2024-01-04 13:15:00,0.001,0.05,0.0,0.0
2024-01-04 13:30:00,0.001,0.16293333333333332,0.0,0.0
2024-01-04 13:45:00,0.001,0.33566666666666667,0.0,0.0
2024-01-04 14:00:00,0.001,0.31033333333333335,0.0,0.0
2024-01-04 14:15:00,0.001,0.171,0.0,0.0
2024-01-04 14:30:00,0.001,0.0742,0.0,0.0
2024-01-04 14:45:00,0.001,0.05,0.0,0.0
2024-01-04 15:00:00,0.001,0.5638,0.0,0.0
2024-01-04 15:15:00,0.001,0.23999999999999996,0.0,2.0
2024-01-04 15:30:00,0.001,0.05,0.0,0.6666666666666666
2024-01-04 15:45:00,0.001,0.05,0.0,0.0
2024-01-04 16:00:00,0.001,0.05,0.0,0.0
2024-01-04 16:15:00,0.001,0.12238,0.0,0.0
2024-01-04 16:30:00,0.001,0.3757,3.6666666666666665,0.0
2024-01-04 16:45:00,0.001,0.23636666666666664,0.0,0.0
2024-01-04 17:00:00,0.001,0.1857,0.0,0.0
2024-01-04 17:15:00,0.001,0.19349999999999998,0.0,0.0
2024-01-04 17:30:00,0.001,0.21136666666666665,0.0,0.0
2024-01-04 17:45:00,0.001,0.7884999999999999,0.0,0.0
2024-01-04 18:00:00,0.001,0.4210333333333333,0.0,0.0
2024-01-04 18:15:00,0.001,0.3211237423726735,0.0,0.0
2024-01-04 18:30:00,0.001,0.3185237423726735,0.0,0.0
2024-01-04 18:45:00,0.001,0.3185237423726735,0.0,0.0
2024-01-04 19:00:00,0.001,0.4705237423726735,0.0,0.0
2024-01-04 19:15:00,0.001,0.410115828248449,0.0,0.0
2024-01-04 19:30:00,0.001,0.1857,0.0,0.0
2024-01-04 19:45:00,0.001,0.1857,0.0,0.0
2024-01-04 20:00:00,0.001,0.1857,0.0,0.0
2024-01-04 20:15:00,0.001,0.2870333333333333,0.0,0.0
2024-01-04 20:30:00,0.001,0.3757,0.0,1.2
2024-01-04 20:45:00,0.001,0.19836666666666666,0.0,1.3333333333333333
2024-01-04 21:00:00,0.001,0.1857,0.0,0.0
2024-01-04 21:15:00,0.001,0.1857,0.0,0.0
2024-01-04 21:30:00,0.001,0.20018,0.0,0.0
2024-01-04 21:45:00,0.001,0.23999999999999996,0.0,0.0
2024-01-04 22:00:00,0.001,0.11333333333333333,0.0,0.0
2024-01-04 22:15:00,0.001,0.05,0.0,0.0
2024-01-04 22:30:00,0.001,0.05,0.0,0.0
2024-01-04 22:45:00,0.001,0.05,0.0,0.0
2024-01-04 23:00:00,0.001,0.23999999999999996,0.0,0.0
2024-01-04 23:15:00,0.001,0.164,0.0,0.0
2024-01-04 23:30:00,0.001,0.05,0.0,0.0
2024-01-04 23:45:00,0.001,0.05,0.0,0.0
2024-01-05 00:00:00,0.001,0.05,0.0,0.0
2024-01-05 00:15:00,0.001,0.18933333333333333,0.0,0.0
2024-01-05 00:30:00,0.001,0.21466666666666664,0.0,0.0
2024-01-05 00:45:00,0.001,0.05,0.0,0.0
2024-01-05 01:00:00,0.001,0.05,0.0,0.0
2024-01-05 01:15:00,0.001,0.05,0.0,0.0
2024-01-05 01:30:00,0.001,0.13866666666666666,0.0,0.0
2024-01-05 01:45:00,0.001,0.23999999999999996,0.0,0.0
2024-01-05 02:00:00,0.001,0.07533333333333334,0.0,0.0
2024-01-05 02:15:00,0.001,0.05,0.0,0.0
2024-01-05 02:30:00,0.001,0.05,0.0,0.0
2024-01-05 02:45:00,0.001,0.08800000000000001,0.0,0.0
2024-01-05 03:00:00,0.001,0.23999999999999996,0.0,0.0
2024-01-05 03:15:00,0.001,0.126,0.0,0.0
2024-01-05 03:30:00,0.001,0.05,0.0,0.0
2024-01-05 03:45:00,0.001,0.05,0.0,0.0
2024-01-05 04:00:00,0.001,0.05,0.0,0.0
2024-01-05 04:15:00,0.001,0.2273333333333333,0.0,1.3333333333333333
2024-01-05 04:30:00,0.001,0.17666666666666667,0.0,1.4666666666666666
2024-01-05 04:45:00,0.001,0.05,0.0,0.0
2024-01-05 05:00:00,0.001,0.05,0.0,0.0
2024-01-05 05:15:00,0.001,0.05,0.0,0.0
2024-01-05 05:30:00,0.001,0.17666666666666667,0.0,0.0
2024-01-05 05:45:00,0.001,0.2273333333333333,0.0,0.0
2024-01-05 06:00:00,0.001,0.05,0.0,0.0
2024-01-05 06:15:00,0.001,0.05,0.0,0.0
2024-01-05 06:30:00,0.001,0.5830666666666667,0.0,0.0
2024-01-05 06:45:00,0.001,0.126,0.0,0.5333333333333333
2024-01-05 07:00:00,0.001,0.23999999999999996,0.0,2.0
2024-01-05 07:15:00,0.001,0.08800000000000001,0.0,0.13333333333333333
2024-01-05 07:30:00,0.001,0.05,0.0,0.0
2024-01-05 07:45:00,0.001,0.05,0.0,0.0
2024-01-05 08:00:00,0.001,0.07533333333333332,0.0,0.0
2024-01-05 08:15:00,0.001,0.2610347982352762,0.0,0.0
2024-01-05 08:30:00,0.001,0.17021886401958097,0.0,0.0
2024-01-05 08:45:00,0.001,0.0815521973529143,0.0,0.0
2024-01-05 09:00:00,0.001,0.0815521973529143,0.0,0.0
2024-01-05 09:15:00,0.001,0.0815521973529143,0.0,0.0
2024-01-05 09:30:00,0.001,0.22939102543136,0.0,0.0
2024-01-05 09:45:00,0.001,0.18933333333333333,3.6666666666666665,0.0
2024-01-05 10:00:00,0.001,0.05,10.266666666666667,0.0
2024-01-05 10:15:00,0.001,0.5830666666666667,0.0,0.0
2024-01-05 10:30:00,0.001,0.05,0.0,0.0
2024-01-05 10:45:00,0.001,0.164,0.0,0.0
2024-01-05 11:00:00,0.001,0.23999999999999996,0.0,0.0
