,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_WB
2024-01-01 11:30:00,0.001,0.001,0.0,0.5830666666666667,2.6
2024-01-01 11:45:00,0.001,0.001,0.0,0.20199999999999999,1.6
2024-01-01 12:00:00,0.001,0.001,0.0,0.23999999999999996,0.8
2024-01-01 12:15:00,0.001,0.001,0.0,1.4354347982352762,1.4
2024-01-01 12:30:00,0.001,0.001,0.0,2.094218864019581,0.0
2024-01-01 12:45:00,0.001,0.001,0.0,1.006618864019581,0.0
2024-01-01 13:00:00,0.001,0.001,0.0,1.0151521973529143,0.0
2024-01-01 13:15:00,0.001,0.001,0.0,0.5169979850784152,0.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.539218864019581,0.0
2024-01-01 13:45:00,0.001,0.001,0.0,0.4620188640195809,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.2025521973529143,0.0
2024-01-01 14:15:00,0.001,0.001,0.0,0.2025521973529143,0.0
2024-01-01 14:30:00,0.001,0.001,0.0,0.2025521973529143,0.0
2024-01-01 14:45:00,0.001,0.001,0.0,0.2557402929803886,0.0
2024-01-01 15:00:00,0.001,0.001,0.0,0.4116666666666667,0.0
2024-01-01 15:15:00,0.001,0.001,0.0,0.2723333333333333,2.4
2024-01-01 15:30:00,0.001,0.001,0.0,0.19308000000000003,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.6994533333333333,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.292,1.4
2024-01-01 16:15:00,0.001,0.001,0.0,0.482,1.4
2024-01-01 16:30:00,0.001,0.001,0.0,0.5228666666666667,0.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.3514666666666667,0.0
2024-01-01 17:00:00,0.001,0.001,0.0,0.306,0.0
2024-01-01 17:15:00,0.001,0.001,0.0,0.29793333333333333,2.2
2024-01-01 17:30:00,0.001,0.001,0.0,0.307937063750351,0.0
2024-01-01 17:45:00,0.001,0.001,0.0,0.546389273058921,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,0.7192826063922545,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.33637593972558777,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.33637593972558777,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.3045669172601567,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.19673333333333334,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.2653333333333333,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.32866666666666666,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.05,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.05,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.08800000000000001,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.316,0.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.2653333333333333,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.05,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.10066666666666667,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.36666666666666664,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.9296666666666665,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.414,2.6
2024-01-01 23:00:00,0.001,0.001,0.0,0.42503549288116194,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.8256237423726736,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.9993570757060067,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.7804904090393401,0.0
2024-01-02 00:00:00,0.001,0.001,0.0,0.44582374237267347,0.2
2024-01-02 00:15:00,0.001,0.001,0.0,0.2876904090393401,2.2
2024-01-02 00:30:00,0.001,0.001,0.0,0.18282374237267351,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.10180650635686614,2.2
2024-01-02 01:00:00,0.001,0.001,0.0,0.1955521973529143,3.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.39821886401958095,0.2
2024-01-02 01:30:00,0.001,0.001,0.0,0.23528553068624763,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.19934523770585907,0.8
2024-01-02 02:00:00,0.001,0.001,0.0,0.172,2.4
2024-01-02 02:15:00,0.001,0.001,0.0,0.172,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.34933333333333333,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.316,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.126,1.2
2024-01-02 03:15:00,0.001,0.001,0.0,0.05,3.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.05,0.8
2024-01-02 03:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.2906666666666667,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.2653333333333333,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.11333333333333333,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.05,1.4
2024-01-02 05:15:00,0.001,0.001,0.0,0.05,0.6
2024-01-02 05:30:00,0.001,0.001,0.0,0.46193333333333336,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.5065333333333333,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.10066666666666667,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.5830666666666667,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.05,0.8
2024-01-02 06:45:00,0.001,0.001,0.0,0.10066666666666667,1.2
2024-01-02 07:00:00,0.001,0.001,0.0,0.29066666666666663,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.23999999999999996,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.08800000000000001,0.8
2024-01-02 07:45:00,0.001,0.001,0.0,0.05,3.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.05,0.2
2024-01-02 08:15:00,0.001,0.001,0.0,0.15133333333333335,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.2596,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.253,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.08833333333333333,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.063,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.063,0.8
2024-01-02 09:45:00,0.001,0.001,0.0,0.28124000000000005,1.2
2024-01-02 10:00:00,0.001,0.001,0.0,0.6178549161581782,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.2518237423726735,1.6
2024-01-02 10:30:00,0.001,0.001,0.0,0.07449040903934016,0.4
2024-01-02 10:45:00,0.001,0.001,0.0,0.46162374237267356,0.6
2024-01-02 11:00:00,0.001,0.001,0.0,0.14769040903934016,3.0
2024-01-02 11:15:00,0.001,0.001,0.0,2.469035492881162,3.0
2024-01-02 11:30:00,0.001,0.001,0.0,2.1877333333333335,2.6
2024-01-02 11:45:00,0.001,0.001,0.0,0.374,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.17950983231635648,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.21469040903934017,0.2
2024-01-02 12:30:00,0.001,0.001,0.0,0.5379570757060069,3.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.21649040903934016,1.4
2024-01-02 13:00:00,0.001,0.001,0.0,0.37526055552953447,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.5315915266183402,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.47302677814380545,2.4
2024-01-02 13:45:00,0.001,0.001,0.0,0.7474426063922546,3.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.27997593972558776,2.6
2024-01-02 14:15:00,0.001,0.001,0.0,0.14404260639225447,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.3402446213138392,2.2
2024-01-02 14:45:00,0.001,0.001,0.0,0.3543961636157361,2.2
2024-01-02 15:00:00,0.001,0.001,0.0,0.1934139192941105,1.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.48308553068624766,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.639618864019581,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.2708855306862476,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.5135521973529142,1.4
2024-01-02 16:15:00,0.001,0.001,0.0,0.871145237705859,2.4
2024-01-02 16:30:00,0.001,0.001,0.0,1.2248666666666665,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.3173333333333333,2.0
2024-01-02 17:00:00,0.4228852192307536,0.001,0.0,0.3879840657843047,1.6
2024-01-02 17:15:00,0.7920347860576631,0.001,0.0,0.20895219735291432,0.0
2024-01-02 17:30:00,0.7920347860576631,0.001,0.0,0.5275521973529143,0.0
2024-01-02 17:45:00,0.7920347860576631,0.001,0.0,0.4792502791607823,1.2
2024-01-02 18:00:00,0.7920347860576631,0.001,0.0,0.33724260639225445,1.0
2024-01-02 18:15:00,0.7920347860576631,0.001,0.0,0.4039620204314773,2.6
2024-01-02 18:30:00,0.7920347860576631,0.001,0.0,0.35315707570600685,1.0
2024-01-02 18:45:00,0.7920347860576631,0.001,0.0,0.33469040903934016,0.0
2024-01-02 19:00:00,0.7920347860576631,0.001,0.0,0.506922084011825,0.0
2024-01-02 19:15:00,0.7920347860576631,0.001,0.0,0.6816464427765183,0.0
2024-01-02 19:30:00,0.7920347860576631,0.001,0.0,0.45737593972558777,0.0
2024-01-02 19:45:00,0.7920347860576631,0.001,0.0,0.5840426063922544,0.0
2024-01-02 20:00:00,0.7920347860576631,0.001,0.0,0.472237661666784,0.0
2024-01-02 20:15:00,0.5810921764422863,0.001,0.0,0.4631550607844221,0.0
2024-01-02 20:30:00,0.001,0.001,0.0005333333333333334,0.6231759397255877,0.0
2024-01-02 20:45:00,0.001,0.001,1.0505333333333333,0.5713759397255878,2.4
2024-01-02 21:00:00,0.001,0.001,0.1509333333333333,0.8548111912510531,0.6
2024-01-02 21:15:00,0.001,0.001,0.0007333333333333333,0.6102188640195809,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.5827601114771388,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.7725182476275612,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.5754904090393401,1.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.5271570757060068,1.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.4638237423726735,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.5524904090393401,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.2714354928811619,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.27534523770585906,1.4
2024-01-02 23:30:00,0.001,0.001,0.0,0.3935521973529143,0.8
2024-01-02 23:45:00,0.001,0.001,0.0,0.29221886401958097,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.34061886401958097,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.7898347982352761,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.22793333333333335,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.25966666666666666,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.361,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.1502,1.4
2024-01-03 01:30:00,0.001,0.001,0.0,0.18933333333333333,2.8
2024-01-03 01:45:00,0.001,0.001,0.0,0.07533333333333334,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.15133333333333335,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.23999999999999996,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.6464,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.21466666666666664,1.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.05,1.6
2024-01-03 03:30:00,0.001,0.001,0.0,0.05,0.6
2024-01-03 03:45:00,0.001,0.001,0.0,0.164,1.6
2024-01-03 04:00:00,0.001,0.001,0.0,0.23999999999999996,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.15133333333333335,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.164,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.17666666666666667,1.4
2024-01-03 05:30:00,0.001,0.001,0.0,0.23999999999999996,3.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.18933333333333333,0.4
2024-01-03 06:00:00,0.001,0.001,0.0,0.11333333333333333,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.18933333333333333,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.2452,2.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.5068666666666667,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.20893333333333333,0.4
2024-01-03 07:45:00,0.001,0.001,0.0,0.063,3.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.05173333333333333,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.20199999999999999,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.3436666666666667,0.6
2024-01-03 08:45:00,0.001,0.001,0.0,0.8387333333333333,3.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.141,0.8
2024-01-03 09:15:00,0.001,0.001,0.0,0.141,0.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.09333333333333332,1.4
2024-01-03 09:45:00,0.001,0.001,0.0,0.22766666666666666,0.6
2024-01-03 10:00:00,0.001,0.001,0.0,0.31712158282484487,0.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.17615707570600683,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.0618237423726735,0.0
2024-01-03 10:45:00,0.001,0.001,0.0,0.47115707570600684,0.0
2024-01-03 11:00:00,0.001,0.001,0.0,0.0748237423726735,0.4
2024-01-03 11:15:00,0.001,0.001,0.0,0.7773412474575578,3.0
2024-01-03 11:30:00,0.528356524038442,0.001,0.0,1.2031333333333334,3.0
2024-01-03 11:45:00,0.7920347860576631,0.001,0.0,2.235666666666667,2.8
2024-01-03 12:00:00,0.7920347860576631,0.001,0.0,1.1947333333333332,0.0
2024-01-03 12:15:00,0.7920347860576631,0.001,0.0,0.7182,0.0
2024-01-03 12:30:00,0.7920347860576631,0.001,0.0,1.2979999999999998,0.0
2024-01-03 12:45:00,0.7920347860576631,0.001,0.0,2.9198,0.0
2024-01-03 13:00:00,0.7920347860576631,0.001,0.0,2.4808666666666666,0.0
2024-01-03 13:15:00,0.7920347860576631,0.001,0.0,0.19855299796604625,0.8
2024-01-03 13:30:00,0.7920347860576631,0.001,0.0,0.3048237423726735,2.0
2024-01-03 13:45:00,0.7920347860576631,0.001,0.0,0.3048237423726735,1.0
2024-01-03 14:00:00,0.7920347860576631,0.001,0.0,0.31749040903934017,1.2
2024-01-03 14:15:00,0.7392991336538189,0.001,0.0,0.41529040903934017,2.8
2024-01-03 14:30:00,0.001,0.001,0.0,0.4224605767229837,1.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.5203733333333332,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.063,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.063,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.08833333333333333,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.32293333333333335,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.27799999999999997,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.2523333333333333,1.4
2024-01-03 16:30:00,0.001,0.001,0.0,0.4262666666666667,3.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.6928,2.6
2024-01-03 17:00:00,0.001,0.001,0.0,0.4414,0.0
2024-01-03 17:15:00,0.6865634812499747,0.001,0.0,0.5935333333333334,0.0
2024-01-03 17:30:00,0.7920347860576631,0.001,0.0,0.40886666666666666,0.0
2024-01-03 17:45:00,0.7920347860576631,0.001,0.0,0.5708,0.0
2024-01-03 18:00:00,0.7920347860576631,0.001,0.0,0.17903932926542587,0.0
2024-01-03 18:15:00,0.7920347860576631,0.001,0.0,0.2200237423726735,0.0
2024-01-03 18:30:00,0.7920347860576631,0.001,0.0,0.6652217274510888,0.0
2024-01-03 18:45:00,0.7920347860576631,0.001,0.0,0.9979759397255877,0.0
2024-01-03 19:00:00,0.7920347860576631,0.001,0.0,0.46237593972558777,1.8
2024-01-03 19:15:00,0.7920347860576631,0.001,0.0,0.39516011147713875,2.2
2024-01-03 19:30:00,0.7920347860576631,0.001,0.0,0.4334855306862476,1.6
2024-01-03 19:45:00,0.7920347860576631,0.001,0.0,0.3673681315686095,0.0
2024-01-03 20:00:00,0.7920347860576631,0.001,0.0,0.5377923272314721,0.0
2024-01-03 20:15:00,0.7920347860576631,0.001,0.0,0.7310904090393401,0.0
2024-01-03 20:30:00,0.05373565240384421,0.001,0.0,0.4323938888628678,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.4493092730589211,0.0
2024-01-03 21:00:00,0.001,0.001,0.0002,0.4542229417595415,0.0
2024-01-03 21:15:00,0.001,0.001,1.9501333333333333,0.44634044684442586,0.0
2024-01-03 21:30:00,0.001,0.001,1.2004666666666668,0.6220426063922544,0.0
2024-01-03 21:45:00,0.001,0.001,1.5003333333333333,0.7002376616667839,1.2
2024-01-03 22:00:00,0.001,0.001,0.0008,0.5144904090393402,1.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.3717411414903116,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.45737593972558777,0.0
2024-01-03 22:45:00,0.001,0.001,0.0,0.4455521973529143,3.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.6735521973529143,2.8
2024-01-03 23:15:00,0.001,0.001,0.0,0.6608855306862476,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.4973521973529143,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.60179102543136,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.171,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.11473333333333334,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.7045333333333335,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.6285333333333334,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.2353333333333333,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.17988249491511568,2.2
2024-01-04 01:30:00,0.001,0.001,0.0,0.17569040903934016,2.6
2024-01-04 01:45:00,0.001,0.001,0.0,0.11249040903934017,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.28982374237267355,1.8
2024-01-04 02:15:00,0.001,0.001,0.0,0.2518237423726735,3.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.10303141514120137,2.4
2024-01-04 02:45:00,0.001,0.001,0.0,0.05,1.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.6844,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.23999999999999996,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.7730666666666667,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.6210666666666665,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 04:45:00,0.001,0.001,0.0,0.20199999999999999,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.20199999999999999,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.23999999999999996,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.07533333333333334,2.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.8821333333333333,0.6
2024-01-04 06:00:00,0.001,0.001,0.0,0.18466666666666665,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,1.1481999999999999,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,2.4494666666666665,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,2.0644666666666667,1.8
2024-01-04 07:00:00,0.001,0.001,0.0,0.07566666666666667,2.8
2024-01-04 07:15:00,0.001,0.001,0.0,0.063,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.12633333333333333,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.15566666666666668,1.6
2024-01-04 08:00:00,0.001,0.001,0.0,0.21466666666666664,2.2
2024-01-04 08:15:00,0.001,0.001,0.0,0.24086666666666667,3.0
2024-01-04 08:30:00,0.001,0.001,0.0,0.063,2.6
2024-01-04 08:45:00,0.001,0.001,0.0,0.063,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.17700000000000002,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.11366666666666667,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.24033333333333334,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.29933333333333334,2.0
2024-01-04 10:00:00,0.001,0.001,0.0,0.172,0.4
2024-01-04 10:15:00,0.001,0.001,0.0,0.18239999999999998,1.2
2024-01-04 10:30:00,0.001,0.001,0.0,0.3496666666666667,3.0
2024-01-04 10:45:00,0.001,0.001,0.0,0.13620000000000002,0.6
2024-01-04 11:00:00,0.001,0.001,0.0,0.253,0.0
2024-01-04 11:15:00,0.001,0.001,0.0,0.2242,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 11:45:00,0.001,0.001,0.0,0.13350983231635646,0.0
2024-01-04 12:00:00,0.001,0.001,0.0,0.4131570757060068,0.0
2024-01-04 12:15:00,0.001,0.001,0.0,0.8195570757060069,0.0
2024-01-04 12:30:00,0.001,0.001,0.0,0.4638237423726735,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,0.3978237423726735,0.0
2024-01-04 13:00:00,0.001,0.001,0.0007333333333333333,0.3154393292654259,0.0
2024-01-04 13:15:00,0.001,0.001,1.2004666666666668,0.369,0.0
2024-01-04 13:30:00,0.001,0.001,0.001,0.5026666666666667,0.0
2024-01-04 13:45:00,0.001,0.001,0.0009333333333333333,0.4445333333333333,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.5194,1.8
2024-01-04 14:15:00,0.001,0.001,0.0,0.33946666666666664,3.0
2024-01-04 14:30:00,0.001,0.001,0.0,0.16786666666666666,1.4
2024-01-04 14:45:00,0.001,0.001,0.0,0.20290146490194286,0.0
2024-01-04 15:00:00,0.001,0.001,0.0,0.11955219735291431,0.0
2024-01-04 15:15:00,0.001,0.001,0.0,0.12743469226802998,0.0
2024-01-04 15:30:00,0.001,0.001,0.0,0.42137593972558773,0.0
2024-01-04 15:45:00,0.001,0.001,0.0,0.4630426063922544,0.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.3048237423726735,0.0
2024-01-04 16:15:00,0.001,0.001,0.0,0.4694904090393402,1.6
2024-01-04 16:30:00,0.001,0.001,0.0,0.31149808180786803,3.0
2024-01-04 16:45:00,0.001,0.001,0.0,0.4646666666666667,3.0
2024-01-04 17:00:00,0.001,0.001,0.0,0.5314,0.2
2024-01-04 17:15:00,0.001,0.001,0.0,0.4715333333333333,0.0
2024-01-04 17:30:00,0.001,0.001,0.0,0.45199999999999996,0.0
2024-01-04 17:45:00,0.001,0.001,0.0,0.4549840657843047,2.6
2024-01-04 18:00:00,0.001,0.001,0.0,0.24781886401958095,1.8
2024-01-04 18:15:00,0.001,0.001,0.0,0.2788855306862476,0.0
2024-01-04 18:30:00,0.001,0.001,0.0,0.4706188640195809,0.0
2024-01-04 18:45:00,0.001,0.001,0.0,0.4290855306862476,2.0
2024-01-04 19:00:00,0.001,0.001,0.0,0.42015219735291426,0.4
2024-01-04 19:15:00,0.001,0.001,0.0,0.8796417578823313,0.0
2024-01-04 19:30:00,0.001,0.001,0.0,0.44855289199880005,0.0
2024-01-04 19:45:00,0.001,0.001,0.0,0.5463759397255877,0.0
2024-01-04 20:00:00,0.001,0.001,0.0,0.565709273058921,3.0
2024-01-04 20:15:00,0.001,0.001,0.0,0.4484426063922544,1.8
