,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 08:45:00,0.0,0.001,0.05266666666666667,0.0
2024-01-01 09:00:00,0.0,0.001,0.14266666666666666,0.0
2024-01-01 09:15:00,0.0,0.001,0.09133333333333332,0.0
2024-01-01 09:30:00,0.0,0.001,0.04,0.8
2024-01-01 09:45:00,0.0,0.001,0.17933333333333332,0.0
2024-01-01 10:00:00,0.0,0.001,0.17933333333333332,0.0
2024-01-01 10:15:00,0.0,0.001,0.06933333333333333,0.0
2024-01-01 10:30:00,0.0,0.001,0.15,0.0
2024-01-01 10:45:00,0.0,0.001,0.05466666666666666,0.0
2024-01-01 11:00:00,0.0,0.001,0.05266666666666667,0.0
2024-01-01 11:15:00,0.0,0.001,0.23,0.0
2024-01-01 11:30:00,0.0,0.001,0.116,2.933333333333333
2024-01-01 11:45:00,0.0,0.001,0.106,0.0
2024-01-01 12:00:00,0.0,0.001,0.128,0.0
2024-01-01 12:15:00,0.0,0.001,0.04,0.0
2024-01-01 12:30:00,0.0,0.001,0.116,0.0
2024-01-01 12:45:00,0.0,0.001,0.23,0.0
2024-01-01 13:00:00,0.0,0.001,0.05266666666666667,0.0
2024-01-01 13:15:00,0.0,0.001,0.14266666666666666,0.0
2024-01-01 13:30:00,0.0,0.001,0.09133333333333332,0.0
2024-01-01 13:45:00,0.0,0.001,0.04,0.0
2024-01-01 14:00:00,0.0,0.001,0.17933333333333332,0.0
2024-01-01 14:15:00,0.0,0.001,0.17933333333333332,0.0
2024-01-01 14:30:00,0.0,0.001,0.06933333333333333,0.0
2024-01-01 14:45:00,0.0,0.001,0.15,0.0
2024-01-01 15:00:00,0.0,0.001,0.05466666666666666,0.0
2024-01-01 15:15:00,0.0,0.001,0.05266666666666667,0.0
2024-01-01 15:30:00,0.0,0.001,0.23,0.0
2024-01-01 15:45:00,0.0,0.001,0.116,0.0
2024-01-01 16:00:00,0.0,0.001,0.106,0.0
2024-01-01 16:15:00,0.0,0.001,0.128,0.0
2024-01-01 16:30:00,0.0,0.001,0.04,0.0
2024-01-01 16:45:00,0.0,0.001,0.116,0.0
2024-01-01 17:00:00,0.0,0.001,0.7630666666666667,0.0
2024-01-01 17:15:00,0.0,0.001,0.05266666666666667,0.0
2024-01-01 17:30:00,0.0,0.001,0.6757333333333333,0.0
2024-01-01 17:45:00,0.0,0.001,0.09133333333333332,0.0
2024-01-01 18:00:00,0.0,0.001,0.04,0.0
2024-01-01 18:15:00,0.0,0.001,0.17933333333333332,0.0
2024-01-01 18:30:00,0.0,0.001,0.17933333333333332,0.0
2024-01-01 18:45:00,0.0,0.001,0.06933333333333333,0.0
2024-01-01 19:00:00,0.0,0.001,2.229133333333333,3.2
2024-01-01 19:15:00,0.0,0.001,0.4544666666666667,0.0
2024-01-01 19:30:00,0.0,0.001,0.06291391005631704,0.0
2024-01-01 19:45:00,0.0,0.001,0.2418237423726735,0.0
2024-01-01 20:00:00,0.0,0.001,0.1278237423726735,0.0
2024-01-01 20:15:00,0.0,0.001,0.1178237423726735,0.0
2024-01-01 20:30:00,0.0,0.001,0.13982374237267348,0.0
2024-01-01 20:45:00,0.0,0.001,0.048670744406627234,0.0
2024-01-01 21:00:00,0.0,0.001,0.1278237423726735,0.0
2024-01-01 21:15:00,0.0,0.001,0.2418237423726735,0.0
2024-01-01 21:30:00,0.0,0.001,0.12329040903934017,0.0
2024-01-01 21:45:00,0.0,0.001,0.2884904090393402,0.0
2024-01-01 22:00:00,0.0,0.001,0.23715707570600683,0.0
2024-01-01 22:15:00,0.0,0.001,0.17557649898302313,0.0
2024-01-01 22:30:00,0.0,0.001,0.31625107977391426,0.0
2024-01-01 22:45:00,0.0,0.001,0.3121570757060068,0.0
2024-01-01 23:00:00,0.0,0.001,0.11342374237267351,0.0
2024-01-01 23:15:00,0.0,0.001,0.1618237423726735,0.0
2024-01-01 23:30:00,0.0,0.001,0.06649040903934017,0.0
2024-01-01 23:45:00,0.0,0.001,0.06291391005631704,0.0
2024-01-02 00:00:00,0.0,0.001,0.23,0.0
2024-01-02 00:15:00,0.0,0.001,0.116,0.0
2024-01-02 00:30:00,0.0,0.001,0.106,0.0
2024-01-02 00:45:00,0.0,0.001,0.128,0.0
2024-01-02 01:00:00,0.0,0.001,0.4398,0.0
2024-01-02 01:15:00,0.0,0.001,0.2492666666666667,0.0
2024-01-02 01:30:00,0.0,0.001,0.23,0.0
2024-01-02 01:45:00,0.0,0.001,0.05266666666666667,0.0
2024-01-02 02:00:00,0.0,0.001,0.14266666666666666,0.0
2024-01-02 02:15:00,0.0,0.001,0.09133333333333332,0.0
2024-01-02 02:30:00,0.0,0.001,0.04,0.0
2024-01-02 02:45:00,0.0,0.001,0.17933333333333332,0.0
2024-01-02 03:00:00,0.0,0.001,0.17933333333333332,0.0
2024-01-02 03:15:00,0.0,0.001,0.06933333333333333,0.0
2024-01-02 03:30:00,0.0,0.001,0.15,0.0
2024-01-02 03:45:00,0.0,0.001,0.05466666666666666,0.0
2024-01-02 04:00:00,0.0,0.001,0.05266666666666667,0.5333333333333333
2024-01-02 04:15:00,0.0,0.001,0.23,3.466666666666667
2024-01-02 04:30:00,0.0,0.001,0.116,0.0
2024-01-02 04:45:00,0.0,0.001,0.106,0.0
2024-01-02 05:00:00,0.0,0.001,0.128,0.0
2024-01-02 05:15:00,0.0,0.001,0.04,0.0
2024-01-02 05:30:00,0.0,0.001,0.116,0.0
2024-01-02 05:45:00,0.0,0.001,0.23,0.0
2024-01-02 06:00:00,0.0,0.001,0.05266666666666667,0.0
2024-01-02 06:15:00,0.0,0.001,0.14266666666666666,0.0
2024-01-02 06:30:00,0.0,0.001,0.09133333333333332,0.0
2024-01-02 06:45:00,0.0,0.001,0.04086666666666667,0.0
2024-01-02 07:00:00,0.0,0.001,0.19233333333333333,0.0
2024-01-02 07:15:00,0.0,0.001,0.19233333333333333,0.0
2024-01-02 07:30:00,0.0,0.001,0.08233333333333334,0.0
2024-01-02 07:45:00,0.0,0.001,0.163,0.0
2024-01-02 08:00:00,0.0,0.001,0.05726666666666667,0.0
2024-01-02 08:15:00,0.0,0.001,0.05266666666666667,0.0
2024-01-02 08:30:00,0.0,0.001,0.23,0.0
2024-01-02 08:45:00,0.0,0.001,0.116,0.0
2024-01-02 09:00:00,0.0,0.001,0.6481333333333333,0.0
2024-01-02 09:15:00,0.0,0.001,0.2952666666666667,0.0
2024-01-02 09:30:00,0.0,0.001,0.4738,0.0
2024-01-02 09:45:00,0.0,0.001,0.1250666666666667,0.0
2024-01-02 10:00:00,0.0,0.001,0.23,0.0
2024-01-02 10:15:00,0.0,0.001,0.05266666666666667,0.0
2024-01-02 10:30:00,0.0,0.001,0.14266666666666666,0.0
2024-01-02 10:45:00,0.0,0.001,0.09133333333333332,0.0
2024-01-02 11:00:00,0.0,0.001,0.04,0.0
2024-01-02 11:15:00,0.0,0.001,0.17933333333333332,2.933333333333333
2024-01-02 11:30:00,0.0,0.001,0.17933333333333332,0.26666666666666666
2024-01-02 11:45:00,0.0,0.001,0.06933333333333333,0.0
2024-01-02 12:00:00,0.0,0.001,0.15,0.0
2024-01-02 12:15:00,0.0,0.001,0.05466666666666666,0.0
2024-01-02 12:30:00,0.0,0.001,0.05266666666666667,0.0
2024-01-02 12:45:00,0.0,0.001,0.23,0.0
2024-01-02 13:00:00,0.0,0.001,0.116,0.0
2024-01-02 13:15:00,0.0,0.001,0.106,0.0
2024-01-02 13:30:00,0.0,0.001,0.128,0.0
2024-01-02 13:45:00,0.0,0.001,0.04,0.0
2024-01-02 14:00:00,0.0,0.001,0.116,0.0
2024-01-02 14:15:00,0.0,0.001,0.23,0.0
2024-01-02 14:30:00,0.0,0.001,0.05266666666666667,0.0
2024-01-02 14:45:00,0.0,0.001,0.14266666666666666,0.0
2024-01-02 15:00:00,0.0,0.001,0.09133333333333332,0.0
2024-01-02 15:15:00,0.0,0.001,0.04,0.0
2024-01-02 15:30:00,0.0,0.001,0.17933333333333332,0.0
2024-01-02 15:45:00,0.0,0.001,0.17933333333333332,0.0
2024-01-02 16:00:00,0.0,0.001,0.06933333333333333,0.0
2024-01-02 16:15:00,0.0,0.001,0.15,0.0
2024-01-02 16:30:00,0.0,0.001,0.05466666666666666,0.0
2024-01-02 16:45:00,0.0,0.001,0.05266666666666667,0.0
2024-01-02 17:00:00,0.0,0.001,0.23,0.0
2024-01-02 17:15:00,0.0,0.001,0.116,0.0
2024-01-02 17:30:00,0.0,0.001,0.106,0.0
2024-01-02 17:45:00,0.0,0.001,0.128,0.0
2024-01-02 18:00:00,0.0,0.001,0.04,0.0
2024-01-02 18:15:00,0.0,0.001,0.116,0.0
2024-01-02 18:30:00,0.0,0.001,0.23,0.0
2024-01-02 18:45:00,0.0,0.001,0.05266666666666667,1.8666666666666667
2024-01-02 19:00:00,0.0,0.001,0.14266666666666666,1.3333333333333333
2024-01-02 19:15:00,0.0,0.001,0.09133333333333332,0.0
2024-01-02 19:30:00,0.0,0.001,0.04,0.0
2024-01-02 19:45:00,0.0,0.001,0.17933333333333332,0.0
2024-01-02 20:00:00,0.0,0.001,0.17933333333333332,0.0
2024-01-02 20:15:00,0.0,0.001,0.06933333333333333,0.0
2024-01-02 20:30:00,0.0,0.001,0.15,0.0
2024-01-02 20:45:00,0.0,0.001,0.05466666666666666,0.0
2024-01-02 21:00:00,0.0,0.001,0.05266666666666667,0.0
2024-01-02 21:15:00,0.0,0.001,0.23,0.0
2024-01-02 21:30:00,0.0,0.001,0.116,0.0
2024-01-02 21:45:00,0.0,0.001,0.106,0.0
2024-01-02 22:00:00,0.0,0.001,0.128,0.0
2024-01-02 22:15:00,0.0,0.001,0.04,0.0
2024-01-02 22:30:00,0.0,0.001,0.116,0.0
2024-01-02 22:45:00,0.0,0.001,0.23,0.0
2024-01-02 23:00:00,0.0,0.001,0.05266666666666667,0.0
2024-01-02 23:15:00,0.0,0.001,0.14266666666666666,0.0
2024-01-02 23:30:00,0.0,0.001,0.09133333333333332,0.0
2024-01-02 23:45:00,0.0,0.001,0.04,0.0
2024-01-03 00:00:00,0.0,0.001,0.17933333333333332,0.0
2024-01-03 00:15:00,0.0,0.001,0.17933333333333332,0.0
2024-01-03 00:30:00,0.0,0.001,0.06933333333333333,0.0
2024-01-03 00:45:00,0.0,0.001,0.15,0.0
2024-01-03 01:00:00,0.0,0.001,0.05466666666666666,0.0
2024-01-03 01:15:00,0.0,0.001,0.05266666666666667,0.0
2024-01-03 01:30:00,0.0,0.001,0.23,0.0
2024-01-03 01:45:00,0.0,0.001,0.116,0.0
2024-01-03 02:00:00,0.0,0.001,0.106,0.0
2024-01-03 02:15:00,0.0,0.001,0.128,0.0
2024-01-03 02:30:00,0.0,0.001,0.04,0.0
2024-01-03 02:45:00,0.0,0.001,0.116,0.0
2024-01-03 03:00:00,0.0,0.001,0.23,0.0
2024-01-03 03:15:00,0.0,0.001,0.05266666666666667,0.0
2024-01-03 03:30:00,0.0,0.001,0.14266666666666666,0.0
2024-01-03 03:45:00,0.0,0.001,0.09133333333333332,0.0
2024-01-03 04:00:00,0.0,0.001,0.04,0.0
2024-01-03 04:15:00,0.0,0.001,0.17933333333333332,0.8
2024-01-03 04:30:00,0.0,0.001,0.17933333333333332,0.0
2024-01-03 04:45:00,0.0,0.001,0.06933333333333333,0.0
2024-01-03 05:00:00,0.0,0.001,0.15,0.0
2024-01-03 05:15:00,0.0,0.001,0.05466666666666666,0.0
2024-01-03 05:30:00,0.0,0.001,0.05266666666666667,2.6666666666666665
2024-01-03 05:45:00,0.0,0.001,0.23,1.0666666666666667
2024-01-03 06:00:00,0.0,0.001,0.116,0.0
2024-01-03 06:15:00,0.0,0.001,0.106,0.0
2024-01-03 06:30:00,0.0,0.001,0.13233333333333333,0.0
2024-01-03 06:45:00,0.0,0.001,0.053,0.0
2024-01-03 07:00:00,0.0,0.001,0.129,0.0
2024-01-03 07:15:00,0.0,0.001,0.243,0.0
2024-01-03 07:30:00,0.0,0.001,0.05266666666666667,0.0
2024-01-03 07:45:00,0.0,0.001,0.14266666666666666,0.0
2024-01-03 08:00:00,0.0,0.001,0.09133333333333332,0.0
2024-01-03 08:15:00,0.0,0.001,1.1061333333333334,0.0
2024-01-03 08:30:00,0.0,0.001,0.17933333333333332,0.0
2024-01-03 08:45:00,0.0,0.001,0.17933333333333332,0.0
2024-01-03 09:00:00,0.0,0.001,0.6023999999999999,0.0
2024-01-03 09:15:00,0.0,0.001,0.15,0.0
2024-01-03 09:30:00,0.0,0.001,0.05466666666666666,0.0
2024-01-03 09:45:00,0.0,0.001,0.05266666666666667,0.0
2024-01-03 10:00:00,0.0,0.001,0.23,0.0
2024-01-03 10:15:00,0.0,0.001,0.116,0.0
2024-01-03 10:30:00,0.0,0.001,0.106,0.0
2024-01-03 10:45:00,0.0,0.001,0.128,0.0
2024-01-03 11:00:00,0.0,0.001,0.04,0.0
2024-01-03 11:15:00,0.0,0.001,0.116,0.0
2024-01-03 11:30:00,0.0,0.001,0.23,0.0
2024-01-03 11:45:00,0.0,0.001,0.054400000000000004,0.0
2024-01-03 12:00:00,0.0,0.001,0.15566666666666668,0.0
2024-01-03 12:15:00,0.0,0.001,0.10433333333333333,0.8
2024-01-03 12:30:00,0.0,0.001,0.053,2.4
2024-01-03 12:45:00,0.0,0.001,0.19146666666666665,0.0
2024-01-03 13:00:00,0.0,0.001,0.17933333333333332,0.0
2024-01-03 13:15:00,0.0,0.001,0.06933333333333333,0.0
2024-01-03 13:30:00,0.0,0.001,0.15,0.0
2024-01-03 13:45:00,0.0,0.001,0.05466666666666666,0.0
2024-01-03 14:00:00,0.0,0.001,0.5857333333333334,0.0
2024-01-03 14:15:00,0.0,0.001,0.23,0.0
2024-01-03 14:30:00,0.0,0.001,0.116,0.0
2024-01-03 14:45:00,0.0,0.001,0.106,0.0
2024-01-03 15:00:00,0.0,0.001,0.128,0.0
2024-01-03 15:15:00,0.0,0.001,0.04,0.0
2024-01-03 15:30:00,0.0,0.001,0.116,0.0
2024-01-03 15:45:00,0.0,0.001,0.23,0.0
2024-01-03 16:00:00,0.0,0.001,0.05266666666666667,0.0
2024-01-03 16:15:00,0.0,0.001,0.14266666666666666,0.0
2024-01-03 16:30:00,0.0,0.001,0.09133333333333332,0.0
2024-01-03 16:45:00,0.0,0.001,0.04346666666666667,0.0
2024-01-03 17:00:00,0.0,0.001,0.19233333333333333,0.0
2024-01-03 17:15:00,0.0,0.001,0.19233333333333333,0.0
2024-01-03 17:30:00,0.0,0.001,0.08233333333333334,0.0
2024-01-03 17:45:00,0.0,0.001,0.17009424542360413,0.0
2024-01-03 18:00:00,0.0,0.001,0.06649040903934017,0.0
2024-01-03 18:15:00,0.0,0.001,0.5975570757060069,0.0
2024-01-03 18:30:00,0.0,0.001,0.2418237423726735,0.0
2024-01-03 18:45:00,0.0,0.001,0.1254589938981388,0.0
2024-01-03 19:00:00,0.0,0.001,0.106,1.0666666666666667
2024-01-03 19:15:00,0.0,0.001,0.128,2.1333333333333333
2024-01-03 19:30:00,0.0,0.001,0.04,0.0
2024-01-03 19:45:00,0.0,0.001,0.116,0.0
2024-01-03 20:00:00,0.0,0.001,0.23,0.0
2024-01-03 20:15:00,0.0,0.001,0.05266666666666667,0.0
2024-01-03 20:30:00,0.0,0.001,0.14266666666666666,0.0
2024-01-03 20:45:00,0.0,0.001,0.09133333333333332,0.0
2024-01-03 21:00:00,0.0,0.001,0.04,0.0
2024-01-03 21:15:00,0.0,0.001,0.18879232723147213,0.0
2024-01-03 21:30:00,0.0,0.001,0.19115707570600685,0.0
2024-01-03 21:45:00,0.0,0.001,0.08115707570600685,0.0
2024-01-03 22:00:00,0.0,0.001,0.17995707570600683,0.0
2024-01-03 22:15:00,0.0,0.001,0.09497266259875921,0.0
2024-01-03 22:30:00,0.0,0.001,0.07759999999999999,0.0
2024-01-03 22:45:00,0.0,0.001,0.23,0.0
2024-01-03 23:00:00,0.0,0.001,0.116,0.0
2024-01-03 23:15:00,0.0,0.001,0.106,0.0
2024-01-03 23:30:00,0.0,0.001,0.128,0.0
2024-01-03 23:45:00,0.0,0.001,0.04,0.0
2024-01-04 00:00:00,0.0,0.001,0.116,0.0
2024-01-04 00:15:00,0.0,0.001,0.23,0.0
2024-01-04 00:30:00,0.0,0.001,0.05266666666666667,0.0
2024-01-04 00:45:00,0.0,0.001,0.14266666666666666,0.0
2024-01-04 01:00:00,0.0,0.001,0.09133333333333332,0.0
2024-01-04 01:15:00,0.0,0.001,0.04,0.0
2024-01-04 01:30:00,0.0,0.001,0.17933333333333332,0.0
2024-01-04 01:45:00,0.0,0.001,0.17933333333333332,0.0
2024-01-04 02:00:00,0.0,0.001,0.06933333333333333,0.0
2024-01-04 02:15:00,0.0,0.001,0.15,0.0
2024-01-04 02:30:00,0.0,0.001,0.05466666666666666,0.0
2024-01-04 02:45:00,0.0,0.001,0.05266666666666667,0.0
2024-01-04 03:00:00,0.0,0.001,0.23,0.0
2024-01-04 03:15:00,0.0,0.001,0.116,0.0
2024-01-04 03:30:00,0.0,0.001,0.106,0.0
2024-01-04 03:45:00,0.0,0.001,0.128,0.0
2024-01-04 04:00:00,0.0,0.001,0.04,0.0
2024-01-04 04:15:00,0.0,0.001,0.116,2.1333333333333333
2024-01-04 04:30:00,0.0,0.001,0.23,2.1333333333333333
2024-01-04 04:45:00,0.0,0.001,0.05266666666666667,0.0
2024-01-04 05:00:00,0.0,0.001,0.14266666666666666,0.0
2024-01-04 05:15:00,0.0,0.001,0.09133333333333332,0.0
2024-01-04 05:30:00,0.0,0.001,0.04,0.0
2024-01-04 05:45:00,0.0,0.001,0.17933333333333332,0.0
2024-01-04 06:00:00,0.0,0.001,0.7124,0.0
2024-01-04 06:15:00,0.0,0.001,0.06933333333333333,0.0
2024-01-04 06:30:00,0.0,0.001,0.15,0.0
2024-01-04 06:45:00,0.0,0.001,0.05466666666666666,0.0
2024-01-04 07:00:00,0.0,0.001,0.05266666666666667,0.0
2024-01-04 07:15:00,0.0,0.001,0.23,0.0
2024-01-04 07:30:00,0.0,0.001,0.116,0.0
2024-01-04 07:45:00,0.0,0.001,0.7116666666666667,0.0
2024-01-04 08:00:00,0.0,0.001,0.24900000000000003,0.0
2024-01-04 08:15:00,0.0,0.001,0.161,0.0
2024-01-04 08:30:00,0.0,0.001,0.237,0.0
2024-01-04 08:45:00,0.0,0.001,0.28646666666666665,0.0
2024-01-04 09:00:00,0.0,0.001,0.05266666666666667,0.0
2024-01-04 09:15:00,0.0,0.001,0.14266666666666666,0.0
2024-01-04 09:30:00,0.0,0.001,0.09133333333333332,0.0
2024-01-04 09:45:00,0.0,0.001,0.04,0.5333333333333333
2024-01-04 10:00:00,0.0,0.001,0.17933333333333332,0.0
2024-01-04 10:15:00,0.0,0.001,0.17933333333333332,0.0
2024-01-04 10:30:00,0.0,0.001,0.06933333333333333,0.0
2024-01-04 10:45:00,0.0,0.001,0.15,0.0
2024-01-04 11:00:00,0.0,0.001,0.05466666666666666,3.2
2024-01-04 11:15:00,0.0,0.001,0.05266666666666667,0.0
2024-01-04 11:30:00,0.0,0.001,0.23,0.0
2024-01-04 11:45:00,0.0,0.001,0.5158,0.0
2024-01-04 12:00:00,0.0,0.001,0.106,0.0
2024-01-04 12:15:00,0.0,0.001,0.128,0.0
2024-01-04 12:30:00,0.0,0.001,0.04,0.0
2024-01-04 12:45:00,0.0,0.001,0.116,0.0
2024-01-04 13:00:00,0.0,0.001,0.29453333333333337,0.0
2024-01-04 13:15:00,0.0,0.001,0.18273333333333333,0.0
2024-01-04 13:30:00,0.0,0.001,0.29766666666666663,0.0
2024-01-04 13:45:00,0.0,0.001,0.3796,0.0
2024-01-04 14:00:00,0.0,0.001,0.5653333333333334,0.0
2024-01-04 14:15:00,0.0,0.001,0.18739999999999998,0.0
2024-01-04 14:30:00,0.0,0.001,0.3126,0.0
2024-01-04 14:45:00,0.0,0.001,0.4691333333333334,0.0
2024-01-04 15:00:00,0.0,0.001,0.15,0.0
2024-01-04 15:15:00,0.0,0.001,0.05466666666666666,0.0
2024-01-04 15:30:00,0.0,0.001,0.05266666666666667,0.0
2024-01-04 15:45:00,0.0,0.001,0.23,0.0
2024-01-04 16:00:00,0.0,0.001,0.116,0.0
2024-01-04 16:15:00,0.0,0.001,0.106,0.0
2024-01-04 16:30:00,0.0,0.001,0.128,0.0
2024-01-04 16:45:00,0.0,0.001,0.04,2.4
2024-01-04 17:00:00,0.0,0.001,0.11994124745755784,0.8
2024-01-04 17:15:00,0.0,0.001,0.3386237423726735,0.0
2024-01-04 17:30:00,0.0,0.001,0.1854904090393402,0.0
2024-01-04 17:45:00,0.0,0.001,0.27549040903934013,0.0
2024-01-04 18:00:00,0.0,0.001,0.22415707570600682,0.0
2024-01-04 18:15:00,0.0,0.001,0.16336474847453472,0.0
2024-01-04 18:30:00,0.0,0.001,0.2680666666666667,0.0
2024-01-04 18:45:00,0.0,0.001,0.5791333333333334,0.0
2024-01-04 19:00:00,0.0,0.001,2.5216,0.0
2024-01-04 19:15:00,0.0,0.001,1.1499333333333333,0.0
2024-01-04 19:30:00,0.0,0.001,0.1756666666666667,0.0
2024-01-04 19:45:00,0.0,0.001,0.17366666666666666,0.0
2024-01-04 20:00:00,0.0,0.001,0.351,0.0
2024-01-04 20:15:00,0.0,0.001,0.237,0.0
2024-01-04 20:30:00,0.0,0.001,0.23567074440662725,0.0
2024-01-04 20:45:00,0.0,0.001,0.23662374237267347,0.0
2024-01-04 21:00:00,0.0,0.001,0.7058904090393402,0.0
2024-01-04 21:15:00,0.0,0.001,0.2488237423726735,0.0
2024-01-04 21:30:00,0.0,0.001,0.3628237423726735,0.0
2024-01-04 21:45:00,0.0,0.001,0.1854904090393402,0.0
2024-01-04 22:00:00,0.0,0.001,0.1948237423726735,0.0
2024-01-04 22:15:00,0.0,0.001,0.6259764989830232,0.0
2024-01-04 22:30:00,0.0,0.001,0.04,0.0
2024-01-04 22:45:00,0.0,0.001,0.17933333333333332,0.0
2024-01-04 23:00:00,0.0,0.001,0.17933333333333332,0.0
2024-01-04 23:15:00,0.0,0.001,0.06933333333333333,0.0
2024-01-04 23:30:00,0.0,0.001,0.15,0.0
2024-01-04 23:45:00,0.0,0.001,0.11113333333333333,0.0
2024-01-05 00:00:00,0.0,0.001,0.17366666666666666,0.0
2024-01-05 00:15:00,0.0,0.001,0.351,0.0
2024-01-05 00:30:00,0.0,0.001,0.237,0.0
2024-01-05 00:45:00,0.0,0.001,0.227,2.933333333333333
2024-01-05 01:00:00,0.0,0.001,0.24900000000000003,1.6
2024-01-05 01:15:00,0.0,0.001,0.04,0.0
2024-01-05 01:30:00,0.0,0.001,0.5561333333333334,0.0
2024-01-05 01:45:00,0.0,0.001,0.351,0.0
2024-01-05 02:00:00,0.0,0.001,0.18312566056480548,0.0
2024-01-05 02:15:00,0.0,0.001,0.27549040903934013,0.0
2024-01-05 02:30:00,0.0,0.001,0.2080237423726735,0.0
2024-01-05 02:45:00,0.0,0.001,0.0518237423726735,0.0
2024-01-05 03:00:00,0.0,0.001,0.8574904090393403,0.0
2024-01-05 03:15:00,0.0,0.001,0.18169808180786803,0.0
2024-01-05 03:30:00,0.0,0.001,0.06933333333333333,0.0
2024-01-05 03:45:00,0.0,0.001,0.15,0.0
2024-01-05 04:00:00,0.0,0.001,0.18793333333333334,0.0
2024-01-05 04:15:00,0.0,0.001,0.45246666666666674,0.0
2024-01-05 04:30:00,0.0,0.001,0.4965333333333334,0.0
2024-01-05 04:45:00,0.0,0.001,0.38253333333333334,0.0
2024-01-05 05:00:00,0.0,0.001,0.106,0.0
2024-01-05 05:15:00,0.0,0.001,0.128,0.0
2024-01-05 05:30:00,0.0,0.001,0.4398,1.8666666666666667
2024-01-05 05:45:00,0.0,0.001,0.116,0.0
2024-01-05 06:00:00,0.0,0.001,0.23086666666666666,0.0
2024-01-05 06:15:00,0.0,0.001,0.06566666666666666,0.0
2024-01-05 06:30:00,0.0,0.001,0.15566666666666668,0.0
2024-01-05 06:45:00,0.0,0.001,0.10433333333333333,0.0
2024-01-05 07:00:00,0.0,0.001,0.053,0.0
2024-01-05 07:15:00,0.0,0.001,0.18873333333333334,0.0
2024-01-05 07:30:00,0.0,0.001,0.7464,0.0
2024-01-05 07:45:00,0.0,0.001,0.11633333333333333,0.0
2024-01-05 08:00:00,0.0,0.001,0.17433333333333334,0.0
2024-01-05 08:15:00,0.0,0.001,0.06766666666666667,3.2
2024-01-05 08:30:00,0.0,0.001,0.06566666666666666,0.0
2024-01-05 08:45:00,0.0,0.001,0.243,0.0
2024-01-05 09:00:00,0.0,0.001,0.12293333333333333,0.0
2024-01-05 09:15:00,0.0,0.001,0.106,0.0
2024-01-05 09:30:00,0.0,0.001,0.15450983231635645,0.0
2024-01-05 09:45:00,0.0,0.001,0.08582374237267351,0.0
2024-01-05 10:00:00,0.0,0.001,0.6654237423726737,0.0
2024-01-05 10:15:00,0.0,0.001,0.7748904090393403,0.0
2024-01-05 10:30:00,0.0,0.001,0.5992904090393403,0.0
2024-01-05 10:45:00,0.0,0.001,0.15803141514120136,0.0
2024-01-05 11:00:00,0.0,0.001,0.6374,0.0
2024-01-05 11:15:00,0.0,0.001,0.6909333333333334,0.0
2024-01-05 11:30:00,0.0,0.001,0.3124666666666666,0.0
2024-01-05 11:45:00,0.0,0.001,0.30033333333333334,0.0
2024-01-05 12:00:00,0.0,0.001,0.7234,0.0
2024-01-05 12:15:00,0.0,0.001,0.23066666666666666,0.0
