,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 18:00:00,0.001,0.0,0.001,2.3327182476275614,1.6,0.3333333333333333
2024-01-01 18:15:00,0.001,0.0,0.001,1.6662237423726736,1.0666666666666667,2.6666666666666665
2024-01-01 18:30:00,0.001,0.0,0.001,0.2947570757060068,0.0,1.3333333333333333
2024-01-01 18:45:00,0.001,0.0,0.001,0.2751215828248449,0.0,1.6666666666666667
2024-01-01 19:00:00,0.001,0.0,0.001,2.2684,0.0,1.6666666666666667
2024-01-01 19:15:00,0.001,0.0,0.001,2.309557682860233,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.946709273058921,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.3483759397255878,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.26690927305892115,0.0,2.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.08970927305892114,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.08284260639225448,0.0,2.6666666666666665
2024-01-01 20:45:00,0.001,0.0,0.001,0.2143759397255878,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.3026959397255878,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.44704260639225446,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.3149620204314773,0.0,3.6666666666666665
2024-01-01 21:45:00,0.001,0.0,0.001,0.20657593972558783,0.0,1.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.24197977610985172,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.6014855306862477,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.2852188640195809,0.0,2.3333333333333335
2024-01-01 22:45:00,0.001,0.0,0.001,0.3630347982352762,1.0666666666666667,1.3333333333333333
2024-01-01 23:00:00,0.001,0.0,0.001,0.259,1.6,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.16903549288116196,0.0,1.3333333333333333
2024-01-01 23:30:00,0.001,0.0,0.001,0.19716898007853256,0.0,1.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.22204260639225445,0.0,0.0
