,TumbleDryer,BaseLoad,P_EV,P_WB
2024-01-01 13:15:00,0.001,0.15101886401958098,0.0,0.0
2024-01-01 13:30:00,0.001,0.6006188640195809,0.0,0.0
2024-01-01 13:45:00,0.001,0.0675521973529143,0.0,0.8
2024-01-01 14:00:00,0.001,0.040206959647055236,0.0,1.4
2024-01-01 14:15:00,0.001,0.1753333333333333,0.0,0.0
2024-01-01 14:30:00,0.001,0.18433827805880382,0.0,0.0
2024-01-01 14:45:00,0.001,0.17901886401958098,0.0,1.2
2024-01-01 15:00:00,0.001,0.1885521973529143,0.0,2.4
2024-01-01 15:15:00,0.001,0.5883521973529143,0.0,0.0
2024-01-01 15:30:00,0.001,0.6896855306862476,0.0,1.8
2024-01-01 15:45:00,0.001,0.28588754560783236,1.0,2.4
2024-01-01 16:00:00,0.001,0.5595333333333333,2.0,0.0
2024-01-01 16:15:00,0.001,0.023,0.0,0.0
2024-01-01 16:30:00,0.001,0.023,0.0,0.0
2024-01-01 16:45:00,0.001,0.08633333333333333,0.0,0.0
2024-01-01 17:00:00,0.001,0.3178666666666667,0.0,0.0
2024-01-01 17:15:00,0.001,0.15666666666666665,0.0,0.0
2024-01-01 17:30:00,0.001,0.144,0.0,0.8
2024-01-01 17:45:00,0.001,0.144,0.0,0.4
2024-01-01 18:00:00,0.001,0.5691333333333333,0.0,1.2
2024-01-01 18:15:00,0.001,1.9376666666666666,0.0,3.0
2024-01-01 18:30:00,0.001,1.4871333333333332,0.0,2.6
2024-01-01 18:45:00,0.001,0.157,0.0,0.6
2024-01-01 19:00:00,0.001,0.157,0.0,3.0
2024-01-01 19:15:00,0.001,0.1759313184117486,0.0,1.0
2024-01-01 19:30:00,0.001,0.36068553068624765,0.0,0.0
2024-01-01 19:45:00,0.001,0.19968553068624761,0.0,0.0
2024-01-01 20:00:00,0.001,2.453552197352914,0.0,0.0
2024-01-01 20:15:00,0.001,0.6553521973529143,0.0,0.0
2024-01-01 20:30:00,0.001,0.16082783858822094,0.0,0.4
2024-01-01 20:45:00,0.001,0.2917472526274438,0.0,2.6
2024-01-01 21:00:00,0.001,0.302218864019581,0.0,0.0
2024-01-01 21:15:00,0.001,0.1755521973529143,0.0,0.0
2024-01-01 21:30:00,0.001,0.1755521973529143,0.0,0.6
2024-01-01 21:45:00,0.001,0.708618864019581,0.0,1.0
2024-01-01 22:00:00,0.001,0.27688553068624766,0.0,0.0
2024-01-01 22:15:00,0.001,0.34021886401958096,0.0,0.0
2024-01-01 22:30:00,0.001,0.6917910254313601,0.0,0.0
2024-01-01 22:45:00,0.001,0.1492,0.0,0.0
2024-01-01 23:00:00,0.001,0.157,0.0,0.6
2024-01-01 23:15:00,0.001,0.7828487175293867,0.0,2.0
2024-01-01 23:30:00,0.001,0.3785521973529143,0.0,0.0
2024-01-01 23:45:00,0.001,0.19688553068624765,0.0,1.4
2024-01-02 00:00:00,0.001,0.15941886401958097,0.0,0.0
2024-01-02 00:15:00,0.001,0.0545521973529143,0.0,1.8
2024-01-02 00:30:00,0.001,0.1619611719215543,0.0,0.0
2024-01-02 00:45:00,0.001,0.334,0.0,2.4
2024-01-02 01:00:00,0.001,0.19466666666666665,0.0,1.4
2024-01-02 01:15:00,0.001,0.144,0.0,2.8
2024-01-02 01:30:00,0.001,0.144,5.0,2.8
2024-01-02 01:45:00,0.001,0.4308666666666666,0.0,1.0
2024-01-02 02:00:00,0.001,0.20033333333333334,0.0,0.0
2024-01-02 02:15:00,0.001,0.11166666666666666,0.0,0.0
2024-01-02 02:30:00,0.001,0.023,0.0,0.0
2024-01-02 02:45:00,0.001,0.5560666666666666,0.0,2.8
2024-01-02 03:00:00,0.001,0.023,0.0,3.0
2024-01-02 03:15:00,0.001,0.16233333333333333,0.0,2.8
2024-01-02 03:30:00,0.001,0.5494666666666667,0.0,0.0
2024-01-02 03:45:00,0.001,0.023,0.0,0.0
2024-01-02 04:00:00,0.001,0.023,0.0,1.0
2024-01-02 04:15:00,0.001,0.023,0.0,2.6
2024-01-02 04:30:00,0.001,0.12433333333333334,0.0,0.0
2024-01-02 04:45:00,0.001,0.18766666666666668,0.0,0.0
2024-01-02 05:00:00,0.8083618353809489,0.023,0.0,0.2
2024-01-02 05:15:00,1.8126105293494639,0.42279999999999995,0.0,1.2
2024-01-02 05:30:00,1.9750930667388347,0.5560666666666666,0.0,0.0
2024-01-02 05:45:00,1.9517746161720926,0.08633333333333333,0.0,1.2
2024-01-02 06:00:00,0.7872116014247428,0.21733333333333332,0.0,0.0
2024-01-02 06:15:00,0.001,0.048666666666666664,15.0,0.8
2024-01-02 06:30:00,0.001,0.036,2.0,3.0
2024-01-02 06:45:00,0.001,0.3025333333333334,0.0,0.6
2024-01-02 07:00:00,0.001,0.3148666666666667,0.0,0.0
2024-01-02 07:15:00,0.001,0.213,0.0,0.0
2024-01-02 07:30:00,0.001,2.3127333333333335,0.0,1.6
2024-01-02 07:45:00,0.001,0.716,0.0,0.4
2024-01-02 08:00:00,0.001,0.030799999999999998,0.0,1.8
2024-01-02 08:15:00,0.001,0.036,0.0,1.8
2024-01-02 08:30:00,0.001,0.21333333333333335,0.0,0.4
2024-01-02 08:45:00,0.001,0.5244666666666667,0.0,0.0
2024-01-02 09:00:00,0.001,0.1658,0.0,1.2
2024-01-02 09:15:00,0.001,0.023,0.0,1.2
2024-01-02 09:30:00,0.001,0.03253333333333333,0.0,3.0
2024-01-02 09:45:00,0.001,0.21566666666666665,0.0,0.0
2024-01-02 10:00:00,0.001,0.2836666666666667,0.0,0.0
2024-01-02 10:15:00,0.001,0.157,0.0,1.2
2024-01-02 10:30:00,0.001,0.14833333333333334,0.0,0.0
2024-01-02 10:45:00,0.001,0.144,0.0,0.0
2024-01-02 11:00:00,0.001,0.24533333333333335,9.0,0.0
2024-01-02 11:15:00,0.001,0.21186666666666668,0.0,0.0
2024-01-02 11:30:00,0.001,0.023,0.0,1.2
2024-01-02 11:45:00,0.001,0.023,0.0,1.8
2024-01-02 12:00:00,0.001,0.023,0.0,1.8
2024-01-02 12:15:00,0.001,0.08633333333333333,0.0,0.0
2024-01-02 12:30:00,0.001,0.213,0.0,1.0
2024-01-02 12:45:00,0.001,0.035666666666666666,0.0,2.6
2024-01-02 13:00:00,0.001,0.07139999999999999,0.0,0.8
2024-01-02 13:15:00,0.001,0.144,0.0,2.2
2024-01-02 13:30:00,0.001,0.16933333333333334,0.0,2.4
2024-01-02 13:45:00,0.001,0.334,0.0,0.0
2024-01-02 14:00:00,0.001,0.19466666666666665,0.0,0.0
2024-01-02 14:15:00,0.001,0.09559999999999999,0.0,0.0
2024-01-02 14:30:00,0.001,0.023,0.0,0.0
2024-01-02 14:45:00,0.001,0.023,0.0,0.0
2024-01-02 15:00:00,0.001,0.20033333333333334,0.0,0.0
2024-01-02 15:15:00,0.001,0.11166666666666666,0.0,0.0
2024-01-02 15:30:00,0.001,0.023,0.0,0.0
2024-01-02 15:45:00,0.001,0.023,0.0,0.0
2024-01-02 16:00:00,0.001,0.023,0.0,0.0
2024-01-02 16:15:00,0.001,0.16233333333333333,0.0,0.0
2024-01-02 16:30:00,0.001,0.14966666666666667,0.0,1.4
2024-01-02 16:45:00,0.001,0.023,5.0,0.0
2024-01-02 17:00:00,0.001,0.42279999999999995,0.0,0.0
2024-01-02 17:15:00,0.001,0.023,0.0,0.0
2024-01-02 17:30:00,0.001,0.6574000000000001,0.0,0.0
2024-01-02 17:45:00,0.001,0.9873333333333334,0.0,0.0
2024-01-02 18:00:00,0.001,1.4624,0.0,0.0
2024-01-02 18:15:00,0.001,0.04193131841174858,0.0,1.2
2024-01-02 18:30:00,0.001,0.15481886401958098,0.0,1.6
2024-01-02 18:45:00,0.001,0.6516855306862476,0.0,0.0
2024-01-02 19:00:00,0.001,0.9116188640195809,0.0,0.0
2024-01-02 19:15:00,0.001,1.1996188640195808,0.0,0.0
2024-01-02 19:30:00,0.001,1.8363521973529144,0.0,2.8
2024-01-02 19:45:00,0.001,2.292448717529387,0.0,2.6
2024-01-02 20:00:00,0.001,3.368085530686248,0.0,0.0
2024-01-02 20:15:00,0.001,1.1143521973529142,0.0,0.0
2024-01-02 20:30:00,0.001,0.626018864019581,0.0,0.6
2024-01-02 20:45:00,0.047599999999999996,0.1755521973529143,0.0,3.0
2024-01-02 21:00:00,1.6749872683640312,0.17344871752938668,0.0,0.8
2024-01-02 21:15:00,1.938184883948303,0.14486666666666667,0.0,0.0
2024-01-02 21:30:00,1.4662601493572336,0.3574716113921371,0.0,0.0
2024-01-02 21:45:00,0.04062798290198425,0.677018864019581,0.0,0.0
2024-01-02 22:00:00,0.001,0.1885521973529143,0.0,0.0
2024-01-02 22:15:00,0.001,0.1885521973529143,0.0,0.0
2024-01-02 22:30:00,0.001,0.28548553068624766,0.0,0.0
2024-01-02 22:45:00,0.001,0.6904855306862476,0.0,3.0
2024-01-02 23:00:00,0.001,0.7020188640195809,0.0,1.6
2024-01-02 23:15:00,0.001,0.1755521973529143,0.0,0.0
2024-01-02 23:30:00,0.001,0.1755521973529143,0.0,0.0
2024-01-02 23:45:00,0.001,0.1755521973529143,0.0,0.0
2024-01-03 00:00:00,0.001,0.8099521973529142,0.0,0.0
2024-01-03 00:15:00,0.001,0.33180494472547045,0.0,0.0
2024-01-03 00:30:00,0.001,0.144,0.0,0.0
2024-01-03 00:45:00,0.001,0.144,0.0,0.0
2024-01-03 01:00:00,0.001,0.10366666666666666,0.0,0.0
2024-01-03 01:15:00,0.001,0.08633333333333333,0.0,0.0
2024-01-03 01:30:00,0.001,0.213,0.0,1.2
2024-01-03 01:45:00,0.001,0.035666666666666666,0.0,0.0
2024-01-03 02:00:00,0.001,0.023,0.0,0.0
2024-01-03 02:15:00,0.001,0.023,0.0,0.0
2024-01-03 02:30:00,0.001,0.04833333333333333,0.0,0.0
2024-01-03 02:45:00,0.001,0.213,0.0,2.8
2024-01-03 03:00:00,0.001,0.07366666666666667,0.0,2.8
2024-01-03 03:15:00,0.001,0.023,0.0,0.0
2024-01-03 03:30:00,0.001,0.42279999999999995,0.0,0.4
2024-01-03 03:45:00,0.001,0.023,0.0,0.8
2024-01-03 04:00:00,0.001,0.20033333333333334,0.0,1.0
2024-01-03 04:15:00,0.001,0.11166666666666666,0.0,0.4
2024-01-03 04:30:00,0.001,0.023,0.0,2.0
2024-01-03 04:45:00,0.001,0.023,0.0,2.6
2024-01-03 05:00:00,0.001,0.023,0.0,0.0
2024-01-03 05:15:00,0.001,0.16233333333333333,0.0,1.4
2024-01-03 05:30:00,0.001,0.14966666666666667,0.0,3.0
2024-01-03 05:45:00,0.001,0.42279999999999995,0.0,2.4
2024-01-03 06:00:00,0.001,0.023,7.0,1.4
2024-01-03 06:15:00,0.001,0.1604736263137219,0.0,2.4
2024-01-03 06:30:00,0.001,0.42241886401958095,0.0,0.0
2024-01-03 06:45:00,0.001,0.21921886401958096,0.0,0.2
2024-01-03 07:00:00,0.001,0.059752197352914295,0.0,2.0
2024-01-03 07:15:00,0.001,0.0675521973529143,0.0,0.0
2024-01-03 07:30:00,0.001,0.06334523770585906,8.0,0.0
2024-01-03 07:45:00,0.001,0.4991333333333333,0.0,0.0
2024-01-03 08:00:00,0.001,0.22513333333333335,0.0,3.0
2024-01-03 08:15:00,0.001,0.035666666666666666,0.0,2.8
2024-01-03 08:30:00,0.001,0.023,0.0,0.0
2024-01-03 08:45:00,0.001,0.4358000000000001,0.0,0.0
2024-01-03 09:00:00,0.001,0.3278666666666667,0.0,0.0
2024-01-03 09:15:00,0.001,0.7590666666666668,0.0,0.0
2024-01-03 09:30:00,0.001,0.08666666666666667,0.0,0.0
2024-01-03 09:45:00,0.40165028568849453,0.036,0.0,1.4
2024-01-03 10:00:00,1.7936349296414096,0.42787362631372183,0.0,3.0
2024-01-03 10:15:00,1.612245933179697,0.0675521973529143,0.0,1.4
2024-01-03 10:30:00,1.9543692345505406,0.30941886401958096,0.0,2.4
2024-01-03 10:45:00,1.6781960525128936,0.9435521973529144,0.0,0.0
2024-01-03 11:00:00,0.29146574527918295,0.7181521973529142,0.0,0.0
2024-01-03 11:15:00,1.126037347586818,2.4945521973529146,5.0,1.4
2024-01-03 11:30:00,0.2871707052564565,1.347673626313722,6.0,2.2
2024-01-03 11:45:00,0.001,0.6954,0.0,0.0
2024-01-03 12:00:00,0.001,0.4162,0.0,0.0
2024-01-03 12:15:00,0.001,0.031066666666666666,0.0,0.0
2024-01-03 12:30:00,0.001,0.144,0.0,1.0
2024-01-03 12:45:00,0.001,0.15613333333333335,0.0,0.8
2024-01-03 13:00:00,0.001,0.26043681315686096,0.0,0.0
2024-01-03 13:15:00,0.001,0.35321886401958097,0.0,1.2
2024-01-03 13:30:00,0.001,0.1885521973529143,0.0,0.0
2024-01-03 13:45:00,0.001,0.14588553068624763,0.0,1.8
2024-01-03 14:00:00,0.001,0.0545521973529143,0.0,1.8
2024-01-03 14:15:00,0.001,0.10526465174508191,0.0,0.0
2024-01-03 14:30:00,0.001,2.0796666666666668,0.0,1.6
2024-01-03 14:45:00,0.001,1.3005472526274438,0.0,0.0
2024-01-03 15:00:00,0.001,0.708618864019581,0.0,0.0
2024-01-03 15:15:00,0.001,0.1755521973529143,0.0,0.0
2024-01-03 15:30:00,0.001,0.6006855306862476,0.0,0.0
2024-01-03 15:45:00,0.001,0.511818864019581,0.0,1.0
2024-01-03 16:00:00,0.001,2.6319084245489983,0.0,0.6
2024-01-03 16:15:00,0.001,0.4768666666666667,0.0,0.0
2024-01-03 16:30:00,0.001,0.157,0.0,2.4
2024-01-03 16:45:00,0.001,0.15266666666666667,0.0,1.4
2024-01-03 17:00:00,0.001,0.7341333333333334,0.0,3.0
2024-01-03 17:15:00,0.001,0.26459798507841525,0.0,1.4
2024-01-03 17:30:00,0.001,0.1885521973529143,0.0,0.0
2024-01-03 17:45:00,0.001,0.12888553068624764,0.0,0.0
2024-01-03 18:00:00,0.001,0.8865521973529144,0.0,0.0
2024-01-03 18:15:00,0.001,1.5188188640195812,0.0,0.0
2024-01-03 18:30:00,0.001,0.481618864019581,0.0,0.0
2024-01-03 18:45:00,0.001,0.6683521973529144,0.0,0.0
2024-01-03 19:00:00,0.001,3.120618864019581,0.0,0.0
2024-01-03 19:15:00,0.001,0.1885521973529143,0.0,1.2
2024-01-03 19:30:00,0.001,0.2898855306862476,0.0,0.0
2024-01-03 19:45:00,0.001,0.35321886401958097,0.0,1.2
2024-01-03 20:00:00,0.001,0.17241886401958098,0.0,3.0
2024-01-03 20:15:00,0.001,0.1885521973529143,0.0,3.0
2024-01-03 20:30:00,0.001,0.5874855306862476,0.0,0.2
2024-01-03 20:45:00,0.001,0.7656417578823315,0.0,0.0
2024-01-03 21:00:00,0.001,0.3655521973529143,0.0,0.0
2024-01-03 21:15:00,0.001,0.18821886401958096,0.0,2.8
2024-01-03 21:30:00,0.001,0.1755521973529143,0.0,0.0
2024-01-03 21:45:00,0.001,0.1755521973529143,0.0,0.6
2024-01-03 22:00:00,0.001,0.20088553068624765,0.0,1.0
2024-01-03 22:15:00,0.001,0.350827838588221,0.0,0.0
2024-01-03 22:30:00,0.001,0.19466666666666665,0.0,0.0
2024-01-03 22:45:00,0.001,0.15941886401958097,0.0,0.4
2024-01-03 23:00:00,0.001,0.510818864019581,0.0,3.0
2024-01-03 23:15:00,0.001,0.5753521973529143,0.0,3.0
2024-01-03 23:30:00,0.001,0.3528855306862476,0.0,3.0
2024-01-03 23:45:00,0.001,0.26421886401958095,0.0,3.0
2024-01-04 00:00:00,0.001,0.14610347982352762,0.0,3.0
2024-01-04 00:15:00,0.001,0.07946666666666666,0.0,2.0
2024-01-04 00:30:00,0.001,0.023,0.0,0.4
2024-01-04 00:45:00,0.001,0.16233333333333333,0.0,0.8
2024-01-04 01:00:00,0.001,0.14966666666666667,0.0,0.0
2024-01-04 01:15:00,0.001,0.0334,3.0,1.4
2024-01-04 01:30:00,0.001,0.036,12.0,1.6
2024-01-04 01:45:00,0.001,0.036,0.0,0.0
2024-01-04 02:00:00,0.001,0.1356,0.0,0.0
2024-01-04 02:15:00,0.001,0.18766666666666668,0.0,0.6
2024-01-04 02:30:00,0.001,0.023,0.0,1.4
2024-01-04 02:45:00,0.001,0.5560666666666666,0.0,0.0
2024-01-04 03:00:00,0.001,0.023,0.0,1.2
2024-01-04 03:15:00,0.001,0.48613333333333336,0.0,1.4
2024-01-04 03:30:00,0.001,0.213,0.0,0.0
2024-01-04 03:45:00,0.001,0.035666666666666666,0.0,2.8
2024-01-04 04:00:00,0.001,0.5560666666666666,0.0,2.0
2024-01-04 04:15:00,0.001,0.023,0.0,0.0
2024-01-04 04:30:00,0.001,0.04833333333333333,0.0,2.4
2024-01-04 04:45:00,0.001,0.213,0.0,0.0
2024-01-04 05:00:00,0.001,0.07366666666666667,0.0,0.0
2024-01-04 05:15:00,0.001,0.023,0.0,1.2
2024-01-04 05:30:00,0.001,0.023,0.0,2.8
2024-01-04 05:45:00,0.001,0.023,0.0,3.0
2024-01-04 06:00:00,0.001,0.20033333333333334,3.0,1.0
2024-01-04 06:15:00,0.001,0.11166666666666666,15.0,1.0
2024-01-04 06:30:00,0.001,0.023,1.0,0.4
2024-01-04 06:45:00,0.001,0.15626666666666666,0.0,1.4
2024-01-04 07:00:00,0.001,0.42279999999999995,0.0,1.6
2024-01-04 07:15:00,0.001,0.5621333333333334,0.0,0.0
2024-01-04 07:30:00,0.001,0.14966666666666667,0.0,0.0
2024-01-04 07:45:00,0.001,0.029066666666666668,0.0,0.0
2024-01-04 08:00:00,0.001,0.5702666666666667,0.0,0.4
2024-01-04 08:15:00,0.001,0.7680666666666666,0.0,3.0
2024-01-04 08:30:00,0.001,0.4962666666666666,0.0,0.4
2024-01-04 08:45:00,0.001,2.7986666666666666,0.0,0.0
2024-01-04 09:00:00,0.001,0.5063333333333333,0.0,0.0
2024-01-04 09:15:00,0.001,0.21766666666666667,0.0,0.0
2024-01-04 09:30:00,0.001,0.8356,0.0,0.0
2024-01-04 09:45:00,0.001,0.09933333333333333,0.0,0.0
2024-01-04 10:00:00,0.001,0.21559999999999999,0.0,3.0
2024-01-04 10:15:00,0.001,0.04433333333333333,0.0,3.0
2024-01-04 10:30:00,0.001,0.036,0.0,3.0
2024-01-04 10:45:00,0.001,0.036,0.0,3.0
2024-01-04 11:00:00,0.001,0.06133333333333333,0.0,0.8
2024-01-04 11:15:00,0.001,0.226,0.0,0.0
2024-01-04 11:30:00,0.001,0.08666666666666667,0.0,0.0
2024-01-04 11:45:00,0.001,0.029066666666666668,0.0,2.6
2024-01-04 12:00:00,0.001,0.023,0.0,2.6
2024-01-04 12:15:00,0.001,0.023,0.0,0.0
2024-01-04 12:30:00,0.001,0.20033333333333334,0.0,1.8
2024-01-04 12:45:00,0.001,0.11166666666666666,0.0,2.8
2024-01-04 13:00:00,0.001,0.023,0.0,2.8
2024-01-04 13:15:00,0.001,0.023,0.0,0.0
2024-01-04 13:30:00,0.001,0.023,0.0,0.0
2024-01-04 13:45:00,0.001,0.16233333333333333,0.0,0.0
2024-01-04 14:00:00,0.001,0.14966666666666667,0.0,2.6
2024-01-04 14:15:00,0.001,0.023,0.0,0.0
2024-01-04 14:30:00,0.001,0.023,0.0,0.0
2024-01-04 14:45:00,0.001,0.023,0.0,0.0
2024-01-04 15:00:00,0.001,0.12433333333333334,0.0,0.0
2024-01-04 15:15:00,0.001,0.18766666666666668,0.0,0.0
2024-01-04 15:30:00,0.001,0.023,0.0,0.0
2024-01-04 15:45:00,0.001,0.2895333333333333,0.0,2.0
2024-01-04 16:00:00,0.001,0.2895333333333333,0.0,1.8
2024-01-04 16:15:00,0.001,0.08633333333333333,0.0,0.0
2024-01-04 16:30:00,0.001,0.213,0.0,0.0
2024-01-04 16:45:00,0.001,0.16893333333333332,0.0,0.0
2024-01-04 17:00:00,0.001,0.42279999999999995,0.0,0.0
2024-01-04 17:15:00,0.001,0.023,0.0,3.0
2024-01-04 17:30:00,0.001,0.04833333333333333,0.0,1.8
2024-01-04 17:45:00,0.001,0.213,0.0,0.6
2024-01-04 18:00:00,0.001,0.08839102543136,0.0,0.0
2024-01-04 18:15:00,0.001,0.0545521973529143,0.0,0.0
2024-01-04 18:30:00,0.001,0.0545521973529143,0.0,0.2
2024-01-04 18:45:00,0.001,0.0545521973529143,0.0,3.0
2024-01-04 19:00:00,0.001,0.2276785710391924,0.0,2.8
2024-01-04 19:15:00,0.001,0.21653333333333336,0.0,3.0
2024-01-04 19:30:00,0.001,0.144,0.0,1.2
2024-01-04 19:45:00,0.001,0.144,0.0,2.0
2024-01-04 20:00:00,0.001,0.6822666666666667,0.0,3.0
2024-01-04 20:15:00,0.001,0.2963333333333333,0.0,1.8
2024-01-04 20:30:00,0.001,0.19493333333333332,0.0,0.0
2024-01-04 20:45:00,0.001,0.06334523770585906,0.0,1.2
2024-01-04 21:00:00,0.001,0.11621886401958097,0.0,0.0
2024-01-04 21:15:00,0.001,0.1755521973529143,0.0,0.0
2024-01-04 21:30:00,0.001,0.27688553068624766,0.0,0.0
2024-01-04 21:45:00,0.001,0.34021886401958096,0.0,1.4
2024-01-04 22:00:00,0.001,0.5753521973529143,0.0,2.8
2024-01-04 22:15:00,0.001,0.1755521973529143,0.0,0.0
2024-01-04 22:30:00,0.001,0.5753521973529143,0.0,0.0
2024-01-04 22:45:00,0.001,0.23888553068624763,0.0,2.6
2024-01-04 23:00:00,0.001,0.3655521973529143,0.0,1.8
2024-01-04 23:15:00,0.001,0.18821886401958096,0.0,0.0
2024-01-04 23:30:00,0.001,0.1755521973529143,0.0,0.8
2024-01-04 23:45:00,0.001,0.1545173991176381,0.0,2.6
2024-01-05 00:00:00,0.001,0.20088553068624765,0.0,0.0
2024-01-05 00:15:00,0.001,0.34941886401958094,0.0,0.0
2024-01-05 00:30:00,0.001,0.10521886401958097,0.0,0.0
2024-01-05 00:45:00,0.001,0.05244871752938667,0.0,1.2
2024-01-05 01:00:00,0.001,0.023,0.0,0.6
2024-01-05 01:15:00,0.001,0.023,3.0,2.4
2024-01-05 01:30:00,0.001,0.20033333333333334,0.0,0.0
2024-01-05 01:45:00,0.001,0.5114666666666666,0.0,2.0
2024-01-05 02:00:00,0.001,0.023,0.0,1.0
2024-01-05 02:15:00,0.001,0.5560666666666666,0.0,0.0
2024-01-05 02:30:00,0.001,0.023,0.0,0.6
2024-01-05 02:45:00,0.001,0.5621333333333334,0.0,3.0
2024-01-05 03:00:00,0.001,0.14966666666666667,0.0,0.0
2024-01-05 03:15:00,0.001,0.42279999999999995,0.0,0.0
2024-01-05 03:30:00,0.001,0.023,0.0,1.8
2024-01-05 03:45:00,0.001,0.023,0.0,2.2
2024-01-05 04:00:00,0.001,0.12433333333333334,0.0,0.0
2024-01-05 04:15:00,0.001,0.7207333333333333,0.0,0.0
2024-01-05 04:30:00,0.001,0.023,0.0,0.0
2024-01-05 04:45:00,0.001,0.023,0.0,0.0
2024-01-05 05:00:00,0.001,0.023,0.0,1.6
2024-01-05 05:15:00,0.001,0.08633333333333333,0.0,2.0
2024-01-05 05:30:00,0.001,0.213,0.0,0.0
2024-01-05 05:45:00,0.001,0.16893333333333332,0.0,3.0
2024-01-05 06:00:00,0.001,0.2895333333333333,2.0,3.0
2024-01-05 06:15:00,0.001,0.023,4.0,1.8
2024-01-05 06:30:00,0.001,0.05006666666666667,0.0,0.0
2024-01-05 06:45:00,0.001,2.518333333333333,0.0,0.0
2024-01-05 07:00:00,0.001,0.7264,0.0,1.6
2024-01-05 07:15:00,0.001,0.036,0.0,0.0
2024-01-05 07:30:00,0.001,0.03426666666666667,0.0,0.6
2024-01-05 07:45:00,0.047599999999999996,0.16060000000000002,0.0,0.8
2024-01-05 08:00:00,1.643048217049416,0.4798666666666667,0.0,0.0
2024-01-05 08:15:00,1.9473821803476017,0.5244666666666666,0.0,0.0
2024-01-05 08:30:00,1.9800067705896622,0.4358,0.0,2.4
2024-01-05 08:45:00,1.421988411811932,0.036,8.0,2.4
2024-01-05 09:00:00,0.001,0.036,0.0,1.6
2024-01-05 09:15:00,0.001,0.5751333333333334,0.0,2.4
2024-01-05 09:30:00,0.001,0.16266666666666665,0.0,3.0
2024-01-05 09:45:00,0.001,0.14893333333333333,0.0,0.2
2024-01-05 10:00:00,0.001,0.6900666666666667,0.0,0.0
