,WasherDryer,BaseLoad,P_EV,P_HP
2024-01-02 17:45:00,0.001,0.21633333333333335,0.0,0.0
2024-01-02 18:00:00,0.001,0.202,0.0,0.0
2024-01-02 18:15:00,0.001,0.109,0.0,0.0
2024-01-02 18:30:00,0.001,0.047,0.0,0.0
2024-01-02 18:45:00,0.001,0.047,0.0,0.0
2024-01-02 19:00:00,0.001,0.8346417578823314,0.0,0.0
2024-01-02 19:15:00,0.001,0.5931445245843865,0.0,0.0
2024-01-02 19:30:00,0.001,0.27537593972558777,0.0,0.0
2024-01-02 19:45:00,0.001,0.32504260639225446,0.0,0.0
2024-01-02 20:00:00,0.001,0.21137593972558782,0.0,0.0
2024-01-02 20:15:00,0.001,0.7287411414903117,0.0,0.0
2024-01-02 20:30:00,0.001,0.8339529979660463,0.0,0.0
2024-01-02 20:45:00,0.001,0.3914666666666667,0.0,0.0
2024-01-02 21:00:00,0.001,0.38199999999999995,0.0,0.0
2024-01-02 21:15:00,0.001,0.444,0.0,0.0
2024-01-02 21:30:00,0.001,0.2574589938981388,0.0,0.0
2024-01-02 21:45:00,0.001,0.3894605555295344,0.0,0.0
2024-01-02 22:00:00,0.001,0.3726359397255878,0.0,0.0
2024-01-02 22:15:00,0.001,0.5647426063922545,0.0,0.0
2024-01-02 22:30:00,0.001,0.9060562750928749,0.0,0.0
2024-01-02 22:45:00,0.001,0.5021785710391924,0.0,0.0
2024-01-02 23:00:00,0.001,0.4683666666666667,0.0,0.0
2024-01-02 23:15:00,0.001,0.33303333333333335,0.0,0.0
2024-01-02 23:30:00,0.001,0.5986333333333334,0.0,0.0
2024-01-02 23:45:00,0.001,0.34736666666666666,0.0,0.0
2024-01-03 00:00:00,0.001,0.23963131841174856,0.0,0.0
2024-01-03 00:15:00,0.001,0.42491886401958096,0.0,0.0
2024-01-03 00:30:00,0.001,0.3939188640195809,0.0,0.0
2024-01-03 00:45:00,0.001,0.2142521973529143,0.0,0.0
2024-01-03 01:00:00,0.001,0.2142521973529143,0.0,0.0
2024-01-03 01:15:00,0.001,0.30301043947058287,0.0,0.0
2024-01-03 01:30:00,0.001,0.30069999999999997,0.0,0.0
2024-01-03 01:45:00,0.001,0.37836666666666663,0.0,0.0
2024-01-03 02:00:00,0.001,0.3377,0.0,0.0
2024-01-03 02:15:00,0.001,0.19303333333333333,0.0,0.0
2024-01-03 02:30:00,0.001,0.1827,0.0,0.0
2024-01-03 02:45:00,0.001,0.24603333333333335,0.0,0.0
2024-01-03 03:00:00,0.001,0.37041999999999997,0.0,0.0
2024-01-03 03:15:00,0.001,0.11766666666666667,0.0,0.0
2024-01-03 03:30:00,0.001,0.202,0.0,0.0
2024-01-03 03:45:00,0.001,0.109,0.0,0.0
2024-01-03 04:00:00,0.001,0.047,0.0,0.13333333333333333
2024-01-03 04:15:00,0.001,0.12566666666666668,0.0,0.26666666666666666
2024-01-03 04:30:00,0.001,0.303,0.0,0.0
2024-01-03 04:45:00,0.001,0.047,0.0,0.0
2024-01-03 05:00:00,0.001,0.19166666666666668,0.0,0.13333333333333333
2024-01-03 05:15:00,0.001,0.16066666666666668,0.0,0.26666666666666666
2024-01-03 05:30:00,0.001,0.07633333333333334,0.0,0.0
2024-01-03 05:45:00,0.001,0.14966666666666667,0.0,0.13333333333333333
2024-01-03 06:00:00,0.001,0.6100666666666666,0.0,2.0
2024-01-03 06:15:00,0.001,0.24393333333333336,0.0,2.0
2024-01-03 06:30:00,0.001,0.153,0.0,0.9333333333333333
2024-01-03 06:45:00,0.001,0.215,0.0,0.0
2024-01-03 07:00:00,0.001,0.1626,0.0,0.0
2024-01-03 07:15:00,0.001,0.07633333333333334,0.0,0.0
2024-01-03 07:30:00,0.001,0.14833333333333334,0.0,0.0
2024-01-03 07:45:00,0.001,0.14833333333333334,0.0,0.0
2024-01-03 08:00:00,0.001,0.6214,0.0,0.0
2024-01-03 08:15:00,0.001,0.268,0.0,0.0
2024-01-03 08:30:00,0.001,0.175,0.0,0.0
2024-01-03 08:45:00,0.001,0.5800666666666666,0.0,0.0
2024-01-03 09:00:00,0.001,0.09766666666666665,0.0,0.0
2024-01-03 09:15:00,0.001,0.19899999999999998,0.0,0.0
2024-01-03 09:30:00,0.001,0.07633333333333334,0.0,0.0
2024-01-03 09:45:00,0.001,0.29433333333333334,0.0,0.0
2024-01-03 10:00:00,0.001,0.16066666666666668,0.0,0.0
2024-01-03 10:15:00,0.001,0.047,0.0,0.0
2024-01-03 10:30:00,0.001,0.047,0.0,0.0
2024-01-03 10:45:00,0.001,0.237,0.0,0.0
2024-01-03 11:00:00,0.001,0.6954,0.0,0.0
2024-01-03 11:15:00,0.001,0.16933333333333334,0.0,0.0
2024-01-03 11:30:00,0.001,0.20980000000000001,0.0,0.0
2024-01-03 11:45:00,0.001,0.07033333333333333,0.0,0.0
2024-01-03 12:00:00,0.001,0.05999999999999999,0.0,0.0
2024-01-03 12:15:00,0.001,0.2653333333333333,0.0,2.0
2024-01-03 12:30:00,0.001,0.17980000000000002,0.0,0.9333333333333333
2024-01-03 12:45:00,0.001,0.08833333333333335,0.0,0.0
2024-01-03 13:00:00,0.001,0.202,0.0,0.0
2024-01-03 13:15:00,0.001,0.109,0.0,0.0
2024-01-03 13:30:00,0.001,0.07633333333333334,0.0,0.0
2024-01-03 13:45:00,0.001,0.2383333333333333,0.0,0.0
2024-01-03 14:00:00,0.001,0.6940666666666667,0.0,0.0
2024-01-03 14:15:00,0.001,0.047,0.0,0.0
2024-01-03 14:30:00,0.001,0.19166666666666668,8.0,0.0
2024-01-03 14:45:00,0.001,0.16066666666666668,15.0,0.0
2024-01-03 15:00:00,0.001,0.14966666666666667,15.0,0.0
2024-01-03 15:15:00,0.001,0.381,15.0,0.0
2024-01-03 15:30:00,0.001,2.211666666666667,4.0,0.0
2024-01-03 15:45:00,0.001,0.18033333333333335,0.0,0.0
2024-01-03 16:00:00,0.001,0.14,0.0,0.0
2024-01-03 16:15:00,0.001,0.268,0.0,0.0
2024-01-03 16:30:00,0.001,0.12333333333333334,0.0,0.0
2024-01-03 16:45:00,0.001,0.047,0.0,0.0
2024-01-03 17:00:00,0.001,0.7574000000000001,0.0,0.0
2024-01-03 17:15:00,0.001,0.10873333333333333,0.0,0.0
2024-01-03 17:30:00,0.001,0.2086666666666667,0.0,0.0
2024-01-03 17:45:00,0.001,0.3956666666666667,0.0,0.0
2024-01-03 18:00:00,0.001,0.2,0.0,0.26666666666666666
2024-01-03 18:15:00,0.001,0.08946666666666667,0.0,2.0
2024-01-03 18:30:00,0.001,0.17366666666666666,0.0,0.6666666666666666
2024-01-03 18:45:00,0.001,0.123,0.0,0.0
2024-01-03 19:00:00,0.001,0.14966666666666667,0.0,0.0
2024-01-03 19:15:00,0.001,0.22100000000000003,0.0,0.0
2024-01-03 19:30:00,0.001,0.16066666666666668,0.0,0.0
2024-01-03 19:45:00,0.001,0.047,0.0,0.0
2024-01-03 20:00:00,0.001,0.123,0.0,0.0
2024-01-03 20:15:00,0.001,0.23966666666666664,0.0,0.0
2024-01-03 20:30:00,0.001,0.113,0.0,0.0
2024-01-03 20:45:00,0.001,0.14,0.0,0.0
2024-01-03 21:00:00,0.001,0.202,0.0,0.0
2024-01-03 21:15:00,0.001,0.05733333333333333,0.0,0.0
2024-01-03 21:30:00,0.001,0.10166666666666666,0.0,0.0
2024-01-03 21:45:00,0.001,0.32699999999999996,0.0,0.0
2024-01-03 22:00:00,0.001,0.047,0.0,0.0
2024-01-03 22:15:00,0.001,0.08833333333333335,0.0,0.0
2024-01-03 22:30:00,0.001,0.202,0.0,0.0
2024-01-03 22:45:00,0.001,0.109,0.0,0.0
2024-01-03 23:00:00,0.001,0.14966666666666667,0.0,0.0
2024-01-03 23:15:00,0.001,0.241,0.0,0.0
2024-01-03 23:30:00,0.001,0.1060347982352762,0.0,0.0
2024-01-03 23:45:00,0.001,0.07855219735291431,0.0,0.0
2024-01-04 00:00:00,0.001,0.22321886401958096,0.0,0.0
2024-01-04 00:15:00,0.001,0.25821886401958094,0.0,0.0
2024-01-04 00:30:00,0.001,0.14034523770585905,0.0,0.0
2024-01-04 00:45:00,0.001,0.161,0.0,0.0
2024-01-04 01:00:00,0.001,0.13566666666666669,0.0,0.0
2024-01-04 01:15:00,0.001,0.047,0.0,0.0
2024-01-04 01:30:00,0.001,0.5691333333333334,0.0,0.0
2024-01-04 01:45:00,0.001,0.3046666666666667,0.0,0.0
2024-01-04 02:00:00,0.001,0.05733333333333333,0.0,0.0
2024-01-04 02:15:00,0.001,0.11033333333333334,0.0,0.0
2024-01-04 02:30:00,0.001,0.18633333333333332,0.0,0.0
2024-01-04 02:45:00,0.001,0.047,0.0,0.0
2024-01-04 03:00:00,0.001,0.191,0.0,0.0
2024-01-04 03:15:00,0.001,0.23133333333333334,0.0,0.0
2024-01-04 03:30:00,0.001,0.109,0.0,0.0
2024-01-04 03:45:00,0.001,0.059666666666666666,0.0,0.0
2024-01-04 04:00:00,0.001,0.237,0.0,0.5333333333333333
2024-01-04 04:15:00,0.001,0.5128,0.0,0.26666666666666666
2024-01-04 04:30:00,0.001,0.113,0.0,0.0
2024-01-04 04:45:00,0.001,0.19166666666666668,0.0,0.0
2024-01-04 05:00:00,0.001,0.16066666666666668,0.0,0.0
2024-01-04 05:15:00,0.001,0.047,0.0,0.5333333333333333
2024-01-04 05:30:00,0.001,0.22833333333333333,0.0,2.0
2024-01-04 05:45:00,0.001,0.20033333333333334,0.0,2.0
2024-01-04 06:00:00,0.001,0.047,0.0,0.13333333333333333
2024-01-04 06:15:00,0.001,0.14173333333333332,0.0,0.0
2024-01-04 06:30:00,0.001,0.215,0.0,0.0
2024-01-04 06:45:00,0.001,0.47013333333333335,0.0,0.0
2024-01-04 07:00:00,0.001,0.264,0.0,0.0
2024-01-04 07:15:00,0.001,0.19066666666666665,0.0,0.0
2024-01-04 07:30:00,0.001,0.05306666666666667,0.0,0.0
2024-01-04 07:45:00,0.001,0.08833333333333335,0.0,0.0
2024-01-04 08:00:00,0.001,0.202,0.0,0.0
2024-01-04 08:15:00,0.001,0.2065521973529143,0.0,0.0
2024-01-04 08:30:00,0.001,0.19521886401958097,0.0,0.0
2024-01-04 08:45:00,0.001,0.2305521973529143,0.0,0.0
2024-01-04 09:00:00,0.001,0.07855219735291431,0.0,0.0
2024-01-04 09:15:00,0.001,0.07855219735291431,0.0,0.0
2024-01-04 09:30:00,0.001,0.2294139192941105,0.0,0.0
2024-01-04 09:45:00,0.001,0.26333333333333336,0.0,0.0
2024-01-04 10:00:00,0.001,0.047,0.0,0.0
2024-01-04 10:15:00,0.001,0.237,0.0,0.0
2024-01-04 10:30:00,0.001,0.059666666666666666,0.0,0.0
2024-01-04 10:45:00,0.001,0.047,0.0,0.0
2024-01-04 11:00:00,0.001,0.24266666666666667,8.0,1.8666666666666667
2024-01-04 11:15:00,0.001,0.23133333333333334,15.0,1.0666666666666667
2024-01-04 11:30:00,0.001,0.05733333333333333,6.0,0.0
2024-01-04 11:45:00,0.001,0.18633333333333332,0.0,0.0
2024-01-04 12:00:00,0.001,0.6434,0.0,0.0
2024-01-04 12:15:00,0.001,0.5128,0.0,0.0
2024-01-04 12:30:00,0.001,0.15433333333333332,0.0,0.0
2024-01-04 12:45:00,0.001,0.202,0.0,0.0
2024-01-04 13:00:00,0.001,0.109,0.0,0.0
2024-01-04 13:15:00,0.001,0.13566666666666669,0.0,0.0
2024-01-04 13:30:00,0.001,0.19033333333333333,0.0,0.0
2024-01-04 13:45:00,0.001,0.14966666666666667,0.0,0.0
2024-01-04 14:00:00,0.001,0.047,0.0,0.0
2024-01-04 14:15:00,0.001,0.19166666666666668,0.0,0.0
2024-01-04 14:30:00,0.001,0.16066666666666668,0.0,0.0
2024-01-04 14:45:00,0.001,0.08499999999999999,0.0,0.0
2024-01-04 15:00:00,0.001,0.3143333333333333,2.0,0.0
2024-01-04 15:15:00,0.001,0.07633333333333334,2.0,0.0
2024-01-04 15:30:00,0.001,0.047,0.0,0.0
2024-01-04 15:45:00,0.001,0.14,0.0,0.0
2024-01-04 16:00:00,0.001,0.202,0.0,0.0
2024-01-04 16:15:00,0.001,0.12333333333333334,0.0,1.4666666666666666
2024-01-04 16:30:00,0.001,0.2903333333333333,0.0,1.4666666666666666
2024-01-04 16:45:00,0.001,0.07233333333333333,2.0,0.0
2024-01-04 17:00:00,0.001,0.6123333333333333,3.0,0.0
2024-01-04 17:15:00,0.001,0.20933333333333334,0.0,0.0
2024-01-04 17:30:00,0.001,0.5122666666666666,0.0,0.0
2024-01-04 17:45:00,0.001,2.731666666666667,0.0,0.0
2024-01-04 18:00:00,0.001,0.6145333333333334,0.0,0.0
2024-01-04 18:15:00,0.001,0.2036666666666667,0.0,0.0
2024-01-04 18:30:00,0.001,0.11153333333333333,0.0,0.0
2024-01-04 18:45:00,0.001,0.168,0.0,0.0
2024-01-04 19:00:00,0.001,0.4879333333333334,0.0,0.0
2024-01-04 19:15:00,0.001,0.9650666666666667,0.0,0.0
2024-01-04 19:30:00,0.001,0.365,0.0,0.0
2024-01-04 19:45:00,0.001,0.4076,0.0,0.0
2024-01-04 20:00:00,0.001,0.17272949694906942,0.0,0.0
2024-01-04 20:15:00,0.001,0.2538904090393402,0.0,0.0
2024-01-04 20:30:00,0.001,0.3388237423726735,0.0,0.0
2024-01-04 20:45:00,0.001,0.3348237423726735,0.0,0.0
2024-01-04 21:00:00,0.001,0.21549040903934016,0.0,0.0
2024-01-04 21:15:00,0.001,0.35479232723147214,0.0,1.3333333333333333
2024-01-04 21:30:00,0.001,0.22143070201972875,0.0,1.7333333333333334
2024-01-04 21:45:00,0.001,0.31404260639225445,0.0,0.0
2024-01-04 22:00:00,0.001,0.25270927305892116,0.0,0.0
2024-01-04 22:15:00,0.001,0.3663759397255878,0.0,0.0
2024-01-04 22:30:00,0.001,0.2710111912510531,0.0,0.0
2024-01-04 22:45:00,0.001,0.3319521973529143,0.0,0.0
2024-01-04 23:00:00,0.001,0.3107701464901943,0.0,0.0
2024-01-04 23:15:00,0.001,0.19733333333333336,0.0,0.0
2024-01-04 23:30:00,0.001,0.168,0.0,0.0
2024-01-04 23:45:00,0.001,0.3652736263137219,0.0,0.0
2024-01-05 00:00:00,0.001,0.36161886401958093,0.0,0.0
2024-01-05 00:15:00,0.001,0.3795521973529143,0.0,0.0
2024-01-05 00:30:00,0.001,0.3542188640195809,0.0,0.0
2024-01-05 00:45:00,0.001,0.1995521973529143,0.0,0.0
2024-01-05 01:00:00,0.001,0.18693131841174856,0.0,0.0
2024-01-05 01:15:00,0.001,0.15613333333333335,0.0,0.0
2024-01-05 01:30:00,0.001,0.23133333333333334,0.0,0.0
2024-01-05 01:45:00,0.001,0.2233333333333333,0.0,0.0
2024-01-05 02:00:00,0.001,0.18633333333333332,0.0,0.0
2024-01-05 02:15:00,0.001,0.047,0.0,0.0
2024-01-05 02:30:00,0.001,0.047,0.0,0.0
2024-01-05 02:45:00,0.001,0.08833333333333335,0.0,0.0
2024-01-05 03:00:00,0.001,0.345,0.0,0.0
2024-01-05 03:15:00,0.001,0.8050666666666666,0.0,0.0
2024-01-05 03:30:00,0.001,0.358,0.0,0.0
2024-01-05 03:45:00,0.001,0.168,0.0,0.0
2024-01-05 04:00:00,0.001,0.07926666666666667,0.0,0.0
2024-01-05 04:15:00,0.001,0.113,0.0,1.3333333333333333
2024-01-05 04:30:00,0.001,0.6574666666666666,0.0,2.0
2024-01-05 04:45:00,0.001,0.16066666666666668,0.0,1.0666666666666667
2024-01-05 05:00:00,0.001,0.19899999999999998,0.0,0.0
2024-01-05 05:15:00,0.001,0.09766666666666665,0.0,0.0
2024-01-05 05:30:00,0.001,0.07633333333333334,0.0,0.0
2024-01-05 05:45:00,0.001,0.14966666666666667,0.0,0.0
2024-01-05 06:00:00,0.001,0.14,0.0,0.0
2024-01-05 06:15:00,0.001,0.20373333333333335,0.0,0.0
2024-01-05 06:30:00,0.001,0.1716666666666667,0.0,0.0
2024-01-05 06:45:00,0.001,0.16133333333333333,0.0,0.0
2024-01-05 07:00:00,0.001,0.27559999999999996,0.0,0.0
2024-01-05 07:15:00,0.001,0.21033333333333332,0.0,0.0
2024-01-05 07:30:00,0.001,0.20933333333333334,0.0,0.0
2024-01-05 07:45:00,0.001,0.323,0.0,0.0
2024-01-05 08:00:00,0.001,0.2806666666666667,0.0,0.0
2024-01-05 08:15:00,0.001,0.2730666666666667,0.0,0.0
2024-01-05 08:30:00,0.001,0.113,0.0,0.0
2024-01-05 08:45:00,0.001,0.047,0.0,1.2
2024-01-05 09:00:00,0.001,0.5800666666666666,0.0,1.8666666666666667
2024-01-05 09:15:00,0.001,0.19166666666666668,0.0,0.0
2024-01-05 09:30:00,0.001,0.19,0.0,0.0
2024-01-05 09:45:00,0.001,0.3396666666666667,0.0,0.0
2024-01-05 10:00:00,0.001,0.059666666666666666,0.0,0.0
