,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 07:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 07:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.001,0.0,0.08800000000000001,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.17866666666666664,0.0,0.0,0.0
2024-01-01 08:45:00,0.001,0.001,0.0,0.174,0.0,1.4,0.0
2024-01-01 09:00:00,0.001,0.001,0.0,0.05,0.0,2.2,1.3333333333333333
2024-01-01 09:15:00,0.001,0.001,0.0,0.18326666666666666,3.6666666666666665,0.0,2.6666666666666665
2024-01-01 09:30:00,0.001,0.001,0.0,0.4432,11.0,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.0,0.17666666666666667,0.7333333333333333,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.0,0.174,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.0,0.15333333333333332,0.0,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.0,0.07533333333333332,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.0,0.08800000000000001,0.0,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.0,0.19466666666666665,0.0,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.0,0.13266666666666665,0.0,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.0,0.164,0.0,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.0,0.18933333333333333,0.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.0,0.060333333333333336,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.0,0.112,0.0,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.06266666666666668,0.0,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.10066666666666667,0.0,2.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.0,0.081,0.0,1.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.0,0.09133333333333332,0.0,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.0,0.15133333333333335,0.0,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.0,0.20199999999999999,0.0,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.10166666666666666,0.0,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.11333333333333333,0.0,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.0,0.13866666666666666,0.0,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,0.21466666666666664,0.0,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.05,0.0,2.6,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.143,0.0,0.4,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.18433333333333332,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.2273333333333333,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.126,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.16366666666666668,0.0,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.23966666666666664,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.2273333333333333,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.05,8.066666666666666,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.05,4.4,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.18433333333333332,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.3076666666666667,0.0,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.13866666666666666,0.0,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.4498,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.4016,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.31233333333333335,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.05,0.0,0.0,4.0
2024-01-02 00:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.35700000000000004,0.0,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.0,0.20299999999999999,0.0,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.14679999999999999,0.0,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.171,0.0,0.0,0.3333333333333333
2024-01-02 02:00:00,0.001,0.001,0.0,0.263,0.0,0.0,5.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.516,0.0,0.0,3.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.24639999999999998,0.0,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.3828000000000001,0.0,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.32333333333333336,0.0,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.7844,0.0,0.6,2.3333333333333335
2024-01-02 03:45:00,0.001,0.001,0.0,0.319,0.0,0.0,3.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.5934,0.0,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.4498,0.0,2.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.18326666666666666,0.0,2.6,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.08800000000000001,0.0,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.32266666666666666,0.0,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.22,0.0,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.4498,0.0,0.0,0.6666666666666666
2024-01-02 05:45:00,0.001,0.001,0.0,0.05,0.0,0.0,2.6666666666666665
2024-01-02 06:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.17666666666666667,0.0,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.28,0.0,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.17833333333333332,0.0,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.063,0.0,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.063,0.0,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.20933333333333334,0.0,0.0,1.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.374,0.0,0.0,1.6666666666666667
2024-01-02 08:00:00,0.001,0.001,0.0,0.7354,0.0,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.2743333333333334,0.0,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.16293333333333335,0.0,0.0,4.0
2024-01-02 08:45:00,0.001,0.9808338158094145,0.0,0.05,0.0,0.0,4.0
2024-01-02 09:00:00,0.001,1.8718670002722217,0.0,0.164,0.0,0.0,1.0
2024-01-02 09:15:00,0.001,1.9694928551016753,0.0,0.18933333333333333,0.0,0.0,0.0
2024-01-02 09:30:00,0.001,1.4306203071905579,0.0,0.19466666666666665,0.0,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.13266666666666665,0.0,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.06266666666666668,0.0,1.8,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.111,0.0,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.112,0.0,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.5830666666666667,0.0,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.15133333333333335,0.0,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.20199999999999999,0.0,0.0,3.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.081,0.0,0.0,4.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.09133333333333332,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.3333333333333333
2024-01-02 13:30:00,0.001,0.001,0.0,0.11333333333333333,0.0,0.0,2.3333333333333335
2024-01-02 13:45:00,0.001,0.001,0.0,0.10166666666666666,0.0,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.205,0.0,1.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.07066666666666667,0.0,2.0,3.3333333333333335
2024-01-02 14:30:00,0.001,0.001,0.0,0.13866666666666666,0.0,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.21466666666666664,0.0,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.205,0.0,0.0,4.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.05,0.0,0.0,1.3333333333333333
2024-01-02 16:00:00,0.001,0.001,0.0,0.2273333333333333,0.0,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.126,0.0,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,1.0388,0.0,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,3.6713999999999998,0.0,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,1.5242,0.0,0.0,3.6666666666666665
2024-01-02 17:30:00,0.001,0.001,0.0,0.2273333333333333,0.0,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.0006000000000000001,0.058666666666666666,0.0,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,1.2004666666666668,0.063,0.0,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.001,0.17666666666666667,0.0,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.001,0.17666666666666667,0.0,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.0006000000000000001,0.22766666666666666,0.7333333333333333,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.15166666666666667,11.0,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.1114,11.0,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.184,11.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.31833333333333336,3.6666666666666665,0.0,2.6666666666666665
2024-01-02 20:00:00,0.001,0.001,0.0,0.3403333333333334,0.0,0.0,2.3333333333333335
2024-01-02 20:15:00,0.001,0.001,0.0,0.35786666666666667,0.0,0.2,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.084,0.0,2.8,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.20326666666666665,0.0,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.29988249491511565,0.0,0.0,2.6666666666666665
2024-01-02 21:15:00,0.001,0.001,0.0,0.4588237423726735,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.5281570757060068,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.3728904090393402,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.1102237423726735,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.0594589938981388,0.0,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.25566666666666665,0.0,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.2916666666666667,0.0,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.06266666666666668,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.09133333333333332,0.0,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.3443333333333333,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.19499999999999998,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.15,0.0,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.3950000000000001,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.08566666666666668,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.25933333333333336,0.0,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.32133333333333336,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.07533333333333332,0.0,1.8,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.3433333333333334,0.0,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.21200000000000002,0.0,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.164,0.0,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.31333333333333335,0.0,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.15333333333333332,0.0,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.06266666666666668,0.0,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.24533333333333332,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.13266666666666665,0.0,2.2,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.05,0.0,1.2,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.15133333333333335,0.0,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.21233333333333335,0.0,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.112,0.0,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.15646666666666667,0.0,0.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.218,0.0,0.0,0.3333333333333333
2024-01-03 10:45:00,0.001,0.001,0.0,0.10433333333333333,0.0,0.0,2.3333333333333335
2024-01-03 11:00:00,0.001,0.001,0.0,0.06213333333333334,0.0,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.13866666666666666,0.0,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.21466666666666664,0.0,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.10166666666666666,0.0,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.2273333333333333,0.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.126,0.0,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.12233333333333334,0.0,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.05,0.0,1.4,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.126,0.0,1.6,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.2273333333333333,5.866666666666666,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.05,11.0,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.143,2.2,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.18433333333333332,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.21466666666666664,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.13866666666666666,0.0,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.16366666666666668,0.0,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.16366666666666668,0.0,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.11333333333333333,0.0,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.18433333333333332,0.0,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.143,0.0,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.20199999999999999,0.0,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.15133333333333335,0.0,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.30731538419605336,0.0,1.8,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.3996464427765184,0.0,1.2,4.333333333333333
2024-01-03 20:00:00,0.001,0.001,0.0,0.2270426063922545,0.0,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.7474426063922546,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.0,0.14596202043147732,0.0,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.21682374237267352,0.0,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.24336474847453468,0.0,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.164,0.0,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.09133333333333332,0.0,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.243,0.0,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.27099999999999996,0.0,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.0,0.07533333333333334,0.0,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.112,0.0,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.33166666666666667,0.0,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.187,0.0,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.158,0.0,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.3846666666666667,0.0,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.08800000000000001,0.0,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.2673333333333333,0.0,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.31333333333333335,0.0,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.06266666666666668,0.0,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.364,0.0,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.7370666666666668,0.0,2.4,0.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.05,0.0,2.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.15133333333333335,0.0,0.0,1.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.3466666666666667,0.0,0.0,5.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.13266666666666665,0.0,0.0,0.3333333333333333
2024-01-04 06:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.4498,0.0,0.0,0.0
