,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 17:45:00,0.001,0.0,0.051,0.0,1.0,3.0
2024-01-01 18:00:00,0.001,0.0,1.0127333333333333,0.0,0.0,2.2
2024-01-01 18:15:00,0.001,0.0,2.294,0.0,0.0,2.0
2024-01-01 18:30:00,0.001,0.0,0.4667570757060069,0.0,0.0,3.0
2024-01-01 18:45:00,0.001,0.0,0.27182374237267354,0.0,0.0,1.2
2024-01-01 19:00:00,0.001,0.0,0.23515707570600686,0.0,0.0,2.0
2024-01-01 19:15:00,0.001,0.0,0.6705938888628677,0.0,0.0,1.4
2024-01-01 19:30:00,0.001,0.0,0.0943759397255878,0.0,0.0,2.8
2024-01-01 19:45:00,0.001,0.0,0.12026927305892114,0.0,2.6666666666666665,1.0
2024-01-01 20:00:00,0.001,0.0,0.25774260639225444,0.0,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.4413959397255878,0.0,0.0,3.0
2024-01-01 20:30:00,0.001,0.0,0.30614260639225443,0.0,0.0,0.8
2024-01-01 20:45:00,0.001,0.0,0.3640759397255878,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,1.9547426063922546,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,1.3906092730589212,0.0,0.0,2.0
2024-01-01 21:30:00,0.001,0.0,0.4024092730589211,0.0,0.0,3.0
2024-01-01 21:45:00,0.001,0.0,0.43907593972558784,0.0,2.6666666666666665,0.2
2024-01-01 22:00:00,0.001,0.0,0.33424810113736686,0.0,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.8954092730589213,0.0,0.0,0.2
2024-01-01 22:30:00,0.001,0.0,0.33987593972558783,0.0,0.0,3.0
2024-01-01 22:45:00,0.001,0.0,0.33180927305892116,0.0,0.0,0.2
2024-01-01 23:00:00,0.001,0.0,0.4464797761098518,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.3800681315686096,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.33925219735291434,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.33925219735291434,0.0,0.0,2.0
