,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 06:30:00,0.001,0.0,0.05999999999999999,0.0,0.0,5.0
2024-01-01 06:45:00,0.001,0.0,0.151,0.0,0.0,5.0
2024-01-01 07:00:00,0.001,0.0,0.303,0.0,0.0,5.0
2024-01-01 07:15:00,0.001,0.0,0.3148666666666667,0.0,0.0,0.6666666666666666
2024-01-01 07:30:00,0.001,0.0,0.23864871752938666,0.0,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.07855219735291431,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.07855219735291431,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.07855219735291431,0.0,2.3333333333333335,0.0
2024-01-01 08:30:00,0.001,0.0,0.12921886401958096,0.0,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.3631034798235276,0.0,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.13613333333333333,0.0,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.05999999999999999,0.0,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.05999999999999999,0.0,0.0,4.333333333333333
2024-01-01 09:45:00,0.001,0.0,0.05999999999999999,0.0,0.0,1.6666666666666667
2024-01-01 10:00:00,0.001,0.0,0.08926666666666666,0.0,0.0,2.3333333333333335
2024-01-01 10:15:00,0.001,0.0,0.8640666666666666,0.0,0.0,0.3333333333333333
2024-01-01 10:30:00,0.001,0.0,0.17366666666666666,0.0,0.0,2.3333333333333335
2024-01-01 10:45:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.14,0.0,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.16766666666666669,0.0,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.2551333333333333,0.0,0.0,3.6666666666666665
2024-01-01 12:15:00,0.001,0.0,0.11900000000000001,0.0,0.0,1.3333333333333333
2024-01-01 12:30:00,0.001,0.0,0.0742,0.0,0.0,2.6666666666666665
2024-01-01 12:45:00,0.001,0.0,0.047,0.0,0.0,1.3333333333333333
2024-01-01 13:00:00,0.001,0.0,0.202,0.0,0.0,1.6666666666666667
2024-01-01 13:15:00,0.001,0.0,0.06766666666666668,0.0,0.0,3.3333333333333335
2024-01-01 13:30:00,0.001,0.0,0.17366666666666666,0.0,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.18633333333333332,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.047,6.533333333333333,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.1168,7.0,0.0,2.3333333333333335
2024-01-01 14:30:00,0.001,0.0,0.1986,7.0,0.0,1.0
2024-01-01 14:45:00,0.001,0.0,0.094,3.2666666666666666,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.08986666666666666,0.0,0.0,1.0
2024-01-01 15:15:00,0.001,0.0,0.2422,0.0,0.0,1.6666666666666667
2024-01-01 15:30:00,0.001,0.0,0.09766666666666665,0.0,0.0,1.0
2024-01-01 15:45:00,0.001,0.0,0.171,0.0,0.0,2.6666666666666665
2024-01-01 16:00:00,0.001,0.0,0.09866666666666667,0.0,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.047,0.0,0.0,3.0
2024-01-01 16:45:00,0.001,0.0,0.161,0.0,0.0,1.0
2024-01-01 17:00:00,0.001,0.0,0.22999999999999998,0.0,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.19166666666666668,0.0,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.047,0.0,2.3333333333333335,0.0
2024-01-01 17:45:00,0.001,0.0,0.5462,0.0,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,1.3419910254313598,0.0,0.0,0.3333333333333333
2024-01-01 18:15:00,0.001,0.0,0.8040778579177198,0.0,0.0,5.0
2024-01-01 18:30:00,0.001,0.0,0.49437593972558774,0.0,0.0,4.666666666666667
2024-01-01 18:45:00,0.001,0.0,0.4906426063922545,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,1.0250057932353935,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.29275707570600684,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.3084494121752724,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.3375759397255878,0.0,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.6017092730589211,0.0,0.0,2.3333333333333335
2024-01-01 20:15:00,0.001,0.0,0.9305092730589212,0.0,0.0,1.3333333333333333
2024-01-01 20:30:00,0.001,0.0,0.3453759397255878,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.3393092730589211,0.0,0.0,2.6666666666666665
2024-01-01 21:00:00,0.001,0.0,0.3237051953189605,0.0,0.0,0.6666666666666666
2024-01-01 21:15:00,0.001,0.0,0.7870816943019837,0.0,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.4460426063922544,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.40137593972558777,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.9739092730589213,0.0,0.0,2.6666666666666665
2024-01-01 22:15:00,0.001,0.0,0.8231759397255878,0.0,0.0,0.6666666666666666
2024-01-01 22:30:00,0.001,0.0,0.4233759397255878,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.5402816943019837,0.0,0.0,3.0
2024-01-01 23:00:00,0.001,0.0,0.3901092730589211,0.0,0.0,2.6666666666666665
2024-01-01 23:15:00,0.001,0.0,0.8208426063922545,0.0,0.0,2.0
2024-01-01 23:30:00,0.001,0.0,0.43710927305892106,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.30033333333333334,0.588037661666784,0.0,0.0,0.0
