,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 12:00:00,0.001,0.1509333333333333,0.001,2.03064316564969,0.0,0.2
2024-01-01 12:15:00,0.001,0.001,0.001,3.6270000000000002,0.0,0.0
2024-01-01 12:30:00,0.001,0.00013333333333333334,0.001,1.5794666666666666,0.0,0.6
2024-01-01 12:45:00,0.001,0.0,0.001,0.9768666666666667,0.0,0.5
2024-01-01 13:00:00,0.001,0.0,0.001,0.9727999999999999,0.0,0.1
2024-01-01 13:15:00,0.001,0.0,0.001,0.4734716113921371,0.0,0.2
2024-01-01 13:30:00,0.001,0.0,0.001,0.34255219735291426,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.3503521973529143,0.0,0.1
2024-01-01 14:00:00,0.001,0.0,0.001,0.42055219735291427,1.0,0.5
2024-01-01 14:15:00,0.001,0.0,0.001,0.5158855306862475,1.0,0.4
2024-01-01 14:30:00,0.001,0.0,0.001,0.9620736263137217,0.0,0.1
2024-01-01 14:45:00,0.001,0.0,0.001,0.37646666666666667,0.0,0.1
2024-01-01 15:00:00,0.001,0.0,0.001,0.20434523770585905,0.0,0.2
2024-01-01 15:15:00,0.001,0.0,0.001,0.20855219735291428,0.0,0.3
2024-01-01 15:30:00,0.001,0.0,0.001,0.2925445245843864,0.0,0.2
2024-01-01 15:45:00,0.001,0.0,0.001,0.3841759397255878,0.0,0.3
2024-01-01 16:00:00,0.001,0.0,0.001,0.46019883358833824,0.0,0.6
2024-01-01 16:15:00,0.001,0.0,0.001,1.16949040903934,0.0,0.5
2024-01-01 16:30:00,0.001,0.0,0.001,1.720313910056317,0.0,1.4
2024-01-01 16:45:00,0.001,0.0,0.001,1.2229570757060066,0.0,0.3
2024-01-01 17:00:00,0.001,0.0,0.001,0.4451570757060068,0.0,0.7
2024-01-01 17:15:00,0.5810921764422863,0.0,0.001,0.2824904090393402,0.0,0.5
2024-01-01 17:30:00,0.7920347860576631,0.0,0.001,0.5128237423726735,0.0,1.3
2024-01-01 17:45:00,0.7920347860576631,0.0,0.001,0.3169256605648055,0.0,0.6
2024-01-01 18:00:00,0.7920347860576631,0.0,0.001,0.23206083655426724,0.0,0.8
2024-01-01 18:15:00,0.7920347860576631,0.0,0.001,0.5264759397255878,0.0,0.1
2024-01-01 18:30:00,0.7920347860576631,0.0,0.001,0.7304759397255879,0.0,0.1
2024-01-01 18:45:00,0.7920347860576631,0.0,0.001,1.6585426063922546,0.0,0.9
2024-01-01 19:00:00,0.7920347860576631,0.0,0.001,1.4158759397255878,0.0,1.2
2024-01-01 19:15:00,0.7920347860576631,0.0,0.001,0.5594321669216716,0.0,0.0
2024-01-01 19:30:00,0.7920347860576631,0.0,0.001,0.5041904090393402,0.0,0.1
2024-01-01 19:45:00,0.4756208716345978,0.0,0.001,0.5188570757060069,0.0,0.3
2024-01-01 20:00:00,0.001,0.0,0.001,0.4644550607844221,0.0,0.1
2024-01-01 20:15:00,0.001,0.0,0.001,0.4378759397255878,0.0,0.2
2024-01-01 20:30:00,0.001,0.0,0.001,0.6670759397255878,0.0,0.9
2024-01-01 20:45:00,0.001,0.0,0.001,0.5750759397255878,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.6753959397255878,0.0,0.1
2024-01-01 21:15:00,0.001,0.0,0.001,0.6520759397255879,0.0,0.1
2024-01-01 21:30:00,0.001,0.0,0.001,0.5933515809608945,0.0,0.4
2024-01-01 21:45:00,0.001,0.0,0.001,0.5078570757060068,0.0,1.5
2024-01-01 22:00:00,0.001,0.0,0.001,1.1815904090393403,0.0,1.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.6274290436588803,0.0,0.1
2024-01-01 22:30:00,0.001,0.0,0.001,0.8869778579177197,0.0,1.5
2024-01-01 22:45:00,0.001,0.0,0.001,0.4013426063922545,0.0,0.9
2024-01-01 23:00:00,0.001,0.0,0.001,0.49007593972558783,0.0,0.2
2024-01-01 23:15:00,0.001,0.0,0.001,0.5407426063922546,0.0,1.5
2024-01-01 23:30:00,0.001,0.0,0.001,0.7303286870981439,0.0,0.2
2024-01-01 23:45:00,0.001,0.0,0.001,0.5629426275857037,0.0,0.4
