,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_WB
2024-01-02 22:30:00,0.001,0.001,0.001,0.47674260639225446,0.9
2024-01-02 22:45:00,0.001,0.001,0.001,0.5243065063568662,1.4
2024-01-02 23:00:00,0.001,0.001,0.001,0.4219605555295345,0.1
2024-01-02 23:15:00,0.001,0.001,0.001,0.3500759397255878,1.0
2024-01-02 23:30:00,0.001,0.001,0.001,0.2646626063922545,0.2
2024-01-02 23:45:00,0.001,0.001,0.001,0.24537593972558777,0.2
2024-01-03 00:00:00,0.001,0.001,0.001,0.0933759397255878,0.7
2024-01-03 00:15:00,0.001,0.001,0.001,0.37948553068624763,1.3
2024-01-03 00:30:00,0.001,0.001,0.001,0.4747521973529143,0.1
2024-01-03 00:45:00,0.001,0.001,0.001,0.0815521973529143,0.2
2024-01-03 01:00:00,0.001,0.001,0.001,0.25888553068624764,0.5
2024-01-03 01:15:00,0.001,0.001,0.001,0.4645243587646934,0.8
2024-01-03 01:30:00,0.001,0.001,0.001,0.05,0.8
2024-01-03 01:45:00,0.001,0.001,0.001,0.18933333333333333,0.5
2024-01-03 02:00:00,0.001,0.001,0.001,0.20199999999999999,0.4
2024-01-03 02:15:00,0.001,0.001,0.001,0.21466666666666664,1.5
2024-01-03 02:30:00,0.001,0.001,0.001,0.06266666666666668,0.8
2024-01-03 02:45:00,0.001,0.001,0.001,0.05,0.5
2024-01-03 03:00:00,0.001,0.001,0.001,0.05,1.5
2024-01-03 03:15:00,0.001,0.001,0.001,0.164,0.8
2024-01-03 03:30:00,0.001,0.001,0.001,0.36666666666666664,0.2
2024-01-03 03:45:00,0.001,0.001,0.001,0.08800000000000001,0.1
2024-01-03 04:00:00,0.001,0.001,0.001,0.05,0.8
2024-01-03 04:15:00,0.001,0.001,0.001,0.05,0.1
2024-01-03 04:30:00,0.001,0.001,0.001,0.4498,0.2
2024-01-03 04:45:00,0.001,0.001,0.001,0.25266666666666665,1.4
2024-01-03 05:00:00,0.001,0.001,0.001,0.30333333333333334,1.5
2024-01-03 05:15:00,0.001,0.001,0.001,0.06266666666666668,0.7
2024-01-03 05:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-03 05:45:00,0.001,0.001,0.001,0.4498,0.4
2024-01-03 06:00:00,0.001,0.001,0.001,0.14386666666666667,0.2
2024-01-03 06:15:00,0.001,0.001,0.001,0.23113333333333333,0.0
2024-01-03 06:30:00,0.001,0.001,0.001,0.374,0.6
2024-01-03 06:45:00,0.001,0.001,0.001,0.222,0.2
2024-01-03 07:00:00,0.001,0.001,0.001,0.184,0.4
2024-01-03 07:15:00,0.001,0.001,0.001,0.24733333333333332,0.6
2024-01-03 07:30:00,0.001,0.001,0.001,0.3256065063568661,0.4
2024-01-03 07:45:00,0.001,0.001,0.0320847911347406,0.2655759397255878,0.3
2024-01-03 08:00:00,0.001,0.001,0.17024573764765996,0.9714426063922545,0.1
2024-01-03 08:15:00,0.001,0.001,0.6549454171780517,2.923909273058921,0.2
2024-01-03 08:30:00,0.001,0.001,0.6899985656358884,0.574302313411866,0.1
2024-01-03 08:45:00,0.001,0.001,0.14051531329240405,0.7771256605648055,0.6
2024-01-03 09:00:00,0.001,0.001,0.26725347411247097,0.063,1.5
2024-01-03 09:15:00,0.001,0.001,0.6694765650804625,0.07566666666666667,1.2
2024-01-03 09:30:00,0.001,0.001,0.09643487810921333,0.253,0.2
2024-01-03 09:45:00,0.001,0.001,0.16095998638317108,0.15913333333333332,1.5
2024-01-03 10:00:00,0.001,0.001,0.6840029394128664,1.4146666666666667,0.3
2024-01-03 10:15:00,0.001,0.001,1.519195949822883,1.25,0.1
2024-01-03 10:30:00,0.001,0.001,0.10716399965674288,0.05,0.3
2024-01-03 10:45:00,0.001,0.001,0.001,0.05,0.1
2024-01-03 11:00:00,0.001,0.001,0.001,0.2273333333333333,0.3
2024-01-03 11:15:00,0.001,0.001,0.001,0.8744,0.5
2024-01-03 11:30:00,0.001,0.001,0.001,0.05,1.5
2024-01-03 11:45:00,0.001,0.001,0.001,0.084,0.5
2024-01-03 12:00:00,0.001,0.001,0.001,0.084,0.2
2024-01-03 12:15:00,0.001,0.001,0.001,0.06586666666666667,0.1
2024-01-03 12:30:00,0.001,0.001,0.001,0.354,0.1
2024-01-03 12:45:00,0.001,0.001,0.001,0.21466666666666664,0.1
2024-01-03 13:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-03 13:15:00,0.001,0.001,0.001,0.05,0.2
2024-01-03 13:30:00,0.001,0.001,0.001,0.05,1.1
2024-01-03 13:45:00,0.001,0.001,0.001,0.7097333333333332,0.4
2024-01-03 14:00:00,0.001,0.001,0.001,0.2273333333333333,0.3
2024-01-03 14:15:00,0.001,0.001,0.001,0.21466666666666664,0.4
2024-01-03 14:30:00,0.001,0.001,0.001,0.05,0.2
2024-01-03 14:45:00,0.001,0.001,0.001,0.08173333333333334,0.6
2024-01-03 15:00:00,0.001,0.001,0.001,0.5851333333333334,1.5
2024-01-03 15:15:00,0.001,0.001,0.001,0.60044,0.1
2024-01-03 15:30:00,0.001,0.001,0.001,0.8200999999999999,0.3
2024-01-03 15:45:00,0.001,0.001,0.001,0.3757,0.4
2024-01-03 16:00:00,0.001,0.001,0.001,0.7232999999999999,0.0
2024-01-03 16:15:00,0.001,0.001,0.001,0.6954999999999999,0.1
2024-01-03 16:30:00,0.001,0.001,0.001,0.32103333333333334,0.3
2024-01-03 16:45:00,0.001,0.001,0.001,1.2949666666666666,1.5
2024-01-03 17:00:00,0.001,0.001,0.001,2.3835666666666664,0.4
2024-01-03 17:15:00,0.001,0.001,0.001,0.5097,1.4
2024-01-03 17:30:00,0.001,0.001,0.001,0.4041139192941105,1.3
2024-01-03 17:45:00,0.001,0.001,0.001,0.47791886401958095,0.1
2024-01-03 18:00:00,0.001,0.001,0.001,0.3512521973529143,0.5
2024-01-03 18:15:00,0.001,0.001,0.001,0.34258553068624764,0.4
2024-01-03 18:30:00,0.001,0.001,0.001,0.388918864019581,0.3
2024-01-03 18:45:00,0.001,0.001,0.001,0.5472750912156648,0.1
2024-01-03 19:00:00,0.001,0.001,0.001,0.5013,1.5
2024-01-03 19:15:00,0.001,0.001,0.001,0.1857,1.5
2024-01-03 19:30:00,0.001,0.001,0.001,0.19783333333333333,0.5
2024-01-03 19:45:00,0.001,0.001,0.001,0.27936666666666665,0.4
2024-01-03 20:00:00,0.001,0.001,0.001,0.3765855306862476,0.7
2024-01-03 20:15:00,0.001,0.001,0.001,0.7185855306862476,1.3
2024-01-03 20:30:00,0.001,0.001,0.001,0.43308769023407623,0.4
2024-01-03 20:45:00,0.001,0.001,0.001,0.3500759397255878,0.0
2024-01-03 21:00:00,0.001,0.001,0.001,2.370275939725588,0.2
2024-01-03 21:15:00,0.001,0.001,0.001,1.610544621313839,0.1
2024-01-03 21:30:00,0.001,0.001,0.001,0.5084321669216716,0.1
2024-01-03 21:45:00,0.001,0.001,0.001,0.5527426063922544,0.1
2024-01-03 22:00:00,0.001,0.001,0.001,0.38687593972558776,0.0
2024-01-03 22:15:00,0.001,0.001,0.001,0.3339426063922545,0.2
2024-01-03 22:30:00,0.001,0.001,0.001,0.3500759397255878,0.1
2024-01-03 22:45:00,0.001,0.001,0.001,0.47047795464717257,0.1
2024-01-03 23:00:00,0.001,0.5144450257389442,0.001,0.37124810113736684,0.3
2024-01-03 23:15:00,0.001,1.8622016175697218,0.001,1.0478092730589212,0.4
2024-01-03 23:30:00,0.001,1.86172679143735,0.001,0.47674260639225446,0.2
2024-01-03 23:45:00,0.001,0.9484501748831693,0.001,0.3500759397255878,0.0
2024-01-04 00:00:00,0.001,0.9656081184889888,0.001,0.8638759397255878,0.1
2024-01-04 00:15:00,0.001,0.8266643162687463,0.001,0.3768663101059303,0.1
2024-01-04 00:30:00,0.001,0.9195143721962327,0.001,0.2421666666666666,0.0
2024-01-04 00:45:00,0.001,1.7131796477576542,0.001,0.32503333333333334,0.1
2024-01-04 01:00:00,0.001,0.001,0.001,0.3377,0.6
2024-01-04 01:15:00,0.001,0.001,0.001,0.27436666666666665,1.5
2024-01-04 01:30:00,0.001,0.001,0.001,0.27436666666666665,1.5
2024-01-04 01:45:00,0.001,0.001,0.001,0.1857,1.5
2024-01-04 02:00:00,0.001,0.001,0.001,0.11332666666666666,1.2
2024-01-04 02:15:00,0.001,0.001,0.001,0.164,0.8
2024-01-04 02:30:00,0.001,0.001,0.001,0.29066666666666663,0.1
2024-01-04 02:45:00,0.001,0.001,0.001,0.164,0.4
2024-01-04 03:00:00,0.001,0.001,0.001,0.05,0.5
2024-01-04 03:15:00,0.001,0.001,0.001,0.05,0.1
2024-01-04 03:30:00,0.001,0.001,0.001,0.05,0.1
2024-01-04 03:45:00,0.001,0.001,0.001,0.17666666666666667,0.6
2024-01-04 04:00:00,0.001,0.001,0.001,0.3793333333333333,1.2
2024-01-04 04:15:00,0.001,0.001,0.001,0.06266666666666668,1.5
2024-01-04 04:30:00,0.001,0.001,0.001,0.05,1.1
2024-01-04 04:45:00,0.001,0.001,0.001,0.05,0.1
2024-01-04 05:00:00,0.001,0.001,0.001,0.06266666666666668,0.0
2024-01-04 05:15:00,0.001,0.001,0.001,0.27799999999999997,0.1
2024-01-04 05:30:00,0.001,0.001,0.001,0.23999999999999996,0.2
2024-01-04 05:45:00,0.001,0.001,0.001,0.08800000000000001,0.1
2024-01-04 06:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-04 06:15:00,0.001,0.001,0.001,0.05,0.1
2024-01-04 06:30:00,0.001,0.001,0.001,0.2334,0.1
2024-01-04 06:45:00,0.001,0.001,0.001,0.101,0.1
2024-01-04 07:00:00,0.001,0.001,0.001,0.3256,0.2
2024-01-04 07:15:00,0.3701495668269094,0.001,0.001,0.24733333333333332,0.2
2024-01-04 07:30:00,0.7920347860576631,0.001,0.001,0.20218205086272,1.5
2024-01-04 07:45:00,0.7920347860576631,0.001,0.001,0.3545521973529143,0.5
2024-01-04 08:00:00,0.7920347860576631,0.001,0.001,0.22068553068624766,0.9
2024-01-04 08:15:00,0.7920347860576631,0.001,0.001,0.22821886401958097,0.3
2024-01-04 08:30:00,0.7920347860576631,0.001,0.001,0.39713827805880375,0.1
2024-01-04 08:45:00,0.7920347860576631,0.001,0.001,0.27266666666666667,0.7
2024-01-04 09:00:00,0.7920347860576631,0.001,0.001,0.3106666666666667,1.5
2024-01-04 09:15:00,0.7920347860576631,0.001,0.001,0.18626666666666666,0.3
2024-01-04 09:30:00,0.7920347860576631,0.001,0.001,0.05606666666666667,0.1
2024-01-04 09:45:00,0.7920347860576631,0.001,0.001,0.1766533333333333,0.6
2024-01-04 10:00:00,0.7920347860576631,0.001,0.001,0.8961,1.5
2024-01-04 10:15:00,0.3701495668269094,0.001,0.001,0.40103333333333335,0.7
2024-01-04 10:30:00,0.001,0.001,0.001,0.2617,0.7
2024-01-04 10:45:00,0.001,0.001,0.001,0.1857,1.2
2024-01-04 11:00:00,0.001,0.001,0.001,0.4522333333333333,0.3
2024-01-04 11:15:00,0.001,0.001,0.001,0.3252771061372495,0.9
2024-01-04 11:30:00,0.001,0.001,0.001,0.4452521973529143,1.5
2024-01-04 11:45:00,0.001,0.001,0.001,0.45791886401958093,0.2
2024-01-04 12:00:00,0.001,0.001,0.001,0.2172521973529143,1.1
2024-01-04 12:15:00,0.001,0.001,0.001,0.2172521973529143,0.6
2024-01-04 12:30:00,0.001,0.001,0.001,0.19621739911763808,0.1
2024-01-04 12:45:00,0.001,0.001,0.001,0.23636666666666664,0.0
2024-01-04 13:00:00,0.001,0.001,0.001,0.4445510797739143,0.5
2024-01-04 13:15:00,0.001,0.001,0.001,0.3621904090393402,1.2
2024-01-04 13:30:00,0.001,0.001,0.001,0.1975237423726735,0.2
2024-01-04 13:45:00,0.001,0.001,0.001,0.1975237423726735,1.5
2024-01-04 14:00:00,0.001,0.001,0.001,0.26243707570600683,1.5
2024-01-04 14:15:00,0.001,0.001,0.001,0.33482374237267354,1.5
2024-01-04 14:30:00,0.001,0.001,0.001,0.2833688262144953,1.5
2024-01-04 14:45:00,0.001,0.001,0.001,0.3670666666666667,0.6
2024-01-04 15:00:00,0.001,0.001,0.001,0.184,1.2
2024-01-04 15:15:00,0.001,0.001,0.001,0.07913333333333333,1.5
2024-01-04 15:30:00,0.001,0.001,0.001,0.24033333333333334,1.5
2024-01-04 15:45:00,0.001,0.001,0.001,0.05693333333333333,0.8
2024-01-04 16:00:00,0.001,0.001,0.001,0.126,0.1
2024-01-04 16:15:00,0.001,0.001,0.001,0.23999999999999996,0.2
2024-01-04 16:30:00,0.001,0.001,0.001,0.4751333333333333,0.0
2024-01-04 16:45:00,0.001,0.001,0.001,0.22766666666666666,0.2
2024-01-04 17:00:00,0.001,0.001,0.001,0.07566666666666667,0.6
2024-01-04 17:15:00,0.001,0.001,0.001,0.063,0.1
2024-01-04 17:30:00,0.001,0.001,0.001,0.5065333333333333,0.6
2024-01-04 17:45:00,0.001,0.001,0.001,0.23999999999999996,0.3
2024-01-04 18:00:00,0.001,0.001,0.001,0.2694487175293867,0.1
2024-01-04 18:15:00,0.001,0.001,0.001,0.16478553068624763,0.1
2024-01-04 18:30:00,0.001,0.001,0.001,1.7733855306862476,0.7
2024-01-04 18:45:00,0.001,0.001,0.001,2.5056521973529144,0.3
2024-01-04 19:00:00,0.001,0.001,0.001,1.9176115478117894,0.3
2024-01-04 19:15:00,0.001,0.001,0.001,1.5831237423726736,0.1
2024-01-04 19:30:00,0.001,0.001,0.001,0.3368570757060068,0.1
2024-01-04 19:45:00,0.001,0.001,0.001,0.2943237423726735,0.6
2024-01-04 20:00:00,0.001,0.001,0.001,0.474928687098144,1.5
2024-01-04 20:15:00,0.001,0.001,0.001,0.7498759397255879,0.5
2024-01-04 20:30:00,0.001,0.001,0.001,0.43874260639225443,1.5
2024-01-04 20:45:00,0.001,0.001,0.001,0.6287426063922544,0.7
2024-01-04 21:00:00,0.001,0.001,0.001,0.45140927305892115,1.1
