,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-02 00:45:00,0.001,0.001,0.001,0.910415027635317,0.0,0.8
2024-01-02 01:00:00,0.001,0.001,0.001,1.2025521973529143,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.001,0.3644855306862476,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.001,0.18041391929411046,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.001,0.06713333333333332,0.0,1.6
2024-01-02 02:00:00,0.001,0.001,0.001,0.051,0.0,1.0
2024-01-02 02:15:00,0.001,0.001,0.001,0.19566666666666663,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.001,0.8463999999999999,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.001,0.13966666666666666,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.001,0.051,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.001,0.051,0.0,2.0
2024-01-02 03:30:00,0.001,0.001,0.001,0.051,0.0,0.4
2024-01-02 03:45:00,0.001,0.001,0.001,0.144,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.001,0.3396666666666667,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.001,0.165,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.001,0.051,0.0,2.2
2024-01-02 04:45:00,0.001,0.001,0.001,0.051,0.0,1.2
2024-01-02 05:00:00,0.001,0.001,0.001,0.051,0.0,0.8
2024-01-02 05:15:00,0.001,0.001,0.001,0.09233333333333334,0.0,1.8
2024-01-02 05:30:00,0.001,0.001,0.001,0.3453333333333333,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.001,0.211,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.001,0.5840666666666666,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.001,0.07873333333333334,0.0,1.0
2024-01-02 06:30:00,0.001,0.001,0.001,0.155,0.0,1.8
2024-01-02 06:45:00,0.001,0.001,0.001,0.155,0.0,0.0
2024-01-02 07:00:00,0.3701495668269094,0.001,0.001,0.4136666666666667,0.0,0.0
2024-01-02 07:15:00,0.7920347860576631,0.001,0.001,0.392,0.0,0.0
2024-01-02 07:30:00,0.7920347860576631,0.001,0.001,0.09433333333333334,0.0,0.0
2024-01-02 07:45:00,0.7920347860576631,0.001,0.001,0.064,8.066666666666666,0.0
2024-01-02 08:00:00,0.7920347860576631,0.001,0.001,0.5858,10.266666666666667,2.0
2024-01-02 08:15:00,0.7920347860576631,0.001,0.001,0.051,0.0,0.0
2024-01-02 08:30:00,0.7920347860576631,0.001,0.001,0.6446000000000001,0.0,1.0
2024-01-02 08:45:00,0.7920347860576631,0.001,0.001,0.43227999999999994,0.0,2.4
2024-01-02 09:00:00,0.7920347860576631,0.001,0.001,0.7327666666666666,0.0,0.0
2024-01-02 09:15:00,0.7920347860576631,0.001,0.001,0.1997,0.0,0.0
2024-01-02 09:30:00,0.7920347860576631,0.001,0.001,0.19276666666666664,0.0,2.2
2024-01-02 09:45:00,0.7920347860576631,0.001,0.001,0.18669999999999998,0.0,0.2
2024-01-02 10:00:00,0.7920347860576631,0.001,0.001,0.29136666666666666,0.0,0.0
2024-01-02 10:15:00,0.7920347860576631,0.001,0.001,0.9315,0.0,0.0
2024-01-02 10:30:00,0.7920347860576631,0.001,0.001,0.3295,0.0,0.0
2024-01-02 10:45:00,0.7920347860576631,0.001,0.001,0.3077,0.0,0.0
2024-01-02 11:00:00,0.7920347860576631,0.001,0.001,0.33083827805880384,0.0,2.2
2024-01-02 11:15:00,0.7920347860576631,0.001,0.001,0.7390521973529143,0.0,0.4
2024-01-02 11:30:00,0.7920347860576631,0.001,0.001,0.3772521973529143,0.0,0.0
2024-01-02 11:45:00,0.7920347860576631,0.001,0.001,0.5851855306862477,0.0,0.0
2024-01-02 12:00:00,0.7920347860576631,0.001,0.001,0.3542521973529143,0.0,0.0
2024-01-02 12:15:00,0.7920347860576631,0.001,0.001,0.20811391929411047,0.0,0.0
2024-01-02 12:30:00,0.7920347860576631,0.001,0.001,0.27230000000000004,0.0,1.2
2024-01-02 12:45:00,0.7920347860576631,0.001,0.001,0.32069999999999993,0.0,1.8
2024-01-02 13:00:00,0.7920347860576631,0.001,0.001,0.3273,0.0,0.0
2024-01-02 13:15:00,0.7920347860576631,0.001,0.001,0.5907,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.001,0.5077,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.001,0.31029999999999996,0.0,2.2
2024-01-02 14:00:00,0.001,0.001,0.001,0.24003333333333332,0.0,0.2
2024-01-02 14:15:00,0.001,0.001,0.001,0.7327666666666666,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.001,0.33296666666666663,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.001,0.8172999999999999,0.0,2.0
2024-01-02 15:00:00,0.001,0.001,0.001,0.44303333333333333,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.001,0.16213333333333332,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.001,0.051,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.001,0.11833131841174857,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.001,0.6088699437934952,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.001,0.3673759397255878,0.0,2.2
2024-01-02 16:30:00,0.001,0.001,0.001,0.48670927305892114,0.0,2.0
2024-01-02 16:45:00,0.001,0.001,0.001,0.28770927305892113,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.001,0.17504260639225447,0.0,1.4
2024-01-02 17:15:00,0.001,0.001,0.001,0.1163953630026041,0.0,0.8
2024-01-02 17:30:00,0.001,0.001,0.001,0.30858327712682865,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.001,0.47563912656872687,0.0,2.2
2024-01-02 18:00:00,0.001,0.001,0.001,0.5889237423726735,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.001,0.5655237423726736,0.0,0.6
2024-01-02 18:30:00,0.001,0.001,0.001,0.8816570757060068,3.6666666666666665,2.2
2024-01-02 18:45:00,0.001,0.001,0.001,1.2407354928811618,11.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.001,2.4415237423726737,10.266666666666667,0.0
2024-01-02 19:15:00,0.001,0.001,0.001,0.7755008485099231,0.0,0.4
2024-01-02 19:30:00,0.001,0.001,0.001,0.5463426063922545,0.0,2.2
2024-01-02 19:45:00,0.001,0.001,0.001,0.3884131094431851,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.001,0.359918864019581,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.001,0.33925219735291434,0.0,0.2
2024-01-02 20:30:00,0.001,0.001,0.001,0.3266313184117486,0.0,3.0
2024-01-02 20:45:00,0.001,0.001,0.001,0.4913646517450819,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.001,1.583118864019581,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.001,1.0260562750928748,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.001,0.5525426063922545,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.001,0.5940759397255878,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.001,0.5940759397255878,0.0,0.2
2024-01-02 22:15:00,0.001,0.001,0.001,0.6447426063922544,0.0,2.0
2024-01-02 22:30:00,0.001,0.001,0.001,0.7598759397255878,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.001,0.643100848509923,0.0,0.8
2024-01-02 23:00:00,0.001,0.001,0.001,0.6833904090393401,0.0,1.4
2024-01-02 23:15:00,0.001,0.001,0.001,0.5755237423726735,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.001,1.5168043283334507,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.001,0.5287194407425646,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.001,1.1696188640195808,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.001,0.4544188640195809,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.001,0.36761886401958094,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.001,0.2189084245489981,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.001,0.0754,0.0,1.2
2024-01-03 01:15:00,0.001,0.001,0.001,0.051,0.0,1.0
2024-01-03 01:30:00,0.001,0.001,0.001,0.241,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.001,0.13966666666666666,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.001,0.19566666666666663,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.12333333333333332,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.001,0.051,0.0,2.2
2024-01-03 02:45:00,0.001,0.001,0.001,0.051,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.001,0.6154666666666667,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.001,0.165,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.001,0.144,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.001,0.175,0.0,1.8
2024-01-03 04:00:00,0.001,0.001,0.001,0.051,0.0,0.4
2024-01-03 04:15:00,0.001,0.001,0.001,0.051,0.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.001,0.7233999999999999,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.001,0.19033333333333333,0.0,0.8
2024-01-03 05:00:00,0.001,0.001,0.001,0.09233333333333334,0.0,3.0
2024-01-03 05:15:00,0.001,0.001,0.001,0.206,0.0,1.0
2024-01-03 05:30:00,0.001,0.001,0.001,0.07166666666666667,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.001,0.051,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.001,0.17713333333333334,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.001,0.22866666666666668,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.001,0.064,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.001,0.2052,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.001,0.12853333333333333,0.0,1.0
2024-01-03 07:15:00,0.001,0.001,0.001,0.064,0.0,2.0
2024-01-03 07:30:00,0.001,0.001,0.001,0.1852,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.001,0.3699333333333333,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.001,0.173,0.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.001,1.8221333333333334,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.001,2.419,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.001,0.2981333333333333,0.0,1.0
2024-01-03 09:00:00,0.001,0.001,0.001,0.39039999999999997,0.0,2.2
2024-01-03 09:15:00,0.001,0.001,0.001,0.254,0.0,0.0
2024-01-03 09:30:00,0.26467826201922107,0.001,0.001,0.08933333333333333,0.0,0.0
2024-01-03 09:45:00,0.7920347860576631,0.001,0.001,0.10533333333333333,0.0,0.0
2024-01-03 10:00:00,0.7920347860576631,0.001,0.001,0.6188,0.0,0.0
2024-01-03 10:15:00,0.7920347860576631,0.001,0.001,0.08466666666666667,0.0,2.0
2024-01-03 10:30:00,0.7920347860576631,0.001,0.001,0.10200000000000001,0.0,1.6
2024-01-03 10:45:00,0.7920347860576631,0.001,0.001,0.254,0.0,0.0
2024-01-03 11:00:00,0.7920347860576631,0.001,0.001,1.3146666666666667,0.0,0.0
2024-01-03 11:15:00,0.7920347860576631,0.001,0.001,1.2527333333333333,0.0,0.0
2024-01-03 11:30:00,0.7920347860576631,0.001,0.001,0.19566666666666663,0.0,0.0
2024-01-03 11:45:00,0.7920347860576631,0.001,0.11168793632775932,0.5326666666666667,0.0,0.0
2024-01-03 12:00:00,0.7920347860576631,0.001,0.19883213881083456,0.07666666666666666,0.0,0.0
2024-01-03 12:15:00,0.7920347860576631,0.001,1.1919111899081825,0.7870666666666667,0.0,0.0
2024-01-03 12:30:00,0.7920347860576631,0.001,0.10943051901756166,0.6730666666666667,0.0,0.0
2024-01-03 12:45:00,0.7920347860576631,0.001,0.17218476076597364,0.05533333333333333,0.0,0.2
2024-01-03 13:00:00,0.1592069572115326,0.001,0.35116374390942556,0.255164902338572,0.0,2.2
2024-01-03 13:15:00,0.001,0.001,0.5287194589028279,0.8759092730589213,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.12049328674879728,0.2283759397255878,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.29288461440607627,0.4057092730589211,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,1.8736703260242642,1.2625759397255878,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.20474016831201747,0.1087849142942278,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.16744607592559418,0.10234124745755784,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.2434875653999393,0.206,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.6674238354129497,0.07166666666666667,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.07106131879829929,0.20299999999999999,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.001,0.17766666666666667,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.051,0.0,0.2
2024-01-03 16:00:00,0.001,0.001,0.001,0.051,0.0,2.6
2024-01-03 16:15:00,0.001,0.001,0.001,0.19566666666666663,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.001,0.12333333333333332,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.001,0.17939999999999998,0.0,1.6
2024-01-03 17:00:00,0.001,0.001,0.001,0.6158,0.0,0.4
2024-01-03 17:15:00,0.001,0.001,0.001,0.064,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.001,0.064,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.001,0.15910347982352763,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.001,0.21088553068624763,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.001,0.19201886401958093,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.001,0.38188553068624764,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.29377219735291427,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.001,0.4072681315686095,0.0,2.2
2024-01-03 19:15:00,0.001,0.001,0.001,0.4840333333333333,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.001,0.5977,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.001,0.4557,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.001,0.7391383747882566,8.8,0.0
2024-01-03 20:15:00,0.001,0.001,0.001,0.5664092730589212,11.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.001,0.5940759397255878,11.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.001,0.5940759397255878,5.133333333333334,0.2
2024-01-03 21:00:00,0.001,0.001,0.001,0.6661426063922544,0.0,2.2
2024-01-03 21:15:00,0.001,0.001,0.001,0.5209846637007377,0.0,0.0
2024-01-03 21:30:00,0.6338278288461304,0.001,0.001,0.5778274820274846,0.0,0.0
2024-01-03 21:45:00,0.7920347860576631,0.001,0.001,0.5100759397255878,0.0,0.0
2024-01-03 22:00:00,0.7920347860576631,0.001,0.001,0.5696759397255878,0.0,1.0
2024-01-03 22:15:00,0.7920347860576631,0.001,0.001,0.5940759397255878,0.0,2.4
2024-01-03 22:30:00,0.7920347860576631,0.001,0.001,0.6040445245843864,0.0,0.0
2024-01-03 22:45:00,0.7920347860576631,0.001,0.001,0.5862951031713205,0.0,0.0
2024-01-03 23:00:00,0.7920347860576631,0.001,0.036593312409691596,0.652965500255005,0.0,0.0
2024-01-03 23:15:00,0.7920347860576631,0.001,0.19006134212123083,0.5494092730589212,0.0,0.0
2024-01-03 23:30:00,0.7920347860576631,0.001,0.7803025484349668,0.4860759397255878,0.0,0.0
2024-01-03 23:45:00,0.7920347860576631,0.001,0.5492199581826239,0.4611013589346966,0.0,2.2
2024-01-04 00:00:00,0.7920347860576631,0.001,0.1434513441698239,0.3960188640195809,0.0,0.2
2024-01-04 00:15:00,0.7920347860576631,0.001,0.2554147936828785,0.38310347982352766,0.0,0.0
2024-01-04 00:30:00,0.7920347860576631,0.001,0.67508669111518,0.38266666666666665,0.0,0.0
2024-01-04 00:45:00,0.7920347860576631,0.001,0.09870951859967539,0.26066666666666666,0.0,0.0
2024-01-04 01:00:00,0.21194260961537684,0.001,0.18557756726486918,0.172,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.8314813029734992,0.051,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,1.341038226434923,0.051,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.14565805940498583,0.19566666666666663,0.0,0.8
2024-01-04 02:00:00,0.001,0.001,0.15539743014652482,0.28800000000000003,0.0,2.0
2024-01-04 02:15:00,0.001,0.001,0.001,0.165,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.001,0.051,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.001,0.4508,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.001,0.051,0.0,2.2
2024-01-04 03:15:00,0.001,0.001,0.001,0.144,0.0,0.6
2024-01-04 03:30:00,0.001,0.001,0.001,0.7141333333333333,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.001,0.19033333333333333,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.001,0.051,0.0,1.6
2024-01-04 04:15:00,0.001,0.001,0.001,0.051,0.0,0.6
2024-01-04 04:30:00,0.001,0.001,0.001,0.051,0.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.001,0.09233333333333334,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.001,0.32,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.001,0.245,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.001,0.064,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.001,0.064,0.0,2.4
2024-01-04 06:00:00,0.001,0.001,0.001,0.064,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.001,0.08126666666666665,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.001,0.4053333333333333,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.001,0.4343333333333333,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.001,0.17806666666666665,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.001,0.185,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.001,0.13738824949151157,8.066666666666666,0.0
2024-01-04 07:45:00,0.001,0.001,0.001,0.0758237423726735,2.2,0.0
2024-01-04 08:00:00,0.001,0.001,0.001,0.23215707570600683,0.0,0.8
2024-01-04 08:15:00,0.001,0.001,0.001,0.3898237423726735,0.0,3.0
2024-01-04 08:30:00,0.001,0.001,0.001,0.15762374237267351,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.001,0.17996091209027076,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.001,0.18413333333333334,0.0,0.0
2024-01-04 09:15:00,0.001,0.001,0.001,0.185,0.0,2.8
2024-01-04 09:30:00,0.001,0.001,0.001,0.224,0.0,1.2
2024-01-04 09:45:00,0.001,0.001,0.001,0.409,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.001,0.12406666666666667,0.0,0.0
