,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 20:15:00,0.001,0.001,0.0,0.001,0.276,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.001,0.4914139192941105,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.6398855306862476,0.0,2.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,0.30755219735291434,0.0,0.26666666666666666
2024-01-01 21:15:00,0.001,0.001,0.0,0.001,0.19835219735291432,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.1799521973529143,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.40341190437252566,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.001,0.5980000000000001,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.001,0.5911979850784151,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.001,0.33288553068624765,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.001,0.30755219735291434,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.001,0.12908553068624765,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.001,0.2029084245489981,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.001,0.17433333333333334,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.001,0.223,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.0,0.001,0.09633333333333334,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.001,0.062448717529386674,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.001,0.1575521973529143,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.001,0.2195521973529143,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.0,0.001,0.17028553068624763,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.001,0.7763521973529143,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.001,0.8209521973529144,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.001,0.5961333333333333,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.001,0.19613333333333335,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.001,0.08466666666666667,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.001,0.7180666666666666,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.001,0.17233333333333334,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.17766666666666667,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.13633333333333333,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.147,0.0,1.3333333333333333
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.30333333333333334,0.0,0.13333333333333333
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.188,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.033,8.066666666666666,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.15033333333333332,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.7777999999999999,0.0,0.5333333333333333
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.11,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.21566666666666665,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.32633333333333336,0.0,0.26666666666666666
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.09633333333333334,0.0,1.3333333333333333
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.13899999999999998,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.201,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 09:15:00,0.1064713048076884,0.001,0.0,0.001,0.14733333333333334,0.0,0.0
2024-01-02 09:30:00,0.7920347860576631,0.001,0.0,0.001,0.0382,0.0,0.0
2024-01-02 09:45:00,0.7920347860576631,0.001,0.0,0.001,0.07433333333333333,0.0,0.0
2024-01-02 10:00:00,0.7920347860576631,0.001,0.0,0.001,0.19613333333333335,8.8,0.0
2024-01-02 10:15:00,0.7920347860576631,0.001,0.0,0.001,0.20666666666666667,4.4,0.0
2024-01-02 10:30:00,0.7920347860576631,0.001,0.0,0.001,0.7067999999999999,0.0,0.0
2024-01-02 10:45:00,0.7920347860576631,0.001,0.0,0.001,0.29433333333333334,0.0,0.0
2024-01-02 11:00:00,0.7920347860576631,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-02 11:15:00,0.7920347860576631,0.001,0.0,0.001,0.19393333333333332,0.0,0.0
2024-01-02 11:30:00,0.7920347860576631,0.001,0.0,0.001,0.13633333333333333,0.0,0.0
2024-01-02 11:45:00,0.7920347860576631,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 12:00:00,0.7920347860576631,0.001,0.0,0.001,0.6800666666666667,0.0,0.8
2024-01-02 12:15:00,0.7920347860576631,0.001,0.0,0.001,0.21033333333333334,0.0,0.6666666666666666
2024-01-02 12:30:00,0.1064713048076884,0.001,0.0,0.001,0.126,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.5878,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.4328,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.001,0.1784,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.001,0.12199999999999998,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.001,0.2773333333333333,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.001,0.22633333333333333,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.001,0.15233333333333335,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.193,8.8,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,0.48966666666666664,5.133333333333334,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,0.2891333333333333,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.13231043947058285,0.0,0.6666666666666666
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.40955219735291426,5.133333333333334,1.6
2024-01-02 17:00:00,0.001,0.19936030919213968,0.0,0.001,0.2991521973529144,0.0,0.0
2024-01-02 17:15:00,0.001,1.7798584200956205,0.0,0.001,0.5375521973529144,0.0,0.0
2024-01-02 17:30:00,0.001,1.9083628405002044,0.0,0.001,0.1865521973529143,0.0,0.0
2024-01-02 17:45:00,0.001,1.2705341635296237,0.0,0.001,0.22788553068624762,0.0,0.0
2024-01-02 18:00:00,0.001,0.6289654370282111,0.0,0.001,0.31210347982352765,0.0,0.0
2024-01-02 18:15:00,0.001,0.987430231231088,0.0,0.001,0.9966,0.0,0.0
2024-01-02 18:30:00,0.001,1.0312784126129324,0.0,0.001,0.40720000000000006,0.0,0.0
2024-01-02 18:45:00,0.001,1.5952499697013354,0.0,0.001,0.1645173991176381,0.0,0.0
2024-01-02 19:00:00,0.001,0.21175028044965288,0.0,0.001,0.1855521973529143,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.2898855306862476,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.22481886401958098,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.3005521973529143,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.3961521973529143,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.2865173991176381,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,0.369,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.4333840657843047,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.30755219735291434,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.30288553068624763,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.4975521973529143,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.28839798507841524,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.31741391929411045,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.001,0.4044521973529143,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.4432521973529143,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.41671886401958097,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,0.5122521973529143,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.5302521973529143,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.2801666666666666,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.5685,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.2171,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.6318173991176381,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.9927855306862476,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,1.0993855306862477,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.4432521973529143,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.378718864019581,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.20782435876469335,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.21003333333333335,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.4757,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.7595,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.1687,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.1687,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.1687,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.3133666666666667,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.28652,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.21033333333333334,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.126,0.0,1.6
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.188,0.0,2.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.109,0.0,0.13333333333333333
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.6228,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.058333333333333334,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.07433333333333333,8.066666666666666,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.188,0.7333333333333333,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.08466666666666667,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.071,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.223,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.09633333333333334,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.17766666666666667,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.13633333333333333,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.223,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.22733333333333333,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.19666666666666668,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.7503333333333333,0.0283419891600648,0.046,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,2.25,0.10681042737621244,0.23586666666666664,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.9006000000000001,0.23745119725150918,0.32733333333333337,1.4666666666666666,0.0
2024-01-03 10:15:00,0.001,0.001,0.7506666666666667,1.1517212860473274,0.08466666666666667,11.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.0003333333333333333,0.11247319452245182,0.4328,1.4666666666666666,1.2
2024-01-03 10:45:00,0.001,0.001,0.0,0.252807102289962,0.033,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.0,0.5250463032851831,0.1434,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.27769471884134433,0.2916666666666667,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.10995358341106361,0.33680494472547046,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.3463290547485196,0.0645521973529143,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,1.9364847608761733,0.06541886401958097,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.0,0.08999815063567654,0.47735219735291434,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.15052396454798453,0.2450119043725257,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.015094264887651993,0.9792666666666666,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.6046333333333334,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.5280333333333334,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.45416666666666666,8.066666666666666,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.4127,11.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.44569999999999993,2.2,0.13333333333333333
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.3641,0.0,2.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.39025219735291433,0.0,0.13333333333333333
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.530118864019581,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.4667855306862476,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.344918864019581,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.2930681315686095,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.1687,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.3797347982352762,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,1.034918864019581,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,1.293252197352914,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.5552521973529142,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.1708034798235276,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.1687,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.32069999999999993,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.34936666666666666,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.3237,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.1751333333333333,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,0.147,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.35500000000000004,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.13633333333333333,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.033,0.0,0.13333333333333333
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.041133333333333334,0.0,2.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.18024175788233146,0.0,0.13333333333333333
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.35555219735291427,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.5315521973529143,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,0.21188553068624763,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,0.1819313184117486,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.001,0.154,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.001,0.23291538419605334,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.001,0.5005521973529142,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.001,0.549218864019581,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.001,0.31441886401958097,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.0,0.001,0.1865521973529143,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.001,0.19393333333333332,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.001,0.13633333333333333,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.001,0.223,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.13433333333333333,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.126,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,0.2937333333333333,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.155,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.307,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.6941333333333333,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.1638,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.188,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.08466666666666667,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.147,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.21033333333333334,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.17766666666666667,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.13633333333333333,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.033,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.109,0.0,0.0
