,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-01 12:15:00,0.001,0.0,0.4205333333333333,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.18460000000000001,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.044,0.0,1.4
2024-01-01 13:30:00,0.001,0.0,0.14666666666666667,0.0,1.4
2024-01-01 13:45:00,0.001,0.0,0.11,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.08800000000000001,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.154,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.058666666666666666,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.13933333333333334,4.666666666666667,0.0
2024-01-01 16:30:00,0.001,0.0,0.11733333333333333,4.2,0.0
2024-01-01 16:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.08066666666666666,0.0,1.4
2024-01-01 17:45:00,0.001,0.0,0.154,0.0,1.4
2024-01-01 18:00:00,0.001,0.0,0.066,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.044,2.8,0.0
2024-01-01 19:00:00,0.001,0.0,0.132,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.12466666666666666,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.07333333333333332,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.154,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.07333333333333332,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.12466666666666666,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.132,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.044,0.0,2.8
2024-01-01 22:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.4438000000000001,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.066,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.154,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.19360000000000002,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.165,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.165,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.165,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.23026666666666668,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.13933333333333334,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.058666666666666666,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.154,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.08800000000000001,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.11,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.14666666666666667,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.044,0.0,1.2
2024-01-02 04:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 04:30:00,0.001,0.0,0.051333333333333335,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.154,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.09533333333333333,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 06:00:00,0.001,0.0,0.10266666666666667,0.0,2.6
2024-01-02 06:15:00,0.001,0.0,0.154,0.0,0.2
2024-01-02 06:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 07:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 07:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 07:30:00,0.001,0.0,0.154,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.10266666666666667,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.09533333333333333,0.0,0.0
2024-01-02 09:00:00,0.001,0.0,0.154,0.0,0.0
2024-01-02 09:15:00,0.001,0.0,0.051333333333333335,0.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 10:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 10:15:00,0.001,0.0,0.14666666666666667,0.0,0.0
2024-01-02 10:30:00,0.001,0.0,0.11,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 11:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 11:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.08800000000000001,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,0.5538000000000001,0.4666666666666667,0.0
2024-01-02 12:00:00,0.001,0.0,0.058666666666666666,7.0,0.0
2024-01-02 12:15:00,0.001,0.0,0.044,0.4666666666666667,1.8
2024-01-02 12:30:00,0.001,0.0,0.044,0.0,0.8
2024-01-02 12:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 13:00:00,0.001,0.0,0.13933333333333334,0.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.11733333333333333,0.0,0.0
2024-01-02 13:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 13:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 14:15:00,0.001,0.0,0.08066666666666666,0.0,0.0
2024-01-02 14:30:00,0.001,0.0,0.154,0.0,0.0
2024-01-02 14:45:00,0.001,0.0,0.066,3.7333333333333334,0.0
2024-01-02 15:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 15:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 15:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 15:45:00,0.001,0.0,0.132,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.12466666666666666,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 16:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.044,6.066666666666666,0.0
2024-01-02 17:00:00,0.001,0.0,0.07333333333333332,0.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.154,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.07333333333333332,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 18:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 18:30:00,0.001,0.0,0.12466666666666666,0.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.132,0.0,1.2
2024-01-02 19:00:00,0.001,0.0,0.044,0.0,1.4
2024-01-02 19:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 19:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.066,0.0,0.0
2024-01-02 20:00:00,0.001,0.0,0.15715299796604626,0.0,0.0
2024-01-02 20:15:00,0.001,0.0,0.09249040903934017,0.0,0.0
2024-01-02 20:30:00,0.001,0.0,0.17682374237267354,0.0,0.0
2024-01-02 20:45:00,0.001,0.0,0.7393391265687269,0.0,0.0
2024-01-02 21:00:00,0.001,0.0,0.6081759397255878,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.2722502791607823,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.7601601114771389,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.2041689800785326,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.21364462131383924,0.0,0.0
2024-01-02 22:15:00,0.001,0.0,0.32937593972558776,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.3440426063922544,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.3193483609686504,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.24055219735291428,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.13973827805880382,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.11,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.14666666666666667,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.051333333333333335,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.09533333333333333,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.10266666666666667,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.08433333333333334,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 04:15:00,0.001,0.0,0.275,0.0,2.2
2024-01-03 04:30:00,0.001,0.0,0.2236666666666667,0.0,1.4
2024-01-03 04:45:00,0.001,0.0,0.14886666666666667,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 05:30:00,0.001,0.0,0.09533333333333333,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 06:00:00,0.001,0.0,0.051333333333333335,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.4438000000000001,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.14666666666666667,0.0,0.0
2024-01-03 07:15:00,0.001,0.0,0.11,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.044,4.2,0.0
2024-01-03 07:45:00,0.001,0.0,0.044,7.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.044,3.7333333333333334,0.0
2024-01-03 08:15:00,0.001,0.0,0.08800000000000001,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.058666666666666666,0.0,0.0
2024-01-03 09:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 09:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 09:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 09:45:00,0.001,0.0,0.13933333333333334,0.0,0.0
2024-01-03 10:00:00,0.001,0.0,0.11733333333333333,0.0,0.0
2024-01-03 10:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 10:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 11:00:00,0.001,0.0,0.08066666666666666,0.0,0.6
2024-01-03 11:15:00,0.001,0.0,0.5538000000000001,0.0,2.0
2024-01-03 11:30:00,0.001,0.0,0.066,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 12:15:00,0.001,0.0,0.044,2.8,0.0
2024-01-03 12:30:00,0.001,0.0,0.132,1.4,0.0
2024-01-03 12:45:00,0.001,0.0,0.12466666666666666,0.0,0.0
2024-01-03 13:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 13:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 13:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 13:45:00,0.001,0.0,0.07333333333333332,0.0,0.0
2024-01-03 14:00:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 14:15:00,0.001,0.0,0.07333333333333332,0.0,0.0
2024-01-03 14:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 14:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.052066666666666664,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.2456666666666667,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.253,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.1408,0.0,0.0
2024-01-03 16:30:00,0.001,0.0,0.066,0.0,0.0
2024-01-03 16:45:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 17:00:00,0.001,0.0,0.08066666666666666,0.0,0.0
2024-01-03 17:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-03 17:45:00,0.001,0.0,0.44380000000000003,0.0,0.8
2024-01-03 18:00:00,0.001,0.0,0.11733333333333333,0.0,1.8
2024-01-03 18:15:00,0.001,0.0,0.19580000000000003,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.16353333333333336,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.154,0.0,0.0
2024-01-03 19:45:00,0.001,0.0,0.09220695964705523,0.0,0.0
2024-01-03 20:00:00,0.001,0.0,0.4753521973529143,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.20881886401958097,0.0,0.0
2024-01-03 20:30:00,0.001,0.0,0.07555219735291431,0.0,0.0
2024-01-03 20:45:00,0.001,0.0,0.18188553068624763,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.299218864019581,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.1776208789411657,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 22:00:00,0.001,0.0,0.11586666666666666,0.0,0.0
2024-01-03 22:15:00,0.001,0.0,0.275,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,0.21633333333333335,0.0,0.0
2024-01-03 22:45:00,0.001,0.0,0.165,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,0.19024175788233144,0.0,0.0
2024-01-03 23:15:00,0.001,0.0,0.19655219735291432,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.19068553068624763,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,0.18634044684442588,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.4871759397255878,0.0,0.0
2024-01-04 00:15:00,0.001,0.0,0.05792722219620112,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.0558237423726735,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.0558237423726735,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.1658237423726735,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.10345491615817823,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.09533333333333333,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.154,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.051333333333333335,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 03:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.14666666666666667,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.5098,0.0,0.0
2024-01-04 04:15:00,0.001,0.0,0.044,0.0,2.6
2024-01-04 04:30:00,0.001,0.0,0.044,0.0,1.4
2024-01-04 04:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.4878,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.154,0.0,0.0
2024-01-04 05:30:00,0.001,0.0,0.058666666666666666,0.0,0.0
2024-01-04 05:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 06:30:00,0.001,0.0,0.2726,5.133333333333334,0.0
2024-01-04 06:45:00,0.001,0.0,0.3838666666666667,7.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.044,4.2,0.0
2024-01-04 07:15:00,0.001,0.0,0.6819333333333334,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.178,0.0,0.0
2024-01-04 07:45:00,0.001,0.0,0.21466666666666664,0.0,0.0
2024-01-04 08:00:00,0.001,0.0,0.288,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.19193333333333334,0.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.5796666666666667,0.0,0.0
2024-01-04 08:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 09:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 09:15:00,0.001,0.0,0.132,0.0,0.0
2024-01-04 09:30:00,0.001,0.0,0.12466666666666666,0.0,0.0
2024-01-04 09:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 10:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 10:15:00,0.001,0.0,0.044,0.0,1.8
2024-01-04 10:30:00,0.001,0.0,0.07333333333333332,0.0,0.8
2024-01-04 10:45:00,0.001,0.0,0.154,0.0,0.0
2024-01-04 11:00:00,0.001,0.0,0.07333333333333332,0.0,0.0
2024-01-04 11:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 11:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 11:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 12:00:00,0.001,0.0,0.12466666666666666,0.0,0.0
2024-01-04 12:15:00,0.001,0.0,0.132,0.0,0.0
2024-01-04 12:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 12:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 13:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 13:15:00,0.001,0.0,0.066,0.9333333333333333,0.0
2024-01-04 13:30:00,0.001,0.0,0.5538000000000001,5.6,0.0
2024-01-04 13:45:00,0.001,0.0,0.08066666666666666,0.0,0.0
2024-01-04 14:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 14:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 14:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-04 14:45:00,0.001,0.0,0.11733333333333333,0.0,0.0
2024-01-04 15:00:00,0.001,0.0,0.13933333333333334,0.0,0.0
2024-01-04 15:15:00,0.001,0.0,0.046599999999999996,0.0,0.0
2024-01-04 15:30:00,0.001,0.0,0.057,0.0,0.0
2024-01-04 15:45:00,0.001,0.0,0.057,0.0,0.0
2024-01-04 16:00:00,0.001,0.0,1.005,0.0,0.2
2024-01-04 16:15:00,0.001,0.0,1.167,0.0,2.4
2024-01-04 16:30:00,0.001,0.0,0.30100000000000005,0.0,0.0
2024-01-04 16:45:00,0.001,0.0,0.057,0.0,0.0
2024-01-04 17:00:00,0.001,0.0,0.45680000000000004,0.0,0.0
2024-01-04 17:15:00,0.001,0.0,0.05266666666666667,0.0,0.0
2024-01-04 17:30:00,0.001,0.0,0.11078824949151156,0.0,0.0
2024-01-04 17:45:00,0.001,0.0,0.15849040903934017,0.0,0.0
2024-01-04 18:00:00,0.001,0.0,0.0558237423726735,0.0,0.0
2024-01-04 18:15:00,0.001,0.0,0.0558237423726735,0.0,0.0
2024-01-04 18:30:00,0.001,0.0,0.10185899389813881,0.0,0.0
2024-01-04 18:45:00,0.001,0.0,0.7054000000000001,0.0,0.0
2024-01-04 19:00:00,0.001,0.0,0.275,0.0,0.0
2024-01-04 19:15:00,0.001,0.0,0.21633333333333335,0.0,0.0
2024-01-04 19:30:00,0.001,0.0,0.2982666666666667,0.0,0.0
2024-01-04 19:45:00,0.001,0.0,0.35086666666666666,0.0,0.0
2024-01-04 20:00:00,0.001,0.0,1.3172,0.0,0.0
2024-01-04 20:15:00,0.001,0.0,2.329533333333333,0.0,0.0
2024-01-04 20:30:00,0.001,0.0,1.1238,0.0,0.0
2024-01-04 20:45:00,0.001,0.0,0.165,0.0,0.0
2024-01-04 21:00:00,0.001,0.0,0.165,0.0,0.0
2024-01-04 21:15:00,0.001,0.0,0.165,0.0,0.0
2024-01-04 21:30:00,0.001,0.0,0.165,3.7333333333333334,0.0
2024-01-04 21:45:00,0.001,0.0,0.24273333333333333,3.7333333333333334,0.0
2024-01-04 22:00:00,0.001,0.0,0.2236666666666667,0.0,0.0
2024-01-04 22:15:00,0.001,0.0,0.165,0.0,0.0
2024-01-04 22:30:00,0.001,0.0,0.22146666666666667,0.0,0.0
2024-01-04 22:45:00,0.001,0.0,0.26986666666666664,0.0,0.0
2024-01-04 23:00:00,0.001,0.0,0.21633333333333335,0.0,0.0
2024-01-04 23:15:00,0.001,0.0,0.275,0.0,0.0
2024-01-04 23:30:00,0.001,0.0,0.17233333333333334,0.0,0.0
2024-01-04 23:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-05 00:00:00,0.001,0.0,0.13308058596077715,0.0,0.0
2024-01-05 00:15:00,0.001,0.0,0.19655219735291432,0.0,0.0
2024-01-05 00:30:00,0.001,0.0,0.299218864019581,0.0,0.0
2024-01-05 00:45:00,0.001,0.0,0.2625521973529143,0.0,0.0
2024-01-05 01:00:00,0.001,0.0,0.19655219735291432,0.0,0.0
2024-01-05 01:15:00,0.001,0.0,0.09274725262744381,0.0,0.0
2024-01-05 01:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-05 01:45:00,0.001,0.0,0.08800000000000001,0.0,0.0
2024-01-05 02:00:00,0.001,0.0,0.154,0.0,0.0
2024-01-05 02:15:00,0.001,0.0,0.058666666666666666,0.0,0.0
2024-01-05 02:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-05 02:45:00,0.001,0.0,0.044,0.0,0.0
