,WasherDryer,TumbleDryer,BaseLoad,P_EV,P_HP
2024-01-01 23:45:00,0.001,0.001,0.41994836096865035,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.2464426063922545,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.06223766166678398,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.0538237423726735,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.2184904090393402,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.26000407773996054,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.17633333333333334,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.042,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.042,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.15600000000000003,0.0,0.4
2024-01-02 02:15:00,0.001,0.001,0.24000000000000002,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.197,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.10533333333333333,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.232,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.19366666666666668,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.14533333333333334,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.042,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.05466666666666667,0.0,2.0
2024-01-02 04:45:00,0.001,0.001,0.232,0.0,2.0
2024-01-02 05:00:00,0.001,0.001,0.18233333333333335,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.3302666666666667,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.45213333333333333,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.042,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.4605333333333333,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.31460000000000005,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.18666666666666668,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.11433333333333334,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.14333333333333334,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.23831043947058286,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.156218864019581,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.20788553068624763,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.07355219735291431,0.0,1.3333333333333333
2024-01-02 08:30:00,0.001,0.001,0.12421886401958097,0.0,0.9333333333333333
2024-01-02 08:45:00,0.001,0.001,0.6633521973529143,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.11964377280391619,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.6046,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.09633333333333334,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.055,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.245,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.5535333333333334,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.15566666666666668,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.5451333333333335,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.7547333333333334,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.315,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.21466666666666667,8.066666666666666,0.0
2024-01-02 12:00:00,0.001,0.001,0.318,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.17333333333333334,0.0,0.6666666666666666
2024-01-02 12:30:00,0.001,0.001,0.22746666666666665,0.0,1.6
2024-01-02 12:45:00,0.001,0.001,0.232,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.05466666666666667,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.18666666666666668,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.11433333333333334,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.08000000000000002,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.232,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.10533333333333333,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.12466666666666668,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.17633333333333334,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.21933333333333332,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.15600000000000003,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.06266666666666668,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.197,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.1686666666666667,0.0,0.4
2024-01-02 16:45:00,0.001,0.001,0.20666666666666667,0.0,1.8666666666666667
2024-01-02 17:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.15566666666666668,0.0,0.0
2024-01-02 17:30:00,0.001,0.001,0.14533333333333334,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.12606666666666666,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.353,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.18990983231635647,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.2264904090393402,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.35296202043147734,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.1775092730589211,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.3851759397255878,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.6865051953189606,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,1.1671521973529144,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,1.954465500255005,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.2222426063922545,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.25004260639225445,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.21204260639225445,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.07485854060794969,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.19059232723147215,0.0,1.7333333333333334
2024-01-02 21:30:00,0.001,0.001,0.29733333333333334,0.0,0.6666666666666666
2024-01-02 21:45:00,0.001,0.001,0.2959313184117486,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.3734620296692707,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.21850927305892115,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.6237092730589212,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.3743759397255878,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.44864260639225445,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.635564035353062,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.21282374237267349,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.1911290436588803,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.308218864019581,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,1.1101521973529143,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.3845521973529143,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.28321886401958096,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.19455219735291432,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.7603542122744992,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.21313333333333334,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.20433333333333334,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.18133333333333335,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.18666666666666668,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.2156666666666667,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.232,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.44179999999999997,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.12466666666666668,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.227,0.0,1.2
2024-01-03 04:30:00,0.001,0.001,0.232,0.0,1.6
2024-01-03 04:45:00,0.001,0.001,0.09266666666666667,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.46246666666666664,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.197,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.8064,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.14333333333333334,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.042,0.0,0.4
2024-01-03 06:45:00,0.001,0.001,0.15566666666666668,0.0,1.8666666666666667
2024-01-03 07:00:00,0.001,0.001,0.8177333333333333,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.194,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.5750666666666666,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.09366666666666666,1.4666666666666666,0.0
2024-01-03 08:15:00,0.001,0.001,0.2856666666666667,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.24233333333333335,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.05466666666666667,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.5750666666666666,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.23766666666666666,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.3173333333333333,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.20706666666666665,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.16993333333333333,0.0,1.7333333333333334
2024-01-03 10:30:00,0.001,0.001,0.163,0.0,0.5333333333333333
2024-01-03 10:45:00,0.001,0.001,0.2496079141242245,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.48649040903934015,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.20009040903934017,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.0538237423726735,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,0.0538237423726735,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.08238179103143647,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.755018864019581,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.7593521973529143,8.066666666666666,0.0
2024-01-03 12:45:00,0.001,0.001,2.4725521973529143,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.23348553068624764,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.13808553068624765,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.3715979850784153,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.48788553068624757,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.21988553068624764,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.12195219735291431,0.0,1.2
2024-01-03 14:30:00,0.001,0.001,0.07355219735291431,0.0,1.3333333333333333
2024-01-03 14:45:00,0.001,0.001,0.1505521973529143,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.3954139192941105,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.12833333333333333,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.3513333333333334,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.24100000000000002,2.2,0.0
2024-01-03 16:45:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.23866666666666667,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.7534666666666666,0.0,0.5333333333333333
2024-01-03 18:00:00,0.001,0.001,0.44179999999999997,0.0,1.7333333333333334
2024-01-03 18:15:00,0.001,0.001,0.0490942454236041,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.16675707570600684,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.25882374237267347,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.5198237423726735,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.27098491429422783,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.18138769023407625,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.07512869633593744,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.09804260639225446,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.49390927305892107,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.39627245990206017,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.20637593972558782,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.20637593972558782,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.17350519531896058,0.0,1.0666666666666667
2024-01-03 21:30:00,0.001,0.001,0.27721886401958096,0.0,1.2
2024-01-03 21:45:00,0.001,0.001,0.3678855306862476,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.054436813156860955,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.14333333333333334,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.3766666666666667,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.11433333333333334,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.042,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.09266666666666667,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.3146666666666667,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.227,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.25266666666666665,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.2983333333333334,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.18133333333333335,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.3076666666666667,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.14533333333333334,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.13066666666666668,0.7333333333333333,0.0
2024-01-04 04:15:00,0.001,0.001,0.2836666666666667,0.0,1.3333333333333333
2024-01-04 04:30:00,0.001,0.001,0.20966666666666667,0.0,1.8666666666666667
2024-01-04 04:45:00,0.001,0.001,0.45213333333333333,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.08000000000000002,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.232,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.6498,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.11433333333333334,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.042,0.0,0.8
2024-01-04 06:30:00,0.001,0.001,0.042,0.0,1.8666666666666667
2024-01-04 06:45:00,0.001,0.001,0.21933333333333332,2.2,0.0
2024-01-04 07:00:00,0.001,0.001,0.23866666666666667,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.17633333333333334,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 07:45:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 08:00:00,0.001,0.001,0.1686666666666667,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.22733333333333333,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.197,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 09:15:00,0.001,0.001,0.11800000000000001,0.0,0.8
2024-01-04 09:30:00,0.001,0.001,0.232,0.0,1.4666666666666666
2024-01-04 09:45:00,0.001,0.001,0.18100000000000002,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.14533333333333334,2.933333333333333,0.0
2024-01-04 10:15:00,0.001,0.001,0.1169647484745347,0.0,0.0
2024-01-04 10:30:00,0.001,0.001,0.20015707570600683,0.0,0.0
2024-01-04 10:45:00,0.001,0.001,0.3648237423726735,0.0,0.0
2024-01-04 11:00:00,0.001,0.001,0.30335707570600684,0.0,0.0
2024-01-04 11:15:00,0.001,0.001,0.3428237423726735,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.5804314151412012,0.0,0.0
2024-01-04 11:45:00,0.001,0.001,0.055,0.7333333333333333,0.0
2024-01-04 12:00:00,0.001,0.001,0.21966666666666665,0.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.7043333333333333,0.0,1.3333333333333333
2024-01-04 12:30:00,0.001,0.001,0.18666666666666668,0.0,0.9333333333333333
2024-01-04 12:45:00,0.001,0.001,0.11433333333333334,0.0,0.0
2024-01-04 13:00:00,0.001,0.001,0.44495299796604626,0.0,0.0
2024-01-04 13:15:00,0.001,0.001,0.1678237423726735,0.0,0.0
2024-01-04 13:30:00,0.001,0.001,0.23115707570600685,0.0,0.0
2024-01-04 13:45:00,0.001,0.001,0.13649040903934015,0.0,0.0
2024-01-04 14:00:00,0.001,0.001,0.18815707570600684,0.0,0.0
2024-01-04 14:15:00,0.001,0.001,0.0514589938981388,0.7333333333333333,0.0
2024-01-04 14:30:00,0.001,0.001,0.10533333333333333,0.0,0.0
2024-01-04 14:45:00,0.001,0.001,0.232,0.0,0.0
2024-01-04 15:00:00,0.001,0.001,0.10066666666666667,0.0,0.26666666666666666
2024-01-04 15:15:00,0.001,0.001,0.197,0.0,2.0
2024-01-04 15:30:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-01-04 15:45:00,0.001,0.001,0.05466666666666667,0.0,0.0
2024-01-04 16:00:00,0.001,0.001,0.232,0.0,0.0
2024-01-04 16:15:00,0.001,0.001,0.13066666666666668,0.0,0.0
2024-01-04 16:30:00,0.001,0.001,0.15566666666666668,0.0,0.0
2024-01-04 16:45:00,0.001,0.001,0.14533333333333334,0.0,0.0
2024-01-04 17:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 17:15:00,0.001,0.001,0.194,0.0,0.0
2024-01-04 17:30:00,0.001,0.001,0.18133333333333335,0.0,0.0
2024-01-04 17:45:00,0.001,0.001,0.09366666666666666,0.0,0.0
2024-01-04 18:00:00,0.001,0.001,0.197,0.0,1.7333333333333334
2024-01-04 18:15:00,0.001,0.001,0.052333333333333336,0.0,0.6666666666666666
2024-01-04 18:30:00,0.001,0.001,0.14333333333333334,0.0,0.0
2024-01-04 18:45:00,0.001,0.001,0.232,0.0,0.0
2024-01-04 19:00:00,0.001,0.001,0.042,0.0,0.0
2024-01-04 19:15:00,0.001,0.001,0.18666666666666668,0.0,0.0
2024-01-04 19:30:00,0.001,0.001,0.11433333333333334,0.0,0.0
2024-01-04 19:45:00,0.001,0.001,0.09266666666666667,0.0,0.0
2024-01-04 20:00:00,0.001,0.001,0.232,0.0,0.0
2024-01-04 20:15:00,0.001,0.001,0.09266666666666667,0.0,0.0
2024-01-04 20:30:00,0.001,0.001,0.12466666666666668,0.0,0.0
2024-01-04 20:45:00,0.001,0.001,0.17633333333333334,0.0,0.13333333333333333
2024-01-04 21:00:00,0.001,0.001,0.042,0.0,2.0
